0.00025949,0.0061966,0.001839,0.0037545,0.0059241,0.0029577,0,0.0023551,0.003461,0,0.0077042,0.0022311,0,0,0,0.0056538,0.003959,0.0011269,0.012189,0.0031444
0.0045255,0.0061392,0.0094723,0.0023709,0.0066165,0.0033348,0,0.0077253,0,0.002823,0.0063191,0,0,0.0060133,0,0,0,0.00067656,0,0
0.017071,0.0011024,0,0,0,0.02266,0,0,0,0,0.065744,0,0.0013231,0.0042284,0,0,0.007427,0,0.013694,0
0.011224,0.012793,0.001392,0.0029407,0,0,0.016667,0.013613,0.0023418,0,0,0.0036278,0.0039672,0,0,0.0086715,0.0060898,0.001026,0,0
0,0,0,0.0060342,0.0031927,0.0035376,0,0.00041827,0.00035735,0.0014041,0.073164,0.0038736,0.006081,0,0,0,0,0,0.0022193,0
0,0.0037922,0.0012404,0.00065307,0,0.0029253,0.006462,0.0015313,0.006219,0,0.0031953,0.014043,0.00098882,0.0010683,0.002288,0,0.0029575,0,0.017227,0.0017844
0,0,0,0.0033928,0.00011838,0,0,0,0,0.0022581,0,0,0.98718,0,0,0,0.00076101,0,0,0.0066177
0.06439,0,0.010211,0.006023,0.0022178,0,0.007482,0.053765,0,0,0,0.0049325,0,0,0.0041885,0.005852,0.0027789,0,0.00066273,0
0.031293,0,0,0.020856,0.0064697,0,0,0.026697,0,0,0.11969,0,0.061151,0,0.0054477,0.032062,0.0087512,0,0,0.035766
0.0045287,0.0021753,0,0,0,0,0,0.00105,0,0,0.0058404,0,0,0,0.00056386,0,0,0,0,0.010086
0.012486,0.018447,0,0.0054115,0.067098,0.0088813,0,0,0,0,0.01768,0.002447,0.00068517,0.016213,0,0.012884,0,0,0.0062428,0
0,0,0,0.0096011,0.0041614,0,0,0,0.0048575,0.0036954,0.059197,0,0,0.0002585,0.0041337,0.0029438,0.0019703,0,0.0033506,0.0097817
0.055802,0,0,0,0.00025729,0.0011016,0,0.053036,4.5725e-05,0.0071903,0.0053568,0.0019107,0,0.0062839,0.0030661,0.0082919,0,0,0.00059545,0
0.038216,0.00011484,0,0.01366,0,0,0.0074526,0.024563,0.0046606,0.00079874,0.068493,0.010988,0.016113,0,0.0011359,0.0012149,0.011674,0.012239,0,0
0.0138,0.0082662,0.00095092,0.00069843,0,0.0079171,0,0.011021,0.0010667,0.0025726,0.0037767,0.004624,0,0.0026272,0,0,0,0,0.010476,0.0020278
0.0096033,0.0026039,0,0.0040103,0,0.0041917,0.0065554,0.012098,0,0.005754,0.0033529,0.0043206,0,0.01621,0,0.012078,0.0045219,0.0052104,0,0
0.0038728,0.0012855,0.0013614,0,0,0,0.013474,0.0070822,0.0043924,0.0048049,0.028034,0,0,0.0057989,0.0032285,0.0086274,0,0.0026538,0.0040604,0.0019166
0,0,0.00014845,0,0,0.012755,0.0040478,0.00053167,0.0054203,0.002783,0.054759,0,0,0,0.0038209,0,0,0,0.010098,0
0.059959,0,0.014451,0,0.013347,0,0.0019661,0.05754,0,0,0,0,0,0,0.0033581,0.01331,0,0,0,0
0.0011596,0,0.014454,0,0.00032097,0.008762,0.0034314,0.0020421,0,0.0023766,0.0052346,0.0025292,0.0065156,0,0.001982,0.010184,0.0041734,0.011199,0.0084171,0
0.075582,0,0.0043559,0.0012288,0,0,0.0052461,0.074276,0.0015478,0.0057313,0,0,0.014799,0,0.0034065,0.014423,0,0,0.010686,0.0079309
0,0,0.012967,0.012064,0,0.0010194,0,0,0.0004491,0,0.015206,0,0.00050899,0.0019469,0,0.0097306,0.024376,0.0082693,0.019497,0
0.0056424,0.002982,0,0,0,0,0.0052888,0.007267,0,0.00081097,0.0051614,0.0036008,0.0032694,0,0.001212,0,0.005036,0,0.0011876,0
0.011719,0,0.0027017,0,0,0,0,0.0036044,0,0,0.0058467,0,0.0042788,0,0,0,0,0,0,0
0.077224,0.016047,0,0,0,0,0.023511,0.072672,0,0.0025205,0.025976,0.015634,0.003607,0,0,0.013575,0.0085089,0,0.001513,0.0030761
0.0036417,0.0058123,0.0047687,0,0.0012316,0,0.0036915,0,0,0,0.061663,0.0017024,0.0054107,0.007577,0.0034885,0,0,0.018018,0.062136,0
0.0031265,0.0033825,0,0.0033036,0,0,0,0.0034895,0,0.00046861,0.0014304,0.0040707,0,0,0,0,0,0,0.00062709,0
0,0.0029395,0,0.0081835,0,0,0.0019138,0,0.0090638,0,0.066963,0,0.011874,0,0.0054335,0.0042782,0,0,0.0031133,0
0.016981,0.0014033,0,0.0048951,0.00088773,0.0055779,0,0.011609,0,0.0031381,0.051469,0.010709,0.0018436,0,0.0058031,0.0011744,0,0.0038979,0.0075315,0
0,0,0,0.0067862,0.0047333,0,0.0020721,0,0,0.0054184,0.11214,0,0,0,0.0029443,0,0.0062607,0,0,0
0.064073,0.0038133,0.0026602,0,0.0029195,0,0.011638,0.053093,0.0026281,0.0068205,0,0,0.001246,0,0,0.0060504,0.0040653,0,0.008328,0
0.0095514,0,0.0025792,0,0.0064696,0,0.0067252,0,0.002923,0,0.0023244,0,0,0.0071276,0.0016175,0.0088132,0.0058156,0,0,0
0.057795,0,0.0032049,0,0.0048647,0,0.0071626,0.046236,0,0.0075538,0,0,0.00062729,0.0061573,0.0035447,0.005864,0.0052908,0,0.0015927,0.0086871
0.047651,0.0056756,0.0052619,0,0.0097899,0,0,0.035193,0,0.00084162,0,0,0,0.0034532,0,0.0036139,0,0,0.022157,0.00042676
0.071184,0,0,0.0023776,0.0024794,0,0.0023628,0.049691,0.00012151,0.005435,0,0,0.0017186,0,0.0039106,0.0029376,0.0040055,0,0.015291,0.0033675
0.014603,0.0026829,0.010383,0.002917,0,0.0032063,0.0007436,0.0075641,0.012672,0.0063729,0.064463,0.0052173,0,0,0.0045106,0.0054754,0,0.016514,0.012439,0
0.01252,0,0.011541,0,0,0,0,0.0048908,0,0,0.003987,0,0,0.017096,0.001571,0,0,0,0,0
0.0059549,0.005441,0,0,0,0,0,0,0,0.0015251,0.010836,0,0,0,0.00074904,0.011195,0.0071279,0,0,0
0.0092954,0.0063059,0.01932,0.0014748,0.0089016,0.0092932,0.0099231,0.013707,0,0.004034,0.0049034,0,0.0017639,0.0039423,0.0018506,0,0,0,0.0024821,0
0.069588,0,0.0022547,0,0.0032437,0,0.00014988,0.049873,0,0,0.0021769,0.0030381,0,0,0,0.0043609,0,0.0039958,0.0051794,0
0.072512,0.010315,0.0037172,0,0.0038418,0,0,0.053007,0,0.00056019,0,0.00065281,0,0,0,0.0074402,0,0.0021184,0,0
0.045154,0,0.0013771,0,0.00081467,0,0,0.034475,1.0827e-05,0.0029432,0,0,0,0,0,0.0071196,0,0,0,0
0,0.0057174,0,0,0,0.00091572,0,0,0,0.0014113,0,0.0046424,0,0.0001105,0.0067977,0.0032865,0,0.98714,0,0.0025003
0.0015471,0,0,0,0,0,0,0.0028501,0,0.0015986,0.0090034,0,0,0.0055836,0,0,0,0,0,0
0.010483,0,0,0.0023937,0,0,0,0.004414,0.0012822,0.0026806,0.0038871,0,0,0.0062665,0,0,0.0055385,0,0.010747,0
0.0095612,0.021435,0,0,0.00074487,0,0.0098009,0.018845,0.0044083,0,0.037872,0,0.0072662,0.0031787,0,0.010517,0.010876,0,0.012875,0
0.002965,0.005634,0.0043345,0.011769,0,0,0.013148,0.0015652,0,0.0010702,0.048793,0.0090165,0.0012246,0.00037968,0,0.022917,0,0.0095364,0.00065282,0.0039476
0.005467,0.0014689,0,0,0,0,0,0,0.0053956,0.0033851,0.05286,0.00033848,0,0.00028838,4.0517e-05,0,0,0,0.0014069,0.00070029
0.067585,0.0055408,0.015669,0.0075656,5.9956e-05,0.010669,0,0.058256,0.0052965,0,0,0.027092,0,0,0,0.026549,0,0.010253,0,0
0,0,0,0.98417,0,0,0,0,0,0.0021423,0,0,0,0,0,0,0,0,0.0019469,0
0,0.0063951,0,0,0,0,0.0042656,0,0.0091819,0.0025002,0.043531,0,0.00057818,0,0.0032677,0.0024575,0,0.0050745,0,0.0027699
0.0002199,0,0,0,0,0,0.00015193,0,0.006948,0,0.068457,0,0.00014272,0,0.0043989,0.009678,0,6.7106e-05,0,0
0.01536,0.01035,0.0046034,0,0,0.011182,0.0076851,0.003775,0.00020022,0.0052594,0.034801,0.012786,0.0082323,0,0,0,0.0010768,0,0.017011,0
0.045851,0.010954,0.0049968,0,0.0039886,0.00039345,0.00057308,0.037723,0,0,0,0.002771,0,0,0,0.0078858,0,0,0.00074331,0.0018331
0.01577,0,0.0087321,0.00088939,0.002989,0,0,0.0027372,0.00040023,0,0.00052126,0,0,0.0040771,0,0,0,0,0,0
0.064868,0.0026947,0,0,0,0,0.0027706,0.052471,0.00039364,0.004879,0,0,0.0017964,0,0.003617,0.004714,0.0055065,0,0,0
0.063642,0,0.0010021,0.0029704,0,0.00085809,0,0.059409,0.0015636,0.0045985,0,0.0031285,0.0023813,0,0.0029559,0.012893,0,0,0,0
0.054622,0.010136,0.014269,0,0.003473,0,0.00012951,0.053507,0,0,0,0,0,0,0,0.020693,0.00056455,0,0,0
0.019446,0.00050018,0.006426,0.0035009,0,0,0.0030235,0.015899,0,0.0033541,0.0041038,0,0,0.0013338,0,0,0,0.0020326,0.011219,0
0.0023517,0.028367,0,0.0015376,0,0,0.040737,0,0,0.0076232,0.034501,0.00050393,0.0043943,0,0.0053722,0.018409,0.0010869,0.0029933,0,0.0019699
0.088141,0.0083442,0,0.0037597,0,0.0046866,0.0063946,0.086829,0,0,0.021674,0.00352,0,0.0023789,0,0.014363,0,0.0032523,0,0
0.04512,0.0015755,0,0,0.0045384,0,0,0.039086,0.0011921,0.0039768,0,0,0.0016374,0,0,0.021057,0,0.012717,0,0
0,0.016002,0.0030699,0.040871,0.0047968,0,0.011615,0.0086981,0.0086603,0,0.023768,0.0016422,0,0,0.006332,0.027139,0,0.022663,0.04403,0
0.040571,0,0.027195,0,0.013181,0,0,0.019549,0,0,0.038824,0.0094391,0.0085578,0.0054699,0,0.010387,0.020681,0.028199,0.034566,0
0.055084,0,0,0.0016394,0,0,0,0.041162,0,0,0,0,0,0,0,0.02031,0,0,0,0
0,0,0.0019086,0.00090994,0,0,0,0,0.00086547,0.004963,0.094064,0.0026241,0.003235,0,0.00082408,0.0083298,0,0,0.0098615,0.0097999
0.001194,0,0,0.0064706,0.0083971,0.0029065,0,0,0.0013153,0.0017987,0.0021641,0.0029922,0.0095167,0,0,0.0060961,0,0,0.007022,0.003072
0,0,0.00024762,0.010196,0.00095495,0,0,0,0,0,0.10485,0,0.021356,0.012661,0.0030093,0.0018212,0,0.0066029,0,0
0.0286,0,0,0,0.00038925,0.00084871,0,0.025471,0,0.0026618,0.0004307,0.0047148,0,0,0,0.0088231,0.0092943,5.6148e-05,0.004899,0
0.061346,0,0.013238,0.0029281,0.0079021,0.0083809,0.0024594,0.032409,0,0.0030056,0.024393,0.001375,0.0015575,0,0.0032783,0.0050777,0,0.0042195,0.0070516,0.0055679
0,0,0,0.0017316,0.0046888,0.0070553,0,0,0,0.0085725,0.20763,0,0,0.0065676,0.0051722,0,0.0010962,0,0,0.015203
0.056484,0,0.00079192,0.001099,0.00074492,0,0.003083,0.045069,0.0030123,0.0042619,0,0,0,0,0.003658,0.0068228,0,0,0.032863,0
0.0063702,0,0,0.0012872,0.0012328,0,0,0,0,0,0.071909,0.0032347,0,0.00038056,0.0035211,0,0,0,0.015514,0.021167
0.0032212,0.0050274,0,0,0,0,0,0.0063699,0.0020185,0,0.010086,0,0,0,0,0,0.01433,0,0.014333,0
0.0030897,0.0005128,0.014645,0,0,0,0.0071023,0,0.0021467,0,0.0073831,0,0.0056812,0.0037707,0.0017112,0,0.0064686,0,0.0086864,0
0.010772,0.013545,0.003939,0,0,0,0.00090503,0.0081593,0,0,0.029754,0,0,0.010179,0,0.0090464,0,0,0.0033676,0
0.071972,0,0.01625,0,0.0062429,0,0.010079,0.059419,0.0015015,0.0089516,0,0,0.0019878,0,0.0044286,0.025025,0,0,0.0040917,0
0,0.0003499,0,0,0,0,0,0,0,0.017638,0,0,0,0,0.004489,0.95563,0,0,0,0
0.058564,0.0014052,0.0018343,0.026469,0,0,0,0.033549,0.0086616,0,0,0.019953,0.00079945,0,0,0.0041032,0.0040805,0.025185,0,0
0.0064841,0,0.001823,0.0037857,0.0041629,0.012569,0.0047267,0.010919,0,0,0.0050523,0,0,0.0089398,0,0,0.0087307,0,0.004806,0.0043951
0.052324,0,0,0.00036594,0.0050619,0.0044565,0.014182,0.038024,0.0077079,0.0022789,0.013747,0.010837,0.0090989,0,0,0.017815,0.00013629,0.0069289,0,0
0.016952,0.017771,0.0026113,0.0096796,0.024573,0,0,0,0.007911,0,0.031757,0.036667,0.0066567,0.013545,0,0.0026279,0.0020073,0.01621,0.032403,0.0037666
0.0027767,0,0.0034208,0,0.0053663,0,0.0051125,0,0,0.0011237,0.0037808,0,0,0,0,0,0,0,0.00042291,0
0.00031483,0,0.0071079,0,0.0068823,0.0014234,0,0.0015577,0.00084494,0,0.0053276,0.0023572,0,0,0,0.0087999,0.01524,0.0017953,0.0090675,0
0.073707,0.011557,0.0033942,0.010522,0,0.0014987,0.011479,0.037192,0.0028385,0.011083,0.010969,0,0.010933,0,0,0.019259,0.010738,5.8279e-05,0.015252,0
0.0046886,0.012039,0.0032145,0,0.0080624,0.014441,0.0057245,0.0019899,0.0055394,0,0.01072,0,0,0.0032986,0,0.0033263,0.0020934,0.0028332,0.011381,0
0.010024,0,0,0,0.0024477,0.0093433,0.002888,0,0.0059598,0.0045176,0.026217,0.012138,0.00087384,0.0062386,0.0041526,0.0050075,0,0.00035775,0.013271,0.006681
0.041319,0.00266,0,0,0.0027972,0.0027483,0.0097662,0.027817,2.0738e-05,0,0.0164,0.001893,0.0019016,0,0.00048902,0.0064879,0.015702,0.0029412,0.0063419,0
0,0,0.014166,0.023892,0.0045635,0.0099888,0,0,0.010142,0,0.17043,0,0.0026571,0.00081561,0.0032361,0,0.024225,0,0,0
0.07224,0.0060151,0.009451,0,0.0092522,0,0,0.053588,0.016449,0.0019796,0,0.0046754,0,0,0,0.039781,0.021294,0,0.020719,0
0.022354,0.0014595,0.0072795,0,0,0,0.013179,0.015114,0.0023625,0.0030184,0.0023666,0,0.0073025,0,0,0,0,0,0,0
0.058013,0.0064694,0,0.00076704,0.0087457,0.0065127,0,0.05266,0,0.0055707,0,0,0,0,0,0.018876,0,0,0.013254,0
0,0.0036947,0.0094507,0.011883,0,0.0045249,0.02438,0,0.007427,0,0.0068929,0.024897,0,0.0032903,0.0044827,0.0083601,0.0049256,0.018004,0,0.0012951
0.062239,0.0036978,0.00038192,0.00078573,0.0084521,0,0,0.050708,0.0013681,0.0050874,0,0.0032672,0,0,0.0031237,0.0081432,0,0,0.0058591,0
0,0.0087346,0,0.018066,0.017988,0,0.026217,0,0,0.012011,0.029385,0,0,0.030703,0,0.0083591,0.019994,0.0066796,0.0018357,0
0,0,0.0025637,0.014904,0,0.0098435,0.0016556,0,0,0.0052354,0.056993,0.0030855,0.0039971,0,0.0055048,0.00014559,0.0077722,0,0.017944,0
0.017197,0.0094152,0.00046181,0,0,0,0.0070057,0,0.0019117,0,0.0053104,0,0,0,0,0,0.010924,0.01378,0.0027027,0
0,0,0,0,0,0.00014457,0,0,0.9951,0.00052277,0,0.0025778,0,3.4107e-05,0,0,0,0,0,0
0,0.00023801,0,0.0042195,0.0019249,0,0.0019833,0.0011655,0.0067576,0,0.036873,0,0.0023939,0,0.0027088,0.0042102,0,0.0048922,0.0011515,0.0018662
0.0044597,0.0032776,0,0,0,0,0,0.0071254,0.0028914,0,0.04044,0,0,0.0043201,0.0031446,0.021776,0.0025951,0,0.011371,0
