0,0,0,0,0,0,0,0,0,0,0,0,0,0.003336,0,0,0,0,0,0,0.0056601,0,0,0,0.0010107,0,0,0,0,0,0,0,0,0,0.0013714,0,0,0,0
0.35581,0.33647,0.35705,0.38069,0.35673,0.35645,0.35607,0.35743,0.35737,0.35737,0.35855,0.35775,0.35876,0.42081,0.35711,0.35872,0.35764,0.3407,0.38393,0.38208,0.42686,0.35792,0.38333,0.35733,0.41756,0.35943,0.35817,0.35918,0.38465,0.38422,0.35927,0.39256,0.38981,0.39047,0.3668,0.36186,0.36251,0.38814,0.36917
0.0012124,0.32968,0.3518,0.0016316,0.0011882,0.35246,0,0.0018604,0.0019838,0.0019938,0.0020959,0.0019402,0.0016018,0.09452,0.001859,0.0016217,0.0017708,0.32779,0.0030323,0.0013379,0.10455,0.0031576,0.0023034,0,0.056432,0.0026051,0.34856,0.34959,0.0024514,0.003854,0.34742,0.0064646,0.0036692,0.010685,0.010128,0.34971,0.0074363,0.015861,0.006654
0.35305,0.33408,0.003375,0.0033003,0.35362,0.0025391,0.35455,0.35447,0.35321,0.35479,0.35435,0.35399,0.35514,0.28366,0.35412,0.35459,0.35479,0.33701,0.0081286,0.0057877,0.27044,0.35372,0.0046563,0.35346,0.077471,0.35601,0.0050399,0.00608,0.0079355,0.0068422,0.0077536,0.0091141,0.0095645,0.020368,0.34991,0.008109,0.35158,0.35271,0.35361
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812,0,0,0,0,0,0.0012997,0.014031,0,0,0,0.002845,0.0012087,0,0,0,0.0011044,0,0,0,0.0016872,0.0022366,0,0.0012918,0.0084509,0.0028236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011882,0
0.0016651,0.0011277,0.0028021,0.0024617,0.3511,0.0019149,0.35367,0.0024633,0.0020441,0.0030905,0.35382,0.0018678,0.0018371,0.013852,0.0032524,0.002913,0.0046032,0.0064093,0.0028057,0.37598,0.01377,0.3531,0.0028413,0.35245,0.42682,0.35381,0.0020208,0.0038432,0.0031652,0.37595,0.0038574,0.38632,0.38163,0.00595,0.0081053,0.0093002,0.003097,0.017467,0.0093948
0.35422,0.33555,0.35437,0.37865,0.0058669,0.35469,0.002829,0.35545,0.35538,0.35459,0.0054604,0.35619,0.35724,0.41663,0.35433,0.35622,0.35394,0.33558,0.38175,0.0068135,0.42344,0.0060397,0.38066,0.0055987,0.034658,0.0073133,0.3568,0.35631,0.38216,0.0099267,0.35679,0.0099926,0.0098741,0.38528,0.3632,0.3541,0.36037,0.37405,0.36029
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021667,0.0014057,0.35223,0.0021837,0.35324,0.002293,0.35397,0.0030798,0.0028134,0.35285,0.35345,0.0020993,0.34994,0.033453,0.0039554,0.35077,0.35362,0.33149,0.37219,0.37799,0.029292,0.35323,0.37683,0.35293,0.42905,0.35416,0.0029259,0.0049955,0.0053001,0.37885,0.0028028,0.38841,0.38195,0.0092814,0.014881,0.35468,0.0068384,0.031921,0.33981
0.35354,0.33519,0.0048935,0.37896,0.0037361,0.35434,0.0024526,0.3549,0.35439,0.0048828,0.0058036,0.35593,0.0091464,0.39899,0.35391,0.008394,0.0050573,0.010612,0.012518,0.004564,0.40951,0.0057643,0.0067249,0.0050364,0.02835,0.0065714,0.35597,0.35528,0.37943,0.0073937,0.35789,0.0078643,0.0094063,0.38236,0.35689,0.00889,0.35674,0.36146,0.030024
