0,0,0,0.0030438,0,0,0,0
0.38486,0.39536,0.37986,0.45552,0.39257,0.3283,0.37708,0.36304
0.010127,0.016652,0.0099296,0.089626,0.020579,0.32148,0.052533,0
0.37892,0.38143,0.37567,0.30793,0.35786,0.34076,0.32333,0.35502
0,0.0015641,0.0011239,0.007891,0.0022544,0,0,0
0,0,0,0,0,0,0,0
0.010748,0.018895,0.0066329,0.17973,0.3133,0,0.0065971,0.010045
0.37887,0.38258,0.37787,0.30361,0.092652,0.34059,0.37436,0.35506
0,0,0,0,0,0,0,0
0.01308,0.026845,0.0093385,0.23423,0.33207,0,0.011799,0.35034
0.3784,0.37649,0.3771,0.25195,0.073231,0.33616,0.37111,0.015261
0,0.0019012,0,0.010432,0.0030699,0,0.0012692,0
0.30664,0.22134,0.32389,0.38745,0.3741,0.0041001,0.36948,0.36366
0.082167,0.17879,0.059221,0.080525,0.024288,0.33496,0.008842,0
0.38198,0.394,0.38046,0.42721,0.3826,0.32833,0.37395,0.021583
0.0031991,0.0024409,0.0010055,0.023467,0.0081421,0,0.0019078,0.34356
0,0,0,0,0,0,0,0
0,0,0,0.0042557,0.0012187,0,0,0.0013419
0,0,0,0,0,0,0,0
0,0.0012984,0,0.0089976,0.0031295,0.0015904,0.0018343,0.0016444
0.35799,0.35527,0.35712,0.21987,0.33792,0.33695,0.034606,0.35421
0.0046314,0.0081889,0.0054575,0.064016,0.01467,0,0.049884,0.0020377
0.0072081,0.011726,0.0039591,0.10216,0.029492,0,0.0077882,0.0063198
0.0038905,0.0056399,0.0031479,0.038869,0.010315,0.0024635,0.003863,0.0030489
0.017728,0.021435,0.016522,0.052481,0.013086,0.0028067,0.28853,0
0,0,0,0.0032307,0,0,0,0
0.0015586,0.0032911,0.0019498,0.020238,0.0057467,0,0.0019691,0.0024689
0,0,0,0.0027331,0,0,0,0
0.011113,0.010207,0.0051034,0.026947,0.0053215,0,0.32923,0
0.078792,0.17084,0.057505,0.054472,0.017373,0.0078085,0.0089597,0
0.0048359,0.0025643,0,0.035336,0.0097532,0,0.0029728,0.0040037
0.17008,0.078916,0.16563,0.04469,0.018482,0.0013702,0.016552,0.0014034
0.019925,0.026816,0.018626,0.15115,0.30091,0.0058521,0.008649,0.010067
0.10104,0.095978,0.13103,0.072521,0.026197,0.33158,0.01156,0.0062292
0.0037691,0.0083184,0.0042526,0.036512,0.01436,0.0013511,0.0022805,0.34142
0.0023175,0.0049545,0.0026405,0.033491,0.0094099,0,0.0027554,0.0027493
0.0035784,0.0061016,0.0035605,0.038691,0.010148,0,0.0028925,0.0017986
0,0.0043031,0.0018414,0.017626,0.0048224,0,0.0021463,0.0014513
