0.00021297,0.092404,0.00079352,0.0043764,0.0054684,0,0.00027499,0.00075266,0,0,0.0020243,0,0.10538,0,0.00059753,0,0,0,0,0,0.0015564,0.0012475,0.0037805,0.00036033,0,0.0016471,0.0051157,0.00076415,0,0
0,0,0,0.021897,0.0015249,0.00045208,0,0,0,0,0.00071017,0,0,0,0.0003379,0,0.00080794,0.0010761,0,0,0.00011184,0.12119,0.0038646,0,0.000439,0,0.0095601,0,0.00058189,0.012326
0.0001734,0.00054734,0,0.0062334,0.00073998,0.00046959,0.00057048,0.0020498,0,0,0.00046992,0,0.00033225,0,0.0013032,0,0,0,0,0,0.0020748,0.0012749,0.00076232,0.0015537,0,0.00026518,0,0,0,0
0.0019526,0.00056374,0,0.0062482,0.0045581,0.0032342,0.0069368,0.0004117,0,0,0.0030781,0.00089426,0.00028342,0.00093392,0.0021814,0.00058187,0,0,0,0,0.0016189,0,0.0030129,0.00023467,0,0.00015805,0.0057388,0.00067468,0.0043848,0
0,0.00076833,0,0.0018507,0.00062581,0.0015824,0.00031954,0.00020634,0,0,0.0010651,0.0031059,0.00030943,0,0.00022193,0.00044189,0,0,0,0,0.002975,0.00073565,0.0011878,0,0,0,0.0050234,0.0031497,0.0018995,0.003478
0.0012058,0.0018403,0,0.018408,0.0007662,0.00020009,0.00086679,0,0,0,0,0,0.0013895,0,0.00049322,0.00055978,0.0014443,0.0016828,0,0,0,0,0.00089685,0.0029441,0,0.0014099,0.0012746,0.0013965,0,0
0.0012596,0.00049419,0.00012657,0.0049402,0.00033829,0.0014223,0,0.00075171,0,0.0008359,0.10528,0.0022619,0.00026896,0,0.0013357,0.0012108,0,0,0,0.00011521,0.0021827,0,0.0002691,0.00013053,0.0005644,0,0.0025288,0.0011143,0.001485,0
0,0,0.0013099,0.007124,0.00036364,0.00063808,0.00043121,0,0,0,0.0017641,0.00057314,0.0014511,0,0,0.0018614,0,0.00049389,0,0,0.00020957,0,0.0057825,0.001188,0,0,0.0041986,0.0014542,0,0.0020625
0.00042793,0,0.00053972,0.0085324,0.0018485,0.0001252,0.00016441,0,0,0,0,0.000156,0,0.00065243,0.00059233,0.00020773,0,0.00053024,0,0,0,0,0.00089319,0.0020819,0,0,0,0,0.0012444,0
0.00052411,0.00070586,0.089782,0.0023305,0.0019415,0.00015191,0.00071008,0.00014679,0,0,0,0.00012243,0.00098078,0,0.0011284,0.00022817,0,0.00024731,0,0,0,0.0021281,0.0028053,0,0,0.00092588,0.0062181,0.0034398,0,0
0,0,0,0.00094407,0.00028976,0.095902,0.00090739,0.0014545,0.00010973,0,0,0,0.00032932,0,0.0013,0,0,0,0,0.0012985,0.0012792,0.00087608,0,0,0,0,0.0010065,0.0018014,0,0
0,0,0.00061809,0.010064,0.0012402,0,0.0017723,0.00085795,0,0.00022629,0,0,0.00050303,0,0,0.11063,0,0.00061917,0.00042157,0,0,0.00029868,0.00066151,0,0.00086349,0,0.0028456,0.0034905,0.0033278,0.003534
0,0.00016182,0,0,0.0018884,0.0018361,0.00074601,0,0,0,0,0.00065121,0,0.00024843,0.00095513,0.0014169,0.00087868,0,0,0,0.006177,0.0013221,0.051534,0.00025468,0,0,0.00051684,0.0011939,0,0
0,0.0013019,0.00080176,0.0081504,0.00049965,0.0042193,0,0.00019241,0.00070454,0,0,0.00091226,0.0016907,0,0.0011093,0,0,0,0,0,0,0,0.0017045,0.00061943,0,0,0.0099445,0,0.0064462,0.0093719
0.00036683,0.094257,0.00089593,0.020499,0.091426,0.0022228,0,0.0017994,0,0.0003892,0.0032397,0.10921,0.0035296,0,0.00055434,0,0,0,0,0,0.12895,0.00037566,0.0091616,0.001878,0,0.0032638,0.0086324,0.0033959,0.0031855,0
0.0017854,0,0,0.0076016,0.0009406,0.00046608,0.00028267,0,0,0,0,0,0.00069624,0,0,0,0,0,0,0,0.00078963,0.0013951,0,0,0,0,0.00023864,0.0018347,0,0
0,0.0003647,0.00045123,0.0068054,0,0,0,0.00069563,0,0,0.00044249,0,0.00087433,0,0,0,0.00024531,0.00049891,0,0.00024524,0,0.00038708,0,0,0.00017866,0.0002378,0.0012,0.00092192,0,0
0,0.00081621,0.00046401,0.005114,0.00025725,0,0,0.0002175,0,0,0,0,0.00047785,0,0.00059397,0,0,0,0.00019618,0,0.00021694,0,0.0020572,0.0010931,0.00025769,0.00051665,0.0006093,0.00074617,0.0010737,0
0.00039017,0.0020597,0,0.016722,0.0006147,0.00032439,0.022963,0.0013394,0,0,0.00047831,0.0027446,0.0013193,0.00011808,0,0.0013007,0,0,0,0,0.0017768,0.00063615,0.0011827,0.12122,0,0,0.0038377,0.0028936,0,0
0,0.0005947,0.00023975,0.016108,0.0016562,0.0018924,0.00056909,0,0,0.0006361,0,0.00035307,0,0.00014716,0,0.00060349,0.0020617,0,0,0,0.00392,0.0010775,0.010653,0,0,0.0010114,0.017057,0,0,0.031612
0.00039779,0.00016496,0.0013944,0.001426,0.0018436,0.0004149,0.0044321,0,0,0,0.0016736,0,0.00045101,0.0013913,0.00056448,0,0,0,0,0,0.0010913,0.0012205,0.0028046,0,0.00045739,0.00018011,0.0054302,0.0016783,0.0026678,0
0,0.0013232,0.00022007,0,0.0002858,0.00040294,0.00043014,0.00014507,0,0,0,0,0.0009497,0,0.10714,0.00041839,0.00083392,0.00070566,0,0.00023403,0,0.00035135,0,0.0011615,0.0001907,0,0,0.0029221,0,0.006506
0.0025505,0.0010682,0.00096247,0.0083501,0,0,0,0.00014779,0,0,0,0,0.00042968,0,0.0010772,0,0,0.00048288,0,0,0.0014094,0,0.0025451,0,0.00048372,0,0.0089409,0.0096162,0.0035554,0
0.00019634,0.00019478,0,0.0023095,0.0017233,0.00062197,0.094283,0.00039944,0,0,0.00053742,0,0.0007907,0,0.00089462,0.0013249,0,0.0004741,0,0.0005267,0,0.00044838,0.00025262,0,0.00018098,0,0.0040765,0,0.00034985,0.0039119
0.0016813,0.00033026,0.00018336,0.0022328,0.0006854,0.0032725,0.0004232,0,0,0,0.0027292,0.00025861,0.00023385,0,0,0.00035329,0,0,0,0,0.0022061,0.00028284,0.0019189,0.00068011,0,0,0.0040255,0.0022919,0.0030015,0
0.00047394,0,0,0.001646,0.00050932,0.0015184,0.001473,0,0.00025844,0,0.004369,0,0.00051747,0.00090954,0.0020265,0.0014474,0,0,0.0013134,0.00086613,0.0064771,0.0010513,0.10198,0,0,0,0.0015304,0.0060318,0,0
0.0019654,0.0013262,0.097113,0.072489,0.0022773,0.00089488,0,0,0.00017804,0,0,0.00070672,0.12555,0,0.0080013,0,0,0.0014125,0.0016732,0,0,0.0020207,0.0034384,0,0,0.0026381,0.032703,0.015715,0.006198,0
0,0.00023165,0.0018514,0.00083094,0.00013482,0.0011496,0.00050517,0.00036562,0.00053757,0.00044803,0.0016985,0.00023798,0.00040812,0.00062471,0,0.00051999,0,0,0,0,0.00070969,0.00059404,0.0040256,0,0.00094649,0.0041031,0,0.00045144,0,0.0030227
0,0.093966,0.0012026,0.028695,0.0048176,0.099611,0.0018126,0,0,0.00066598,0,0,0.00091029,0.0030111,0.0042643,0.0014688,0.00089022,0,0,0,0.0032511,0.12554,0.014018,0,0,0.0037878,0.024233,0.00026853,0.005243,0
0.0025693,0.094814,0.00051175,0.01846,0,0,0.00066167,0.0028253,0,0,0.000718,0.00065184,0.0021543,0.11531,0.008964,0,0,0.0007474,0.0016148,0.00075629,0.0011348,0,0.11149,0,0,0,0.014001,0.011696,0.0072199,0
