0,0,0.029528,0,0,0.0040514,0,0.07092,0.0031879,0,0.0035487,0.076699,0.073157,0.0025956,0.0095505,0.074195,0.0018463,0,0,0,0.0044179,0.00069262,0.0025175,0.010332,0.010697,0,0.080503,0,0.00057505,0.081512,0.0045311,0,0.012895,0.0020065,0,0,0.0019996,0.01966,0.090269,0,0.0028757,0,0,0,0,0,0.0016638,0.0013674,0.0011272,0.0018004,0,0.093527,0,0,0,0.00076926,0.0093332,0.0037614,0,0,0,0.0042971,0.10219,0
0,0,0.020439,0,0,0.068876,0,0.010185,0.071845,0,0.001844,0.076263,0.078231,0.0064721,0.0035443,0,0,0,0,0,0.0040029,0.002885,0,0.079063,0.0046519,0,0.0091462,0,0,0.00017381,0,0.0048393,0.0033806,0,0,0,0.093361,0.0095906,0.0081298,0,0.087847,0,0,0.00075503,0.00053738,0,0,0,0.0074468,0.0049137,0.0038789,0.001253,0,0.0046735,0.00077617,0.015646,0.0041849,0,0.0045246,0,0,0.0054183,0,0.10863
0,0,0.042033,0,0,0.0049796,0,0.0046607,0.069442,0,0.0058767,0.086802,0.0027474,0.078099,0.0091509,0,0,0,0,0.0016346,0.081045,0.0034626,0.003579,0.005689,0.0052,0.0058125,0.0087773,0.004175,0,0.0051707,0.089086,0.00060286,0.0057962,0.0072604,0,0,0.0095528,0.037795,0.095319,0,0.099085,0,0,0,0,0,0.0022842,0,0.0073185,0.0011937,0,0.0031255,0,0,0,0.003408,0.0020984,0.10892,0.005085,0,0,0.0074948,0,0.068566
0,0,0.020885,0,0,0,0,0,0.00078112,0,0.0018487,0,0.006297,0.0038385,0.082698,0,0,0,0.00042317,0,0.0025026,0.0032883,0.0046757,0.0069858,0.00010013,0.084678,0.0055194,0,0,0.010856,0.016882,0,0.0063831,0,0,0,0.0077749,0.034567,0.0021303,0,0.0064892,0,0,0,0,0.0095922,0,0,0.020027,0.010024,0,0.0077905,0,0.0075246,0,0.014253,0.023935,0.11231,0.01173,0,0,0.0010157,0,0.0025612
0,0.00053781,0.028465,0,0.00028901,0.074153,0,0,0.073385,0,0.0031187,0.00090963,0.00082575,0.076196,0.077916,0,0,0,0,0,0.0012845,0.078732,0.00041488,0.084509,0.00059885,0.083373,0.00078864,0,0,0.00040879,0.010957,0.0065398,0.0051453,0.0032641,0,0,0.090547,0.021064,0.089925,0,0.0094366,0,0,0,0,0,0,0,0.010292,0.09437,0,0,0,0,0,0.010685,0,0.0042515,0.0090136,0.0065272,0.0029196,0.0021431,0.10968,0.02143
0,0,0.037602,0,0.0019384,0.072909,0,0.0043245,0.0023809,0,0,0.076556,0.0052813,0,0.078677,0.0016751,0,0,0,0,0.0022324,0.077351,0.0018615,0,0.0031125,0.0017591,0.0062881,0,0,0.0097381,0,0.006589,0.0079139,0.005275,0,0,0.0033204,0.0075149,0.089489,0,0.0036556,0,0.00062017,0,0,0,0,0,0.0057521,0.0053392,0,0.00023281,0,0.0011324,0.0021553,0,0.014069,0,0.0085066,0,0,0,0.0024368,0.14869
0,0,0.062099,0,0,0.074835,0,0.075463,0.068518,0,0.084723,0.079312,0.087474,0.0083336,0.0078778,0.0090534,0,0,0,0,0.013651,0.014566,0.084892,0.083964,0.015379,0.011413,0.01472,0,0,0.089985,0.0026686,0.0041561,0.097086,0.11753,0,0,0.00061392,0.037306,0.097163,0,0.10154,0,0,0,0,0,0,0,0.0099135,0.0049389,0,0.094097,0,0.011157,0,0.0074426,0.0096442,0.10083,0.10216,0,0,0.0073802,0.073562,0
0,0,0.043551,0,0,0.076875,0,0.0067986,0,0,0.077109,0.0055516,0.071584,0.010087,0.077788,0.0055804,0,0,0,0,0.0041582,0.0065371,0.006239,0.0077359,0.08356,0.0065708,0.080319,0,0,0.080165,0.092836,0.0011933,0,0.012397,0,0,0.013471,0.0088554,0.091477,0,0.0091711,0,0,0.00062357,0,0,0,0,0.0016856,0.016605,0,0,0,0.005693,0,0.0051304,0.0015419,0.0083124,0,0,0,0.0047037,0.00089493,0.019118
0,0,0.029757,0,0,0.068734,0,0.0013902,0.073574,0,0,0.0010804,0.071078,0.076284,0.002334,0.0034565,0,0,0,0.00054263,0.085367,0.0052662,0.080619,0.00378,0.074393,0.07782,0.087105,0.001001,0,0.0028243,0.088061,0.0046111,0.0050731,0.0040307,0,0,0.00074372,0.018273,0.0023443,0.00047202,0.0049512,0,0,0,0,0,0,0,0.015003,0.008685,0,0.0058021,0,0.0016244,0,0.00016112,0.027238,0.0052668,0,0,0,0,0,0.014107
0,0,0.056387,0,0,0,0,0.0077053,0.076054,0,0,0.081903,0.080978,0.077962,0.08589,0.071226,0,0,0,0,0.00092382,0.080925,0.010352,0.0075871,0.086817,0.08515,0.0094249,0,0.00066241,0.080203,0,0.087431,0.0070347,0.077916,0,0,0.01626,0.026139,0.0058412,0,0.098302,0,0,0,0,0,0.0010277,0,0.018127,0.0081367,0,0.092359,0,0.016963,0,0.10624,0.11167,0.0065907,0.008313,0,0,0.12303,0.098208,0
