0.0055542,0.0049362,0,0.0045481,0.0090245,0.0043083,0,0.013335,0.01057,0,0.0089217,0.009992,0,0.0024282,0.012027,0.0033371,0,0,0.0099404,0,0,0.0032226,0,0,0,0.0064143,0,0.023632,0.019595,0,0.0201,0,0,0,0,0.023965,0.0029731,0.0078295,0,0,0.015638,0.017658,0,0.0064929,0,0.0063838,0,0.0052356,0.0028844,0,0.0068198,0.0089954,0,0,0.015068,0.0049701,0,0,0.013007,0.0089802,0.01167,0,0,0.020652,0,0.00027328,0.028448,0.026055,0,0
0.012834,0,0,0.01012,0,0.011643,0,0,0,0.045655,0,0,0.0069835,0,0.0079714,0,0,0,0,0,0.0040856,0.014495,0,0,0,0,0.001936,0.0094286,0.031108,0.0093375,0,0.078019,0,0.0071667,0.014575,0,0.011401,0.029155,0.012609,0,0.050682,0,0,0.0069131,0,0.012086,0.0020974,0,0,0,0.035734,0,0.013716,0.0021123,0,0,0,0,0.0098204,0.0045988,0,0.0040612,0.021092,0.011154,0.0020202,0.0063156,0,0,0.017235,0.080522
0,0.0067342,0,0.014771,0.01687,0,0,0.0026894,0.0084618,0.032458,0.013929,0,0.011626,0.0093883,0.0060894,7.6785e-05,0,0.012572,0,0,0,0,0,0.013532,0,0,0.0067023,0.014043,0.0030963,0,0.00039856,0.0079868,0,0.012859,0.0059261,0,0.015857,0,0,0,0.001006,0.013461,0.00039249,0,0,0.0027826,0.0061004,0,0,0,0.0012775,0.0075431,0.0026014,0.0082633,0.0018202,0,0,0.018832,0,0,0,0,0,0.0065203,0,0.018328,0.0044789,0.00097675,0.015414,0
0.96087,0,0.015046,0.0074637,0.00062086,0,0,0.0052442,0.0015469,0,0.0072731,0.0028216,0.0037995,0.0076322,0,0.0022256,0,0.0021133,0,0.021983,0,0.006099,0.0068086,0.0014802,0,0.0050814,0.0017109,0,0,0,0,0.0033271,0,0,0.0012194,0,0.00080812,0,0,0,0,0.0034873,0,0.00081543,0,0.0035048,0,0.0024755,0.0017447,0.0056172,0.0013965,0.00089282,0.00066518,0,0.0049392,0,0.00068805,0.0013548,0,0.0045961,0,0.003745,0.0015079,0.0040089,0,0.0044069,0.0016075,0,0.0087027,0.014179
0.022232,0,0,0.012759,0,0.013269,0.004517,0,0,0,0,0.0049677,0.0065383,0,0.0096214,0.00012921,0,0,0.0040361,0,0,0,0.0062816,0.0065483,0,0,0,0,0.024763,0.0098132,0,0,0.012683,0.0015389,0,0.0034838,0,0,0,0,0.020622,0.011463,0,0.02386,0.0017456,0.013566,0.012371,0,0.00058662,0.0064171,0,0,0,0,0.0093212,0.011607,0.0056109,0.0082292,0,0,0.0017045,0,0.0039227,0,0,0.02611,0,0,0,0.0053742
0.035929,0.0030512,0.025746,0.01054,0.019316,0.001902,0.012993,0,0.032192,0,0.021513,0,0.0013296,0,0,0.0047386,0,0,0.0080861,0,0.048794,0,0,0.0011459,0.0076506,0.00029385,0,0.0071786,0.00064971,0.018476,0.020637,0,0.0045627,0,0,0.010485,0,0,0,0,0.024177,0,0,0,0.013912,0.0057456,0.0069776,0,0,0,0.024445,0,0.016398,0,0,0,0,0,0.056664,0,0,0,0,0,0,0,0,0.0023704,0,0.0064497
0.046335,0,0,0,0,0,0.0028903,0.01083,0,0.0176,0,0,0.010429,0,0.0060592,0.014975,0.034915,0,0.0349,0,0.037958,0,0,0,0.013223,0,0,0,0,0.041976,0,0,0,0,0.01155,0,0,0,0.0010745,0,0.016823,0,0,0,0.034133,0,0,0.031545,0,0,0,0.0269,0.014905,0,0,0,0,0,0.0038593,0,0,0,0,0.0078761,0,0,0.046095,0,0,0
0.0052162,0,0.0014341,0.0061605,0,0.0098855,0,0.0097081,0.0068755,0,0,0.0094685,0,0,0.013387,0,0,0.020862,0.0038728,0,0.0037749,0.0074934,0.0025194,0.023157,0,0.013157,0.0059266,0.035922,0.018914,0,0,0,0.012791,0.019397,0,0,0,0,0,0,0.0107,0,0,0.011484,0.063544,0.018181,0.017823,0,0,0.0030457,0,0.008929,0,0.0032329,0,0,0.019481,0,0.02803,0,0,0,0,0.010464,0.010897,0.0054833,0.015773,0,0,0.037813
0.017474,0,0,0.011796,0.0056134,0,0,0,0.0025016,0,0.0074886,0,0,0,0,0,0.013129,0.0040666,0,0,0,0,0,0.012185,0,0,0,0.005481,0.023251,0.01525,0.0017164,0,0.01376,0.0043733,0.010545,0.027479,0,0.014278,0.031665,0,0.052045,0.018478,0,0.0026564,0.080672,0.03866,0.035501,0.029707,0.011342,0.012794,0,0,0.010573,0.011932,0.021384,0.035421,0,0,0.0090563,0,0.012258,0,0.024493,0,0.0069062,0.0068108,0.010202,0,0,0.004457
0,0,0.0090487,0.0084796,0.00032708,0,0,0.0045558,0,0,0,0,0.0012701,0.004705,0.00048033,0,0.0052688,0.0092843,0.0035473,0.004132,0,0.007575,0.0049932,0,0.0043309,0.0036716,0.0079997,0.00069856,0,0,0,0,0,0.0017503,0,0,0,0.0031937,0,0.00075292,0.94645,0.00053327,0.0055863,0,0,0.0075242,0.0018706,0,0,0.0017507,0.0029169,0.0036681,0.0063948,0,0.0085351,0.0023648,0.0044341,0,0,0.0019729,0.0091024,0.0029038,0,0,0,0.004222,0,0,0,0.0031238
