0.0055586,0.0010992,0,0,0,0.0051488,0.0063063,0.0073812,0,0.0060914,0,0.071068,0,0.074232,0,0,0.0077836,0.0029413,0,0,0.011162,0,0,0.0046439,0,0.085785,0,0.0029458,0.0094865,0.0003753,0,0.0028876,0,0,0.0014226,0.0033122,0.0032965,0,0.094287,0.091477,0.089339,0,0.0043965,0,0.0029372,0,0,0,0.098848,0,0.012642,0.00099716,0,0.096849,0,0,0,0.0022549,0.0030191,0,0,0,0,0,0.0054438,0.0036203,0,0.010062,0.0715,0
0.063476,0.0023726,0,0,0,0.0026971,0.0069189,0.064576,0,0.0049915,0,0.079573,0.0036222,0.0023373,0,0,0.0078476,0.078754,0,0,0.03818,0,0,0.00087107,0,0.089802,0,0.00082011,0.080788,0.0032833,0.0016288,0.0058796,0.00074645,0,0.0026587,0.010372,0.089115,0,0.0098289,0.0026328,0.0050864,0,0.0019784,0,0.0006917,0.010649,0,0.0059738,0.0013164,0,0.10202,0.0063043,0,0.0038642,0,0,0,0.10872,0.096577,0,0,0,0.0003432,0,0.0089217,0.0021895,0,0.0028663,0.0040166,0
0.069994,0.071988,0,0,0,0.0066111,0.072944,0.0012579,0,0.003358,0,0.00099908,0,0.00026525,0,0,0.0063315,0.08396,0,0,0.022664,0,0,0.0032612,0,0,0,0.0051513,0.0036157,0,0.0012939,0.086792,0,0,0,0.0012482,0.085838,0,0.098674,0.087105,0.00058153,0,0.0071434,0,0.0041678,0,0.0018077,0,0.01047,0,0.098286,0.0018492,0.00021649,0.0021982,0,0,0.0088305,0.10471,0.0018568,0,0,0,0,0,0.0046335,0.10765,0,0.0052834,0,0
0.0070928,0.0029039,0,0,0,0.0034078,0.0031323,0,0.00084255,0.0035532,0,0.0018065,0,0,0,0,0.004529,0.0040082,0,0,0,0,0,0.0078885,0,0.090988,0,0.083949,0.0070313,0.0027877,0,0.0013682,0,0,0,0.024926,0.0059152,0,0.00017388,0.011326,0.0014518,0,0.012871,0,0.0053088,0,0,0,0.0028504,0,0.013818,0,0,0.10159,0,0,0.015257,0.094678,0.0012855,0,0,0,0,0.0026197,0.0082007,0.010985,0,0.11451,0.017582,0
0,0.00064003,0,0.00067995,0,0.00077318,0,0.062534,0,0.0059489,0,0.0020762,0,0,0,0,0.0013155,0.075994,0,0,0.080929,0,0,0,0.0018356,0.0024909,0,0.081092,0.084581,0.0061821,0.00055276,0.0054586,0,0,0,0.079945,0,0,0.090128,0.00038832,0,0,0.0042203,0,0.0027645,0,0,0,0.0087391,0,0.018176,0,0,0.00019705,0.0025052,0,0.013347,0.0011175,0,0,0,0,0,0.002043,0.0055073,0.0053467,0,0,0.071584,0.051889
0.063789,0,0,0,0,0,0.0036563,0.071535,0,0.0037859,0.0015792,0.0054214,0,0.0041081,0,0,0.0027274,0.086518,0,0,0.036444,0,0,0.0012394,0,0.081692,0,0.00047575,0.00078888,0.002805,0,0.0026702,0,0,0,0.012126,0.086406,0,0.091634,0.0036039,0,0.00031401,0.0049303,0,0.001689,0,0,0,0.0024262,0.0021294,0.11175,0.0015736,0,0,0,0,0.0046976,0.111,0.0030255,0,0,0.0012091,0,0,0,0.10083,0.0011799,0.010952,0,0.0096893
0.0086955,0.078633,0,0,0,0.08388,0.0047617,0.073122,0,0.088989,0,0.082623,0,0.0071386,0.0012739,0,0.0095161,0.078454,0,0,0.04261,0,0,0.084474,0,0.015589,0,0.0098628,0.088128,0.0073979,0.0070881,0.10053,0,0,0,0.0825,0.0030847,0,0.09858,0.098,0.087666,0,0.1063,0,0.0077477,0,0,0,0.11385,0,0.0016331,0.01647,0,0.10899,0,0,0.011481,0,0.01071,0,0,0,0,0,0,0.010181,0,0.016302,0.037256,0.069724
0.00072537,0,0,0,0,0.074973,0.071069,0.072981,0,0.003171,0,0.072546,0,0.0072099,0,0,0.0014872,0.0051555,0,0,0.090936,0,0,0.0055245,0,0.0018801,0,0.0086389,0.0094673,0.0026599,0.082351,0.091314,0,0.0015089,0,0.0048578,0.0066941,0,0.093968,0.0087919,0.0019023,0,0.0014334,0,0.00048132,0.0051719,0,0,0.0035427,0.00029334,0.0024733,0.002124,0,0,0.0024151,0,0.0067148,0.020283,0.005308,0.0011342,0,0,0,0,0,0.0016864,0,0.11664,0.044475,0
0.0047605,0.0034993,0,0,0,0,0.070283,0.051434,0,0.079029,0,0.069748,0,0.0043675,0,0,0.078315,0.00027107,0.00092624,0,0.10265,0,0,0.081847,0,0,0,0.076704,0.0032073,0.0023737,0.083844,0.004865,0,0,0,0.017353,0.0038336,0,0.0016086,0.0012333,0.003153,0,0.0076185,0,0.0056913,0.0035729,0,0,0.00056834,0,0.08839,0.011335,0,0.097201,0,0,0.0064043,0.0046606,0.00080295,0,0,0.0010931,0,0,0.0006365,0.002295,0,0.0022666,0,0
0.067893,0.073717,0,0,0,0.00063043,0.077751,0,0,0.017471,0,0.080887,0,0.073711,0,0,0.078675,0,0,0,0.081752,0,0.0012512,0.0040692,0,0.092222,0,0.082013,0.0059528,0.09082,0.0011076,0.012787,0,0,0,0.11018,0.085471,0,0.00418,0.092055,0.0083024,0,0.11399,0,0.086761,0,0,0,0.034078,0,0.0061195,0.10557,0,0,0,0,0.0026884,0.10308,0.0010054,0,0,0,0,0,0.0043589,0.10403,0,0.00062155,0.069306,0.031959
