0.038815,0.040961,0.022487,0.02844,0.035784,0,0,0.030211,0,0.017645,0.066492,0,0.043094,0,0,0,0.0065886,0,0.067756,0,0,0.0034735
0.054682,0.032645,0.026502,0.029005,0.020988,0,0,0.033323,0,0.017247,0.04852,0,0.069543,0,0,0,0.022448,0,0.024656,0,0,0.014437
0.057468,0.032509,0.021931,0.049095,0.032568,0,0,0.016167,0,0.012014,0.012763,0,0.077391,0,0,0,0.088031,0,0.021755,0,0,0.0056423
0.021261,0.016641,0.016442,0.020103,0.011974,0,0,0.013239,0,0.011189,0.024554,0,0.028765,0,0,0,0.0065656,0,0.00044965,0,0,0.010896
0.022139,0.030252,0.037316,0.040288,0.020626,0,0,0.024226,0,0.012024,0.014491,0.0025014,0.041326,0,0,0,0.007401,0,0.0097505,0,0,0.078889
0.052501,0.029661,0.034932,0.020628,0.02452,0,0,0.027991,0,0.016393,0.017277,0,0.085108,0,0,0,0.01595,0,0.009558,0,0,0.079643
0.057244,0.065461,0.078434,0.063361,0.088321,0,0,0.048896,0,0.017644,0.079351,0,0.04071,0,0,0,0.02494,0,0.068488,0,0,0.076787
0.035817,0.039756,0.043732,0.044097,0.04179,0,0,0.069763,0,0.010222,0.058566,0,0.068462,0,0,0,0.018284,0,0.017441,0,0,0.0065459
0.031974,0.054898,0.042007,0.045249,0.039949,0,0,0.047783,0,0.063089,0.060137,0,0.023477,0,0,0,0.081533,0,0.0097684,0,0,0.008541
0.069599,0.053786,0.075935,0.070144,0.047257,0,0,0.090112,0,0.075663,0.076959,0,0.033139,0,0,0,0.014069,0,0.025239,0,0,0.025488
0.068002,0.071314,0.063196,0.073817,0.038011,0,0,0.067275,0,0.08291,0.019311,0,0.027966,0,0,0,0.023352,0,0.083398,0,0,0.017442
0.01565,0.036019,0.032682,0.053574,0.01948,0,0,0.027235,0,0.013526,0.021198,0,0.024588,0,0,0,0.07009,0,0.071091,0,0,0.010277
0.056089,0.047597,0.03975,0.0432,0.038467,0,0,0.0733,0,0.094642,0.078711,0,0.0034211,0,0,0,0.072467,0,0.064673,0,0,0.075647
0.085104,0.0841,0.078228,0.090432,0.084658,0,0,0.086798,0,0.096164,0.090943,0,0.090893,0,0,0,0.024073,0,0.026181,0,0,0.014151
0.051781,0.046943,0.048606,0.036232,0.050427,0,0,0.022181,0,0.0083539,0.033455,0,0.046671,0,0,0,0.0063082,0,0.015721,0,0,0.0213
0.033839,0.029372,0.039248,0.01876,0.019099,0,0,0.026806,0,0.0058317,0.015585,0,0.039511,0,0,0,0.013323,0,0.0015929,0,0,0.0049912
0.032842,0.076451,0.045517,0.043415,0.043812,0,0,0.012406,0,0.0067693,0.059541,0,0.016193,0,0,0,0.0058402,0,0.015714,0,0,0.013664
0.050777,0.071454,0.071143,0.081277,0.059772,0,0,0.056293,0,0.080718,0.074394,0,0.024354,0,0,0,0.0061377,0,0.016588,0,0,0.089509
0.09134,0.09879,0.085564,0.080029,0.072194,0,0,0.061657,0,0.084904,0.077431,0,0.067215,0,0,0,0.088961,0,0.083716,0,0,0.094166
0.061449,0.074007,0.065586,0.07806,0.07513,0,0,0.088411,0,0.017149,0.043809,0,0.057257,0,0,0,0.022739,0,0.025949,0,0,0.014388
0.028311,0.021041,0.017718,0.018457,0.032908,0,0,0.021167,0,0.01429,0.019461,0,0.070229,0,0,0,0.08912,0,0.056636,0,0,0.002486
0.056313,0.038591,0.029444,0.040645,0.016174,0,0,0.023724,0,0.0095658,0.0088264,0,0.082501,0,0,0,0.009736,0,0.017236,0,0,0.073952
0.07345,0.081438,0.089331,0.096076,0.10155,0,0,0.10175,0,0.081633,0.10285,0,0.081588,0,0,0,0.093279,0,0.078553,0,0,0.1011
0.027927,0.042703,0.042674,0.046835,0.041615,0,0,0.034297,0,0.0052224,0.053127,0,0.031125,0,0,0,0.014032,0,0.066246,0,0,0.08889
0.070099,0.052268,0.045635,0.050437,0.063389,0,0,0.046768,0,0.078117,0.036635,0,0.081149,0,0,0,0.021847,0,0.017519,0,0,0.084309
0.056986,0.067578,0.072245,0.058574,0.066728,0,0,0.044535,0,0.086033,0.050801,0,0.081112,0,0,0,0.013276,0,0.076053,0,0,0.019586
0.080018,0.079919,0.07805,0.077213,0.068788,0,0,0.04976,0,0.097606,0.074569,0,0.12658,0,0,0,0.023955,0,0.079179,0,0,0.011631
0.046963,0.041382,0.05956,0.042098,0.056418,0,0,0.091291,0,0.086493,0.092437,0,0.027022,0,0,0,0.075235,0,0.064317,0,0,0.016661
0.070539,0.066063,0.078628,0.07835,0.09809,0,0,0.065815,0,0.084492,0.086561,0,0.074963,0,0,0,0.09386,0,0.072297,0,0,0.0093364
0.067368,0.058162,0.047665,0.071843,0.043367,0,0,0.082658,0,0.086998,0.038758,0,0.046595,0,0,0,0.083427,0,0.072722,0,0,0.080769
0.060338,0.060239,0.056543,0.051444,0.0482,0,0,0.031605,0,0.014343,0.032186,0,0.063256,0,0,0,0.011344,0,0.071612,0,0,0.019818
0.023668,0.032023,0.038608,0.037337,0.031647,0,0,0.012545,0,0.069954,0.044373,0,0.02708,0,0,0,0.068994,0,0.016246,0,0,0.0099635
0.049985,0.042408,0.033884,0.05364,0.049794,0,0,0.062522,0,0.016585,0.036811,0,0.0066743,0,0,0,0.014273,0,0.015874,0,0,0.0032733
0.04957,0.059772,0.064672,0.050627,0.026726,0,0,0.066344,0,0.019115,0.070887,0,0.055011,0,0,0,0.013135,0,0.038234,0,0,0.03225
0.041475,0.041813,0.050086,0.031458,0.032088,0,0,0.031498,0,0.0054876,0.034006,0,0.029401,0,0,0,0.023009,0,0.019704,0,0,0.0070751
0.028323,0.023905,0.032891,0.024162,0.022112,0,0,0.042269,0,0.0094675,0.058666,0,0.022766,0,0,0,0.012626,0,0.06128,0,0,0.0057464
0.056843,0.043546,0.017022,0.034142,0.029974,0.005653,0,0.012687,0,0.01255,0.01204,0,0.10158,0,0,0,0.086036,0,0.0031459,0,0,0.0099885
0.026588,0.020307,0.031104,0.021131,0.017164,0,0,0.033267,0,0.0064712,0.055989,0,0.019859,0,0,0,0.011008,0,0.068823,0,0,0.081981
0.11449,0.097739,0.11054,0.11131,0.10328,0,0,0.11422,0,0.036219,0.097674,0,0.12353,0,0,0,0.096113,0,0.084508,0,0,0.098727
0.055309,0.042534,0.067417,0.067826,0.07254,0,0,0.040646,0,0.017724,0.08491,0,0.088618,0,0,0,0.072411,0,0.080827,0,0,0.023445
0.033693,0.051164,0.034654,0.038713,0.045021,0,0,0.016016,0,0.0019368,0.026636,0,0.06603,0,0,0,0.090996,0,0.0082716,0,0,0.0069943
0.048534,0.048569,0.039283,0.067992,0.036207,0,0,0.034859,0,0.018355,0.046942,0,0.031761,0,0,0,0.012004,0,0.010859,0,0,0.0046853
0.1091,0.11285,0.10857,0.089593,0.11125,0,0,0.083945,0,0.042546,0.1028,0,0.14419,0,0,0,0.10436,0,0.091763,0,0,0.10097
0.036686,0.032159,0.040652,0.029499,0.037562,0,0,0.038215,0,0.01029,0.05753,0,0.0067587,0,0,0,0.079766,0,0.027291,0,0,0.016044
0.017252,0.028091,0.029404,0.024525,0.027318,0,0,0.021319,0,0.010666,0.020842,0,0.065241,0,0,0,0.010187,0,0.060038,0,0,0.0039294
0.046624,0.038093,0.036802,0.048729,0.034689,0,0,0.068241,0,0.089185,0.035361,0,0.065583,0,0,0,0.01295,0,0.011743,0,0,0.089587
0.040423,0.064636,0.040832,0.045485,0.022346,0,0,0.013888,0,0.017915,0.038445,0,0.029029,0,0,0,0.075269,0,0.070662,0,0,0.0093808
0.049943,0.034089,0.039871,0.029694,0.01911,0,0,0.019007,0,0.0042682,0.0078049,0,0.021951,0,0,0,0.011484,0,0.011531,0,0,0.012916
0.029628,0.039276,0.040624,0.020542,0.033526,0,0,0.01505,0,0.0044352,0.017133,0,0.025639,0,0,0,0.074178,0,0.06145,0,0,0.0089483
0.026708,0.020931,0.022421,0.034619,0.032246,0,0,0.034288,0,0.010698,0.020982,0,0.02709,0,0,0,0.0073357,0,0.058974,0,0,0.013933
0.041278,0.032694,0.037478,0.033831,0.048445,0,0,0.06729,0,0.074813,0.068815,0,0.014203,0,0,0,0.076781,0,0.079511,0,0,0.074189
0.089746,0.088621,0.072785,0.09395,0.095511,0,0,0.097768,0,0.026688,0.081941,0,0.040548,0,0,0,0.0065715,0,0.02913,0,0,0.088482
