0,0.091332,0.00062913,0.0040059,0,0,0.00012166,0,0,0.00093756,0.0016377,0,0,0.10516,0.00026159,0,0,0.0028352,0,0,0.0008203,0,0.00024946,0.00037696,0.00088754,0.00084436,0,0,0.0035912,0.0055184,0,0.00051721,0,0.00016129,0.0011145,0,0
0.00063846,0.00035795,0,0.0048114,0,0,0.00052318,0,0.00037018,0.00089343,0.00086489,0,0,0,0.00057869,0,0.00052347,0.0010902,0,0,0.00034671,0,0,0,0.002759,0.0041381,0,0.01456,0.0019509,0.0018667,0,0.12991,0,0,0,0,0.0026188
0,0.00064109,0,0.0061526,0,0,0.00026671,0,0,0.00046341,0,0,0,0.00027509,0.00016008,0.002492,0.00058427,0.00021284,0,0,0.0010326,0,0.00050262,0.0015393,0.00015916,0.001804,0,0.00033641,0.0031166,0.00056828,0,0.00040925,0.00059496,0.0090255,0.00075658,0.00060093,0.00031346
0,0.00086877,0,0,0,0.0030087,0.0064715,0,0.0023667,0.00084693,0.0028351,0,0.00040143,0.00024576,0,0.00035192,0,0.00042069,0.0007768,0,0.0015026,0,0.0010425,0.00079576,0.00064802,0.0032722,0,0.0013222,0.11538,0.0014315,0,0.0052515,0,0,0,0,0
0.00029235,0.0014069,0,0.00077223,0,0.0015627,0.0004529,0,0,0.0017266,0.0010552,0.0031841,0,0.0004629,0,0.0022861,0,0.0021621,0.005294,0,0.0025362,0,0,0.00014657,0.00084788,0.0021173,0,0,0.00058418,0.00075863,0,0.00093397,0,0.0018113,0,0,0.0039537
0,0.0016461,0,0.020676,0,0.00017956,0,0,0.00064803,0.10552,0,0,0,0.0013562,0,0,0.00038016,0.11204,0,0,0,0,0.0012804,0.0030165,0,0,0,0,0.00065352,0.002325,0,0.0034721,0.00071203,0.0014234,0.0030151,0,0
0,0.0010897,0,0.006534,0,0.0014478,0,0,0,0,0.10594,0.002344,0,0.00029315,0,0.0016755,0,0,0.006938,0,0.0020791,0,0,0.00028488,0.00036297,0.0033729,0.0039279,0,0.00032981,0.00022297,0,0,0.00083058,0.0016474,0.00041852,0,0.0038644
0.00019376,0,0.0012482,0.0061943,0,0,0.00047195,0.00017915,0.00019172,0.00044089,0,0.00050016,0.00020427,0.0013556,0,0.0016269,0.0012841,0.001901,0,0,0,0.00029883,0.00059033,0.0010002,0,0,0,0.00041117,0.0012302,0.11895,0,0.00083275,0.00076409,0,0,0,0
0,0,0.00053136,0.0086876,0,0,0,0,0.00033511,0.0022894,0,0.00016472,0.0006303,0,0,0.0001566,0,0.00060638,0,0,0,0,0.00036456,0.002158,0.00056931,0.0025197,0,0,0.00072137,0.0011272,0,0.00039247,0.0011982,0.00074147,0,0.0017687,0.0004428
0,0.0008245,0.089737,0.0021049,0,0,0.00091498,0,0,0.0011822,0,0,0,0.0010354,0,0.0015116,0.0004817,0.0015227,0,0,0,0,0.00054163,0,0.0010408,0.00063544,0,0.00087993,0.0045932,0.002217,0,0,0,0,0,0,0
0.00028706,0,0,0.0019508,0,0.095924,0.00066214,0.00010738,0,0.00058005,0,0,0,0.00024335,0.00042895,0.11232,0.00052413,0.00015372,0,0,0.00029761,0,0.0010415,0.00018861,0,0.0013577,0,0.00074049,0.0012527,0,0,0,0.00079918,0.0091237,0.00083727,0,0
0,0,0.00078059,0.008908,0,0,0.0022761,0,0,0,0,0,0.00010598,0.00053857,0,0.00014041,0,0,0,0,0,0,0.00016406,0,0.0004892,0.0015539,0.0008076,0,0.0010594,0.00026878,0,0.0033295,0,0.00058438,0,0,0
0.00077284,0.00028603,0,0,0.0001579,0,0.00017428,0.00097727,0.00013979,0.00030812,0,0,0,0,0.00018023,0,0.00084737,0,0,0.010131,0.00088445,0.0029405,0,0,0.021786,0,0.0025932,0.001113,0.00042441,0,0,0,0.0011923,0,0.00052788,0.0022095,0
0,0.0015102,0.00088859,0.006257,0,0.0043486,0,0.00051369,0,0.0011142,0.0032264,0.0012538,0,0.0021833,0.0012053,0.0033307,0,0.00056962,0.0042604,0,0,0.00045321,0,0.00082156,0.0014281,0.0099616,0,0,0.00085837,0.0017746,0,0.00076746,0,0,0,0,0.0010123
0,0.094161,0.00097051,0.020361,0,0.0022935,0,0,0,0,0.0039334,0.10939,0,0.0036844,0.0012162,0.0019414,0,0.003516,0,0,0.12973,0,0.0019223,0.0022945,0.0072524,0.0074033,0,0,0,0.0080714,0,0.00077362,0.00095834,0.005613,0,0,0
0,0,0,0.0083678,0,0.00045198,0.00030169,0,0.00041784,0.00056561,0.00018146,0,0,0.00075198,0.00011272,0.00015962,0.0006647,0.00096859,0,0,0.00078456,0,0.00048628,0,0,0,0,0,0.0013491,0,0,0.001447,0.0011788,0,0.00015302,0,0
0.00016958,0.00042397,0.00045498,0.0071434,0.00014194,0,0,0,0,0.00027003,0.00039264,0,0,0.00095944,0.00012785,0,0,0.00094697,0,0.00039659,0,0,0.00027966,0,0,0,0.00027165,0,0.001209,0.00013892,0,0.00072297,0,0,0.00067845,0,0
0.00043722,0.00067814,0.00032625,0.006911,0,0,0,0,0,0.0002652,0,0,0,0.00043259,0.00030816,0,0,0,0,0,0.00014565,0,0,0.0010568,0.0019505,0.0015797,0.00026859,0,0.0017962,0.00032275,0,0.00035276,0,0,0.0015732,0.00024276,0
