0,0.0012482,0,0.0031595,0.00074971,0,0.0046812,0.0030613,0,0.00056198,0.0020677,0,0,0,0.00064698,0.0021755,0.00073934,0,0.001489,0.0031679,0.0035141,0,0,0,0,3.0398e-05,0.00017111,0.0034664,0,0,0,0.0048782,0.0070087,0.0036126,0.001712,0.0039748,0.0054617,0.0046166,0.005326,6.3096e-05,0,0,0,0,0.011724,0,0,0,0,0,0,0.00097253,0.0056926,0,0,0.0063963,0,0,0.0059165,0.0044247
0,0,0.0058865,0.00034894,0,0,0.0033266,0.0041355,0,0.0011117,0,0,0.0018751,0,0,0.0069352,0.0040469,0,0,0.0024459,0.0010975,0,0.0087932,0,0.0018955,0,0.011373,0.0076389,0,0,0,0.0051372,0.0069017,0.011814,0,0,0.0092711,0.0066962,0.015368,0.0023805,0,0,0,0,0.004691,0,0.007011,0,0,0.020473,0.00021026,0.0063799,0,0,0,0.00088453,0.00074867,0.020552,0.017201,0.0084843
0,0.0028093,0,0.00042331,0.0080139,0,0.0057148,0,0,0.0020411,0,0,0.0060309,0,0.0023463,0,0.0021547,0,0,0,0.0072669,0,0,0.0076609,0,0,0,0.010215,0,0,0.0031162,0.000706,0.0026758,0.011474,0,0.0071179,0.0022522,0.0037253,0.00448,0,0,0,0.00565,0.0016419,0.0015908,0.00010551,0,0.0029544,0,0.0047838,0,0,0,0,0,0.0038834,0,0.002685,0.0035244,0.0030702
0,0.0004304,0,0,0,0.00062438,0,0,0,0.0002814,0.00035382,0.00037764,0,0,0.00093706,0,0,0,0.00034628,0,0,0.00080839,0,0,0.00080129,0.00036484,0,0,0.0003007,0.00080413,0.00014648,0,0,0,0.00090393,0,0,0,0,0.00091765,0.00060455,0.001434,0,0,0,0.00098503,0.00033076,0.0012006,0.001778,0,0.0013105,0,0,0.00082173,0,0,0.0018748,0,0,0
0,0,0.00028662,0,0,0.00052333,0,0.00069788,0,0,0.0016674,0,0.00096943,0.002228,0,0.0066997,0.00086549,0.00012108,0,0.001347,0.0041931,0,0.0028893,0.0015977,0,0,0.0032288,0,0,0,0.0015529,0.0010381,9.7507e-05,0,0.0019762,0.0057891,0.0016629,0,0.0096407,0,0,0,0.00097482,0,0.00014002,0,0,0,0,0,0,0.0019484,0.0022952,0.0026747,0,0,0,0.0058092,0.00055329,0.0027127
0,0,0.002461,0.0039224,0.0047143,0,0.0033171,0,0.0069145,0.0029998,0,0,0,0.0035999,0.0024145,0.0057159,0,0.0037158,0.0016721,0.00044455,0.0034984,0,0.0063589,0,0,0.0035431,0,0,0,0,0.00028614,0,0.012238,0.00050862,0,0.0020134,0.0020034,0,0.0086074,0,0,0,0.00080753,0.0028872,0.016358,0,0.00023796,0,0,0.0035613,0,0.020801,0.00018543,0,0,0.0046475,0,0.0081108,0.0095678,0.012488
0,0,0.013313,0.0020824,0.0025746,0,0.0016992,0,0.0077734,0,0.00031562,0.0023867,0,0.00052068,0,0.0080838,0,0.019785,0,0.0073898,0.036391,0.0022635,0.017867,0.0020491,0,0,0.016967,0.01474,0,0,0.0038531,0.013769,0,0.016116,0,0.0076048,0.0044773,0.0032734,0.0063186,0,0.0094528,0,0,0.0034973,0.00044513,0.0025979,0,0,0,0.012921,0,0.0013988,0.0035738,0,0.00022779,0.023085,0,0,0.018044,0.012217
0,0.0026722,0.0056185,0.0043247,0.0038374,0.0024358,0.0080116,0.0028722,0,0.00026371,0.00019756,0,0.0011075,0.0015351,0,0.0028323,0.0053693,0.00088619,0,0,0.0017761,0,0,0.0089432,0,0,0,0,0.004923,5.0252e-05,0,0,0,0.0031662,0,0.0037256,0.0051042,0.00030547,0.0093871,0,0,0,0.0049412,0,0.0032726,0.00065687,0,0,0,0,0,0.001145,0,0.00074988,0.0014892,0,0,0,0.012905,0.010791
0,0,0,0,0.0031317,0.00049403,0.00090515,0,0.001732,0,0,0,0.011432,0,0,0.0095576,0.0173,0.0047856,0.0024016,0.0091678,0.014672,0,0.0094897,0.0079058,0,0,0.01337,4.3278e-05,0,0,0.0032813,0.0025715,0.00026068,0,0,0.0033514,0.00090557,0,0.016911,0,0,0,0.0053262,0,0,0,0,0,0,0.0017343,0,0,0.0017384,0.0027784,0,0,0,0,0.00081396,0.00029928
0.0015848,0,0,0,0.00072497,0.00095934,0,0,0,0.00010656,0.00051299,7.7786e-05,0,0,0,0,0,0.00055622,0.00089232,0,0,0.0015881,0.00085895,0,0.0017161,0.0016032,0,0,0.0011921,0.00084379,2.0903e-05,0,0,0,0,0,1.0952e-05,0,0.99473,0.002594,0,0.0013787,0,6.3939e-05,0.00081046,0.0012871,0.0043594,0.001893,0.002898,0,0.0015265,0.00096016,0,0.0012106,0.00061948,0,0.0013972,0,0,0.0005553
