0,0,0,0,0,0,0,0,0
0.0025216,0,0.00020671,0.000672,0,0,0,0,0
0.0016626,0,0,0.00053995,0,0,0,0,0
0.0012211,0,0.00014845,0.00013762,0,0.00015413,0.00013081,0,0
0,0,0,0,0,0,0,0,0
0.0022254,0,0.00017149,0.00078749,0,0,0.00014967,0,0.00014522
0.00040952,0.00017159,0,0,0,0.00012273,0.00032819,0,0.00010452
0,0,0,0,0,0,0,0,0
0,0,0,0.025842,0.0003672,0,0,0,0.00024059
0.0022034,0.00012964,0.00020725,0,0.00010711,0,0.00031543,0.028418,0.00013894
0.00061545,0,0,0,0,0,0,0,0
0.011411,0,0.0018345,0.0028329,0,0.00017209,0.0011715,0.0007775,0.032937
0.0012302,0,0,0.00015928,0,0,0,0,0.00018985
0.00056241,0,0,0.00011953,0,0,0,0,0
0.0026581,0,0.00013229,0.00047155,0,0,0,0,0
0.00059017,0,0,0,0,0,0.00017565,0,0
0.00049045,0,0,0.00010704,0,0,0,0,0
0.0013155,0.00037384,0,0,0,0,0,0,0.00021814
0.0037792,0,0,0.00032284,0,0,0,0.0004541,0
0.0049365,0,0.00020322,0.00049801,0,0.00013991,0.00017133,0,0.00054089
0.00031177,0,0,0,0,0,0,0,0
0.0022689,0.00012923,0.00071692,0,0,0,0.00043092,0.00063474,0
0,0.025054,0,0,0,0,0,0,0
0.006415,0.00097757,0,0,0,0,0,0.00040857,0.00052313
0.0023703,0,0.00021158,0.00080788,0,0.00020951,0.0004106,0,0.00026621
0.0030981,0,0.025268,0.00026083,0,0,0,0,0.000294
0.00023971,0,0,0,0,0,0,0,0
0.00015928,0,0,0,0,0,0,0,0
0.0021301,0.00089841,0,0.00042184,0,0,0.00021072,0,0.00016749
0.0056493,0.0010934,0.00036022,0.00034135,0,0,0.028298,0.02757,0
0.001241,0.00010102,0.00077397,0,0,0,0.00050941,0.00071696,0
0.0029879,0,0.00030219,0.0016432,0,0.00010266,0,0,0
0.0077473,0,0.0005994,0.0029251,0,0.00050721,0.00037732,0.00033025,0.00045029
0.0025877,0.00038253,0,0.00032518,0,0,0,0,0
0.0034878,0.00027028,0,0,0.00018679,0,0,0,0
0.0026604,0.00015242,0.00076439,0,0,0.02773,0.00056514,0.00056213,0.00068059
0.0013703,0,0,0,0,0,0,0,0
0.00018403,0,0,0,0,0,0,0,0
0.00059742,0,0.00012319,0.00024465,0,0,0,0.00020253,0.00032958
0.0018652,0.00012979,0.00011768,0.00036619,0.00012845,0,0.00025801,0,0.00025351
0.0019423,0.0001587,0,0.00017737,0,0,0.00012563,0,0.00054572
0.0055611,0.0001527,0.026158,0.0021566,0,0.00023203,0.001271,0,0.0014601
0.001297,0,0,0.00057402,0,0.00013322,0,0,0.00011641
0.0031339,0,0.00055495,0.00061957,0,0,0,0,0
0.0040333,0,0.026362,0.002966,0,0.00015208,0.0008124,0,0
0,0,0,0.00015435,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.011629,0,0.026805,0.0024026,0.00025973,0,0,0,0.00020168
0.0045156,0.00010043,0,0.00068357,0,0,0,0,0
0.00098935,0,0,0.00022016,0,0,0.00021465,0,0
0.0040702,0,0.00079135,0.0030195,0,0.00021222,0.00097215,0.00023164,0.00057747
0.0093833,0.0012499,0.00015703,0.0017663,0,0,0.0003372,0.00027167,0.00044082
0.007385,0,0.0011134,0.0021157,0,0.028229,0.028698,0.028346,0.00023919
0.0017213,0,0.00038147,0.00023843,0,0,0.00021262,0.00012053,0
0.0066239,0.00022969,0.00012983,0.027647,0,0,0.00026104,0,0.00044283
0.0020198,0.000189,0,0,0.00010313,0,0,0,0.00033616
0.00037286,0.00012975,0,0,0,0,0,0,0.00020955
0.00032116,0.00012966,0.02532,0.00073156,0,0.027654,0.00021117,0,0.00025935
0.0025172,0.00013216,0.025466,0,0.00012348,0,0.00018187,0,0.00043579
0.0069744,0,0.00096779,0.0017578,0,0.0002913,0.00045884,0,0
0.0036888,0.00020708,0,0.0003786,0,0.0003517,0.00024144,0,0.00034988
0.0042715,0,0.00020994,0.00054344,0,0,0,0,0
0.00097163,0,0,0,0,0,0,0,0.00050819
0,0.025079,0.025148,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.0068962,0.00068128,0.00047255,0.027894,0,0,0.00094039,0.028151,0.00053239
0,0,0,0,0,0,0,0,0
0.011093,0,0.00099122,0.0016305,0,0.0002872,0.00060763,0.00037703,0
0.0023187,0.025058,0.026034,0.0014767,0,0,0.00048631,0.00026643,0
0.020288,0.00037004,0.0012653,0.0036064,0,0.00020774,0.00069443,0,0.0009943
0.00025794,0,0,0,0,0,0.027746,0,0
0.0023954,0,0.00050635,0.0025486,0,0.00016918,0.00047076,0.00050506,0
0.0020334,0,0,0.0004247,0,0.00020386,0,0,0
0.00068812,0,0,0,0,0,0.00010866,0,0
0.00077434,0,0.02515,0.00026405,0,0.027439,0,0,0
0.0030033,0,0,0,0,0,0,0,0
0.0026973,0,0.00039504,0.00084838,0,0,0.00087293,0,0.00067782
0.0013022,0,0.0001862,0.00035403,0,0,0.00012276,0,0
0.0045972,0,0,0.0012896,0,0,0.00020659,0,0.00051815
0.0018784,0.00012043,0,0.00024185,0,0,0.00033759,0,0
0.0091462,0.00068965,0,0.00094639,0,0,0.00063239,0.00014559,0.00055388
0.00025622,0,0,0,0,0,0,0,0.00029773
0.0011699,0,0.00021168,0.00022133,0,0,0.00025046,0,0
0.00054386,0,0.00012584,0.00028414,0,0.00037078,0.00011483,0,0
0.0049444,0.00026076,0.00043583,0.0026709,0,0.00016278,0.00013776,0.00047532,0
0.019975,0.00012155,0.0012511,0.004848,0,0.028174,0.00057137,0,0.00028798
0.00051661,0,0.0002892,0,0,0,0,0.00024625,0
0.0024114,0,0.025977,0.0013477,0,0.00011075,0.00028167,0.027629,0.00035738
0.00031638,0,0,0,0,0,0,0,0
0.00080579,0,0.00039722,0.026847,0.00026121,0,0.00064514,0,0
0.0022817,0.00029575,0.025302,0.00035874,0,0.027498,0,0,0.00039498
0,0,0,0,0,0,0,0,0
0.0039608,0,0.00089325,0.0013858,0,0,0.028539,0.028227,0
0.0059628,0.025014,0,0.0015316,0,0,0,0.00013177,0
0.0042359,0,0.00034789,0.0014335,0,0,0.028242,0,0
0.0033603,0,0.00018189,0.00060479,0,0,0,0,0
0.0019966,0,0,0.00027881,0,0,0.00052663,0,0
0.0031501,0.0001084,0.00075337,0,0,0,0.00040359,0.00078094,0
0.0013359,0,0.00034974,0.00043239,0,0,0,0,0.00012354
0.0033441,0.00016033,0.00025536,0.0012759,0,0.0001054,0.0007112,0,0.00043986
0.0021951,0.00038605,0.00015567,0.00018502,0,0,0,0,0.00019604
0.0015473,0,0.00040629,0.00041704,0,0,0,0,0.0002742
0.00057046,0,0.00015855,0.00021227,0,0,0,0,0
0.00097938,0,0,0.00020313,0,0.00017521,0,0,0
0.0011309,0,0,0.00059645,0,0.00017782,0,0.00012802,0
0.00077647,0.00016467,0,0,0,0,0,0,0.00042288
0.0028499,0.00099814,0,0.00065509,0,0,0.0002585,0,0.0001978
0.00054386,0,0.00012584,0.00028414,0,0.00037078,0.00011483,0,0
0.0052863,0.00024364,0.00064465,0.027218,0,0.00053326,0.00079215,0.027603,0.0012886
0.014528,0.027323,0.00057678,0.0026919,0,0.00048433,0.0010114,0.028077,0.0014709
0.00055173,0,0,0,0,0,0,0,0
