0,0,0,0.0067332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014297,0
0.35588,0.33717,0.35737,0.43673,0.382,0.35761,0.35682,0.35793,0.35736,0.35765,0.35988,0.35802,0.35862,0.35894,0.35804,0.35981,0.35818,0.39115,0.34186,0.35994,0.38479,0.39595,0.35842,0.36047,0.3596,0.38626,0.39733,0.37403,0.36324
0.0010269,0.32859,0.35168,0.158,0.0024041,0.0014472,0.35185,0.0023895,0.0011186,0.0021208,0.003022,0.0022462,0.0019553,0.0018238,0.0018416,0.0016043,0.0028271,0.007549,0.327,0.0044048,0.0015617,0.013294,0.349,0.0029978,0.34817,0.0034333,0.020129,0.011789,0.0065466
0.35275,0.33437,0.00395,0.21261,0.003858,0.35231,0.0030889,0.35391,0.35401,0.35287,0.35191,0.35396,0.35371,0.35527,0.35405,0.35492,0.35514,0.017236,0.33444,0.35091,0.0056447,0.019073,0.0040005,0.35565,0.0065131,0.0081057,0.35638,0.35422,0.35324
0,0,0,0.013186,0,0,0,0,0,0,0,0,0,0,0.0010372,0,0,0,0,0,0.0011042,0.0026679,0,0.0013635,0,0,0.006619,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011553,0,0,0,0,0,0,0
0.002187,0.0019617,0.003485,0.019136,0.0041308,0.35196,0.0022231,0.0029635,0.35501,0.0023765,0.35599,0.0040084,0.0023732,0.0024023,0.0039251,0.0055068,0.0061422,0.0098864,0.0081784,0.3554,0.38021,0.39075,0.0025126,0.35563,0.0044147,0.0074857,0.026849,0.011051,0.0042208
0.35379,0.33571,0.35408,0.43169,0.37887,0.0061196,0.35486,0.35595,0.003321,0.3554,0.0058581,0.35443,0.35664,0.35693,0.35537,0.3548,0.35385,0.38485,0.33637,0.0081216,0.0058914,0.02018,0.35624,0.0083562,0.35723,0.37905,0.3822,0.36731,0.36049
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0027104,0.0025402,0.35229,0.036556,0.0040651,0.3542,0.0031234,0.0039923,0.35541,0.0030892,0.35527,0.35359,0.0025535,0.34991,0.0045141,0.3517,0.35338,0.36711,0.33368,0.35503,0.38072,0.39454,0.002918,0.35587,0.0061785,0.37352,0.036481,0.018029,0.0073396
0.35306,0.33503,0.0051887,0.41522,0.37893,0.0038476,0.35398,0.35495,0.0027603,0.35449,0.0064448,0.0048472,0.35643,0.0093633,0.35503,0.0086003,0.0064458,0.027423,0.010532,0.0080229,0.0049428,0.014777,0.35584,0.0074286,0.35552,0.012976,0.37331,0.36039,0.35649
0,0,0,0.010024,0,0,0,0,0.34952,0,0,0,0,0,0,0,0,0,0.001154,0,0,0,0,0,0,0,0.0021897,0,0
0.35439,0.0068947,0.35647,0.38869,0.3793,0.35558,0.35595,0.0091378,0.0049491,0.35615,0.35827,0.0057986,0.35695,0.3577,0.35525,0.35619,0.0092856,0.3837,0.013174,0.35795,0.38362,0.39158,0.35639,0.35609,0.3581,0.38465,0.38619,0.36546,0.35872
