0,0,0,0,0,0,0
0,0.00012504,0.00026709,0.0004384,0,0,0
0.00078977,0,0.0001794,0.0003678,0,0,0
0,0,0.0012488,0,0,0.0017632,0
0,0,0,0,0,0,0
0.0028202,0.0001535,0.00039427,0,0.00060324,0.00011242,0.0011347
0.0010647,0,0.00022159,0.00022598,0.00016039,0.00039647,0.00028152
0,0,0,0,0,0,0
0.004405,0,0.001572,0,0.00016254,0.00025635,0.0026377
0.0036681,0,0.00069246,0,0,0.0012419,0
0.00075411,0,0,0,0,0,0.00013083
0.014723,0.00076634,0.002363,0,0.00057126,0,0
0.0015594,0.0001566,0,0,0,0,0.00041201
0.00061539,0,0.0013029,0,0,0,0
0.0029169,0,0.00047528,0,0,0,0.00020888
0.00041133,0,0,0,0,0.0016929,0
0.0003674,0,0,0.0001732,0,0,0.00021521
0.0019395,0,0.00011856,0.0003427,0.00030698,0.0001606,0.00035548
0.004157,0,0.00038905,0.00025428,0.00063928,0.00048534,0.0003753
0.0058436,0,0.00020288,0.00035519,0,0.00029836,0.00090459
0,0.00015032,0,0.00067462,0,0,0.00069557
0.0023236,0,0.0007731,0.00017546,0,0.00056308,0.0011706
0,0,0.00010943,0.025792,0,0,0
0.0072641,0,0.00020044,0.0017719,0.00044122,0.00051451,0.0015233
0.0019962,0.00037188,0.00026266,0,0.00040425,0,0.0002896
0.0033608,0,0.027051,0.00082706,0,0.00025144,0.00080871
0,0.00023807,0.00066856,0,0,0,0
0,0,0.0011468,0.00042088,0,0.00047125,0.00011549
0.0012524,0,0.00043049,0.00097317,0,0,0.00081209
0.0038975,0.00024129,0.001622,0.0011414,0.028522,0.029403,0.0012818
0.0016545,0,0.00061465,0.0001475,0,0.00053285,0
0.0034799,0,0.00034482,0.00020676,0.00019384,0.0002066,0.0012262
0.0080184,0.028304,0,0,0,0,0
0.0029711,0.00060762,0.00013306,0.00068629,0.00045141,0.00030365,0.00073888
0,0,0,0,0.029861,0.0010844,0
0.0052328,0,0.0011191,0,0,0.0013941,0.001116
0.0010098,0,0,0,0.00016579,0,0.00016163
0,0,0,0.00051743,0,0,0
0.00080702,0,0.00010796,0.00026816,0,0,0.00026465
0.0022316,0,0,0.00080923,0,0,0
0.0025041,0,0.00044272,0.00074256,0,0,0.00076455
0.005988,0,0.02641,0.0010101,0.00062653,0.00094611,0.0032106
0.0021027,0.00010442,0,0.00044317,0.00030575,0.00028795,0.00034127
0.0038871,0.00015865,0.00093632,0,0.00030176,0,0.0003158
0.0059696,0,0.026214,0.0005024,0.00020973,0.0013603,0.0018099
0,0.02951,0,0,0,0,0
0,0,0,0,0,0,0
0.012973,0,0.026649,0.00014182,0,0,0.0018525
0.0040912,0.00031934,0.00030096,0.00036345,0.00027499,0.0001568,0.0026448
0.00086581,0,0,0,0.00072873,0.00022629,0.00024199
0.0040847,0.029392,0,0.00035534,0.00012043,0.00059789,0
0.0099247,0.00074499,0.0010674,0.00084803,0,0.00020829,0.0019263
0.0067115,0.023224,0,0,0,0.029291,0.021896
0.00088852,0,0.00025088,0.00030106,0.000464,0.0002121,0
0.013034,0.00021848,0.00049078,0.0012688,0.00044238,0.0022112,0.0053872
0.0020098,0,0,0.00048838,0.00047467,0,0.00073911
0.00026945,0.00010052,0,0,0.00032383,0.00033719,0
0.0031167,0,0.025863,0,0.00036154,0.00057086,0.0030849
0.0018901,0,0.026115,0.00065996,0,0,0.0014146
0.0075889,0.00035575,0,0,0,0,0.0010939
0.0045995,0,0.00023127,0.000647,0.00014913,0.00068337,0.0012647
0.0048826,0,0,0.0002604,0,0.00046134,0.00020307
0.0011183,0,0,0,0.00023925,0,0
0,0,0.025932,0.025612,0,0,0.0013914
0,0,0,0,0,0,0
0.013641,0,0.0029112,0.0012356,0.00029591,0.0026539,0.0061681
0,0,0,0,0,0,0
0.011817,0,0.00060556,0,0.00093255,0.00038082,0.0023079
0.0035494,0,0.026307,0.025435,0,0.0005937,0.0020612
0.015428,0.027181,0,0.001181,0.028028,0.0011345,0
0.00033219,0,0,0,0,0.028491,0.0011327
0.0035774,0.00022431,0.00065967,0.00023866,0.00027263,0.00056222,0.00028875
0.001772,0,0,0,0.00011298,0,0.0012838
0.00064357,0,0,0,0.00016061,0,0
0.0040509,0,0.026383,0,0.00045844,0.00044096,0.0027103
0,0,0.001517,0,0,0,0.027736
0.0030579,0,0.0002662,0.00046796,0.00052587,0.00090972,0.00059819
0.001769,0.00010057,0.00020888,0,0,0.00022544,0.00014897
0.00276,0.029316,0,0,0,0.00025417,0
0.0023559,0,0,0,0.00019794,0.00034957,0.0010394
0.0037014,0,0.0022749,0.0013045,0.00081287,0.0010216,0.029914
0.00037148,0,0,0,0,0,0.00033843
0.0012642,0.00023404,0.00013099,0,0.00020999,0.00039857,0.0010457
0.00075704,0,0.00022285,0,0,0,0
0.00468,0.00021787,0.0004871,0.0004133,0,0.00044158,0.00029344
0.019823,0,0.0032693,0.0013782,0.0017553,0.0019626,0.028061
0.00080741,0,0.00015711,0.0003324,0,0.00030888,0
0.0036564,0,0.02686,0,0,0.00025085,0.0014583
0,0,0.00013106,0,0.00036763,0,0
0.0061206,0,0.0021638,0,0.00074257,0.0013558,0.003923
0.0036751,0,0.025744,0,0,0,0.0026312
0,0,0,0,0,0,0
0.008354,0,0.0020545,0,0,0.029545,0.0015517
0,0,0.0026212,0.026684,0,0,0.027764
0.0049174,0,0,0.00012728,0,0.028473,0
0.0026063,0.00063383,0,0,0.00026322,0.00022286,0
0.0023778,0,0,0,0,0.00099569,0.00016548
0.0032971,0.00066111,0.00061454,0.00022604,0,0.0004585,0.00061051
0.0019756,0,0.00024011,0.0001776,0,0,0
0.0036059,0.00019006,0.00051234,0.00046328,0.00018944,0.00055875,0.00012485
0.0028464,0.00010235,0,0.0004958,0,0,0.00036916
0.0021536,0,0,0.00058016,0,0.00037558,0
0.0009507,0,0.00024282,0,0,0.00026149,0.00012137
0.0014914,0.00010702,0,0,0.00010506,0.00030533,0.00044697
0,0.00064591,0.0022977,0.00046174,0,0.0006796,0
0.0010056,0,0,0.0003707,0.000308,0.00015226,0.00034129
0.0031951,0.00041569,0.00011778,0.0017207,0.00064517,0.00062231,0.0015127
0.00075704,0,0.00022285,0,0,0,0
0.011643,0.028119,0,0.0012748,0.00024754,0.0011824,0
0.016549,0,0.0019975,0.027053,0,0.0030846,0.0044487
0.00041174,0,0,0,0.00010791,0,0.0003873
0.00047946,0,0,0,0,0,0.00026639
0,0,0,0,0,0,0
0.0012269,0,0.00062398,0,0,0,0.0010622
0.0096932,0,0.0013338,0.00062679,0.00068764,0.00030859,0.00088268
0.005654,0,0.0012781,0,0,0.00095501,0.0016751
0.0020982,0,0,0.00092354,0.00078782,0,0
0.0074568,0,0.00047271,0,0,0.001492,0.0025814
0.00067248,0,0.0001591,0,0.00027542,0,0
0.0046955,0,0.00012108,0.00023655,0.00074777,0.00080559,0.00030684
0.020233,0,0.0029098,0.00032559,0.0001575,0.0035444,0.0068139
0.00094138,0,0.00013064,0,0.00032113,0,0.00019831
0,0,0.026213,0,0,0.00048613,0.00083741
0.019381,0,0.026419,0.0010752,0.002173,0.0020927,0.031199
0.00047036,0,0,0,0,0,0
0.00094138,0,0.00013064,0,0.00032113,0,0.00019831
0.0021078,0,0,0.00040067,0,0.00043206,0.0002414
0.003599,0.00046629,0,0.00044668,0.00055354,0.0016824,0
0.0037072,0.029259,0,0.00037644,0.00021768,0.00062021,0
0.0054226,0,0.0011734,0.00089988,0.0008534,0.0013193,0.0037319
0.0014765,0,0.00023832,0.0001295,0,0,0.0010579
0,0,0.025782,0,0,0,0.0013581
0.0025191,0,0.00047502,0,0.00027455,0.00019508,0
0,0,0.00088662,0.00089044,0.0010886,0,0.00017502
0.0042447,0,0.0011566,0.00013299,0.001244,0.0011778,0.0032751
0.0028065,0,0.00038787,0.00027853,0,0.0001551,0.00028531
0.012903,0.00099419,0.00031519,0.001313,0.00090705,0.00054138,0.002513
0.0026817,0.00073939,0.000437,0,0,0,0.0005284
0.019348,0.01987,0.0011057,0.023726,0,0.0023274,0.028375
0.0016539,0.0001367,0,0.00035916,0.0002357,0,0.00014487
0.0045725,0,0.0010795,0,0.00032379,0.00063844,0.002676
0.003306,0.00079659,0.00053651,0.026157,0,0.00062246,0.0002611
0.0027749,0.00024193,0.00015641,0.00021821,0,0.00041885,0.00013455
0.0013754,0.028999,0,0,0.00020955,0.00043013,0
0.0062751,0.028789,0,0,0,0.00055007,0
0.0086162,0.02911,0,0,0,0.00072718,0
0.0081337,0.0012471,0,0.0019733,0.02717,0.0012342,0.001356
0.0057981,0.028772,0,0.00016506,0.0010504,0.00040774,0
0.010168,0.0006544,0.00035423,0.00070872,0.00080591,0.00022809,0.00083373
0.0060139,0.00048426,0,0.00088333,0.00032508,0.00038793,0.00051876
0.00045345,0.029178,0,0,0.00010006,0,0
0.0051563,0,0.00020278,0.00067985,0.00046547,0.00045981,0.0011929
0,0,0.001517,0,0,0,0.027736
0,0,0,0,0.0003939,0,0.00041291
0.0033447,0,0,0.00084786,0.00090141,0,0.00080305
0,0,0,0.00026255,0.00039241,0.000177,0
0.00082132,0,0,0,0,0,0
0.0067954,0,0.0018081,0,0.00067413,0.0016424,0.0018253
0.011103,0.00023554,0,0.0013502,0.0023654,0.0037107,0
0.0060025,0,0.00053376,0,0,0.001225,0.0014481
0.0055161,0,0.00088166,0.00044845,0.00019212,0.00063945,0.00071743
0.00049596,0.00030783,0,0,0,0,0.00013718
0.0061704,0.00030607,0.00010214,0.00075781,0,0.00063528,0.00088907
0.0018575,0.00027278,0.00051671,0,0,0.00016065,0.00016651
0.0022459,0,0.00034917,0,0,0.00025331,0.0010651
0.0034654,0,0.00041065,0.026241,0,0,0
0.0011432,0,0.00010652,0.00043735,0,0.00027985,0
0,0,0,0,0.00053848,0,0
0.0025448,0,0,0.00059741,0,0,0.0012514
0.0038113,0,0,0.00041547,0.00073012,0,0
0.0016265,0,0,0.00060116,0.00050055,0,0.00075541
0,0,0,0.00069076,0,0.0008938,0.00039014
0.0029336,0,0.00033287,0.00035905,0.00067998,0.00037013,0.0014199
0,0,0.001517,0,0,0,0.027736
0.013914,0,0.025668,0,0,0.028351,0.0036636
0.0014649,0,0.00037037,0.00035633,0.00010792,0.028797,0.0001903
0.00036525,0,0.00025039,0,0,0.00022116,0.00017127
0.0015697,0.00018329,0.00051012,0.00033401,0,0,0.00034458
0.0063317,0,0,0.00052713,0,0,0.0004507
0.0025396,0.029262,0,0,0.00058173,0,0
0.0017698,0,0,0,0,0,0
0.0071821,0,0.026348,0,0.00067407,0,0.0028205
0.002891,0,0.00033436,0.00029809,0.00029985,0.00026388,0.00026758
