0,0,0,0,0.013579,0.036202,0,0.0043079,0,0.0043208,0.0082881,0
0,0.05044,0,0.012092,0.025604,0.047689,0,0.010777,0,0.00028406,0,0.027674
0,0.029161,0,0.068147,0,0.014629,0,0.028099,0,0,0,0
0,0.017148,0,0,0,0,0.05022,0,0.020079,0,0.52065,0
0.044609,0.021839,0.011969,0,0.0092943,0.023525,0.0057633,0.0057265,0,0.002375,0.00069588,0.011646
0.01662,0.011134,0,0.013628,0,0,0,0,0,0,0.040362,0
0.021865,0,0,0.0014561,0.0017903,0,0,0,0,0,0.045394,0.041973
0.030136,0,0.0058096,0.011126,0.06536,0,0,0,0,0.020298,0.019093,0.00016709
0,0.0058655,0.022406,0.013094,0.028141,0,0,0,0,0.055084,0.018614,0
0,0.014876,0,0.17234,0.097068,0.00064992,0.076767,0,0,0.0010161,0.025125,0
0,0.0022555,0.065997,0.12347,0.058098,0.050399,0,0,0.026545,0,0.013477,0
0,0.045898,0.021658,0.026089,0.054437,0,0,0.0089709,0.0076331,0,0.048,0
0.044108,0.012976,0.010309,0,0.0032628,0,0,0,0,0.0021936,0.0043416,0.020424
0,0,0,0,0,0.044965,0,0,0,0,0.069437,0
0.076928,0,0,0,0.027075,0.1416,0.057397,0.0085647,0,0.0058005,0.29485,0.053877
0.023732,0,0,0,0,0.049555,0,0.0055714,0,0,0.022763,0.028484
0,0,0,0,0.039354,0.019597,0,0,0.0042792,0.0043853,0.07279,0.024462
0,0.054974,0.017853,0.042132,0.030164,0.024787,0.029681,0,0.00014198,0,0.033769,0
0,0.062563,0,0,0.0088057,0,0.015254,0,0.023108,0,0.036511,0
0.049842,0.021236,0.01373,0,0.03532,0,0,0.011367,0.0026184,0,0.047762,0.012583
0.033723,0,0,0.0059176,0.077728,0.049431,0.037514,0.051375,0.080354,0,0.09443,0.032225
0.075803,0,0.0068414,0,0,0,0,0,0,0,0,0.01468
0,0,0,0.13284,0.095308,0.029485,0,0,0.0071235,0.022854,0.099351,0.055092
0,0,0,0,0.0021103,0.064965,0,0,0.0067095,0,0.018812,0.0078475
0,0.0073917,0,0.14885,0.071772,0.021782,0.032197,0,0.0051858,0.0097156,0.041827,0
0.065066,0.049585,0,0,0,0,0,0.0016807,0,0.0064223,0.030383,0
0,0,0.024787,0.040095,0.041663,0.067194,0.085913,0,0,0,0.062653,0.11176
0,0.015639,0,0.049749,0.028839,0,0,0.018996,0,0,0.052267,0
0.005347,0,0,0.0005252,0,0.015043,0,0.0066042,0.0041677,0.013096,0.023145,0.017767
0,0,0,0.043179,0.1014,0,0,0,0,0.038353,0.033853,0.018981
0,0,0.043731,0.047271,0.05427,0.0084714,0,0.013305,0.002807,0.053776,0.050807,0.0462
0,0.011247,0.014402,0,0.088656,0.013432,0.025796,0,0.010347,0,0.00042193,0.016043
0.01449,0.050561,0,0,0.03276,0,0,0,0,0.013373,0,0.03153
0.046714,0.0057912,0,0,0,0,0.0088607,0,0,0.0023142,0,0
0.051614,0,0,0,0.0075029,0,0,0,0,0,0,0.040131
0.031916,0,0,0,0.090447,0,0,0,0,0,0,0
0,0.03825,0,0.011841,0,0,0,0,0,0,0,0
0,0.009359,0,0.0037439,0,0.073323,0.0078276,0,0.0062671,0.024892,0.026903,0
0,0,0,0.055986,0.031843,0.061646,0,0,0.013044,0.013571,0,0.011347
0,0,0,0.0069347,0.0072814,0,0,0.01746,0.039283,0.011429,0,0
0,0.063077,0.0034562,0.0036299,0.046604,0.014342,0.028494,0.0011051,0,0,0,0.0021254
0.02299,0.0025665,0,0,0.011566,0.049042,0,0,0,0,0.016033,0.044286
0,0,0,0.11069,0.030513,0,0.049476,0.017636,0,0.031448,0.016264,0
0,0,0,0.015911,0.045687,0.088476,0,0,0.0043163,0,0,0.020731
0,0,0,0.048756,0.031744,0,0,0,0.0027333,0,0.025793,0.017629
0.0026127,0.05823,0,0.013825,0,0,0,0,0,0,0,0.0063826
0,0,0,0.02506,0,0,0,0.012321,0,0,0.0013933,0.76949
0,0,0,0.029395,0,0,0,0,0,0,0,0.00095309
0,0.038863,0,0.11217,0.03299,0,0,0.087303,0.008257,0.012421,0.0019922,0.047293
0,0.03256,0,0.036651,0,0,0.029037,0,0,0,0.029043,0.0092197
0,0.056712,0,0.011249,0,0,0,0.026331,0,0.036529,0.0043946,0.022629
0.0036712,0,0,0.02432,0,0.010167,0,0.0075731,0.025785,0,0,0.014319
