0.0058242,0.0030669,0.00031097,0,0.00367,0,0.0054648,0.076516,0.0021659,0.072949,0.0011274,0,0,0,0,0.0032456,0.0036594,0,0.0043745,0.0037376,0.0027403,0,0,0,0.084345,0.089876,0.006058,0,0,0.004096,0.0025098,0,0,0,0.0067335,0,0,0,0.011904,0.091112,0.0033981,0,0.092257,0.0022726,0,0,0,0,0.098571,0,0,0.093041,0,0,0,0.0012834,0,0.0006462,0,0,0,0,0.0025828,0,0.0065222,0,0,0.0027494,0.097926,0.00085412,0,0.0039374,0,0,0,0.00068862,0.0069865,0.0036507,0.0093918,0,0,0
0.064696,0.064359,0.0017344,0,0.072095,0,0.006039,0.077375,0,0.082115,0.006852,0,0,0,0,0.0045854,0.0032116,0,0,0.0049123,0,0,0,0,0.010525,0.087814,0.082863,0.0015756,0.00053743,0.0052068,0.003688,0,0.0012266,0,0,0,0.097175,0,0.046183,0.093592,0,0,0.0030124,0.0014095,0,0,0,0,0,0,0,0.0021716,0,0.0019649,0,0,0.0097344,0,0,0,0,0,0.011315,0.00032654,0.0041416,0,0.0067368,0.011752,0.0024423,0,0.0039815,0.0017306,0,0,0.0049168,0.013313,0.0053815,0.0071164,0.090845,0,0.0027785,0
0.070222,0.0016129,0.072737,0,0.069034,0,0.073261,0.087198,0.0026492,0.0004562,0.078318,0.00021462,0,0,0,0,0.0039818,0,0,0.081047,0,0,0,0.0055201,0.0032314,0,0.0017504,0.00037401,0,0.00052999,0.088076,0,0.091073,0,0,0,0.0095285,0,0.046351,0.0028369,0,0,0.088215,0.010219,0,0,0,0,0.0084016,0,0.0015119,0.0028487,0.0018809,0,0,0.0053168,0.0013092,0,0,0,0,0,0.017694,0,0.011497,0,0.0091033,0.0096487,0.10355,0.0085418,0,0.011589,0,0,0.0042411,0,0.0027647,0.0025962,0,0,0.0085132,0
0.0028326,0.00026616,0.0042187,0,0,0,0.0027824,0,0.0021794,0.0020363,0.00047701,0.0029955,0,0,0,0.00035521,0.00097443,0,0,0,0,0.00030221,0,0.084461,0.0033547,0.092587,0.0028775,0,0,0,0.0040403,0,0.0031822,0,0.0012865,0,0.0028457,0,0.0091813,0.0085402,0.0033808,0,0.010771,0.010057,0,0.00027853,0,0,0.0078178,0,0,0.0036202,0,0,0,0.096691,0,0,0,0,0,0,0.10966,0,0.10107,0,0,0.0019426,0.0028069,0.0054483,0,0,0,0.0011733,0.0051067,0,0.005852,0.098795,0,0,0.0043402,0
0,0.070637,0,0.0018253,0.072801,0,0.000793,0.0029624,0.0011601,0.0014246,0.077743,0,0,0,0,0.08016,0.0019396,0,0,0.00064256,0.005939,0.00019491,0,0.082561,0,0.0029508,0.084063,0.007663,0,0.0012211,0.001142,0,0.0034317,0,0.0033638,0,0.091531,0,0.009079,0.00061239,0,0,0,0.0056249,0,0.00011688,0,0,0.0041558,0,0,0,0.0005033,0,0,0.0014162,0,0,0,0,0,0,0.0091657,0,0.0037642,0.0010212,0.0015625,0,0.10174,0.010782,0,0.10688,0,0.0048897,0.0083396,0,0,0.00016484,0.0075517,0.0041124,0,0
0.06468,0.071504,0,0,0.0040763,0,0.0029065,0.078044,0,0.0068781,0,0,0,0,0,0.085458,0.0039332,0,0,0.0050126,0,0,0,0.0015659,0.0074456,0.086053,0.0010082,0.0024102,0,0,0.0061411,0,0,0,0.0067453,0,0.0065166,0,0.051739,0.0023068,0,0,0.0023206,0.0066969,0.0005887,0.00033685,0,0,0.0016994,0.0032843,0,0.0028405,0,0,0,0.0066265,0.0010114,0.00059903,0,0,0,0,0.010535,0,0.0068568,0,0.0019324,0.0053491,0.0041505,0.0036052,0,0,0,0,0.00044657,0,0.00092214,0.0053701,0,0,0,0.0092859
0.0052475,0.069948,0.075296,0,0.067643,0,0.0038952,0.080336,0.080236,0.079242,0.0070947,0,0,0.00032193,0,0.082585,0.0071823,0,0,0.00642,0,0,0,0.0049551,0.012187,0.008758,0.086145,0.0060009,0,0.0024401,0.095028,0,0,0,0.09057,0,0.0035056,0,0.022134,0.0098433,0,0,0.09678,0.10658,0,0,0,0,0.1083,0,0,0.090097,0,0,0,0.0046264,0.0061142,0,0,0,0.0098852,0,0.015141,0,0.0071294,0,0.10822,0.0109,0.099584,0.0059213,0,0.0077472,0,0,0,0.11542,0.0076496,0.0072083,0.0065452,0,0,0
0,0.076233,0.0010893,0,0.0032297,0,0.072418,0.0042384,0.07796,0.072507,0.0012865,0,0,0,0,0.004534,0.0012881,0,0,0.0046871,0.0016221,0,0,0.010787,0.089408,0.0015717,0.0089123,0.0016075,0,0.087518,0.096241,0,0.09275,0,0,0.00059637,0.013061,0,0.034162,0.020896,0,0,0.010625,0.00072109,0,0,0,0.00016694,0.0053125,0,0,0,0.00055932,0,0,0.0040157,0.003895,0,0,0,0.0034557,0,0.003949,0,0.0039111,0,0,0.007566,0.0072193,0.0035692,0,0.10906,0,0,0,0,0.0055358,0.0067672,0,0,0,0
0.0029972,0.071095,0.0024172,0.00081453,0.07445,0,0.071901,0.0012268,0,0.070359,0.078945,0,0,0,0,0,0.080852,0,0,0.08637,0,0,0,0.078463,0.085356,0,0.0048686,0.00045576,0,0.082697,0.0039529,0,0.087838,0,0.0032333,0,0.0026935,0,0.024488,0.0035458,0,0,0.0010347,0.0091001,0,0,0,0,0,0,0,0.0069466,0,0,0,0.092956,0.0054025,0,0,0,0,0.0021467,0.0013002,0.0030976,0,0,0.002217,0.0064746,0.0047573,0.0032537,0,0.11038,0,0.00066738,0.004373,0.0055353,0.0028177,0.0060789,0.0037285,0,0,0.0061277
0.067798,0.0023926,0.072712,0,0.075531,0,0.07938,0.07916,0.00064624,0.083345,0.079217,0,0,0,0.002977,0.0066308,0.080334,0,0,0,0,0,0,0.085586,0.010955,0.095748,0.0068105,0.086551,0,0.0077088,0.0032222,0,0.0029258,0,0.0058338,0,0.014192,0,0.0942,0.013647,0,0,0.087592,0.11189,0,0,0,0,0.024408,0,0,0.099093,0.0033605,0,0,0.012095,0.10729,0,0,0,0,0,0.016932,0,0.0089565,0,0.0093949,0.015825,0.0048845,0.0040034,0,0.11089,0,0,0.0068062,0.11166,0.12452,0.11658,0.0026116,0,0,0
