0.24366,0.004602,0.0086266,0.0079576,0,0.12421,0,0.0032637,0.25215,0.0084052,0,0.0037676,0.0081745,0.004594,0.0029537,0.23563,0.24385,0.24746,0.021836,0.0069634,0.0048888,0.0068857,0.0066694,0.0050563,0.0015643,0.23219,0.0068955,0.0084762,0.0056214,0.0020522,0.0098751,0.0018696,0.0021919,0.019176,0.0054692,0.0045056,0.0035358,0.23394,0.040616,0.0024264,0.014341,0.024297,0.0021617,0.018053,0.0027973,0.010337,0.0076981,0.0032397,0.23322,0,0.0029465,0,0.24309,0.0050209,0.17999,0.0035348,0.016644,0.0039036,0.0035431,0.007593,0.017379,0.23608,0.0084593,0.0061926,0.0050478,0.0071346,0.0082971,0.0053225,0.0025115,0.23452,0.24294,0.018,0.017428,0.014215,0.012393,0,0.0098688,0.0018657,0.010085,0.0094592,0.21046,0.0093482
0.0061126,0.011701,0.010056,0.26411,0.013202,0.31846,0.25835,0.014516,0.0049856,0.015931,0.24854,0.26033,0.012379,0.0095951,0.25191,0.24451,0.25756,0.2548,0.068651,0.0071172,0.25813,0.012554,0.25002,0.0061001,0.0094615,0.24179,0.0028941,0.25616,0.0058572,0.010384,0.25371,0.25772,0.25184,0.25771,0.25366,0.22914,0.25578,0.010898,0.22417,0.012728,0.032449,0.044276,0.011725,0.25864,0.25604,0.0031552,0.017308,0.26908,0.25192,0.012463,0.25632,0.011236,0.014975,0.012871,0.24975,0.005123,0.24295,0.012982,0.2453,0.002147,0.24923,0.011476,0.25795,0.028455,0.27169,0.012747,0.25926,0.25502,0.011983,0.25672,0.015056,0.03237,0.24811,0.25164,0.016788,0.25652,0.019262,0.013764,0.015519,0.2548,0.24018,0.25343
0.25151,0.25038,0.24991,0.0048183,0.25758,0.067742,0.0087199,0.25078,0.25592,0.25565,0.015983,0.0060557,0.26064,0.25054,0.0053749,0.010524,0.0051191,0.0032818,0.28597,0.25796,0.0089025,0.26325,0.014862,0.25704,0.25454,0.014825,0.27209,0.010448,0.26416,0.25721,0.020357,0.0068509,0.0089979,0.022702,0.023523,0.068615,0.0089836,0.24818,0.16261,0.25606,0.2508,0.26567,0.26033,0.013962,0.012456,0.26972,0.26188,0.010239,0.017295,0.25514,0.02241,0.26642,0.24232,0.26265,0.05749,0.26332,0.039829,0.25984,0.025962,0.27005,0.031505,0.25674,0.024055,0.25772,0.011459,0.26022,0.0098425,0.013207,0.26161,0.01639,0.25863,0.24443,0.036551,0.030182,0.26177,0.020655,0.26332,0.268,0.26763,0.021051,0.06087,0.023732
0.0021543,0,0,0,0,0.0042793,0,0.0037751,0,0,0,0,0,0.0019233,0.0018927,0,0,0.0020218,0.059566,0,0.002971,0,0.0021809,0.0032846,0,0.0015399,0,0,0.0042712,0,0.0030607,0.0018512,0,0.0041176,0,0.0033657,0,0.0018829,0.026809,0,0,0,0,0,0.0022625,0,0,0.001436,0.0020348,0,0,0,0.0013638,0,0.0018889,0.0014341,0.0041099,0,0,0.0022103,0.0025414,0.0021016,0,0.0011719,0,0.0038668,0,0.0035531,0,0.0027117,0.0055682,0.0020688,0,0,0.0024506,0,0,0,0,0,0,0
0,0.010501,0,0.0073125,0.0017192,0.025304,0,0.0040765,0.0049244,0,0.0058675,0,0.002453,0.0021019,0.24054,0,0.002336,0,0.043996,0,0.011237,0,0,0,0.006312,0.0069827,0,0.0044642,0,0.0013818,0,0.0030653,0.0014451,0.0083002,0.0091904,0.027523,0,0.0026097,0.094914,0,0.0035594,0.010407,0.0042297,0,0,0,0.0019636,0.0084217,0.0064249,0.24031,0,0.010328,0,0.0045009,0.0075916,0,0.021346,0.24914,0.0096528,0.0080319,0.0027453,0.21122,0.23696,0.0041262,0.0019523,0.0025924,0.24193,0.0013978,0.0020179,0,0,0.010971,0.0064041,0,0.0021421,0.013055,0.0075958,0.24818,0.0043494,0,0.0018572,0
0.0099752,0.24802,0.25443,0.26105,0.26352,0.27988,0.26534,0.25179,0.017638,0.27117,0.25254,0.26906,0.26719,0.25216,0.012677,0.25109,0.25547,0.015863,0.22545,0.25451,0.012778,0.27005,0.25301,0.26164,0.25887,0.24852,0.26879,0.25943,0.26507,0.26533,0.25724,0.2537,0.25587,0.25444,0.26514,0.25538,0.26122,0.2524,0.22201,0.26116,0.27579,0.28597,0.26555,0.26237,0.26383,0.016042,0.27289,0.014197,0.26075,0.022436,0.27188,0.26394,0.25536,0.26275,0.28118,0.024532,0.25235,0.013612,0.25935,0.013009,0.27043,0.044587,0.036636,0.27288,0.28041,0.021073,0.01717,0.26003,0.26713,0.26626,0.25987,0.25747,0.27104,0.28108,0.27174,0.25526,0.27248,0.01805,0.27565,0.26977,0.28311,0.27275
0.24607,0.0078922,0.25197,0.015143,0.0038712,0.23941,0.0046734,0.25528,0.25208,0.013413,0.24933,0.0051426,0.0073813,0.0085574,0.25164,0.0092809,0.25356,0.25068,0.082201,0.0066685,0.0073438,0.013978,0.010414,0.24318,0.0064372,0.24102,0.013907,0.0073559,0.0086042,0.010174,0.019959,0.25613,0.24561,0.23654,0.021288,0.25756,0.016051,0.23599,0.21739,0.24891,0.26713,0.025373,0.018067,0.25221,0.25619,0.0072005,0.25859,0.0078108,0.0182,0.25534,0.027064,0.0057065,0.0081138,0.0069322,0.031735,0.0077749,0.24352,0.26311,0.016491,0.0013564,0.0056423,0.017751,0.25444,0.25799,0.27059,0.26256,0.25552,0.018663,0.0087534,0.021096,0.014396,0.25721,0.25247,0.011021,0.25395,0.028358,0.25356,0.01128,0.014389,0.24727,0.027289,0.24165
0.0063859,0.0047393,0,0,0.012575,0.093912,0.0049798,0.0041257,0.0089494,0.0047776,0.0094536,0.0021149,0.25438,0.0011291,0,0.00749,0.0028885,0.0022348,0.024001,0.010467,0.0058005,0.26263,0.010789,0.01374,0.0074876,0.008022,0.023322,0.25398,0.0085433,0.0028984,0.013878,0,0.0060224,0.017779,0.005559,0.0013038,0.0033636,0.01306,0.09326,0.0063131,0,0.036824,0,0.0016565,0.0067211,0.0086822,0.010836,0.0033831,0.005038,0,0.0023545,0.016827,0.0064603,0.0073737,0.24893,0.0044471,0.0084353,0.0073366,0.0062925,0.26534,0.24183,0.014344,0.0026326,0.012482,0.0095184,0.0041803,0.0028073,0.0051637,0.015256,0.010986,0.25082,0.0036896,0.018435,0.23904,0.012568,0.016457,0.013213,0.0074389,0.023201,0.015375,0.24249,0.01281
0.0055559,0.2419,0.0069178,0.25135,0.24794,0.041544,0.25518,0.0053603,0,0.25445,0.0032858,0.25617,0.0092378,0.24827,0,0.23775,0.0043595,0,0.21859,0.24614,0.2513,0,0.24483,0.007906,0.23707,0.0057293,0.0083434,0.0080077,0.25467,0.0068459,0.24211,0.0036935,0.003008,0.014887,0.25012,0.028169,0.24306,0.006988,0.067589,0.010434,0.0098683,0.24471,0.25572,0.019151,0.0067017,0.2562,0.010436,0.26271,0.24304,0.0051695,0.24303,0.012041,0.24203,0.26133,0.018589,0.25975,0.0093126,0,0.24137,0,0.0243,0.2274,0.013135,0.011636,0.0076173,0.0078344,0.0057745,0.24492,0.0092515,0.24013,0.013098,0.012448,0.0091198,0.017175,0.011077,0.22801,0.015571,0.25456,0.24696,0.0067599,0.023982,0.022155
0,0.0023973,0.0020833,0.0020741,0.0045731,0.0086116,0.0054708,0,0,0,0,0.0045923,0.0043685,0.0012213,0.0031578,0,0.0023269,0.0043294,0.042547,0.0031946,0,0.0014783,0.0027787,0.0019754,0.012509,0.0014079,0.0038358,0,0,0.011328,0,0.0055339,0.0041328,0.0048226,0,0.0048926,0.0025491,0.0059047,0.018941,0.0069506,0,0.0068592,0.004305,0,0,0,0,0,0.0028258,0.0021758,0.0089973,0.23869,0.0014797,0.0043657,0.013381,0,0.0082572,0,0.0033311,0.0025295,0.010164,0.0090301,0.010858,0.0044733,0,0,0.001493,0,0.007051,0.0041276,0,0.0017587,0.0023926,0.018016,0.0037367,0.0050458,0.0030104,0.0043271,0,0.010368,0.010949,0.0041779
