0.063776,0,0,0,0.0094605,0.030188,0,0.0092047,0.01358,0,0,0.052325,0,0.0080988,0.0097127,0.0091588,0,0,0.0013664,0,0.023474,0.00085905,0.030881
0,0.026624,0,0,0,0.070509,0,0.069389,0.0056665,0,0,0,0.013279,0,0,0.0041303,0.011532,0,0.013825,0.065266,7.2726e-05,0.026519,0
0.04759,0,0,0,0.0198,0.016444,0.017507,0,0,0.0011667,0.033287,0.062801,0,0,0.013457,0.0076068,0.0083401,0.014964,0,0.0046117,0,0.081518,0.01615
0,0.016253,0.044431,0.022323,0.017062,0,0.051575,0,0.91592,0.0066642,0,0.0016091,0.0093708,0,0.01974,0.011911,0.028546,0,0,0,0.023771,0,0.01438
0,0,0.017748,0.010829,0,0.018346,0,0.043832,0.024879,0.0033158,0,0,0.00083641,0,0,0,0.00046085,0.023284,0.0021748,0.015875,0.036379,0.028608,0.016782
0,0.015329,0.026558,0,0.028881,0.082218,0,0.033367,0.032881,0.010646,0,0,0,0,0.021522,0.029095,0,0.0076036,0,0.055702,0.0055741,0.034225,0.051691
0,0.010247,0.0063918,0.02868,0,0.06737,0.0059774,0.0067904,0.039322,6.8613e-05,0.0021947,0.041591,0,0,0,0,0,0.05788,0,0.016411,0,0.049795,0.0029146
0.043926,0.013363,0.02547,0,0,0.025793,0.040765,0.079439,0.0067823,0,0.016797,0.005868,0.0068734,0.0073978,0,0.0013631,0.0004023,0,0,0.022197,0.028921,0,0.057278
0,0,0.019208,0,0,0.025856,0,0.042174,0.030204,0,0,0,0.0078633,0.061103,0.010494,0.0123,0,0.022858,0.047351,0,0,0,0.0068572
0.067868,0.076489,0,0,0,0.043374,0,0.063914,0.046789,0.0041277,0,0,0,0.019164,0.036733,0.0032966,0,0.056378,0.023262,0,0,0,0.038755
0,0.042314,0,0.079779,0,0.05454,0,0.051785,0.02438,0.05069,0.0068667,0.047553,0.034524,0,0,0.013999,0,0.0061832,0,0,0,0.035027,0
0.086483,0,0,0,0.035639,0.016467,0,0.089337,0,0,0.073354,0,0.0078384,0,0.0081077,0.0008782,0.0057945,0,0,0,0,0,0.015095
0.010382,0.016231,0,0,0,0.004743,0.055576,0.037515,0.0089274,0,0,0,0.0056448,0,0.0059025,0.012955,0,0.0085463,0,0.078912,0.024417,0.017898,0.0064044
0,0,0,0,0.00041086,0.011321,0,0.01577,0.10635,0,0.016239,0,0,0,0.0098052,0.016116,0,0.042218,0.0014958,0,0,0.065473,0
0.008907,0,0.040699,0.084903,0.043197,0.57361,0,0.012433,0.11323,0,0.054444,0,0.030806,0,0,0,0,0,0.058932,0,0,0.026382,0
0.056108,0,0,0,0,0.052823,0,0.064121,0.0021485,0,0,0.016383,0,0,0,0,0.00047584,0.0020299,0,0,0.019355,0,0.024388
0,0,0,0.0042555,0,0.0025642,0,0,0.086173,0.0039795,0.012084,0.028338,0.011054,0.022581,0,0.0076406,0.013725,0,0.01612,0,0,0.0098791,0.026455
0,0.0029797,0.039047,0,0.056226,0,0,0.058598,0.019772,0.00026431,0,0.024264,0,0,0,0.01607,0,0.012541,0,0.040905,0,0,0.01434
0.03835,0.04665,0.018451,0,0,0.021909,0,0.055429,0.054033,0.027295,0,0,0,0,0,0.01503,0,0,0.018613,0,0,8.7946e-05,0.0010009
0.049493,0,0,0.0014298,0,0.0036666,0,0.018031,0.032283,0,0.0087086,0,0,0,0,0,0.021114,0.0012392,0,0,0.065533,0,0.024422
0.040051,0,0.049599,0,0.013595,0.19471,0.015712,0,0.046854,0.047918,0,0,0,0,0,0,0.015165,0.0057992,0.014183,0,0,0,0.013225
0.0398,0.024086,0,0,0,0.011199,0.053696,0,0.020642,0.0080348,0.022532,0,0,0.0069325,0.0073701,0,0.0041717,0,0.0016048,0,0,0.07793,0.012305
0.0031386,0,0.024214,0,0.035247,0.0010514,0,0.049521,0.010964,0.0022882,0,0.0079863,0,0.0008131,0,0.0041911,0.018872,0.94926,0,0.047995,0,0,0
0,0,0.00097804,0.00013727,0,0.045159,0.0054693,0,0.029528,0.022579,0,0,0.0097957,0,0,0,0,0.013727,0,0.0019608,0.020209,0.021355,0.021244
0.10252,0.044809,0,0,0,0.07461,0.0032472,0,0.075114,0.00013642,0,0.033854,0.033345,0.018402,0.00277,0.019523,0,0.03986,0,0,0,0.0103,0.017147
0,0,0.0034976,0.024528,0,0,0.12823,0,0.0053358,0,0,0,0.0021284,0.0047514,0.0071865,0.008154,0,0.017385,0.0046801,0.10079,0.025748,0,0.030708
0,0,0.027202,0.063427,0.045158,0,0,0.03005,0.0015458,0,0,0,0.0014736,0.0011276,0.007442,0.0038433,0.0089001,0.0032799,0,0.040379,0,0,0
0,0,0,0.015136,0.041991,0,0,0.03705,0.0037687,0,0.00037075,0,0,0.0040205,0.013392,0,0.020731,0.0026536,0.012957,0.027426,0,0,0
0,0,0.11282,0,0.057221,0.034017,0,0.063562,0.010251,0,0,0,0,0.024102,0.0032664,0.0075619,0,0.0078099,0.0049568,0,0,0,0
0.006229,0,0.059955,0,0,0.09066,0,0.15624,0.024818,0.0023744,0,0,0,0.026912,0,0,0,0.051336,0,0,0.023481,0.02086,0.0058031
0,0,0.067988,0,0,0.063179,0.031071,0.059119,0.014506,0.0074205,0,0,0.017399,0.060034,0,0,0,0.012042,0,0.0084829,0.020118,0.001146,0
0.0051123,0,0,0.0076364,0.11041,0,0,0,0.005672,0.022296,0.021155,0.0073127,0.0050172,0,0.0033715,0,0,0.0010444,0.0073067,0,0.012144,0.06865,0
0.014607,0.047723,0.0053897,0,0,0.018638,0.038455,0.010041,0,0.00097989,0,0,0.0083363,0.008398,0.00092549,0,0,0,0.031956,0.056793,0,0.032988,0
0.03242,0.012836,0.026533,0,0.087445,0,0.0017209,0,0.006964,0,0.046703,0.017524,0,0,0,0.01087,0,0,0.039066,0,0,0,0.0099333
0.0068294,0.019872,0.028007,0,0.041785,0.036551,0,0.019698,0.017944,0,0,0.026096,0,0.0016401,0,0,0.010418,0.0036436,0.0033278,0,0,0,0.0034486
0.084123,0.0070122,0,0,0.012502,0.011942,0,0.042912,0,0,0.013862,0.16519,0,0,0.023104,0.006735,0.0089817,0.0040274,0.015986,0.04592,0.020071,0,0.0065142
0,0.078446,0,0,0,0.010716,0,0,0,0,0.085684,0.022203,0,0,0.0068854,0.023475,0,0.046625,0.044055,0,0.0047485,0,0.08469
0,0.051312,0,0.038847,0,0.030215,0,0,0,0.016457,0.017373,0.034239,0.0071861,0,0.010175,0.016687,0,0,0.012434,0,0.087104,0.006863,0.071891
0,0.0088147,0.0069595,0.0094563,0,0.017489,0,0,0.0024533,0.022227,0.031183,0.013312,0,0.0080574,0.0047545,0,0,0.0012347,0,0,0.0026529,0.044549,0.0027102
0,3.6637e-05,0.019001,0.027585,0.0055541,0.063883,0,0.035108,0.02185,0.017948,0.0014293,0.025328,0,0.019187,0.032664,0.0098582,0.020551,0,0.0029508,0,0,0,0
0,0,0.016345,0.0092232,0.023316,0,0,0.023913,0.0057795,0,0,0.0086099,0.0048327,0,0.012211,0,0,0.0039932,0.014614,0,0.052993,0,0.012365
0.0014048,0.019084,0,0,0.0049272,0,0,0,0.043596,0,0.31416,0.05385,0.038341,0,0,0,0.037173,0,0,0,0,0,0
0.10763,0.0069473,0,0,0.045158,0.072499,0.025253,0,0.065121,0,0,0.17084,0,0.047374,0.063441,0,0,0.040418,0,0.034841,0.023705,0.036194,0.031154
0.037851,0.0040626,0.046205,0,0.066692,0.010243,0,0.031399,0,0.0085792,0.051155,0.015271,0,0,0.0063423,0.0041449,0.0026203,0,0,0,0,0.051216,0.017597
0.008983,0,0,0,0.025902,0.012819,0,0.043001,0,0.010308,0,0.0028671,0.0076509,0,0,0,0,0,0.015374,0.055128,0,0.032356,0.030093
0,0,0.055852,0,0.038815,0,0,0,0,0,0.021311,0,0.0084063,0,0,0.0064912,0.0058185,0.0085437,0.038333,0,0,0,0
0.0025848,0.023862,0.024016,0,0.0046475,0,0.0022123,0,0.0076606,0.00066448,0.026804,0,0,0,0,0,0,0,0.01014,0,0,0.012699,0
0,0,0,0,0.010114,0.032375,0,0,0,0,0.041367,0.083983,0,0,0,0.0079797,0,0.015553,0.025167,0.042028,0.00051237,0.021167,0
0,0,0.0047289,0,0.048969,0,0,0.065012,0.022488,0,0,0.069478,0.027609,0.070733,0,0.017602,0.043907,0.054925,0.093218,0,0,0,0
0.0016638,0,0,0,0,0.0058355,0.024663,0,0.0089057,0,0.019281,0.0092317,0,0.00060989,0.006381,0.0023441,0,0,0.0047144,0,0,0,0.0068532
0.0088576,0,0.012707,0,0,0.050679,0.0013131,0,0.0078249,0,0,0,0,0.023684,0.002865,0,0.0037046,0.013281,0.070103,0,0.024151,0.012201,0
0.096587,0,0.026817,0,0,0,0.02437,0.010104,0,0.016675,0,0.04908,0,0,0,0,0.0011252,0.033636,0.003811,0,0.037278,0,0
0.064954,0.040275,0.022733,0,0.014555,0,0.014187,0.0055313,0,0,0,0,0,0,0,0,0,0,0.045789,0,0.023953,0,0
0.018496,0.017343,0.0037009,0,0.055469,0,0,0,0,0,0.036112,0.08087,0.0013293,0,0,0,0,0.0011097,0,0,0.016026,0.040426,0.01829
0,0.0094638,0,0.014759,0,0,0,0.047328,0.000119,0,0,0,0,0.0030779,0,0.013568,0.014211,0.0035712,0.015633,0.01924,0,0.022361,0
0,0.042685,0.10017,0.14783,0,0.12846,0,0,0,0.039043,0,0,0,0,0,0,0.033339,0,0,0.0019799,0.059896,0.014663,0.039523
0,0.012674,0,0,0,0,0.015565,0,0.0045393,0.00023689,0,0.016181,0.006758,0,0,0,0.0099071,0,0.01937,0,0.026936,0,0.016255
0.051974,0.018429,0.0025029,0,0.049596,0.010542,0,0.049935,0,0,0,0.043898,0.0029469,0,0.0082114,0,0.010831,0,0.0098544,0,0,0,0.027347
0,0.084062,0,0.087553,0,0.014651,0,0.0071851,0,0.03389,0.018618,0.0073832,0.022443,0.021081,0.022356,0.016028,0.0047924,0,0,0.046242,0.014707,0.020156,0
0.078556,0,0,0.027259,0,0,0.05829,0.056216,0.0038187,0,0.049629,0,0.0071497,0,0.0091587,0,0.0052383,0.011759,0,0.022816,0.030278,0,0.01337
0,0.058725,0.026708,0,0.016314,0.0033417,0.0061187,0,0.010134,0,0.018852,0,0,0,0.013662,0,0,0,0.0034293,0,0,0,0.066174
0,0.029836,0,0.063877,0.010673,0.02483,0,0,0,0.0061643,0.036371,0.05958,0.025773,0,0.011079,0.012922,0.0051477,0.001398,0.012722,0,0.00072872,0.021342,0
0.11764,0.0019447,0.051845,0,0.029256,0.031223,0.029665,0.15712,0,0.010039,0.0076485,0,0.0014561,0.0011379,0.00075118,0.0040489,0,0,0,0.070817,0,0.023786,0.036831
0,0,0.030887,0,0,0.034458,0,0.022922,0,0.0024257,0.011855,0,0.014739,0,0.0047816,0.0011886,0,0,0.045664,0,0.017068,0,0
0,0.034585,0,0.0019313,0,0,0,0.055968,0,0.02956,0,0.10163,0.015466,0,0.012756,0,0.025901,0,0,0,0,0.054838,0
0,0,0,0,0,0.02879,0.0087643,0,0,0,0.069707,0.042172,0.0079044,0,0,0,0.0018151,0,0.0016395,0,0,0.013664,0.031297
0,0.0021819,0.0073553,0,0,0.00044067,0.058085,0,0,0,0,0.027897,0,0.0069509,0,0.014713,0,0,0.027898,0.0039396,0,0.0031298,0.031278
0,0,0,0.014564,0.044994,0.03109,0,0.0071624,0,8.5382e-05,0.058285,0.02081,0,0,0,0,0,0.021641,0,0.055777,0.011266,0.0060568,0.0046793
0,0.024142,0.032108,0,0.015426,0.1165,0.054913,0,0,0,0.0090237,0.014317,0,0.013801,0,0,0.0033016,0,0,0.040561,0,0.02501,0.027028
