0,0,0.00015016,0.075889,0.0084281,0,0,0.0047418,0.003852,0.076312,0,0.0013599,0.0014228,0,0.0013291,0,0.003001,0,0.0031319,0.012158,0.0024304,0.0029294,0,0.08526,0.0054959,0,0,0,0,0.0017551,0,0,0.002881,0,0.084018,0.092896,0.088025,0,0,0.092551,0,0.095201,0,0.091679,0,0.0011715,0.00044094,0.004274,0,0,0.0015997,0.0036379,0.00067782,0,0,0.0004669,0,0.0018972,0,0,0,0.0092949,0.010762,0.00079721,0,0.0070247,0,0.039402
0,0.0011772,0,0.0093034,0.068638,0,0,0.0070092,0.0015117,0.075277,0,0,0.0038137,0,0.079246,0,0.0048878,0,0.0031398,0.075151,0.0035672,0,0,0.086262,0.0036506,0,0.001774,0.0010585,0,0,0,0,0.090405,0.00062148,0.087754,0.01073,0.00090112,0,0,0.00040906,0,0.0016768,0,0.0024459,0,0,0.0061944,0.0078626,0,0,0.0025496,0.017223,0.0022544,0,0,0,0,0.10522,0,0,0,0.10975,0.005084,0,0,0.0053457,0.028786,0
0,0.068158,0,0.0050376,0.068098,0,0,0.075823,0.0060338,0.080781,0,0.0025842,0.00075611,0.00088265,0.083011,0,0.0013578,0,0.0045285,0.0062071,0.080411,0.0035297,0.0043427,0,0.0010174,0,0,0,0,0,0.0049189,0,0.08582,0,0.0036881,0.099811,0.007992,0,0,0.086687,0,0.011802,0,0.00083833,0,0,0,0,0,0,0.011301,0.0039858,0,0,0,0,0,0.10533,0,0,0,0.0068478,0.0002129,0.1058,0,0,0.01656,0.0034851
0,0.0020619,0.0048372,0,0,0,0,0.0016914,0.0024562,0,0,0.0022963,0,0.0013174,0.0075847,0,0.0040202,0,0.0038519,0.01095,0,0.00062744,0.083494,0.090521,0,0,0,0,0,0,0,0,0.0030983,0,0.0063852,0.0013229,0.0019437,0,0,0.0091735,0,0.0052696,0,0,0,0.00025416,0.021808,0.0043676,0,0,0.0056083,0,0.013293,0,0,0.10047,0,0.093489,0,0,0,0.0018393,0.007878,0.11199,0,0,0,0.024555
0.00077989,0.0035719,0,0,0.070854,0,0,0.0016159,0.00059441,0.00030274,0,0.07433,0,0.00030168,0.074197,0,0.080192,0,0.078203,0.086447,0,0.00058113,0.080838,0.0046198,0,0,0,0,0,0,0.0081334,0,0.001976,0,0.00087429,0.090721,0.086577,0,0,0.0022552,0,0.010127,0,0.0011446,0,0.0010896,0.0037345,0.012057,0,0,0.010313,0.00015619,0.095403,0,0,0.0076949,0,0.0022255,0,0,0,0,0,0.0054244,0,0,0.01193,0.065595
0,0,0,0.0035006,0.0030161,0,0.0038647,0.0072116,0,0.074458,0,0.076716,0.0017366,0,0.082711,0,0.082862,0,0.075863,0.0014746,0.0040423,0.0022691,0.00012593,0.080515,0.004642,0,0,0.0011387,0,0.0030232,0.0037757,0,0.085485,0,0.00077406,0.092582,0.0052934,0,0,0.0052012,0,0.0026545,0,0,0,0,0.00079868,0.0057615,0.0023595,0.0037756,0.0029635,0.00074919,0.0013154,0,0,0.0014313,0,0.10925,0,0,0.0044903,0.10973,0.014926,0.0024677,0,0,0.034789,0.023985
0,0.072154,0,0.069507,0.071424,0,0,0.005388,0.083412,0.081127,0,0.085761,0.080523,0,0.077894,0,0.078804,0,0.013795,0.087461,0.0072997,0.088378,0.012128,0.013269,0.010149,0,0,0.00039552,0,0,0.013277,0,0.0042532,0,0.014213,0.094911,0.094074,0,0,0.10066,0,0.10623,0,0.088107,0,0,0.0084968,0.015627,0,0,0.098793,0.10694,0.089923,0,0,0.0065775,0,0,0,0,0,0.011388,0.0029504,0,0,0.014153,0,0.038769
0,0.0038526,0,0.0061994,0,0,0,0.069299,0.077452,0.0038448,0,0.010195,0.00084314,0,0.0049222,0,0.0041023,0,0.0080519,0.010322,0.0046295,0.0070958,0.0069781,0.0028577,0.087815,0,0,0,0.00020485,0,0.071009,0,0.009228,0,0.018122,0.09546,0.010787,0,0,0.01466,0,0.006945,0,0.0032427,0,0.0034861,0.0012997,0.009228,0.00098302,0,0.012154,0,0.00090439,0,0,0,0,0.023212,0,0,0,0.013378,0.0046166,0.0032581,0,0.0058838,0,0.017169
0,0.0015281,0,0.0016498,0.072437,0,0,0.074394,0,0,0,0.0053253,0.075292,0,0.0012434,0,0,0,0.0037066,0.0050682,0.084601,0.081109,0.075503,0,0.077727,0,0,0,0,0,0.08303,0,0.0040938,0,0.0038293,0.0016876,0,0,0,0.0034255,0,0.00046787,0,0.00074003,0,0,0,0.0071114,0,0,0.089108,0.00083791,0,0.0070861,0,0,0,0.0020629,0,0,0,0,0.0061691,0,0,0,0.015805,0.0067322
0,0.070432,0.004313,0.0092394,0.079894,0,0,0.076048,0.0026502,0.079495,0,0.077173,0.018572,0,0.002112,0,0.010441,0,0.078723,0.0091496,0.0011194,0.0080104,0.080125,0.090865,0.082876,0,0,0,0,0,0,0,0.087664,0,0.011219,0.0045282,0.10244,0,0,0.089514,0,0.026445,0,0.0048269,0,0,0.0052568,0.0032716,0.0037876,0,0.0083275,0.11938,0.11744,0,0,0.022123,0,0.10806,0,0,0,0.0028617,0.11857,0.0056146,0,0.0073152,0,0.043821
0,0.07701,0,0.077385,0.067467,0,0,0.073121,0.077754,0.08054,0,0.074391,0.0045772,0,0.00032369,0,0.0072745,0,0.085114,0.026002,0.0074504,0.010177,0.0027294,0.0058711,0.077434,0,0,0,0,0,0.012924,0,0.091005,0,0.010702,0.0075663,0.10707,0,0,0.01499,0,0.0057991,0,0.0070901,0,0,0.1187,0.0059359,0,0,0.00081329,0.026982,0.11693,0,0,0.025278,0,0.01496,0,0,0,0.0041842,0.0023716,0.0081394,0,0,0,0.036376
0,0.067941,0,0.073861,0.0039232,0,0,0.0019124,0.079687,0,0,0.0034218,0.012136,0,0.0014424,0,0.0047016,0,0.079353,0.010774,0.079844,0.081449,0.080097,0.0076432,0.00095083,0,0,0,0,0,0,0,0.0030711,0,0.081801,0.010058,0.011447,0.00089955,0,0.0038267,0,0,0,0.089117,0,0.0031448,0.0031681,0.0053381,0.00078255,0,0.0077026,0.0083347,0.0097499,0,0,0.095676,0,0.0050519,0,0,0,0,0.10223,0.0026906,0.0099917,0.0024014,0,0.01979
0,0.00019891,0,0.073057,0.075878,0,0,0.075208,0,0.077803,0,0.0038236,0.0073201,0,0.0037216,0,0.086414,0,0.0059241,0.0042552,0.078953,0.0056361,0.014361,0.087429,0.086383,0,0,0,0,0,0.0019277,0,0.004855,0,0.098729,0.0046227,0.019695,0,0,0,0,0.0057919,0,0.0036616,0,0.0052493,0.01624,0.0051219,0.0034293,0,0.089193,0.0035133,0.019199,0,0,0.10706,0,0.0040727,0,0,0,0.0077691,0.0049116,0.002375,0,0.00011486,0,0
0,0.0029088,0,0.0029567,0.0042446,0,0,0.009879,0.081828,0.078562,0,0.083196,0.014123,0,0.080979,0,0.0018242,0,0.084494,0.091973,0.0093823,0.08439,0.089249,0.1013,0.084925,0,0,0,0,0,0.086429,0,0.088252,0,0.10053,0.099265,0.11311,0,0,0.10623,0,0.014108,0,0.0086654,0,0.0074429,0.11651,0.018329,0,0,0.032515,0.017705,0.014731,0,0,0.030393,0,0.095886,0,0,0,0.10082,0.0014664,0.11568,0,0,0.015813,0.10179
0,0.068878,0,0,0.010843,0,0,0.075895,0.00032669,0.082792,0,0.0052894,0.004705,0,0.083615,0,0.0066152,0,0.0014732,0.0091278,0.00084654,0.083161,0.088035,0.0048673,0.0011964,0,0,0,0,0,0,0,0.0031421,0,0.0066444,0.0068124,0.088616,0,0,0,0,0.010773,0,0.0023674,0,0,0.11106,0.012273,0,0,0.089821,0.010406,0.016436,0,0.0012891,0.0050035,0,0.0032473,0,0,0,0.0052085,0.0070497,0.0081736,0.0011685,0,0.0024012,0
0,0,0,0,0.071776,0,0,0.0020972,0.0014175,0.076774,0,0.076001,0.0061048,0.00015895,0.00050414,0,0.0044437,0,0.082378,0.003385,0.0027116,0.0060138,0,0.0094362,0.00087131,0.0035176,0,0,0,0,0.082254,0,0.0034997,0.00071047,0.0034554,0,0.0013874,0,0,0,0,0.0052579,0,0.006946,0,0,0.0019536,0.018608,0,0,0.01084,0.00066918,0.0065778,0,0,0.01235,0,0.12626,0,0,0,0.0024829,0.010303,0.0074342,0,0,0,0.01133
