0.0059285,0.027226,0.0067553,0,0,0,0,0.0040753,0,0,0.0035389,0.00012694,0.073435,0.0016811,0.07516,0.0022517,0,0.0023996,0.0037057,0.0024678,0,0,0,0.087288,0.0019379,0.07768,0.010267,0.078822,0,0.001933,0,0,0,0,0.012506,0,0.0014174,0,0.00067002,0.087681,0.00010902,0.091621,0,0.092291,0.0027981,0,0,0,0,0,0,0,0,0.0018555,0,0,0.094074,0.0031515,0,0.00068647,0,0,0.0030311,0,0,0.096602,0.0038689,0,0,0.023414,0,0.0020239,0,0,0,0
0.064775,0.018655,0.038454,0,0.00069337,0,0,0.0049062,0,0,0.0058112,0,0.073645,0.005397,0,0.002346,0,0.002795,0.0038097,0.00087999,0,0,0,0.090125,0.00038582,0,0.079642,0.0087056,0,0.00019943,0.0038297,0,0,0,0.0031186,0,0.0055671,0,0.089812,0.088864,0.00076811,0.0034953,0.00091223,0.005074,0.089048,0,0,0,0,0,0,0,0,0.00083382,0,0.0028022,0,0,0,0,0.10781,0,0.00035615,0,0,0.00094528,0.0016589,0,0,0.14128,0,0,0.011201,0,0.10118,0.1106
0.070086,0.05048,0.047381,0,0.071643,0,0,0.072975,0,0,0.073701,0.00097172,0,0.0035416,0,0.0039556,0,0.0034218,0,0.0033588,0,0,0.0022839,0.0015533,0.0026031,0.0003299,0.006417,0.0060462,0,0.094862,0.0021649,0,0,0,0.01757,0,0.089359,0,0.0015644,0.0035866,0,0.090179,0,0.0018817,0.096525,0,0,0.0035053,0,0,0,0,0,0,0,0,0.0030718,0,0,0,0.10696,0,0.099674,0,0,0,0.016405,0,0,0.045532,0,0,0.020165,0,0.0020842,0
0.0046573,0.030143,0.029545,0.0041264,0.0079186,0,0.00032567,0.0022101,0.0021679,0,0.007359,0.0025383,0.00044806,0.0015083,0,0.081222,0,0.0037031,0.0030878,0.0041938,0.0010951,0.00021933,0.08062,0.090093,0,0.0067995,0.0059904,0.0031488,0,0.014652,0,0,0,0,0.041839,0,0.0015463,0,0.0049655,0.005582,0,0.014413,0,0,0.0075443,0,0,0,0.0036833,0,0,0,0,0.0074316,0,0,0.0052594,0.001341,0,0,0.09251,0,0.0064691,0,0,0.00049456,0.12026,0,0,0,0,0,0.018576,0,0.0044731,0.01313
0.00016671,0.02465,0.024513,0,0,0.0021721,0,0,0,0,0.077172,0.077936,0.0016739,0.00052737,0,0.080684,0,0.00081673,0.08151,0.079515,0,0,0.084747,0,0.0013835,0.0034443,0.087834,0,0,0.0074376,0.0025549,0,0,0,0.020188,0,0.0013799,0,0.095495,0.0036054,0.003782,0.0016508,0,0.0012374,0.0069719,0,0,0.0016623,0,0,0,0,0,0.010692,0,0,0,0,0,0,0.0031865,0,0,0,0,0.0076812,0.012284,0,0.00039884,0,0.00088498,0,0.038681,0,0.01214,0
0.065926,0.024743,0.018417,0,0,0,0,0.0039308,0,0.00081427,0.001543,0.074832,0.0055884,0.0024618,0.0034146,0.078663,0,0.0015476,0.084164,0.077134,0,0,0,0.082627,0.00092658,0.0087907,0.0027659,0.0070196,0,0.0010505,0,0,0,0,0.013741,0,0.00092277,0,0.0039063,0.0025268,0,0.0030603,0,0,0.001025,0,0,0,0,0,0.0022284,0,0.0022533,0.0032999,0,0,0.0018709,0,0,0,0.10889,0,0.0038142,0,0,0.014725,0.011416,0,0,0.10795,0,0,0.026597,0.0016081,0.0085231,0.0096692
0.0067062,0.052739,0.060894,0,0.075637,0,0,0.0033189,0,0,0.0069377,0.08699,0.077156,0.089548,0.0071759,0,0,0.0069983,0.082601,0.01451,0,0,0.0066866,0.016437,0.087388,0.086499,0.090168,0.01154,0,0,0.0045602,0,0,0,0.027166,0,0.096484,0,0.0019393,0.0065297,0,0.098608,0,0.091642,0.10506,0,0,0,0,0,0,0,0,0.006764,0.0029949,0,0.090593,0,0,0,0.0032003,0,0.10583,0,0,0.0022806,0.0095808,0,0,0,0,0,0.05467,0,0.10541,0.0070419
0.0013193,0.038911,0.02635,0,0.0038295,0,0,0.069874,0,0,0.0061435,0.01052,0.075885,0,0.0048458,0.083234,0,0.00097155,0.0040277,0.0048059,0,0,0.010708,0.0032283,0.0029431,0.086319,0.0052063,0.082043,0,0.093562,0.085084,0,0,0.0024371,0.08961,0,0.090396,0,0.004325,0.019602,0,0.0092343,0,0.001273,0.0051825,0.00030699,0,0,0,0,0.0029133,0,0.002694,0.006473,0.00083311,0,0.0010808,0,0,0.00075661,0.015926,0,0.0031566,0,0,0.0032161,0.0015217,0,0,0.035689,0,0.001002,0.036435,0,0,0.0039331
0.0033855,0.024636,0.030671,0,0.0033715,0.001102,0,0.070623,0,0.0014537,0.078051,0.0069734,0.070977,0.074707,0.0056167,0.002405,0,0.079336,0,0.0022981,0,0,0.078835,0,0.081373,0.00312,0.0041633,0.087656,0,0.08424,0.084525,0,0,0.0033301,0.011833,0,0.0031648,0,0.0020442,0.0097814,0,0.0027695,0,0,0.002854,0,0,0,0,0.001792,0.00044312,0,0,0.0066212,0,0,0.0074633,0,0,0,0.0019708,0.0049819,0.0019699,0,0,0.0040998,0.0015134,0.00063343,0,0,0,0.0019828,0.0057458,0,0.0016059,0
0.06801,0.043726,0.086227,0,0.070499,0,0,0.076248,0,0,0.074628,0.081879,0.082431,0.012652,0.077667,0.083135,0.00026247,0.079264,0.0099254,0.078677,0,0,0.086902,0.089085,0.0077489,0.082262,0.0046717,0.007268,0,0,0.001194,0,0,0,0.018738,0,0.009259,0,0.006907,0.010609,0,0.090491,0,0.010102,0.095973,0,0,0,0,0,0,0,0.0033563,0,0,0,0.095622,0,0,0,0.11092,0,0.0028697,0,0,0.10647,0.011783,0,0,0,0,0,0.037575,0,0,0.11671
