0.24726,0.14807,0.057548,0.0058638,0.0080548,0.0016581,0.0026302,0,0.0043582,0.254,0,0.012429,0.008707,0.0061578,0.0061206,0.0041092,0.003808,0.23826,0.23678,0.24483,0.0089774,0.0062736,0.0074326,0.22507,0.010174,0.01099,0.0059209,0,0.0064679,0,0.0057593,0.0030829,0.004057,0,0.04069,0.22946,0.0061523,0.022154,0.0030414,0.004068,0.018628,0.0059737,0.0175,0.0075826,0.0042721,0.0015665,0.010338,0.014127,0.012777,0.23403,0.0031005,0.0038142,0.23612,0.0032636,0.015596,0.23051,0,0.013445,0.0026799,0.0056381,0.0011282,0,0.0052134,0.0073016,0.0016113,0.224,0.011152,0.010656,0.0059206,0.064188,0.0057238,0.0055113,0.090596,0.015826,0.0101,0.0067333
0.0096311,0.14482,0.30584,0.0058154,0.012439,0.26271,0.013707,0.25708,0.014843,0.0083618,0.25205,0.015977,0.009356,0.25644,0.25803,0.0078999,0.24955,0.2582,0.24395,0.25743,0.013496,0.0052063,0.0044003,0.24421,0.24991,0.0046219,0.0078843,0.012183,0.26129,0.25616,0.011706,0.25677,0.25836,0.22434,0.27249,0.012108,0.25311,0.015868,0.25242,0.013692,0.036515,0.019235,0.26296,0.0083655,0.25912,0.26563,0.03447,0.026981,0.25051,0.25561,0.0084141,0.015299,0.014851,0.2577,0.2562,0.25679,0.01679,0.014611,0.030206,0.24466,0.02471,0.0245,0.015847,0.02059,0.25666,0.25914,0.25926,0.27586,0.0054639,0.22651,0.26761,0.016506,0.1252,0.017688,0.26609,0.021855
0.24958,0.23763,0.062941,0.25296,0.24956,0.0048909,0.2588,0.011758,0.24947,0.25313,0.010019,0.25881,0.26034,0.011686,0.0079991,0.25322,0.0082919,0.0056328,0.0097535,0.0010912,0.26236,0.25942,0.259,0.014736,0.014438,0.26463,0.26661,0.2551,0.0059333,0.0076409,0.25764,0.024081,0.0057049,0.075838,0.04417,0.24791,0.01786,0.27428,0.011032,0.25631,0.24188,0.25684,0.012365,0.26718,0.0065296,0.014855,0.2748,0.26243,0.021023,0.013286,0.26129,0.25876,0.24739,0.01831,0.025843,0.019056,0.26076,0.26424,0.25127,0.02357,0.25319,0.2633,0.25969,0.25458,0.013116,0.0173,0.022735,0.012071,0.26497,0.096822,0.010668,0.25735,0.24769,0.2656,0.01382,0.26949
0.0027859,0.017471,0.011791,0,0,0,0,0,0.0012465,0,0,0,0,0,0,0.0014568,0.0026238,0,0,0,0,0,0,0.00225,0,0.0013035,0,0,0,0,0,0.0016702,0,0.0050307,0,0.0018326,0.0019063,0,0,0,0.0029785,0,0,0,0.0024617,0.001626,0,0,0.0047322,0.0032722,0,0,0,0,0.0029268,0.0020468,0,0.00133,0.0016245,0,0.20956,0.0027655,0,0,0,0,0,0,0,0,0,0,0,0,0.0020588,0
0.0027203,0.012893,0.1616,0.0068651,0,0.0026734,0.0092443,0.0083909,0.0044962,0.0027693,0,0.0078286,0.0010793,0.013355,0,0.0039697,0.24097,0.002144,0,0.0027406,0.0021538,0.0021065,0.0061954,0.0093437,0,0.0025782,0.0015823,0.004871,0.0040765,0,0.0020004,0.0075494,0,0.026362,0.0095857,0.0026647,0,0.018973,0,0,0,0.0044992,0,0.0035403,0,0.0074763,0.012567,0.22757,0,0.003354,0.2495,0,0,0,0,0,0.0041551,0.0066964,0,0.0069138,0.016032,0.012057,0.0076786,0.0061767,0.0013341,0.0017936,0.23227,0.0054566,0.0058196,0,0,0.0089777,0.061042,0.006813,0.0025059,0.0080281
0.010966,0.29001,0.1503,0.24895,0.25627,0.26286,0.25837,0.25918,0.25258,0.02121,0.25656,0.26324,0.27047,0.022136,0.26688,0.25052,0.013615,0.25757,0.25161,0.014107,0.26784,0.25083,0.25757,0.24605,0.25169,0.26337,0.26601,0.26086,0.26074,0.26041,0.26512,0.26875,0.25858,0.25636,0.2707,0.2527,0.25854,0.060782,0.25931,0.26213,0.27896,0.26513,0.26538,0.017445,0.26395,0.015578,0.28305,0.051688,0.26101,0.26292,0.017776,0.27106,0.25671,0.26653,0.27404,0.2709,0.26869,0.26436,0.27171,0.25695,0.036707,0.26865,0.025318,0.26379,0.2648,0.26913,0.041404,0.28033,0.010464,0.31683,0.27665,0.26069,0.2831,0.27371,0.27494,0.27229
0.24786,0.09272,0.32121,0.0037432,0.25415,0.0097238,0.0028316,0.0070207,0.25479,0.25299,0.24754,0.012837,0.011191,0.0084145,0.00746,0.0093484,0.25172,0.25768,0.0086111,0.25081,0.017032,0.011246,0.24707,0.23679,0.010657,0.0088157,0.018459,0.012862,0.0055642,0.24601,0.01199,0.025613,0.25685,0.25317,0.087662,0.24086,0.021019,0.021705,0.010603,0.25601,0.25714,0.02573,0.25408,0.0071866,0.24925,0.0088557,0.052541,0.040367,0.244,0.018585,0.25293,0.25792,0.01244,0.022519,0.016277,0.027059,0.010719,0.014778,0.25811,0.019804,0.01391,0.26021,0.26374,0.017093,0.016662,0.02055,0.25655,0.26396,0.0059802,0.01074,0.26091,0.010022,0.11452,0.24879,0.017025,0.24925
0.0061555,0.24817,0.018551,0.0080565,0.0013264,0.0059954,0.01085,0.0032834,0.0033786,0.0086271,0.011809,0.24633,0.0075339,0.0098722,0.0061307,0.001944,0,0.0022168,0.011292,0.0052715,0.25737,0.0056806,0.009574,0.012757,0.0096627,0.0114,0.015126,0.0060657,0.25334,0.0092789,0.0042853,0.0055305,0.0046314,0.001167,0.01467,0.0085367,0.011221,0.010217,0.0019206,0.0049764,0.014886,0,0.004067,0.0082103,0.012883,0.0042181,0.019082,0.011918,0.014696,0.0090829,0,0.0094612,0.0081945,0.0085294,0.23455,0.01816,0.010628,0.012632,0,0.0040906,0,0.0059066,0.0078924,0.015129,0.010095,0.022389,0.0026816,0.020354,0.26289,0.22522,0.013164,0.013451,0.062871,0.016671,0.0050778,0.012192
0.0058155,0.026099,0.020575,0.24305,0.004131,0.24978,0.25118,0.2538,0.0063703,0.0014863,0.0031746,0.014173,0.25279,0.24925,0.25006,0.249,0.0023547,0.0029708,0.23558,0.0010303,0.0040822,0.24739,0.0062045,0.0080695,0.24469,0.25519,0.010728,0.24491,0.012297,0.0024332,0.0082764,0.24901,0,0.037389,0.20486,0.0065007,0.23952,0.2651,0.24655,0.0094399,0.0044107,0.25347,0.013868,0.26126,0.0038579,0.26066,0.23222,0.0331,0.0062479,0.23614,0.013683,0.0036256,0.23875,0.24155,0.024072,0.23147,0.014927,0.25342,0.022254,0.23921,0.25459,0.01408,0.0052636,0.01805,0.24209,0.23394,0.013835,0.0077908,0.002397,0.052752,0.0044172,0.2508,0.1769,0.01523,0.25165,0.020209
0.0010791,0.023457,0.0025755,0.0033363,0.0012877,0.0030289,0.0030165,0.0061941,0,0,0,0.0036252,0,0.0016404,0.0039852,0.0012772,0.0041309,0.0020548,0,0.0012071,0,0.0012175,0.0024509,0.0011859,0,0,0.0020859,0.0017875,0,0.0023148,0.0054386,0,0.0024622,0.0088937,0.0030521,0.0025695,0,0,0.0032654,0.0012148,0.0020116,0.00442,0,0,0,0.0019711,0.0085605,0.0062142,0.0075003,0.0026145,0,0.0011076,0.002037,0.0070433,0.0062014,0.0030447,0.24178,0.0021231,0.0043577,0.0047303,0.018073,0.0042885,0,0.22286,0,0.0037342,0.0059914,0,0,0.043165,0,0.002487,0.029453,0.0028487,0.0048053,0.0077348
