0.018591,0,0,0,0,0.0044234,0,0.020828,0,0,0.013227,0.0019649,0,0,0.0054687,0.0028854,0,0.01845,0.029414,0.011219,0.010913,0.0025058,0.0027432,0,0,0.0047845,0,0,0.016771,0.00435,0.012335,0.019969,0,0.010091,0,0,0,0,0,0.044939
0,0.0016403,0.035856,0,0.025043,0.012663,0.0065683,0,0,0,0,0,0.0097219,0.0035597,0.0065466,0,0,0.030165,0.027827,0.0073874,0,0.011998,0.048881,0,0.0022997,0.024596,0.0030618,0.014674,0,0,0,0,0.011918,0,0,0,0.014031,0,0.057812,0.0031834
0.014062,0.0062884,0.021839,0,0,0.015248,0,0.011421,0,0,0,0.0080676,0,0,0,0.0065512,0,0.0095181,0,0.015134,0,0,0.0080397,0.0019314,0.0048231,0.019331,0.0059538,0.0037346,0,0,0,0,0,0.02249,0,0,0,0,0,0.015258
0,0,0.00071389,0.01781,0.0014121,0.0043247,0,0,0,0,0.0038163,0.0014515,0,0,0,0.0082366,0,0,0.0017021,0.0020144,0,0.0066334,0,0,0.0012136,0,0,0.0058652,0,0.0081097,0,0,0,0,0,0,0,0,0.0025978,0
0,0,0.012749,0,0,0.012854,0,0,0.0069631,0,0.0018231,0.0024698,0.012286,0.0092063,0.014749,0,0,0.019043,0,0.0055402,0.0042981,0,0,0,0,0,0,0.0094005,0.0017882,0,0.0093222,0.0012427,0.006332,0.0042944,0.00068968,0,0.00046895,0.014948,0,0
0.091084,0,0.01921,0,0,0.0086676,0,0.0034423,0.0087203,0.013257,0.00098618,0,0,0,0.004448,0,0.0019345,0.032901,0,0.0045064,0.016069,0,0,0,0,0,0,0,0.013906,0,0.014386,0,0.019452,0.03189,0.017908,0,0,0.00063659,0.034919,0.0031132
0.11383,0,0.03116,0.044161,0.0026007,0,0.02974,0,0,0,0,0.014483,0.023384,0.041742,0,0,0.012439,0.028129,0,0,0.040881,0,0.012598,0.017987,0,0.032109,0,0.029773,0.021394,0,0.012069,0.0087,0.038711,0.021833,0.013174,0,0,0,0,0.0049688
0.038069,0,0.0038205,0,0.014702,0.0089672,0.019616,0.03375,0.006009,0,0.010701,0,0,0.0076106,0.0023653,0,0,0.012457,0,0.006516,0.0050658,0.0039658,0.00070486,0,0.016854,0,0,0.023498,0.010682,0.016677,0,0,0,0,0.028687,0,0,0,0,0
0,0,0.036613,0,0.015739,0.016733,0,0.0032555,0,0,0.01326,0.010996,0,0,0,0,0,0.06315,0,0,0,0,0.0064269,0,0.036471,0.0013453,0,0.012457,0.018399,0,0,0,0.015392,0,0,0,0.032657,0.031715,0,0
0,0.019836,0.030006,0,0.0078229,0.0029622,0,0,0,0,0.012179,0.0036223,0,0.029564,0,0.003919,0.037649,0.80481,0.052524,0,0.031234,0.026759,0,0,0,0.0081024,0.023313,0.021673,0.0042534,0.0015355,0,0.0022681,0,0,0.0084904,0.021489,0,0.003308,0.044001,0
0.029662,0,0.036621,0.024593,0.048833,0,0.0052919,0,0.03978,0.017873,0,0.014528,0,0.018538,0.014057,0.016912,0,0.037054,0,0.0083947,0,0,0.021044,0.012868,0.0059441,0.0080694,0,0.027198,0,0.0065797,0,0,0.02564,0,0.014549,0,0,0,0.043573,0
0,0,0.0058955,0,0.0095641,0,0.0029742,0.00085148,0.0058686,0,0,0.0078585,0,0,0.0027903,0,0,0,0.00045108,0,0.0001073,0,0.0043877,0.015168,0,6.7678e-05,0.0078891,0.0021758,0,0.0016653,0,0.0059565,0,0.01217,0.006978,0,0,0.0030747,0.014057,0.008379
0,0,0.010641,0,0.002421,0,0.020904,0.012541,0,0.00084267,0.0072496,0,0,0.0020021,0,7.9467e-05,0,0,0.0004303,0.0054781,8.7033e-05,0,0.011932,0.024588,0,0.011082,0,0.0050701,0.02036,0,0.0037713,0,0,0.018273,0.014576,0.0067143,0,0.013974,0,0
0,0,0.034721,0,0,0,0,0,0,0,0,0,0,0.0080596,0.011417,0,0.0032099,0,0,0,0.029634,0,0.03803,0,0,0.031844,0.046868,0.013342,0,0,0.0049892,0.012386,0,0.018762,0,0.097527,0,0.013608,0,0
0,0.011563,0.0046232,0.016615,0.0064968,0,0,0,0.0036595,0.0070817,0,0.007555,0,0,0.94812,0,0,0,0.0039818,0.0073025,0,0.006414,0,0.0051414,0,0.0026375,0,0.0037939,0,0.0044906,0,0,0.001086,0,0.00030123,0.002064,0,0,0.0097317,0
0.031688,0,0.017733,0,0,0.0094572,0,0.023752,0,0,0.0079459,0.019005,0.026173,0.031874,0.019904,0,0,0.013762,0,0.0082204,0.0063347,0,0.00095585,0,0,0,0.0113,0.0090847,0,0,0.0018835,0.019692,0,0,0.01336,0,0,0.010784,0,0.0015004
0.030164,0,0.036843,0,0.011099,0.013304,0.0021806,0,0,0,0.0014426,0.0075265,0,0.061242,0,0.0012479,0.011259,0.006045,0.015319,0,0,0,0.0087203,0.014214,0.0087765,0.022066,0,0.010148,0.010265,0,0,0.00042037,0,0.0051764,0.0047513,0.0018299,0.012269,0,0,0
0.0076789,0,0,0,0.00036697,0,0,0,0.0079972,0.0057854,0.009209,0.0083381,0,0.003004,0,0,0,0.016234,0,0.014502,0,0,0,0,0,0,0,0.014886,0.011581,0,0.003763,0.0045693,0,0,0.0042672,0,0,0,0,0
0,0,0,0,0,0,0.020731,0,0.035255,0.0076827,0.005219,0.0093495,0,0,0.032295,0,0,0.027807,0.017004,0.011038,0,0.0083443,0.025013,0,0,0.0081806,0,0,0,0,0,0,0,0,0,0,0.0096679,0.035292,0,0.015313
0,0,0.0026403,0,0.0024608,0,0.0021525,0,0.0034158,0.0066465,0.0091693,0,0,0.0021452,0.0021081,0,0.0025957,0,0,0.0029579,0.0052173,0.00058808,0,0,0,0.0019706,0,0,0,0,0,0,0.00316,0.00017008,0,0,0,0,0,0.0075734
0.0709,0,0.0050531,0.0069105,0,0.034717,0,0.095778,0.048877,0,0.019128,0.0028647,0.029923,0.057698,0.10272,0.033064,0.032885,0.064613,0,0.028014,0.02703,0,0,0,0,0,0.019962,0,0,0,0.024132,0,0,0.015669,0.0073144,0,0.001696,0.021023,0,0
0,0,0.0017447,0,0,0,0.0033434,0.00060104,0,0,0,0.0084504,0.0014934,0,0,0,0,0,0,0,0.0015912,0.0015784,0.0037106,0,0.0015512,0.0036258,0,0,0.0030616,0,0.002659,0,0.0030827,0.0038946,7.6949e-05,0,0,0,0.013903,0
