0.0030093,0.0059875,0.0015978,0.0048329,0,0.0035006,0.0045045,0,0.0019817,0.0061232,0,0.0017936,0,0.0031638,0,0.0019565,0.0059808,0.0083052,0,0.0028778,0.0039637,0,0.0035868,0.0060812,0,0,0,0.0042025,0.0092932,0.0050788,0,0.0098855,0.0035472,0,0,0,0
0.0027306,0.0079184,0.0092109,0.0103,0,0.002282,0.0062084,0.0011609,0.001792,0,0,0,0.0068764,0.0081817,0.0022035,0,0,0,0.0050513,0,0,0,0,0,0.0058929,0,0.0022761,0.0046163,0,0,0,0.010603,0.0024471,0.0018626,0,0.0029657,0.0083903
0,0.007791,0,0.0048664,0,0,0,0.002263,0.00036122,0.010718,0.0038025,0,0.0057942,0.0026661,0,0,0,0.0096025,0,0,0.0044126,0.0014274,0,0.012007,0.0074974,0,0,1.66e-05,0.0064035,0.037651,0,0.0018425,0,0.010571,0.01951,0,0.02204
0.0039581,0.011923,0.0012451,0.020795,0.0017201,0.0026328,0,0,0,0.0069339,0.0044975,0.0026955,0,0.0096001,0,0.0011957,0.0012584,0,0.0034887,0.0030122,0,0.0029903,0.0095964,0,0,0.010595,0.0042504,0.0021609,0,0,0,0,0.0051559,0,0.013563,0,0
0.0026239,0,0,0,0,0.0055465,0.0043769,0,0.00019935,0,0.010677,0.0051128,0.00064058,0.0055015,0.003998,0,0,0.0013311,0.00020184,0,0.0073078,0.00049144,0,0.0025533,0.023582,0.010835,0,0.0014363,0,0.012197,0,0,0.0027027,0.0029746,0,0,0
0.0015789,0.0046226,0.00082653,0.00041771,0,0.00027285,0,0,0,0.00064375,0.00088654,0.013737,0.00055418,0,0,0,0,0.014075,0.0048639,0,0.0011504,0.0023871,0,0.010723,0,0.0032486,0.0027086,0,0,0,0,9.8937e-05,0,0,0.0025063,0.0049925,0.0040558
0.0014937,0,0,0,0.0013932,0,0,0.0024539,0.0019218,0,0.98755,0,0,0,0.00073665,0,0.0023797,0,0,0.0025359,0,0.0021885,0,0,0,0,0.034108,0.0019182,0,0,0.0072765,0,0.0025167,0,0.0015803,0.0013066,0
0.0017804,0,0.0071743,0.10384,0,0.0078182,0,0.0031936,0,0.0016035,0,0.0052211,0.0033381,0,0,0,0.0009815,0,0.0016644,0.0034135,0,0.001395,0,0,0,0,0.0040918,0,0.003952,0.0014814,0,0.0022506,0.0067721,0,0,0,0
0.00085508,0,0.0013098,0,9.7474e-05,0,0.0017564,0.0037927,0.0042472,0.0018383,0,0,0,0,0.0012815,0,0.0026256,0,0,0,0,0,0,0.00070916,0,0,0.0069937,0.0031273,0,0,0.012713,0.0031557,0.0021772,0.96157,0,0,0
0,0.0020017,0,0.003258,0.00077312,0,0,0.00043731,0.00093455,0.0074849,0,0,0,0,0.0010371,0,0,0,0,0,0.011854,0.00053225,0.0050921,0.01257,0.010462,0,0.0013559,9.2574e-05,0,0.0082663,0.0034408,0.00042157,0.0018693,0,0,0,0
0,0.015405,0,0.0018014,0,0.0032705,0.063155,0.0047622,0.0029712,0.0072274,0,0.00079376,0.014786,0.0025202,0.0020113,0,0,0.0013004,0.0048051,0,0,0.008291,0.014652,0,0,0.034226,0.0046603,0.0056221,0.0014314,0,0,0.038322,0,0.034076,0,0,0
0.00012914,0,0,0,0.00039834,0.0090759,0.0049192,0,0.00072142,0,0.00071834,0,0.0019242,0,0,0.00062377,0.0018683,0.0039136,0,0,0.01839,0,0,0.0055314,0.013577,0.006662,0,0,0,0.0074797,0,0,0,0.0088145,0,0,0.0022036
0.0037398,0,0,0.083727,0,0,0,0,0.0058207,0,0,0.001324,0.012696,0,0.004465,0,0,0,0.011262,0,0,0,0.0014512,0,0,0.011982,0.0040537,0.0042578,0.001422,0,0,0,0.0062275,0,0.0066274,0,0
0,0.005616,0,0.022523,0.0050313,0.0096937,0,0,0,0,0.014938,0.011048,0,0,0,0.014451,0,0,0.018871,0,0.0036376,0,0,0,0,0.0049097,0,0.0049411,0.00057905,0.019791,0,0,0.0056815,0.086769,0.0061591,0,0.017521
0,0.0069554,0.00059932,0.014883,0,0.0005586,0,0,0.0013759,0,0,0.004211,0.0040475,0.0014641,0.0028287,0,0,0.0060101,0.0055953,0.001564,0.0014702,0.0016363,0.0067048,0.021842,0.0001902,0.0042183,0.0030283,0,0,0,0,0,0.0032033,0.005718,0.0093552,0.0048311,0
0.0014145,0.0033388,0,0.0040704,0,0.0046484,0,0.0015237,0,0,0,0.0040001,0.017673,0.0065038,0,0.0063647,0.00048597,0,0,0.0025135,0,0.0021216,0,0.0063022,0.0046886,0.020218,0.0021319,0.00402,0.0051986,0.0025782,0,0.011739,0.0042291,0,0,0,0.0020015
0.00058269,0.0022013,0.0017023,0.0041858,0,0,0,0,0,0,0.00061407,0,0.0047928,0,0.004082,0.0018584,0,0.0013716,0.0031092,0,0.0029919,0,0,0,0.0016855,0.042185,0,0,0,0.00018884,0,0,0,0.011805,0,0.014487,0.013942
0.0020416,0,0.0016412,0,0,0,0,0,0,0,0.0020762,0,0,0,0.0031014,0.00058614,0,0.0038449,0.0008029,0,0.0035764,0,0,0,0.025446,0.0070589,0,0,0,0.02499,0,0,0,0.0090471,4.9153e-05,0,0.0017149
0.0061346,0,0.011392,0.10201,0.0057784,0.001315,0.0069427,0.0022909,0,0.010101,0,0,0,0,0.0052404,0,0,0,0,0.0027189,0,0.0005428,0.000578,0,0,0,0.0033935,0,0.0048436,0,0,0.001634,0.0067649,0,0,0,0.014516
0.0022213,0,0.014068,0.0078969,0,0,3.5334e-05,0.0017153,0,0,0.007154,0.0023076,0,0,0,0.010759,0.0036992,0.0054861,0.0048881,0,0,0.0018177,0,0,0,0.0084436,0.0033766,0.0034326,0.014238,0,0,0,0.0024496,0,0,0.0015207,0
