0.023889,0,0,0,0,0.009103,0.023194,0.0019202,0.073454,0.0184,0,0,0,0.075023,0.075062,0,0.014211,0,0.019086,0,0.007058,0.0065754,0,0.0071702
0.041089,0,0.00055563,0,0,0.055616,0.064661,0.00054244,0.01426,0.014517,0,0,0,0.081611,0.064322,0,0.00629,0,0.0069974,0,0.006783,0.010779,0.014246,0.093847
0.047809,0,0,0,0,0.011072,0.056073,0.06895,0.0065888,0.0041392,0,0,0,0.088478,0.0026884,0,0.0118,0,0.00040878,0,0.0088646,0.0020768,0.014872,0.097912
0.040947,0,0,0,0,0,0.00029366,0.0056391,0,0,0,0,0,0.0026647,0.0064876,0,0.077765,0,0.0019164,0,0.0076927,0.0088561,0.0012059,0.0095583
0.034134,0,0,0,0.00021675,0.062633,0.063373,0.0072281,0.0046331,0.071285,0,0,0,0.010408,0,0,0.082333,0,0.0032749,0,0.07614,0.081991,0.0076571,0.0052874
0.032546,0,0,0,0,0.059541,0.002435,0,0.0015206,0.080299,0,0.00020268,0,0.086391,0.0016464,0,0.0038624,0,0.0023621,0,0.073399,0.086852,0.01523,0.089568
0.049517,0,0,0,0,0.079714,0.066347,0.084592,0.072862,0.090295,0,0,0,0.073082,0.085023,0,0.022774,0,0.021117,0,0.020043,0.081109,0.012797,0.0067313
0.015771,0,0,0,0.00019609,0.076339,0.017286,0.0065487,0.011353,0.029415,0,0,0,0.012003,0.063731,0,0.020518,0,0.08406,0,0.010905,0.0044049,0.0054245,0.017473
0.027624,0,0,0,0,0.06776,0.082045,0.0054732,0.0083101,0.01117,0,0,0,0.0064667,0.067359,0,0.067541,0,0.069914,0,0.0049127,0,0.013394,0.0095075
0.070447,0,0,0,0,0.0078035,0.080358,0.068119,0.017265,0.077898,0,0,0,0.081906,0.083532,0,0.094393,0,0.091769,0,0.080212,0.011104,0.084717,0.080718
0.063813,0,0,0,0,0.064491,0.075974,0.072688,0.082569,0.063434,0,0,0,0.078633,0.00083079,0,0.0074184,0,0.077219,0,0.085296,0.0093164,0.01068,0.082215
0.021509,0,0,0,0,0.017266,0.0052762,0.066542,0.071489,0.0031633,0,0,0,0.002087,0.005217,0,0.078862,0,0.01021,0,0.077722,0.0054809,0.005041,0.0077931
0.068442,0,0,0,0,0.073772,0.080536,0.0036569,0.067169,0.0090241,0,0,0,0.071597,0.082595,0,0.021269,0,0.091013,0,0.0081258,0.083932,0.0042638,0.010743
0.093884,0,0,0,0,0.074689,0.026469,0.010154,0.01296,0.09005,0,0,0,0.086105,0.085666,0,0.092447,0,0.087919,0,0.082945,0.0051946,0.012271,0.0901
0.037413,0,0,0,0,0.0086594,0.021869,0.071296,0.0063925,0.014659,0,0,0,0.077901,0.011152,0,0.083303,0,0,0,0.0014994,0.010752,0.08824,0.0030456
0.017876,0,0,0,0,0.055351,0.06556,0.0010094,0,0.063766,0,0,0,0.074456,0.0017111,0,0.0027037,0,0.0046669,0,0.080577,0.0034087,0.0044959,0.0046159
0.023279,0,0,0,0,0.066561,0.077894,0.0064633,0.0093417,0.02598,0,0,0,0.0077644,0.078411,0,0.012183,0,0.0049946,0,0.0016107,0.0037245,0.084397,0.00060666
0.058088,0,0,0,0,0.055931,0.076198,0.080138,0.011026,0.078806,0,0,0,0.011564,0.078316,0,0.082327,0,0.069212,0,0.079189,0.081569,0.079537,0.0030446
0.079897,0,0,0,0,0.08539,0.090168,0.070628,0.083855,0.10433,0,0,0,0.083435,0.084294,0,0.086447,0,0.023196,0,0.010831,0.098116,0.096762,0.018642
0.045709,0,0,0,0,0.06261,0.067851,0.081061,0.017568,0.086898,0,0,0,0.024691,0.01527,0,0.014004,0,0.089734,0,0.014019,0.0072589,0.013209,0.091615
0.020629,0,0,0,0,0.0050197,0.0033652,0.063285,0.056351,0.019679,0,0,0,0.0032809,0.0055537,0,0.0054994,0,0,0.0047292,0.0055065,0.0020693,0.011377,0.015849
0.028059,0,0,0,0,0.0067981,0.0064155,0.0064113,0.005115,0.080423,0,0,0,0.086687,0,0,0.0084369,0,0,0,0.077506,0.081999,0.085663,0.015091
0.075345,0,0,0,0,0.082747,0.025275,0.074162,0.076837,0.08869,0,0,0,0.010574,0.093815,0,0.099813,0,0.094221,0,0.094698,0.093238,0.10837,0.091863
0.030118,0,0,0,0,0.058755,0.0046524,0.068542,0.06771,0.018895,0,0,0,0.012776,0.06878,0,0.0052606,0,0.012619,0,0.0048168,0.083296,0.0056723,0.0046632
0.057904,0,0,0,0,0.056267,0.024281,0.0066494,0.0069189,0.025285,0,0,0,0.092496,0.0087533,0,0.017913,0,0.016389,0,0.014078,0.084341,0.091808,0.014863
0.070965,0,0,0,0,0.011522,0.015336,0.079462,0.080858,0.09486,0,0,0,0.0070431,0.027666,0,0.08792,0,0.019302,0,0.086115,0.011977,0.090997,0.012464
0.088094,0,0,0,0,0.065027,0.069002,0.085675,0.078003,0.10241,0,0,0,0.09162,0.074919,0,0.015813,0,0.010079,0,0.090215,0.0072283,0.010724,0.091137
0.069632,0,0,0,0,0.079324,0.064205,0.07383,0.066159,0.073457,0,0,0,0.0083054,0.081423,0,0.093131,0,0.092399,0.0076179,0.012042,0.0077709,0.017062,0.015624
0.082656,0,0,0,0,0.083192,0.070379,0.084874,0.073267,0.08626,0,0,0,0.083523,0.077503,0,0.091225,0,0.020977,0,0.015961,0.0025542,0.011617,0.10469
0.063191,0,0,0,0,0.013318,0.081299,0.066989,0.071699,0.024008,0,0,0,0.070813,0.01024,0,0.014345,0,0.087529,0,0.0033052,0.083885,0.022815,0.092253
