0.0084198,0,0,0.00974,0,0.0014407,0,0.0107,0,0.0027869,0,0,0.017474,0,0.011414,0.019253,0.022485,0,0.00035206,0.016999,0.000244,0,0,0.00069539
0,0,0,0.038801,0,0,0.0036904,0,0,0.018396,0,0,0.013684,0.012861,0,0.010519,0.015946,0,0.0061568,0.0029218,0,0.0094406,0.027822,0.015011
0.0063066,0,0,0,0.0056205,0,0,0.011506,0,0,0,0.015152,0.0088468,0,0,0.010751,0.013661,0,0,0.002657,0.014833,0.0073737,0,0.024354
0,0.032235,0.0090725,0.0047734,0,0,0,0,0,0.002518,0.0063948,0.017273,0.00039889,0,0.0051937,0.0053141,0,0,0,0.0034998,0,0.0043049,0,0.0024467
0,0,0,0.0012819,0,0,0,0,0,0,0,0,0,0.014801,0.004788,0.012673,0,0.022499,0.0014811,0.00075515,0.022392,0,0.01378,0
0,0,0.024587,0,0,0.0067958,0,0.0046127,0.003125,0.0042922,0,0,0.004109,0,0,0,0.017295,0.0063097,0,0,0.0074983,0,0.040192,0
0.096552,0.0026766,0.025263,0,0,0.012723,0.025845,0.00029995,0.015309,0,0.019205,0.0092863,0.010567,0.027556,0,0.006418,0,0,0,0.042928,0.061252,0,0.051731,0
0.017754,0,0.023421,0,0,0.0081472,0.0080542,0,0,0.020587,0,0,0.0066651,0,0.004373,0.00707,0.039998,0.019405,0.014607,0.0055541,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.019192,0,0,0.017832,0.003456,0.027176,0.053556,0.018446,0.024991,0.033281,0.033214,0.017633
0,0,0,0,0,0,0.0047796,0.023774,0.11285,0,0,0,0,0.0093829,0,0.0045038,0.020744,0.024238,0.017246,0.010025,0.051535,0.0081541,0,0.024214
0.0059098,0.091504,0,0,0,0.0024558,0.016821,0,0.022697,0,0,0,0,0,0,0,0,0,0,0.0055132,0.0072958,0.050187,0.034106,0
0.017954,0,0,0.00627,0,0.0030625,0,0,0,0,0,0,0,0,0,0.0050381,0,0.0039667,0,0.014028,0.0069448,0,0,0
0.0042946,0,0.013002,0.0047441,0,0,0.023475,0,0,0.033966,0,0.0048037,0.011518,0,0,0,0.0057968,0,0,0,0.0030252,0,0.0048157,0
0.024474,0.0028645,0,0.016479,0,0,0,0.053106,0.024027,0.01002,0,0,0,0,0,0.036976,0,0,0,0,0.056119,0,0,0.044171
0,0,0.0087843,0.012883,0.027071,0.0010679,0,0,0,0,0.0037595,0,0,0,0,0,0,0,0,0,0,0.014196,0,0
0.025738,0.0053721,0,0,0,0.00028788,0,0.0031707,0,0,0,0,0.021137,0.022545,0.019512,0.0012528,0.012396,0.019222,0,0.023532,0.0014628,0,0,0
0.087373,0.00026479,0.0071293,0.012642,0,0,0.006437,0,0,0,0.013287,0.0048889,0,0,0,0.012949,0,0,0.0086684,0.01368,0.0017807,0.021843,0.0024664,0.00019723
0,0.0078621,0,0,0,0.0096787,0,0.00070815,0.011474,0,0,0.004688,0.0011013,0,0.023103,0,0,0.017207,0,0.0012944,0.008658,0.0063214,0,0
0,0,0,0.016575,0,0.02263,0.014151,0.0092836,0.020053,0,0,0,0,0,0,0.00065972,0,0,0,0.021021,0,0.0090023,0.00039924,0.01159
0.00039353,0,0,0,0,0,0,0,0.0012405,0.0020137,0,0,0,0.0012168,0,0,0,0.0011642,0,0.007171,0.00017369,0,0.0071163,0.0069988
0.014661,0.014575,0.025598,0,0,0,0,0.041243,0,0,0.0078037,0,0,0.028655,0.097409,0.03952,0.073578,0.020852,0,0.033517,0.012314,0,0.0033855,0.0026552
0,0,0,0.00012213,0,0,0.0047527,0.0063599,0.0072994,0,0,0.0030042,0.0026732,0,0,0.0042489,0,0.00064632,0.00099035,0.0053045,0,0,0.0069589,0
0,0.012965,0,0.028021,0.0098581,0.019563,0.0015433,0,0,0.0070884,0.0056047,0.011596,0.0033173,0,0.0052296,0,0,0.00011787,0,0,0.94857,0,0.0023178,0
0.02814,0.028503,0,0.011356,0,0,0.0085858,0,0.02443,0,0,0,0,0.0076656,0,0.0089578,0,0.024253,0,0,0.015031,0,0.019199,0.026853
0,0,0,0,0,0,0.02765,0,0.017327,0,0.033776,0,0.0047506,0,0,0.015501,0.028554,0.025839,0.0046229,0.0093762,0.020944,0,0,0.046282
0.0048728,0,0,0.0033214,0.0012937,0.0012218,0,0,0,0,0,0,0.0053744,0.0019636,0,0.0021525,0.00097073,0.0054837,0.0047475,0.0061167,0.0083308,0,0.0012328,0
0,0,0,0,0,0.00035909,0,0,0.00057333,0,0,0,0.00025799,0.00033424,0,0.00058808,0,0,0,0.0028787,0.0010921,0.0016034,0,0.0078158
0.0067948,0,0,0,6.2296e-05,0,0,0.0045716,0,0,0,0,0.0070152,0.0072072,0,0.0063241,0.0048789,0.01121,0,0.0073329,0,0,0,0.0039003
0,0,0.0073761,0,0,0,0,0,0,0,0,0,0,0.00074814,0.005199,0.0081659,0.0042965,0,0.011377,0.021047,0.014339,0,0.011578,0.033562
0,0,0.034086,0,0,0,0.033341,0.034198,0.006779,0.022225,0,0,0,0.0040302,0,0.034033,0.008808,0.056912,0.028253,0.045625,0.04554,0,0.046119,0.04238
0,0,0.026237,0,0,0.022405,0,0,0,0,0,0,0,0.0038177,0.0043569,0.011116,0.0021509,0.043538,0.048959,0.016804,0.0072124,0.022174,0.052149,0.020787
0.012622,0,0,0.0032241,0,0,0.0099295,0.0018871,0.013142,0.006233,0.0029389,0.0032881,0,0,0,0.0025446,0,0,0,0,0,0.0057189,0,0
0.0032383,0,0.017339,0.01148,0.026032,0.0025012,0,0,0,0.013955,0.017363,0,0.0012277,0.023047,0,0,0,0.012781,0,0.0028339,0,0,0.0025397,0
0.033494,0,0.016315,0,0,0.019449,0,0.04755,0.011647,0,0.024737,0,0.034851,0,0.011595,0,0,0,0,0,0,0,0,0.0075288
0.002925,0,0.037319,0,0,0.02245,0,0.015093,0.0021746,0,0.013381,0,0.0083081,0.051647,0,0,0,0,0,0,0.0043591,0,0.04368,0.0018623
0.012042,0,0.042659,0.002511,0.02723,0.0033747,0,0.023299,0,0.010911,0,0,0.017606,0,0.0061693,0,0.01908,0,0,0.018983,0.013474,0,0,0.013401
0.0017243,0,0,0,0.029978,0,0.023917,0.011356,0.076712,0,0.007948,0.024231,0.020328,0,0,0.01242,0,0,0,0,0.051941,0.0070794,0.03482,0
0.02272,0,0,0,0.0056212,0,0.032987,0,0.0077389,0.063699,0,0.013041,0,0,0.0016817,0.01622,0,0.0024344,0.0058968,0,0.0031062,0.017112,0.029299,0
0.000577,0,0.0027515,0,0,0,0,0,0.011187,0.0057002,0,0.003341,0,0.010991,0,0.00761,0.001491,0,0.012068,0.014626,0.0029653,0,0,0
0.0057612,0,0.028766,0.0060104,0,0,0,0.027849,0,0,0,0,0,0,0.045592,0,0.029014,0,0.0096974,0.00028884,0.0045094,0.00047607,0.016299,0.011056
0.0014308,0,0.013753,0,0.002713,0,0.0030044,0,0.0036103,0.0026675,0,0.002035,0,0.0094223,0,0.0087595,0,0,0,0,0.0018625,0,0.010053,0.00042126
0.18614,0,0,0.044929,0,0,0.048768,0,0,0.0021004,0.0036045,0,0.033025,0.051844,0,0.033422,0.026315,0,0,0,0,0.04017,0,0
0,0,0.031448,0,0,0,0,0.032915,0,0.02857,0.017707,0.022874,0.03242,0.001255,0,0.005109,0,0,0.020209,0,0.045405,0,0,0
0.01216,0,0,0,0,0,0.00095052,0.0075335,0,0,0,0.0058139,0,0,0.0044423,0.0023874,0,0.0076285,0.00052149,0.0072182,0,0.0038488,0,0
0.02616,0,0.0012415,2.5708e-05,0.0029171,0,0,0,0.0070336,0,0.0073196,0.0018295,0.0057327,0.011878,0.0075626,0,0.0034224,0,0,0,0.0011028,0.0052788,0.0090826,0
0.060015,0,0.018623,0.015363,0.01768,0,0,0,0,0.019508,0.053269,0.0081866,0.020575,0.015298,0,0,0,0.015435,0,0,0.0077542,0.049979,0.031894,0.040211
0,0.044239,0.014005,0.010877,0.0060022,0.0059731,0,0,0,0,0.0025467,0.016687,0,0.92479,0,0.00021016,0,0.003675,0,0.0035348,0,0,0,0
0.10492,0,0,0,0.0079925,0,0,0.046545,0.021957,0,0.026904,0,0.032959,0,0.028447,0,0,0,0,0.037971,0.020113,0.01661,0,0
0,0.037859,0.0059641,0.016924,0,0.0027955,0.01333,0.00072731,0.0075023,0.0070006,0.0077724,0.0032909,0.00017001,0,0,0,0,0,0,0.0068737,0,0,0,0.93247
0.0053158,0,0,0,0,0.0091754,0,0,0.0031808,0,0.0094349,0.006373,0.002034,0.0026446,0,0.0088678,0.0070419,0.003946,0,0,0,0.0007604,0,0.00088734
0,0,0,0.011016,0.0051706,0,0,0.0049821,0,0.04188,0.039902,0,0.0068521,0.036294,0.0041998,0,0,0.019871,0.0090869,0.0099936,0.017958,0,0.014759,0.010039
0,0,0.015985,0,0.027889,0,0,0,0,0.052295,0.025984,0.014147,0,0.032974,0,0,0.0031096,0,0,0.0417,0.035086,0.0021647,0,0.082395
0,0,0.010384,0,0.015716,0,0,0.00028878,0.010584,0.043741,0.030019,0,0.013431,0.060652,0.011363,0,0,0.021406,0,0.0045665,0,0,0,0.0095836
