0,0,0,0,0,0,0,0,0,0.0069976,0,0,0,0,0,0.0012605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010343,0,0,0.0024667,0,0,0.0054955
0.35706,0.33732,0.35682,0.38104,0.35653,0.35619,0.35765,0.35659,0.35741,0.43599,0.35708,0.35858,0.35843,0.35743,0.3582,0.4316,0.35849,0.35792,0.3414,0.38465,0.38217,0.3583,0.35732,0.35873,0.35955,0.38418,0.38274,0.38444,0.35955,0.37721,0.38737,0.3628,0.36435,0.36552,0.40689,0.37133,0.36498,0.43543
0.0025289,0.32771,0.35215,0.0024409,0.35237,0.0010065,0.001853,0.0013325,0.0020411,0.15424,0.001884,0.0017564,0.0016063,0.0018738,0.0016111,0.070375,0.0015711,0.0019393,0.3272,0.0041177,0.0011287,0.002658,0,0.34868,0.0021882,0.0039494,0.0015219,0.0030874,0.34711,0.018079,0.0072799,0.0052013,0.0073888,0.005935,0.044636,0.041648,0.0067689,0.074523
0.35352,0.33392,0.0032287,0.0023698,0.0027461,0.35382,0.35413,0.35417,0.35287,0.19648,0.35391,0.35411,0.35488,0.35354,0.35374,0.096561,0.35482,0.35399,0.33466,0.0086574,0.0054036,0.35353,0.35408,0.005928,0.35598,0.0058806,0.0048725,0.0083127,0.0087954,0.3461,0.014548,0.35137,0.35532,0.35311,0.3534,0.35433,0.3525,0.31951
0,0,0,0,0,0,0,0,0,0.012728,0,0,0,0,0.0011334,0.0038884,0,0,0,0,0.0012062,0,0,0,0.0010666,0.0010519,0,0,0,0.0050064,0.0015088,0,0.0010655,0,0.014813,0.0035103,0,0.0082072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021937,0.0015067,0,0
0.002319,0.0012467,0.0027601,0.0022551,0.0018287,0.3512,0.0022067,0.35327,0.0021952,0.014008,0.0029172,0.35365,0.0019755,0.0020369,0.0022037,0.41719,0.0029226,0.0040368,0.0057054,0.0031445,0.37504,0.35332,0.35229,0.0026265,0.3531,0.37563,0.0043311,0.37725,0.0031148,0.003041,0.0046554,0.003413,0.0058598,0.0044146,0.021472,0.0045469,0.00443,0.056536
0.35506,0.33622,0.35425,0.37919,0.35492,0.0052103,0.35562,0.0036149,0.35528,0.43483,0.3545,0.0052358,0.35678,0.35569,0.3562,0.043487,0.35601,0.3543,0.33634,0.382,0.0073342,0.0054337,0.0053229,0.35678,0.0071853,0.0095226,0.37864,0.0075571,0.3581,0.37698,0.38313,0.35991,0.35893,0.36168,0.39391,0.36743,0.36105,0.39175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010365,0.0010312
0.003157,0.0017803,0.35217,0.0020339,0.0028457,0.35347,0.0031594,0.35392,0.0031215,0.037571,0.35345,0.35333,0.35046,0.002277,0.0032276,0.42215,0.35117,0.35405,0.33322,0.37143,0.37782,0.35349,0.35288,0.0033088,0.354,0.37861,0.37761,0.37676,0.0044924,0.0085134,0.0078258,0.0093409,0.007426,0.0079283,0.046702,0.0094772,0.0077402,0.10219
0.35424,0.33561,0.004797,0.37943,0.35397,0.0029421,0.3547,0.0029157,0.35409,0.41388,0.003985,0.0055725,0.0082879,0.3554,0.35563,0.032983,0.0077961,0.0043104,0.0088524,0.013801,0.0043383,0.005125,0.0046764,0.35614,0.0059302,0.006739,0.0053947,0.0080236,0.35692,0.37231,0.3804,0.35405,0.35772,0.35827,0.37364,0.36379,0.35683,0.34806
0,0,0,0,0,0,0,0.35084,0,0.0072978,0,0,0,0,0,0,0,0,0.0011345,0,0,0,0,0,0,0,0,0,0,0.0027661,0,0,0,0,0.0061504,0,0.0010277,0.0096732
0.35487,0.0068718,0.35638,0.37883,0.35586,0.35515,0.0079981,0.0037777,0.35617,0.39893,0.0049901,0.35707,0.35759,0.35588,0.35415,0.40288,0.35632,0.0082701,0.010676,0.383,0.38096,0.35614,0.0061976,0.35733,0.35638,0.38209,0.0068253,0.38309,0.35929,0.36887,0.38307,0.35978,0.017428,0.36303,0.37181,0.047145,0.35994,0.37973
0.0019658,0.33072,0,0.0025972,0,0,0.34973,0.0022947,0.0010867,0.041133,0.35209,0.0015669,0,0.0017073,0.004544,0.040918,0.0024745,0.34974,0.33053,0.0019302,0.0013121,0.0024093,0.35142,0.002064,0.0035012,0.0028279,0.37576,0.0013498,0.0015818,0.0082426,0.0044598,0.0031584,0.34699,0.0024102,0.037845,0.32644,0.0043769,0.057555
0.35571,0.33552,0.35496,0.38032,0.35583,0.35551,0.35726,0.35638,0.35591,0.38404,0.35696,0.35763,0.0082343,0.356,0.35395,0.40362,0.35671,0.35552,0.34053,0.38231,0.38068,0.35777,0.35681,0.35778,0.35777,0.3832,0.38235,0.38337,0.35809,0.37097,0.38518,0.35955,0.016277,0.36004,0.39378,0.36086,0.36093,0.39698
0,0.0016475,0.0019091,0,0,0,0,0,0,0.045397,0,0,0.34901,0.0013602,0.0045535,0.0037317,0.0012764,0.0019279,0,0.0019081,0.0014027,0,0,0.0013875,0.0017847,0,0,0,0.0022594,0.0044092,0.0014782,0.0018814,0.3468,0.0043668,0.0093905,0.011088,0.0023278,0.032613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0084674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005,0,0.0011206,0,0,0.0039415,0,0,0.0041753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0077213,0,0,0.0013954,0,0,0.029378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026417,0,0,0.0019257,0,0.0040992,0,0.001173,0.0076691
0.35021,0.33249,0.0015866,0,0.0021021,0.35332,0.35111,0.0017069,0.0045216,0.1119,0.0034197,0.0071061,0.35221,0.0031651,0.34937,0.12715,0.0036269,0.35268,0.33126,0.005761,0.37636,0.35068,0.35385,0.0032747,0.0084151,0.0081952,0.0024142,0.0087573,0.0052692,0.025585,0.0097171,0.34268,0.35011,0.011691,0.27594,0.34478,0.34629,0.26232
0.0012526,0.0020697,0.35114,0.0021416,0.35175,0,0,0.0010647,0.0013295,0.096088,0,0,0,0,0,0.053591,0,0.0012919,0.003862,0.0029738,0,0.0016382,0,0.34718,0.0016368,0.0026095,0.0013268,0.0014807,0.34562,0.014204,0.0054991,0.0038624,0.001489,0.0031952,0.021502,0.0054541,0.0032494,0.041814
0.0020354,0.0011724,0.0026269,0.377,0.0016103,0,0.0025251,0.0013636,0.0024969,0.151,0.0021109,0.00253,0.0023713,0.0030241,0.0038791,0.24969,0.0027806,0.0022053,0.0011678,0.37347,0.00437,0.0031946,0.0013609,0.0049784,0.0017007,0.37287,0.37611,0.37114,0.005803,0.014192,0.0086295,0.0067392,0.0061407,0.0073056,0.046452,0.0090139,0.0077447,0.089361
0.0023276,0.0011018,0,0.0010817,0,0,0.0010109,0.0010466,0,0.042067,0.0014942,0.34649,0.0016658,0.0031317,0.0033498,0.013747,0.0023339,0.0011333,0.0041173,0.0015294,0,0.0013535,0,0.0018382,0.34522,0.0012845,0.0018623,0,0.0027222,0.016193,0.36198,0.0048612,0.0045895,0.0023092,0.040439,0.0061247,0.0030758,0.028362
0.0011835,0,0,0,0,0,0.0019699,0,0.34842,0.038513,0,0.0013904,0.0010089,0.34685,0.0012017,0.016551,0.34803,0.001091,0.0020932,0.0014076,0,0.0013319,0,0,0.0012917,0,0,0.0025865,0.0011582,0.0077386,0.0014913,0.0033323,0.0016714,0.0089188,0.021868,0.0042605,0.0025114,0.027323
