0.063169,0.059154,0.030621,0.015288,0.19029,0.067035
0.20187,0.13486,0.28385,0,0.13883,0.27944
0.18953,0.26814,0.088898,0.43111,0.20208,0.027926
0.0070998,0.006783,0.0018473,0.0040651,0.0035358,0.0055242
0.041267,0.045387,0.01263,0.020701,0.019458,0.065542
0.32343,0.29563,0.29407,0.26406,0.12651,0.22341
0.17701,0.17553,0.027331,0.039777,0.32402,0.30513
0.11732,0.11419,0.014517,0.081183,0.020743,0.051894
0.06002,0.067773,0.3314,0.16722,0,0
0.022517,0.024581,0.0065938,0.025877,0.0046131,0
0.30881,0.25286,0.20309,0.27708,0.043745,0.27843
0.014534,0.010113,0.0025867,0.010744,0.0083157,0.0082436
0.012283,0.079943,0.14069,0,0.28436,0
0.012902,0.010626,0.0032728,0.0038338,0.0025289,0.0062324
0,0.010792,0.0060719,0.0071018,0.0012036,0.0086779
0.015151,0.017477,0.0028029,0.0087697,0.0054263,0.010535
0.19375,0.21898,0.2827,0.21534,0.27563,0.2473
0.013418,0.014804,0.014314,0.0056254,0.0083137,0
0.16842,0.14188,0.05124,0.077379,0.027632,0.034159
0.0085108,0.015907,0,0.010183,0.0062435,0.0087856
0.27369,0.29413,0.17229,0.22522,0.2915,0.1969
0.021981,0.022761,0.0090527,0.010796,0.0052205,0.014243
0.35352,0.35891,0.31613,0.28448,0.29197,0.25622
0,0.0046611,0.0031954,0,0.009334,0.0084421
0.21116,0.13071,0.23198,0.2559,0.24977,0.27255
0.097622,0.17452,0.071481,0.044548,0.060273,0.0052514
0.084949,0.11063,0.047183,0.014936,0.016803,0.010675
0.15118,0.092986,0.085477,0.1214,0,0.22052
0.2197,0.25618,0.1584,0.20551,0.32326,0.072718
0,0.02365,0.12194,0,0.0021461,0.016112
0.018683,0.029239,0.016819,0.0055135,0.010342,0.0036569
0.20255,0.095683,0.12624,0.25482,0.2514,0.23528
0.051424,0.086508,0.040007,0.048497,0,0.045584
0.030764,0.096924,0.15017,0,0.060766,0
0.079724,0.1033,0.048852,0.010513,0.017428,0.01903
0.013323,0.019357,0.013775,0.001961,0.0042594,0
0.021163,0.024095,0.0093495,0.01223,0.010071,0.015892
0.11892,0.081572,0.083438,0.068746,0.035725,0
0.11234,0.11239,0.029298,0.063478,0.18692,0.0051709
0.063887,0.13101,0.1716,0.15626,0.051848,0.27003
0.08637,0.080336,0.082743,0.039157,0.06279,0
0.031632,0.015127,0.022521,0.01567,0.024828,0.064689
0.046862,0.033162,0.018551,0.048388,0,0
0.094084,0.062184,0.024178,0.055499,0.01796,0.01855
0.048066,0.038134,0.068896,0,0.085909,0.0024575
0.044427,0.09759,0.10112,0.11586,0.0064335,0.31868
0.041905,0.047356,0.09793,0.024499,0.1866,0.0085676
0.021829,0.032913,0.021832,0.022097,0.021722,0
0.08179,0.079203,0.044613,0.01913,0.027524,0.014357
0.011072,0.0079324,0.0049812,0.0072612,0.0065048,0.0063296
0.025024,0.02538,0.015925,0.07208,0.013903,0
0.0043929,0.0058176,0.0046501,0.017032,0.0023732,0
0.041189,0.027563,0.015274,0.047218,0,0
0.075315,0.047861,0.03422,0.013973,0.031807,0.0081987
0.037243,0.030288,0.078334,0.03059,0.19822,0
0.035583,0.1147,0.15926,0.12456,0.032644,0.31082
0.06895,0.073966,0.017896,0.020876,0.023477,0.027643
0.073419,0.049113,0.046396,0.015707,0.027953,0.017757
0.049616,0.051834,0.027839,0.054864,0.044111,0
0.029033,0.019688,0.0066191,0.026522,0.010142,0.001659
0.010394,0.011282,0.0074396,0.016143,0,0
0.022883,0.02579,0.0026482,0,0.046167,0.021356
0.022181,0.015537,0.0038205,0.0075678,0.012054,0.017467
0,0.0019885,0.0095695,0,0.018944,0.020897
0.029755,0.023366,0.0054418,0,0.024944,0.031961
0.21774,0.21865,0.34125,0.27841,0.12124,0.085985
0.092326,0.10599,0.0010004,0.021565,0.047032,0.056403
0.010956,0.010295,0,0.013943,0.036648,0.041443
0,0.002791,0,0.0017295,0.044419,0.030663
0.018275,0.01862,0.018368,0.027072,0.0078895,0
0.046705,0.039883,0.055517,0,0.015575,0.0092773
0,0.011578,0.12172,0.022676,0.025621,0.023286
0.075919,0.074713,0.042512,0.14866,0.020375,0.064832
0.02854,0.050121,0.036534,0.034229,0.042641,0.051576
0.06171,0.065597,0.026114,0.016158,0.062607,0.0076739
0.046448,0.042447,0.034929,0.055085,0.15899,0.02049
0.074634,0.055068,0.035973,0.011309,0.038352,0.088856
0.06009,0.065197,0.0073879,0.042888,0,0.061378
0.0060259,0.0089843,0.030088,0.0067598,0,0.013718
0.024856,0.031974,0.010424,0,0.040076,0.01544
0.068535,0.040395,0.018211,0.035015,0.035797,0.032342
0.016427,0.014594,0.1028,0,0.04905,0.047297
0.19433,0.22699,0.13483,0.20415,0.04704,0.077119
0.02429,0.032828,0.082696,0.021236,0.039601,0.088924
0.040159,0.024233,0.015609,0.035034,0.11444,0.0082565
0.031385,0.037351,0.01832,0.01678,0.017106,0.0072067
0.002381,0,0.0031547,0.042266,0.034753,0.035051
0.0030157,0.0053044,0.012055,0.026565,0,0.014118
