0,0,0.045214,0.034435,0.024351,0.017344
0,0,0.031804,0.042487,0.043232,0.018815
0,0,0.025032,0.037834,0.069037,0.043135
0,0,0.020626,0.018147,0.020144,0.023862
0,0,0.028729,0.049359,0.017236,0.044409
0,0,0.022244,0.045256,0.038549,0.032843
0,0,0.063641,0.070372,0.050505,0.088056
0,0,0.03633,0.061058,0.023584,0.03218
0,0,0.048712,0.051417,0.023176,0.021942
0,0,0.060815,0.064515,0.066377,0.076124
0,0,0.057442,0.061229,0.092046,0.043157
0,0,0.030518,0.032882,0.07137,0.026191
0,0,0.064229,0.045384,0.052588,0.024623
0,0,0.074353,0.086744,0.071542,0.081699
0,0,0.052397,0.039692,0.01878,0.052801
0,0,0.016398,0.053903,0.018917,0.021067
0,0,0.057849,0.055325,0.031285,0.025995
0,0,0.071848,0.054775,0.073746,0.071275
0,0,0.097671,0.093851,0.070992,0.068103
0,0,0.040749,0.067079,0.070396,0.06807
0,0,0.039205,0.027268,0.022503,0.01174
0,0,0.012406,0.037064,0.055188,0.033646
0,0,0.088311,0.082089,0.089461,0.092471
0,0,0.053347,0.031019,0.025989,0.037128
0,0,0.05338,0.049111,0.030136,0.056834
0,0,0.07631,0.055231,0.050897,0.068842
0,0,0.06361,0.081373,0.090635,0.090398
0,0,0.066912,0.062259,0.05196,0.051609
0,0,0.068673,0.077722,0.050473,0.090931
0,0,0.05623,0.054869,0.072798,0.052505
0,0,0.041791,0.051011,0.04737,0.061251
0,0,0.031946,0.034595,0.065295,0.034795
0,0,0.036938,0.025943,0.03203,0.034063
0,0,0.0474,0.072935,0.062244,0.050851
0,0,0.034052,0.053623,0.036779,0.026263
0,0,0.042013,0.032046,0.018005,0.017678
0,0,0.011796,0.040005,0.026419,0.028405
0,0,0.045835,0.023211,0.022096,0.016395
0,0,0.09638,0.11233,0.10272,0.12598
0,0,0.069054,0.049766,0.065081,0.0897
0,0,0.02832,0.044514,0.017673,0.04006
0,0,0.031934,0.042865,0.04816,0.04879
0,0,0.11745,0.12042,0.098324,0.10402
0,0,0.054156,0.038351,0.04082,0.025538
0,0,0.036219,0.029685,0.023173,0.02647
0,0,0.04274,0.037447,0.073162,0.037476
0,0,0.048327,0.058726,0.057281,0.020174
0,0,0.013775,0.02889,0.024436,0.052485
0,0,0.044115,0.039345,0.042612,0.0098935
0,0,0.042239,0.026538,0.021345,0.014505
0,0,0.049858,0.04388,0.033832,0.036683
0,0,0.082247,0.056725,0.079854,0.077306
