0,0,0,0,0.0043091,0
0,0.016795,0,0.040461,0.01499,0
0,0,0.0081137,0,0.0014437,0.038133
0.044309,0.086034,0,0.11238,0.60619,0
0.018248,0,0,0.021553,0.044684,0
0.0024057,0,0,0.037518,0.038548,0
0.0054131,0,0,0,0.10872,0.023219
0.004963,0.00058287,0.013421,0.043266,0.0042801,0.01521
0,0,0,0,0.032577,0
0.079109,0,0.09676,0.026847,0.075841,0
0.036097,0,0.1655,0,0.029095,0
0,0,0.0036027,0,0,0
0,0.029193,0.0049276,0.041486,0.014656,0.00043403
0,0.045994,0,0,0.15642,0.061802
0.13056,0,0,0.089844,0.29316,0.10336
0.017297,0,0,0,0.011171,0.010627
0,0,0.0001768,0,0.09447,0.012746
0.037511,0,0.034308,0.014051,0.018327,0
0,0.013915,0.029011,0.05233,0.053678,0
0.042735,0.0037313,0.004435,0.038443,0.021731,0.020454
0.10094,0,0.027968,0.0093466,0.10876,0.061211
0,0.029964,0,0,0.0051735,0
0.034751,0,0.023125,0,0.24906,0
0,0,0.021728,0,0.056903,0.0032617
0.060021,0,0.072415,0.029588,0.056836,0
0.0020743,0,0,0.00012124,0.0019617,0
0.0016347,0.052965,0.013535,0.037658,0.016594,0.014976
0.016281,0.023486,0,0.039689,0.02126,0.021024
0,0.0010467,0,0,0.031819,0
0.063166,0,0,0.026995,0.059656,0
0.029158,0,0.0080196,0.019399,0.020067,0.0023838
0.068637,0,0.016412,0.0069917,0.021274,0.008124
0,0.022876,0,0.072954,0,0
0,0.0351,0,0.042402,0.019738,0.06174
0,0.012191,0,0.042704,0.049417,0.026256
0,0,0,0.0053201,0.001829,0
0,0.057329,0.079716,0,0.026738,0
0.0029592,0.015132,0.06503,0.033388,0,0.020261
0.0030806,0.0088348,0.019967,0.011367,0.014241,0
0,0,0.01875,0.0075604,0.031637,0
0,0.022384,0.0053329,0.0032814,0.014897,0
0,0.042546,0.024366,0,0.062142,0.077985
0.023439,0,0,0.034973,0.06686,0.016141
0.096009,0,0.0026267,0,0.0033454,0.0050895
0.042337,0,0.00031134,0,0.0015181,0.028927
0,0.040669,0,0,0.0066037,0.02542
0,0.064749,0,0.13942,0.14346,0.055008
0,0.018698,0.021958,0,0.066685,0.077179
0,0,0,0,0.026373,0.02687
0,0.017569,0.00089459,0,0,0
0,0.020179,0,0.068447,0.029419,0.0046356
0,0,0.021967,0,0,0
0,0.039429,0.014982,0.073721,0.0027908,0
0.013382,0,0.033742,0,0,0.0075191
0,0.083882,0.0018921,0,0.0046465,0.02145
0,0.10318,0.035632,0.0035934,0.024381,0.086402
0,0.035913,0.0028057,0.0097519,0.0010113,0.0035001
0.014117,0,0.0064555,0,0,0
0,0.10223,0.14263,0.015926,0,0.0045502
0,0.08681,0.0011304,0,0,0
0,0.046965,0.020547,0.060144,0.012779,0.0039278
0,0.054863,0.039806,0,0.012615,0.046832
0.081378,0,0.0095338,0.036282,0.01168,0.02406
0,0,0.0084824,0,0.0077262,0.019133
0,0,0.058053,0,0,0
0,0,0,0,0.0033949,0.018995
0,0.046003,0.0056737,0.00052797,0.016909,0.057429
0,0.058497,0.027446,0.0045588,0.054799,0.059848
0,0.047607,0,0.07007,0.012809,0.076011
0.011038,0,0.0017094,0,0,0.034566
0,0.067541,0.01954,0.042753,0.0017498,0.0031986
0.006215,0,0.032712,0.062011,0,0.033976
0,0.043482,0,0.00030428,0.03364,0.016736
0.028729,7.2311e-05,0.057232,0.1037,0.0061174,0.034026
0,0.019069,0.12202,0,0,0
0.014606,0,0.040387,0.06128,0,0
0,0.024757,0.18521,0,0,0.0013836
0,0.0078532,0,0.036832,0.057287,0
0,0.05357,0.031459,0,0,0.014819
0.023513,0.0015276,0.044734,0,0.022624,0.20252
0.0038342,0.0051502,0.099239,0.050921,0.0025915,0
0.019929,0,0.014931,0.095036,0.019145,0.04372
0,0,0,0,0.0098442,0.13266
0,0.0084267,0,0,0.00026582,0.072885
0.077785,0,0,0,0,0.013709
0.007076,0,0,0,0,0
0.0095225,0,0.0017017,0,0,0.04885
0.022481,0.018812,0,0.068836,0.020967,0.15813
0,0.085469,0.0052862,0.04064,0.0080141,0.0066709
0,0.032947,0.0078108,0.012502,0.029501,0.051972
0,0.00025737,0.010643,0,0,0.026
0.046528,0,0.015283,0.020709,0.0053428,0.019834
0,0,0,0.011611,0,0.020131
0,0.012572,0.0035769,0.0070182,0.0093739,0.00015443
0,0,0,0,0.0079224,0.027313
0,0,0.032536,0,0,0
0,0,0.014758,0,0,0.026606
0.090539,0,0,0,0,0.0021111
0,0.0097436,0,0,0,0
0,0.0089285,0.031572,0.002256,0.018404,0.040834
0.02671,0,0.010089,0.012638,0.026481,0
0,0.013684,0.059676,0,0,0.077102
0,0.003136,0.034655,0,0.041443,0
0,0,0,0.0042954,0.016004,0.011916
0.015446,0,0.015962,0,0,0.054435
0,0.0076737,0.13704,0,0,0
0.0093941,0.001397,0.023217,0.012809,0,0.0073357
0,0,0.02674,0.020365,0,0.0048899
0,0.038723,0.010534,0.17741,0.080408,0
0,0.016052,0.012624,0.030757,0.050407,0
0,0.060014,0.021023,0.0048995,0,0
0.05735,0,0.025448,0.016235,0.013234,0
0,0.039696,0.002692,0,0.01769,0.021434
0.038473,0,0.0058403,0.020437,0.010029,0.0041432
0,0,0.010764,0.036104,0,0
0.031178,0,0,0,0,0
0.023288,0,0.00011658,0.0032656,0.00084838,0
0.016896,0,0.00099398,0,0.0023392,0
0,0,0.12885,0,0,0
0.023843,0,0.0045574,0.012432,0.012493,0.030308
0.0066896,0,0.0057953,0,0,0.0045185
0,0.010699,0.011427,0.043006,0.058809,0.0023846
0,0.047833,0.034669,0,0.10197,0.052397
0.069497,0.0081472,0.024874,0.057284,0.027187,0.033541
0,0,0.00071617,0.0019329,0.018446,0.017324
0,0,0.03053,0,0.014058,0
0,0,0.030641,0,0.00033933,0.014152
0,0.095629,0.022235,0.028867,0.01952,0.0045231
0.02501,0,0.0042951,0.021315,0.0058985,0.013635
0.021656,0,0,0,0,0.0037701
0,0.023373,0.022394,0.062345,0,0
0.029422,0,0.10933,0.0031533,0,0.10127
0,0,0.0071092,0,0,0.094267
0,0,0.01221,0,0.0040377,0.0056245
0.074079,0,0,0.03983,0,0.050797
0,0,0,0.062545,0.091786,0
0,0,0.021272,0.042379,0,0
0,0.051528,0,0,0.039804,0.040923
0.041823,0,0.072367,0.044763,0.0068179,0
0.023025,0,0.028082,0.074406,0,0
0,0.046911,0.010122,0.037962,0,0.0085798
0.035663,0,0.0037068,0.014999,0.013468,2.5389e-05
0,0.023669,0.039702,0.052651,0,0
0,0,0,0.049276,0.055925,0
0.053456,0,0.019696,0.014628,0.013263,0.035385
0.0093293,0,0,0,0,0.0026976
0,0,0.028562,0.037257,0.0020903,0
0,0,0,0,0.0086517,0
0,0.034284,0,0,0,0
0,0,0.0035338,0,0,0.016929
0,0.081762,0.00069047,0,0,0
0,0.0036719,0.031144,0.0089033,0,0
0.00018569,0,0.0065865,0.022526,0.012871,0
0,0.070148,0.033063,0.012541,0.028774,0.036038
0.0053764,0,0,0.042539,0,0.01372
0,0,0.0029269,0.010197,0,0
0,0.06922,0.013692,0,0.011494,0.033429
0,0.021993,0.028692,0,0,0
0,0.051567,0,0,0,0
0,0.050764,0.029365,0.095887,0,0
0,0,0,0,0,0
0.00054962,0,0,0,0.043235,0.072253
0,0.01714,0.047256,0.073522,0.012173,0
0,0.026148,0.0087576,0,0.023434,0.016167
0.019082,0,0,0,0,0
0,0.034022,0.0070447,0.023062,0.0060999,0.026461
0,0,0.031178,0.020434,0,0
0,0,0,0,0.0071183,0.0073015
0.0031228,0,0,0.0019157,0,0
0,0.0037335,0.0084341,0.025872,0,0
0,0,0,0.082603,0,0
0,0.015274,0.0037177,0,0.036882,0.028827
0,0.053463,0.013946,0.0065647,0.003919,0.037813
0,0.0088585,0.012748,0,0,0
0.1145,0,0.27838,0.088391,0,0
0,0.069848,0.021659,0.0028002,0.052574,0.12022
0,0.012587,0.0042037,0.045072,0.001192,0
0.030331,0,0,0,0,0
0,0.10595,0.10942,0.20181,0,0
0.034568,0,0.0034094,0.025443,0,0.0087581
0,0.073708,0.0020325,0.0070021,0.0011578,0
0,0,0.0059643,0.022778,0,0
0,0.0035636,0.0249,0.02637,0.024167,0
0,0.0060403,0.033299,0,0,0
0,0.077576,0.0083224,0.0053933,0.00084223,0.01313
0,0.024972,0.014523,0.011585,0.0033738,0
0,0,0.02602,0,0.0413,0.031949
0.067496,0,0.012032,0.035504,0.012036,0.014619
0,0.019533,0.0016839,0.059921,0.025681,0
0,0.0073041,0,0,0.0056014,0.060478
0,0.025855,0.021568,0.079477,0,0
0,0.028746,0.074414,0.10364,0,0
0,0.0088046,0,0,0,0
0.08105,0,0.29555,0,0,0.1048
0.069469,0.023933,0.11241,0.18698,0,0.11705
0.05275,0,0.027675,0.0012105,0,0.018231
0,0.065449,0.076841,0.014048,0,0.006136
0,0.029913,0.11234,0.0004747,0.0094823,0.070969
0,0.1124,0.0052116,0,0,0
0,0.04237,0,0,0.054025,0.044197
0,0.034613,0,0.06148,0.0061859,0
0,0.023338,0.022112,0.016356,0,0
0,0.040357,0.0268,0.029031,0.035494,0.024145
0,0,0,0,0,0
0.017438,0,0,0.020086,0.0031581,0.054087
0,0.084512,0.01563,0.014514,0.016028,0.041732
0.021692,0,0.003142,0,0,0.082338
0,0.046016,0.0076563,0.031314,0,0.010501
0,0.026105,0.010151,0.0089128,0.0052435,0.021445
0.10842,0,0.0094895,0.18167,0,0.10268
0,0.031056,0.014959,0.0021646,0,0.088793
0,0.0048755,0.026457,0.0026078,0,0.084326
0.016473,0,0.034318,0.0132,0,0.056097
0.014489,0,0,0,0,0.070723
0,0.015161,0,0.075965,0,0.10044
