0,0,0.0070119,0,0.00071583,0.022139,0,0.072934,0.011483,0,0,0,0.075731,0,0.0132,0,0,0.007894,0,0.013222,0.0045002,0,0.0071,0.079713,0.004876,0.0065375,0,0.0073397,0.088061,0.0096583,0.0033264,0.0073102,0,0.016351,0,0,0,0,0,0,0.098472,0.0051687,0.012735
0,0.0025221,0.062518,0,0.0025673,0.02279,0,0.014613,0.070195,0,0,0,0.076578,0,0.080221,0,0,0.0051263,0,0.020425,0.075015,0,0.0046723,0.0054552,0.007239,0.0040644,0,0.010865,0.084154,0,0.0016362,0.008432,0,0.0023959,0,0,0,0,0,0,0.010233,0.0036344,0.020187
0,0,0.074652,0,0.068903,0.064987,0,0.0056087,0.067695,0,0,0,0.082313,0,0.011864,0.0022914,0,0.0045244,0,0.0091854,0.081342,0.00096496,0.084137,0.0063276,0.0051962,0.0011741,0,0.015403,0,0.088613,0.0062649,0.0016668,0,0.0059014,0,0,0,0,0,0,0.0011433,0.087506,0.090133
0,0,0.0096277,0.006337,0.0053118,0.0023572,0,0.0015551,0.00057629,0,0,0,0,0,0.015811,0,0,0.001042,0,0.040404,0.004668,0,0.0031834,0.0077032,0.0070274,0.0053418,0.00085475,0.047916,0.088106,0.018486,0,0.001227,0,0.0050966,0,0,0,0,0,0,0.099902,0,0.0058344
0,0,0.00072242,0,0.0065677,0.0023673,0,0.0027294,0.06908,0,0,0,0.0018844,0,0.084647,0,0,0.003003,0,0.017221,0.075052,0,0.002047,0,0.076476,0.0022516,0.00042687,0.021601,0.0021802,0.014631,0.0025984,0.00055327,0,0.0042717,0.00071553,0,0,0,0,0,0,0.012823,0
0,0,0.063998,0,0,0.0081404,0,0.0048963,0.0017193,0,0,0,0.078174,0.0015121,0.0061095,0,0,0.0016865,0,0.010169,0.084862,0,0.0044279,0.0080608,0.075634,0.0010399,0,0.0099309,0.0798,0.0019678,0.00798,0,0,0.010869,0,0,0,0.00014434,0,0,0.0011238,0.0012581,0.0072708
0,0,0.014377,0,0.075908,0.010248,0,0.074783,0.070661,0,0,0,0.076516,0,0.081542,0,0,0.010424,0,0.076822,0.076337,0,0.018767,0.09098,0.01507,0.078658,0,0.031922,0.017759,0.0096939,0.11477,0.008697,0.00035814,0.10131,0,0,0,0,0,0,0.10598,0.089868,0.10265
0,0,0.0028913,0,0.0059023,0.065421,0,0.0066917,0.0023839,0,0,0,0.0065638,0,0.015301,0,0,0.00072553,0,0.015346,0.0052905,0,0.0071145,0.080129,0.0090667,0.0080666,0,0.0027918,0.0013448,0.090293,0.015605,0.083209,0,0.00041752,0,0,0,0,0,0,0.0015677,0.092902,0.01076
0,0,0.0087698,0,0.0041732,0.066952,0,0.00091436,0.070559,0,0,0,0.0038532,0,0.0040797,0,0,0.076106,0,0.011423,0.0019023,0.0011528,0.085544,0.0031874,0.0043273,0.077519,0,0.0055186,0,0.079332,0.012285,0.081176,0,0.0060835,0,0,0,0,0,0,0.094376,0,0.0076692
0,0,0.066241,0,0.070198,0.083072,0,0.011724,0.0818,0,0,0,0.086216,0,0.010235,0,0,0.076204,0,0.04992,0.00067516,0,0.0064275,0.087994,0.080374,0.0098231,0,0.066046,0.085555,0.005512,0.083244,0.0061992,0.00061728,0.0078073,0,0,0,0,0,0,0.0054067,0.016362,0.01678
0,0,0.073138,0,0.075318,0.066264,0,0.079029,0.073469,0,0,0,0.078486,0,0.045478,0,0,0.080212,0,0.098338,0,0,0.0088808,0.0082472,0.082502,0.016174,0,0.039857,0.015973,0.088218,0.0097959,0.0063808,0,0.0063614,0,0,0,0,0,0,0.013132,0.018299,0.001689
0,0,0.066659,0,0.067123,0.0056427,0,0.070553,0.004769,0,0,0,0,0,0.014049,0,0,0.0066476,0,0.021175,0.0035318,0,0.078171,0.0026507,0.079133,0.074733,0,0.05051,0.011292,0.0046462,0.091175,0.0015703,0,0.0056622,0,0,0.0016671,0,0,0,0.00031079,0,0.0046783
0,0,0.061893,0,0.0036386,0.084875,0,0.07112,0.075625,0,0,0,0.078107,0,0.0055507,0,0,0.091844,0,0.030697,0.0055661,0,0.078421,0.0045997,0.0067907,0.0078751,0,0.044662,0.090496,0.088261,0.010144,0.0034306,0.00050674,0.009383,0,0,0.0046625,0,0,0,0.0051519,0,0.025542
0,0,0.06661,0,0.007619,0.03423,0,0.0074543,0.0064607,0,0,0,0.083092,0,0.1042,0,0,0.089908,0,0.08412,0.085336,0,0.014715,0.095031,0.082798,0.088883,0,0.064129,0.10686,0.093273,0.084824,0.090398,0,0.023721,0,0,0,0,0,0,0.029817,0.099522,0.022977
0,0,0.0053011,0,0.071808,0.0701,0,0.0027456,0.015108,0,0,0,0.082524,0,0.02927,0,0,0.0071761,0,0.021895,0.081438,0,0,0.017467,0.0014999,0.086786,0,0.0082118,0.0087982,0.08463,0.017569,0.00064927,0,0.073659,0,0,0,0,0,0,0.099273,0.094419,0.0032627
0,0,0.0038792,0,0.00037906,0.0024619,0,0,0.068031,0,0,0,0.074415,0,0.0055333,0,0,0.0011815,0.0019758,0.021937,0,0,0.0052139,0.0042329,0.082644,0.0071547,0.00010291,0.060672,0.0038047,0.0057381,0.011861,0.079964,0,0,0,0.0012725,0,0,0,0,0.0035542,0,0.0031744
