0.025678,0.13866,0.2418,0.0090682,0.0041746,0,0.048191,0.011189,0.001869,0.011912,0.0047726,0,0.0056526,0.24628,0.010472,0.012405,0.0060175,0.2281,0,0.018729,0.0042726,0.2313,0.013531,0.019672,0.24053,0.0071135,0.0064017,0,0.21934,0.0025023,0.031029,0,0.063015,0.012045,0,0.23072,0.034626,0.0077564,0.004191,0.0025183,0.2293,0.0057915,0.0026932
0.31474,0.27783,0.006336,0.019238,0.015432,0.25629,0.23832,0.26652,0.016424,0.25984,0.015451,0.25171,0.023758,0.0026683,0.017066,0.021048,0.010869,0.25923,0.018277,0.034857,0.25589,0.24627,0.0056836,0.0087803,0.25849,0.25249,0.0069614,0.057807,0.25173,0.26017,0.042237,0.018426,0.20428,0.25664,0.25574,0.011141,0.25471,0.0025512,0.25859,0.27112,0.01803,0.25612,0.016454
0.066584,0.098983,0.25718,0.24733,0.25039,0.025158,0.081968,0.0039941,0.26115,0.012678,0.26919,0.017539,0.24571,0.26305,0.27859,0.25756,0.2515,0.0087652,0.26158,0.29197,0.0034998,0.012882,0.26825,0.26945,0.0022029,0.020112,0.27472,0.27632,0.013016,0.005983,0.25071,0.2566,0.1398,0.026298,0.013928,0.25384,0.027829,0.27927,0.0092402,0.012262,0.25228,0.012712,0.26897
0.007379,0.0056577,0.0030453,0,0,0,0,0,0,0.0056517,0.0043461,0,0.0045329,0,0,0,0.0041968,0,0,0.006923,0.0016186,0,0,0.0043775,0.0019106,0,0,0.0047214,0.0020507,0,0,0,0.019714,0,0.0014085,0.0033203,0,0.0021254,0.0024599,0.0021327,0.0023363,0.002535,0.0030965
0.10932,0.016173,0.0041985,0.013971,0,0,0.019456,0.0035868,0.0083688,0.018141,0.0079106,0.0076351,0.0086088,0.0079557,0,0.0028165,0.0036527,0.0044693,0.006354,0.21271,0.23993,0,0.0054138,0.0018874,0.0039644,0,0,0.02138,0.010063,0.0037488,0.0038259,0,0,0.01079,0,0.0044185,0.0023434,0.003032,0,0.011576,0.0018715,0,0.018436
0.23681,0.29178,0.017069,0.24822,0.2585,0.27718,0.26886,0.26455,0.25755,0.049012,0.26218,0.25337,0.25076,0.027787,0.2666,0.2715,0.25036,0.25818,0.27121,0.069442,0.017793,0.2575,0.25383,0.2698,0.016977,0.26011,0.27143,0.2811,0.24877,0.25789,0.2838,0.27248,0.30197,0.27153,0.25728,0.25255,0.26794,0.030082,0.26549,0.016647,0.2592,0.25925,0.034074
0.30547,0.17131,0.24143,0.012804,0.25563,0.0058713,0.01522,0.01112,0.0055788,0.011791,0.24566,0.24965,0.25577,0.25381,0.026146,0.013826,0.010689,0.25698,0.0091581,0.20258,0.25019,0.0099816,0.013885,0,0.25241,0.016117,0.028369,0.24429,0.23588,0.24932,0.25462,0.01396,0.0061234,0.023273,0.25811,0.23396,0.24901,0.0033683,0.24981,0.0072768,0.0066394,0.029292,0.26164
0.034729,0.090433,0.017184,0.0030192,0.0038696,0.0015841,0.26679,0.0061437,0.011724,0,0.011833,0.012007,0.002634,0.01402,0.048463,0.24506,0,0.0037584,0.0043323,0,0,0.0069038,0.011453,0.013138,0.0042775,0.012822,0.24937,0,0.015512,0.0052368,0.023042,0.0065209,0.21728,0.003725,0.0043223,0.017494,0.0058209,0.0099589,0.015042,0.0037407,0.011777,0.0033959,0.01272
0.041231,0.11236,0.0071707,0.23973,0.0063481,0.27837,0.031073,0.25339,0.2427,0.26557,0.027423,0.0042235,0.0084327,0,0.035025,0.016309,0.25291,0.004499,0.25243,0.1028,0.0049524,0.24534,0.24775,0.27696,0.0020938,0.2492,0.0071838,0.080381,0.012235,0,0.013275,0.022451,0.079447,0.25364,0.0073101,0.0073883,0.023868,0.26736,0.0054844,0.26211,0.24898,0.23662,0.016835
0.0023487,0.0056602,0,0.0057977,0,0.0044997,0.010162,0.0012155,0.014901,0,0.0080925,0.0010378,0.0022154,0,0.011193,0.007557,0.0021589,0.0034172,0.012503,0.020193,0.0020527,0,0.0030422,0,0.0031805,0.0023794,0.0024573,0.015922,0,0.0087899,0.0017417,0.01445,0.058034,0,0.0010993,0.0056408,0.0021705,0.0038059,0,0.0033478,0.0042664,0,0
0.22264,0.27365,0.0013579,0.25853,0.25522,0.061471,0.24545,0.019462,0.02497,0.26987,0.046418,0.019432,0.25879,0.0060777,0.046456,0.26075,0.25515,0.020623,0.26376,0.28972,0.25294,0.26239,0.26152,0.27381,0,0.022917,0.2535,0.18571,0.25386,0.25355,0.26297,0.26499,0.29382,0.27685,0.25951,0.24614,0.26179,0.019667,0.025836,0.016717,0.26083,0.25948,0.041132
0.0089152,0.024274,0,0.0017586,0.0028814,0,0.0061733,0.001994,0.0042138,0,0.0015917,0.0029266,0.003052,0.0076525,0.0056366,0,0.0010325,0,0.0049052,0,0.0035819,0,0,0,0,0.0058753,0,0.10565,0,0.0024179,0,0,0.0017662,0,0.0042247,0,0.0039078,0.0064936,0.0037299,0,0.0038509,0,0.002379
0.10097,0.047576,0.25998,0.008605,0.0068367,0.21941,0.030418,0.24648,0.010239,0,0.032276,0.23908,0.0056596,0.25194,0.2232,0,0,0.24459,0.0011207,0.035917,0.0049342,0,0.0082705,0,0.25937,0.23426,0.012913,0.0076856,0,0,0.014714,0.0047395,0.024491,0.0013297,0.0065007,0.0043074,0.0094959,0.24935,0.0084149,0.26958,0,0,0.24769
0.015316,0.0098674,0,0,0,0,0.0084591,0.0012867,0.004516,0,0.0043611,0.0022455,0,0,0.0067984,0.00383,0,0,0.0018672,0,0.0016678,0,0.0020553,0.002373,0,0.0030118,0.0015712,0.0066945,0.0023126,0.0019465,0.0018895,0,0.0066931,0,0,0.0043869,0,0.0016994,0.0033806,0.0023963,0,0.0023134,0
0,0,0.001643,0,0,0,0.0071564,0.002194,0,0.0018756,0.18892,0,0,0,0.003409,0,0.0011348,0,0,0.0045221,0,0,0,0,0,0,0,0.0040907,0.0013028,0,0.0012316,0,0.0024331,0.0010973,0,0,0.0017258,0.0013647,0.0011601,0,0,0.0013372,0
0.0049973,0.0097304,0,0,0.0018569,0,0.0091895,0,0.0069443,0,0.0058124,0.0028885,0,0.0025387,0.0093209,0.010919,0,0.003257,0,0.0032142,0,0,0,0.0045792,0,0.0035731,0.012734,0,0.003821,0.001017,0.0022469,0,0.0054163,0,0,0.0063603,0,0.002924,0.22527,0,0.0038589,0.0015041,0
0.30381,0.086239,0.23893,0.25347,0.24946,0.27376,0.23837,0.26467,0.2581,0.27405,0.26401,0.25953,0.26017,0.2531,0.031466,0.27446,0.24756,0.26426,0.25837,0.29869,0.2526,0.25235,0.022966,0.26461,0.25767,0.26681,0.26208,0.24263,0.25537,0.2594,0.27675,0.26561,0.21374,0.02994,0.020096,0.24776,0.26205,0.034319,0.25498,0.27176,0.25643,0.043367,0.26914
0.012232,0.015908,0,0,0,0.004168,0.0035811,0.0041782,0.0013294,0,0.0018349,0,0,0,0,0,0.0023862,0,0.0017792,0,0,0.0026443,0.0028119,0.0018765,0,0,0,0.011942,0.0032252,0,0.0040098,0,0.0062342,0.003495,0,0.0014857,0.0062848,0.21796,0.0059268,0,0,0.001152,0.0012096
0.042472,0.26162,0.021516,0.0060425,0.01176,0.0032077,0.057824,0.0021177,0.015471,0,0.0029172,0,0.0041636,0.0057088,0.25178,0,0.01464,0.0017751,0.017107,0.009494,0.0023699,0.003682,0.24693,0.0048106,0,0,0.012131,0.069044,0.007367,0.0084738,0.0066735,0.0058192,0.10631,0.25284,0.24572,0.016446,0.016293,0.022908,0.0064493,0.0057952,0.011923,0.22209,0
