0.0053372,0,0.0082925,0.006006,0.005183,0.0035772,0.0049364,0,0.0070474,0.0043562,0.010749,0,0,0,0.0045776,0.00098631,0,0.0039904
0.0057547,0,0.0072125,0.0029535,0.0067358,0.0019998,0,0.0015114,0,0.0027576,0.0044705,0,0.0021375,0,0,0.00047694,0,0
0.00068726,0.0042833,0.008342,0.027047,0,0,0.013996,0.0038445,0.012376,0.0031643,0.066342,0.0015621,0.00079573,0,0,0,0.0032885,0.0095488
0.015752,0,0.021834,0,0,0.0030353,0,0,0.0092057,0,0,0.0038978,0,0,0.0034588,0.00073248,0,0
0,0.0019918,0,0.0035839,0.0034944,0.0052606,0,0,0,0.0018196,0.069401,0.0071017,0,0.0013223,0,0,0,0.0022037
0.0051062,0,0.0022165,0.0060226,0,0.00050941,0,0,0.0012074,0,0.0058142,0.00075001,0,0,0,0,6.6792e-05,0
0,0,0,0,0,0,0,0.0015026,0,0.00071897,0,0.98641,0,0.00081023,0,0,0.0024435,0.0025792
0,0,0.089945,0.0014837,0.0023229,0.0063538,0,0.0031331,0.0058796,0,0,0,0,0,0,0,0.0072894,0
0,0.0075336,0.027939,0,0.0084273,0.018586,0,0.00519,0.02739,0.013579,0.12724,0.061592,0.00034104,0.0044237,0.022432,0.00022866,0.022276,0.010054
0.0017633,0.00077567,0.0033768,0,0,0,0.00072676,0.00092099,0.0079316,0.0015504,0.0084689,0,0.00066734,0.0017227,0,0,0.0023519,0.0016497
0.017897,0.00078757,0.0089295,0.010913,0.068143,0.0052172,0.0065738,0.0045429,0.011985,0.0063903,0.013881,0.0010686,0,0,0.010331,0,0,0
0,0.0045749,0,0,0.0040753,0.0089026,0,0,0,0.0019381,0.060261,0,0.0047762,0,0.0033535,0,0,0.0031028
0,0.0046117,0.073916,0.0033601,0.0008189,0,0,1.8168e-05,0,0.0055155,0,0,0,0,0,0,0.016487,0
0.0023857,0.005295,0.023798,0,0,0.013322,0.0047638,0,0.00035359,0,0.067668,0.016584,0,0.0011218,0,0.015398,0.011988,0
0.0079085,0,0.01702,0.010867,0,0.00032499,0,0,0,0.0042133,0.0053569,0,0,0,0,0,0.0067354,0
0.0043676,0.002779,0.01066,0.0039399,0,0.004055,0.012099,0.0020044,0,0,0.0029806,0,0,0,0.0090231,0.0054719,0,0.0040697
0.004519,0,0.0056101,0.0013806,0,0,0,0,0,0,0.029781,0,0.0041715,0,0.0047165,0.0027397,0.0098739,0
