0.015255,0,0,0.0037804,0,0.010985,0.007142,0,0.0049038,0.059791,0,0.0010995,0,0,0.014613,0,0.015304,0,0.015805,0,0,0.010674,0.013018,0.025239,0.0040655,0.026182,0,0,0.021585,0.00637,0.017369,0,0.018358,0,0,0.016391,0,0.011327,0,0.00043663,0,0,0.0021782,0.011689,0,0,0,0.021171,0,0.011789,0.035116,0,0,0,0.042257,0,0.017682,0,0,0,0.014708,0.011217,0,0,0,0,0,0,0.0071004
0.0064617,0.0057353,0.012943,0.023522,0,0,0,0,0.021951,0,0,0,0.014481,0.0028199,0.0054163,0,0,0,0,0,0,0.0032453,0,0,0.022992,0,0.012128,0.03292,0,0.037621,0,0.086164,0.0080726,0,0.02947,0,0,0,0.0022691,0.0071437,0,0.053597,0,0,0,0.00319,0,0.065444,0.021439,0,0.028773,0,0.048079,0,0,0.1367,0.0017449,0,0.041065,0.018199,0,0.018258,0.029495,0.092288,0.0085688,0,0,0.017863,0.083516
0.054223,0.008961,0,0.0085249,0,0,0.018846,0.0010332,0.024678,0,0.039788,0.016276,0,0.0089857,0.011583,0,0,0.0042507,0,0.01275,0,0.0072182,0,0.0098475,0.012759,0,0.0061755,0,0.010627,0.00047157,0,0,0,0,0,0.0093361,0,0,0.0021575,0,0,0,0.01097,0.017263,0.019444,0,0,0,0.004531,0,0.026505,0.032279,0.0013538,0.031671,0,0.0021849,0.011548,0,0,0.0065254,0.020271,0.025715,0,0.0027216,0.016194,0,0,0,0.0057255
0,0,0.049837,0,0.014043,0,0.00096904,0,0,0,0.04059,0.0013232,0,0.0053296,0.0033138,0,0.019782,0,0,0,0.0085897,0,0.041428,0,0.0041513,0.006532,0,0,0.0090707,0.004068,0,0,0.0028907,0.013366,0,0.01147,0,0,0.0088061,0.0028364,0.02943,0,0,0,0.0098639,0.012271,0,0,0.011208,0,0,0.0078266,0.023109,0,0,0.00067431,0.0099773,0.034205,0,0,0.0061295,0,0,0,0.024184,0,0,0,0.020908
0,0,0.09478,0,0,0,0,0.0027278,0,0.051277,0,0.024144,0,0,0,0,0,0,0.0078192,0.0061993,0,0,0.019998,0,0.023684,0,0,0,0,0.0062463,0,0.090707,0.0070964,0,0.029211,0,0.066108,0.012194,0,0.0060379,0,0.013392,0.009946,0.017152,0,0,0.0031592,0.030457,0.00055399,0.014689,0,0.023186,0,0,0.0056176,0,0,0.055033,6.2266e-05,0.013853,0,0.0021478,0.010519,0,0,0,0.016497,0,0
0,0,0.027664,0.040449,0,0.0032641,0.012155,0.010063,0.0021512,0.059479,0.029727,0.0065635,0,0,0,0.0020374,0,0,0.004316,0.016076,0,0,0,0.090648,0,0.030928,0,0,0.016293,0,0,0.027435,0,0.01989,0.012566,0,0,0.015829,0.047513,0,0.006317,0,0,0.025871,0.032034,0.0038565,0,0,0,0,0.049402,0.0095432,0.0301,0.021719,0.013628,0.010854,0,0.013345,0,0.0097969,0.028268,0,0.037374,0.01462,0.028671,0,0,0.013789,0.017076
0.025224,0,0.038603,0,0.039474,0,0,0.014959,0.039384,0,0.016549,0.04851,0,0,0,0.0061096,0.054124,0,0.015013,0.023519,0.010046,0.010504,0.0078513,0,0.0049389,0.071777,0,0,0.0032028,0,0.028161,0.026627,0,0,0,0,0.041908,0.031388,0.039603,0,0,0.0046319,0,0,0,0.020477,0.034232,0.024782,0,0,0.0040042,0.039132,0,0,0.032541,0,0,0,0,0.035281,0.025109,0.0048198,0.089617,0.011149,0.050093,0,0.026901,0,0.010088
0.036346,0.0027703,0.075275,0.019068,0,0.017872,0,0,0,0.062937,0,0.0037677,0,0.013968,0.01398,0.023121,0,0,0,0.001458,0,0,0,0,0.040288,0.0068182,0,0.0079718,0.0094597,0,0.0067312,0.019786,0.017728,0,0.010969,0.02139,0.012312,0.06595,0.0054475,0.02837,0,0,0,0,0,0.0026059,0.00668,0.018104,0,0.019404,0.034646,0,0.043795,0.013209,0.0041183,0,0.0034099,0,0,0.027267,0.028412,0.041713,0,0,0.025383,0,0.050321,0,0.029301
0.019163,0,0,0.0027611,0.01479,0,0,0.021721,0.040295,0,0,0.016172,0,0.036928,0,0,0,0,0,0.042535,0,0.0010218,0,0,0.022455,0.0091172,0,0,0,0,0,0.052656,0,0.026064,0.024293,0.010382,0.0065334,0.082016,0,0.040126,0.003194,0.040578,0.0045265,0.00052519,0.020087,0,0.020925,0.0072043,0,0.012948,0,0,0,0,0.0017053,0.012572,0.0039393,0,0.025444,0.0029627,0,0,0,0.036553,0.0090663,0.01931,0,0.0044702,0
0,0,0,0,0,0,0.016127,0.025495,0.038056,0,0.003836,0.033724,0.078286,0,0.039466,0,0.0041619,0.0081555,0.0027465,0.0094206,0,0.030204,0,0.070069,0.060934,0,0,0.016318,0,0,0,0.089547,0,0.039753,0.0094921,0.0057059,0,0.011387,0.017999,0.07016,0,0,0,0.00049217,0.04285,0,0.0078129,0,0,0,0,0.00021254,0,0.041557,0,0,0.00049412,0.051614,0.045016,0,0.004962,0.025774,0.028882,0.12405,0,0,0,0.045161,0
0.01965,0,0.033671,0.0080061,0,0,0,0.0044074,0,0,0,0.0071543,0,0.0032104,0.0032342,0.0031212,0,0,0.0017085,0,0.0016684,0.001957,0.031163,0.0044674,0,0,0,0.00077259,0,0.02095,0,0,0,0.0018021,0,0,0.019003,0.94915,0.013102,0.010626,0.0067885,0,0.014758,0,0,0.0039607,0.016785,0.00054508,0.015126,0.0057975,0,0,0.015352,0.03591,0,0.0089629,0,0.0074477,0,0,0,0,0.011085,0,0,0.0028201,0,0.0030076,0.0118
0,0,0,0.0095459,0.018472,0,0,0.012664,0,0.10564,0,0.0031775,0.020371,0,0.012105,0.0037823,0.012867,0,0.0016154,0,0,0,0,0,0,0,0,0,0.012036,0.0094802,0,0.083682,0.0075944,0,0,0.025072,0,0.0006293,0.053277,0,0,0.012551,0,0,0,0,0,0.073427,0,0,0,0.015674,0.0013248,0.089108,0.01297,0.029114,0.0014724,0.021059,0,0.049501,0,0.034385,0.0061882,0.0077373,0,0.037779,0.019139,0.0071366,0.0033538
