0.020385,0,0,0,0.011467,0.0044343,0,0,0,0.017169,0.030266,0.004429,0,0.0070714,0.0020505,0,0,0.080013,0.0052412,0,0,0.0084139,0.071595,0.010696,0.023466,0,0,0,0,0.010155,0.010966,0.025809,0,0.080077,0.00056674,0.0017817,0.068487,0.001419,0,0.099709,0.015397,0,0,0.027794,0.038339,0,0,0.004183,0.061821,0,0.032843,0.0086631,0.012184,0.010804,0,0.021573,0,0.028684,0.0026546,0,0.013509,0.076824,0.0085421,0.034004,0.059019,0.0059748,0.028795,0,0.043061
0.016768,0,0,0,0.0098869,0,0,0,0,0.0058509,0.028176,0.0022143,0,0.0041274,0,0,0,0,0,0,0,0,0.072,0.0056166,0.019838,0.0014039,0,0.0010989,0,0.00033057,0.075487,0.021602,0,0.0065041,0.0011388,0.080024,0.068759,0,0.0013818,0.006449,0.026671,0,0,0.1325,0,0.087061,0,0.0066312,0.00017615,0.021838,0.0057714,0.0014031,0.0082237,0.0032205,0,0,0,0,0.023667,0,0.045707,0.011181,0.038352,0,0.015963,0.026159,0.018325,0.046789,0.022221
0.051925,0,0,0,0.010387,0,0,0,0,0.010367,0.011594,0.0037202,0,0.00027187,0.00015953,0,0,0.076685,0,0,0,0.085715,0.0011933,0.0084777,0.079474,0.012583,0,0.0073789,0,0.094563,0.060781,0.008193,0,0.014147,0,0.087477,0.013784,0.0021644,0,0.088892,0.021396,0,0,0.062316,0,0.097218,0,0.08237,0.009296,0,0,0.0052401,0.0093153,0.067228,0.013208,0.037119,0,0,0,0.025575,0.026092,0.008324,0,0,0,0.012392,0.047824,0,0
0.057274,0,0,0,0.0053171,0,0,0.0068926,0,0.035121,0.0066273,0.0046973,0,0,0,0,0,0.03428,0,0,0,0.0046302,0.0020509,0,0.0076363,0.097125,0,0,0.0034178,0,0,0.027785,0,0.010588,0.00061582,0.0013644,0.025646,0.0031832,0,0.015077,0,0,0,0,0.022987,0.0021663,0,0.0096585,0,0,0,0.011424,0.011241,0.0090254,0,0,0,0.0082151,0,0,0,0.0056958,0,0.023114,0,0.018561,0.0090612,0.0073772,0
0.038202,0.0043404,0,0,0.0041052,0.010411,0,0,0,0.022171,0.052086,0.079481,0,0.00019689,0,0,0,0.02449,0,0,0,0.011363,0.0014226,0.01507,0,0.0075984,0,0,0,0.015451,0.069517,0.0097378,0.0025167,0.021844,0,0.078538,0.012585,0.0032057,0,0.093788,0,0,0,0,0,0.0072381,0,0.0011179,0,0,0,0.0067914,0.089104,0.007143,0.023574,0.047993,0,0.0038319,0,0.021114,0.016722,0.0023663,0.065227,0,0,0.0099224,0,0.041995,0.024263
0.036715,0,0,0,0.0075361,0,0.0019606,0,0,0.02268,0.023906,0.076642,0,0.0025795,0,0,0,0.025994,0.0053589,0,0,0,0.0016095,0,0.0024193,0,0,0,0,0.00035015,0,0.028187,0,0.0043428,0,0.085053,0.022134,0.00038288,0,0.00066219,0.018495,0.0017442,0.00052731,0.01007,0,0.0024998,0,0.0033759,0.0062186,0,0,0.0040231,0,0,0,0,0,0.027565,0,0,0.07423,0.0018987,0.03244,0,0.086609,0,0.023696,0.10166,0.024362
0.061838,0,0,0,0.015223,0,0,0,0,0.081217,0.085388,0.013265,0,0.0091045,0,0,0,0.090816,0.092517,0,0,0,0.083897,0.085061,0.11354,0.022152,0.0018365,0,0,0.093133,0.059212,0.045739,0,0.10867,0.079292,0.08066,0.046252,0.010008,0,0.099311,0,0,0,0.026267,0,0.102,0.053998,0.022196,0.030369,0,0,0.08932,0,0.080805,0.0017026,0.086732,0,0.035056,0,0,0.12463,0.07546,0.0091154,0.098742,0,0.062544,0.079586,0,0.0333
0.024348,0,0,0,0.0056284,0,0,0,0,0.045358,0.029499,0.0072375,0,0.086585,0,0,0,0.0417,0,0.0032046,0,0.10126,0.067412,0.03741,0.012565,0.0081053,0,0,0,0.098531,0.011829,0.036193,0,0.012427,0.080092,0.0034593,0.038905,0,0,0.0073686,0.10217,0,0,0.0089822,0,0.0037503,0,0.0064706,0.029847,0,0,0.0075995,0.035816,0.010536,0,0,0,0.012585,0,0.0063753,0,0.0045769,0.06513,0,0.031807,0.032226,0.028856,0,0.037796
0.042074,0,0,0,0.073751,0,0,0,0,0.026973,0.047853,0.0034638,0.009426,0.076945,0,0,0,0.0042934,0.0033091,0,0,0.083339,0.07134,0.036365,0.023028,0.01445,0.00030442,0,0,0,0.087429,0.051517,0,0.010187,0,0.0055786,0.019629,0.0067814,0,0.028956,0.1004,0.0086213,0,0.018405,0,0,0,0.08888,0,0.0029329,0,0.080652,0.087566,0.009015,0.017192,0,0,0.031249,0,0.016808,0,0.0030477,0.041032,0.019241,0,0,0,0,0
0.045694,0,0,0,0.080158,0,0,0,0,0.081842,0.073389,0.077958,0,0.082312,0,0,0,0.10082,0.0019924,0,0,0,0.08077,0.0046927,0.022505,0.014952,0,0,0,0.023198,0.072483,0.063314,0,0.049631,0,0.00075628,0.084225,0.084328,0,0.0039978,0.049677,0,0,0,0.04774,0.09671,0,0.0059216,0.077061,0,0,0.012925,0.15845,0.075233,0.0031829,0.069321,0,0.08991,0.0013933,0,0.10161,0.012666,0.08219,0.0048712,0,0,0,0.032923,0
0.037049,0,0,0,0.082627,0.01144,0,0,0,0.041725,0.082714,0.084478,0,0.077564,0,0,0,0.041155,0.0052824,0,0,0.10048,0.0070428,0.032271,0.00835,0.019016,0,0.0028093,0,0.013587,0.071231,0.053802,0,0.034794,0.078373,0,0.02052,0.08887,0,0.095138,0,0,0,0.0066024,0,0,0,0.010461,0.077017,0,0,0.020998,0,0.073097,0,0.040342,0,0.0021787,0,0,0.0074751,0.076022,0,0.010213,0,0.025223,0,0.023333,0.01782
0.020462,0,0,0,0.0070039,0,0,0,0,0.071096,0.034779,0.081072,0,0.00098138,0.0034142,0,0,0.018948,0,0,0,0,0.0049666,0.065013,0.015446,0.013973,0,0,0,0.0048466,0.0016189,0.010974,0,0.010055,0.080636,0.0047259,0.066476,0.090858,0,0.0043706,0.011354,0,0,0,0.0050599,0.0017296,0,0.074498,0,0,0,0.079421,0.056959,0.068436,0,0.06635,0,0.07124,0.023808,0.0096137,0.0042422,0.071291,0.0093421,0,0,0,0,0.011913,0.034996
0.033548,0,0,0,0.089255,0,0,0,0,0.030652,0.048205,0.0028051,0,0.086534,0,0,0,0.0051043,0.0016581,0,0,0.090008,0.091941,0.011137,0.026658,0.098186,0,0,0,0.0094356,0.082856,0.03025,0,0.023385,0,0.0099547,0.051256,0.0048968,0,0.018997,0.0027263,0,0,0,0,0.002994,0,0.079693,0.010691,0,0.0036085,0.010369,0.045018,0.0053418,0,0.019127,0.0086226,0.048256,0.019461,0,0,0.073416,0.048233,0,0.02133,0.038262,0,0.0073835,0
0.072545,0,0,0,0.091547,0,0,0,0,0.083076,0.074717,0.082567,0,0.082508,0,0,0,0.1064,0.00042863,0,0,0.08727,0.081804,0.061218,0.034211,0.020242,0,0,0,0.10117,0.0027281,0.046342,0,0.037829,0.071747,0.078155,0.080028,0.0028409,0,0.028445,0.069038,0,0,0.016858,0,0,0,0.011381,0.058112,0,0,0.081869,0,0.01472,0,0.10946,0,0.057905,0,0,0,0.002641,0,0.045215,0.012463,0,0.021261,0.014568,0.089756
