0.0040131,0,0,0.0090036,0,0,0,0.0041685,0.010942,0.014378,0.077887,0,0.067758,0.0027048,0.010976,0.074066,0.027097,0.0071282,0,0.00093538,0,0.074342,0,0,0,0,0.0042933,0,0.014656,0.083414,0,0.0038191,0.0065314,0,0,0.00063018
0.045806,0,0,0.056146,0,0,0,0,0.0099245,0.064722,0.009562,0,0.074761,0.0080649,0.017579,0.0013422,0.0021437,0.0023863,0,0.082317,0,0,0,0,0,0,0.0035409,0,0.0063055,0.016074,0,0.097236,0.094941,0,0.08099,0
0.0021199,0,0,0.070025,0,0,0,0.068954,0.012124,0.067037,0.0054405,0,0.003529,0.0020991,0.017997,0,0.015829,0.0088351,0,0.08242,0,0.0065738,0,0,0,0.00073548,0.0058701,0,0.0050521,0.0092298,0.0012519,0.010525,0.091488,0,0.09292,0
0,0,0,0.0078946,0,0,0,0.0062897,0.0095367,0.0026043,0.0013686,0,0.0062059,0.0036426,0.0041167,0.002177,0.014074,0.081542,0,0.0073751,0,0.016845,0,0,0,0,0.0040045,0,0,0.0044834,0,0.0089788,0.0072478,0,0.0092896,0
0.064726,0,0,0,0,0,0,0.0068318,0.0052148,0.072763,0,0,0.0011712,0.079698,0.0080873,0.0049125,0.0078488,0.076603,0,0.07855,0,0.0058919,0,0,0,0,0,0,0.00049559,0.0041064,0,0.08903,0.0029954,0,0.0088921,0
0.053699,0,0,0.05996,0,0,0.00074767,0,0.0095278,0.0031838,0.0023161,0,0.0063732,0.079735,0.0083998,0.0042745,0.011268,0.076383,0,0.088759,0,0.0099089,0,0,0,0,0.0031174,0,0.004418,0.012288,0,0.011395,0.091447,0,0.0020583,0.0012127
0.076855,0,0,0.020935,0,0,0,0.083964,0.087072,0.07375,0.076001,0,0.090015,0.082733,0.015985,0.010001,0.09813,0.0090641,0,0.076538,0,0.093234,0,0,0,0,0.082175,0,0.014436,0.017246,0,0.002489,0.005,0,0.098787,0
0.063484,0,0,0.0097301,0,0,0,0.0072816,0.0036688,0.0040827,0.0046613,0,0.067446,0.015288,0.091593,0.0055385,0.0030236,0.076884,0,0.0078038,0,0.07355,0,0,0,0,0.009462,0,0.084494,0.085451,0.0016495,0.010223,0.014158,0.00143,0.0064432,0.00046793
0.057612,0,0,0.004168,0,0,0,0.0076933,0.067712,0.070103,0.00048338,0,0.070217,0.0083444,0.086531,0.0069462,0.0071945,0.0029278,0,0.0082417,0,0.0095391,0,0,0,0.00044434,0.079042,0,0.072162,0.082768,0,0.0017944,0.0060541,0,0.0078036,0.0015428
0.027659,0,0,0.062085,0,0,0,0.070833,0.034257,0.081858,0.013787,0,0.08083,0.082079,0.0059904,0.076351,0.018658,0.086379,0,0.0029834,0,0.083937,0,0,0,0,0.011482,0,0.089984,0.01544,0,0.021001,0.083449,0,0.10518,0
0.08255,0,0,0.074875,0,0,0,0.074987,0.02607,0.07706,0.075585,0,0.0018028,0.073789,0.018889,0.0035606,0.014824,0.080795,0,0.00024622,0,0.0099096,0,0,0,0,0.02217,0,0.077084,0.079617,0,0.10782,0.086564,0,0.013127,0
0.018215,0,0,0.070433,0,0,0,0.06865,0.013226,0.0049231,0.072494,0,0.0067155,0.0034641,0.004913,0.0031459,0.010263,0.076849,0,0.0048281,0,0.0087112,0,0,0,0,0.077538,0,0.003567,0.0040735,0,0.0072616,0.0016665,0.00077589,0.01755,0
0.073045,0,0,0.060145,0,0,0,0.0073592,0.013185,0.075344,0.072634,0,0.078484,0.004061,0.011689,0.075382,0.017025,0.0029859,0,0.0059384,0,0.0015048,0,0,0,0,0.0045821,0,0.086331,0.076668,0,0.0080211,0.0048053,0.00059034,0.016068,0
