0,0.0060905,0.0020458,0.0071852,0.0083345,0.0060084,0.0077611,0,0.0036853,0,0,0.0038613,0.0055298,0.0038922,0,0.0045702,0.0032933
0,0.0057701,0.0092488,0.0094713,0.0041555,0.006168,0.0036768,0,0,0.0010666,0.0019657,0,0,0,0,0.0017634,0
0.011908,0.0022869,0,0.013086,0.033664,0.00032145,0.03012,0.00016827,0,0,0,0,0,0.0079896,0.0084073,0.04558,0.007215
0,0.013148,0.00089091,0.020237,0,0,0.0027267,0.014511,0.0023106,0,0,0.0059368,0.006838,0.0057608,0,0,0
0,0,8.826e-05,0,0.00737,0.0048496,0.031139,0,0.0033529,0.0009548,0,0,0,0,0.0011336,0.030713,0
0,0.0040623,0.0016679,0.0027599,0.0068652,0,0.0023727,0.005884,0.006624,0,0,0,0,0.0028438,0.002152,0.0020879,0
0,0,0.0052442,0,0,0.0087985,0.27831,0,0,0,0.015912,0.0072968,0.013678,0,0.01791,0.36348,0.032771
0,0,0.0078125,0.092679,0.0087742,0,0,0.0051125,0,0,0,0,0,0.00010572,0.0073014,0,0
0,0,0,0.023988,0,0.0094322,0.13291,0,0,0,0.0030206,0.024741,0.01093,0.0058748,0.0025651,0.16893,0.015943
0.0014057,0.0020981,0,0.0049043,0,0.0012717,0.0032207,0,0,0,0.0005245,0,0.0033765,0,0.0015059,0.0061107,0.0012476
0.0035826,0.018329,0,0.014564,0.013635,0.073704,0.010966,0,0,0,0,0.0094714,0,0,0.0033041,0.0028688,0
0,0,0,0.00099628,0.00171,0.0054582,0.024862,0,0.0069179,0.0025668,0.0027113,0.004519,0,0.0034141,0,0.015444,0
0,0,0,0.079696,0.011779,0,0,0,0,0.0011886,0,0.0003544,0,0,0.0049357,0,0
0.012273,0.00094336,0,0.02501,0,0,0.050668,0.0056908,0.0059368,0.0017191,0,0.0017692,0.0033182,0.013388,0,0.048845,0
0,0.0077967,0.00075721,0.019321,0.013569,0,0.001344,0,0.0012083,0,0,0,0,0,0.0041116,0.00037005,0
0,0.0031423,0,0.010679,0.0055733,0,0.0052632,0.0064549,0,0,0,0.0086932,0,0.00465,0,0,0.0036163
0,0.0021715,0.0020551,0.0083732,0.0032386,0,0.0066254,0.01285,0.0052806,0,0.0030892,0.0065906,0,0,0,0.013555,0
0,0,0.0021625,0.0005169,0.017349,0,0.010699,0.0055294,0.0077351,0.0017889,0.0021466,0.00031887,0.00098999,0,0,0.018934,0
0,0,0.011631,0.092921,0.001848,0.010619,0,0.00013572,0,0,0.0034723,0.0010844,0.0086161,0,0.0036539,0,0.0061766
0,0,0.014576,0.0054842,0.012095,0,0.0017386,0.0030092,0,0.0020392,0,0.0084042,0.00081694,0.0037017,0,0.0059016,0
0,0,0.0028133,0.092244,0.0023565,0,0.0039275,0.0020896,0.0005085,0.0044862,0.0043146,0.0052987,0.0049864,0,0.0039528,0.0025568,0.0084652
0.00010359,0,0.013837,0.00039921,0.0066957,0,0.017888,0,0.0013703,0,0.0043751,0.0094724,0,0.025032,0,0.00041461,0
0,0.003191,0,0.010296,0.00097893,0,0.0011014,0.0047801,0,0.00055209,0,0,0.00052405,0.0047811,0.0018165,0.0033514,0.00061784
0.0042798,0,0.0025792,0.011051,0,0,0.0054483,0,0,0,0.0004176,0,0.007576,0,0.0019295,0.0092833,0.0023021
0,0.016746,0,0.093336,0.0067545,0,0.014447,0.020122,0,0,0,0.0029363,0.0020751,0.0089807,0.0035243,0.02586,0.0090323
0.014864,0.0080529,0.0093581,0.0062171,0.0062665,0.0037151,0.017658,0.0047719,0.0015187,0,0,0,0,0,0,0.027357,0.00095066
0,0.0032158,0,0.0070182,0.00050543,0,0.0044164,0,0,0.00017507,0,0,0.00032676,0,0.0012198,0,0.0010744
0.0043813,0.0045318,0,0.0025705,0.0010654,0.00070298,0.026905,0.0032468,0.011882,5.8773e-05,0,0.0071927,0.0044451,0,0,0.019891,0
0.00038235,0.0015963,0,0.029679,0.013262,0.00085578,0.015949,0,0.00179,0.0016441,0,0.00080183,0,0,0,0.010449,0
0.0060468,0,0,0.0039124,0.00072623,0.0066541,0.04141,0.0053302,0.0036884,0.0068551,0.0046234,0,0.0025311,0.0088712,0.0028764,0.04188,0.0039272
0,0.0024451,0.00060918,0.095123,0.0032475,0,0,0.007906,0.0022849,0.0034206,0.0044614,0,0,0.0011849,0.0075941,0,0
0.01261,0,0.0027009,0,0,0.0084187,0,0.0072001,0.0031077,0,0.0016851,0.0093921,0,0.0062325,0.0016279,0.0005379,0.0018612
0,0,0.001159,0.0825,0.0036486,0.00050705,0,0.0051906,0,0.0015009,0.0038927,0,0,0.002098,0.0060284,0.0024014,0.0073262
0.0012717,0.0044856,0.0045677,0.066513,0.011716,0.0078568,0,0,0,0,0.0007434,0,0,0,0.0025289,0,0.0025991
0.0074001,0,0,0.084381,0.0090417,0,0,0.00065556,0,0.0048466,0.0036072,0,0.0039995,0.0020189,0.0059033,0,0.0072169
0.0014182,0.0034479,0.011905,0.030832,0.013084,0,0.015754,0.0013092,0.015728,0.0064124,0,0.0054562,0.0040595,5.9979e-05,0,0.012155,0
0.0037771,0,0.011278,0.0096619,0,0.0021344,0,0,0,0,0.0013824,0,0,0,0.0023789,0.0023234,0.0030814
0.0052966,0.0056229,0,0.0052604,0,0,0.0041823,0,0,0.00152,0.0012951,0.011079,0.00069052,0.0072327,0.0019081,0.007474,0.001713
0,0.0066694,0.019011,0.017503,0.012132,0.0077972,0.0031102,0.0092544,0,0.0020862,0.0027203,0,0,0,0.004421,0.00011672,0.0045072
0.002874,0,0.00039463,0.099993,0.0023802,0,0,0,0,0,0,0,0.0060593,0,0,0,0.0078692
0.0095582,0.0089635,0.0024668,0.072895,0.0037283,0.0039989,0,0,0,0,0.00024453,0.00093332,0,0,0,0,0
0.00094498,0,0.00013706,0.061233,0.0023411,0,0,0,0,0.0021505,0.0018328,0.0011921,0.002469,0,0.0034651,0,0.0035786
0,0,0,0,0,0,0,0,0,0.0034433,0.0084098,0,0.0013955,0,0,0,0.014799
0,0,0,0.0026637,0,0,0.0029465,0,0,0,0.00079902,0,0,0,0.00094872,0.0066797,0
0.0022098,0,0,0.014327,0.0020123,0,0.0047986,0,0.0015681,0,0.00082464,0,0,0.005268,0.0022479,0.0009711,0.0023764
0,0.022348,0.00014463,0.023439,0,0.0019494,0.01666,0.0078539,0.0055307,0,0,0.0031953,0,0.011716,0.00055544,0.032055,0.0014277
0,0.0062836,0.0051566,0.0058488,0.0017257,0.00098489,0.028498,0.011792,0,0,0,0.021152,0,0,0,0.022837,0
0.0088483,0.0027778,0,0.0046001,0.00084262,0,0.010453,0,0.007532,0.00091651,0,0,0,0,0,0.021141,0
0.000501,0.0027415,0.014455,0.075715,0.015694,0.0016639,0.0029023,0,0.0050348,0,0,0.013365,0.0080897,0,0,0,0
0,0,0,0,0,0,0.77991,0.00032854,0,0.0026358,0.0028203,0,0.00076825,0,0.0047477,0,0
0,0.0070701,0.00068168,0,0,0.00043987,0.01301,0.0038694,0.010293,0.0033448,0.0030816,0.0034292,0.0016997,0,0,0.022733,0
0.0012782,0,0,0.0046527,0,0,0.019742,0.0011002,0.0090317,0,0.0033199,0.010094,0.0039272,0,0,0.034877,0
0.0050638,0.010676,0.0058909,0.020579,0.020798,0,0.010597,0.0059701,0.0018,0.0040645,0,0,0.0034436,0.0019653,0.0035007,0.015165,0
0,0.0098368,0.0037394,0.067582,0.0093216,0.0010845,0,0,0,0,0,0,0.0060771,0,0.0045483,0,0.0064707
0.0078298,0,0.008719,0.012833,0.00012448,0.0035191,0.00062633,0,0.00052173,0,0.00099045,0,0,0,0.0021587,0,0.0021106
0.0022436,0.0018239,0,0.078716,0.0044001,0,0,0.00050958,0.00019784,0.0045952,0.0033062,0,0.0034777,0.004112,0.0053397,0,0
0,0,0,0.073671,0.007364,0,0.001219,0,0.0010882,0.0037064,0,0.0056919,0.0034475,0,0,0,0.006313
0,0.0085626,0.012151,0.087363,0.0066497,0.00053896,0,0,0,0,0.0045694,0.0089258,0.0082982,0,0.0079858,0,0.0037413
0,0.00020127,0.0061233,0.031732,0.0050092,0,0.0033498,0.0021464,0,0.00053913,0.0023568,0,0,0,0,0,0
0.00074076,0.030788,0,0.0027064,0,0,0.017585,0.037397,0,0.0070282,0,0.018691,0,0.0015604,0,0.02492,0
0,0.0081199,0,0.088087,0.012815,0.0013074,0.0079076,0.0024339,0.0003639,0,0,0.0052034,0,0,0,0.0042876,0
0,0,0,0.066763,0.001051,0.0011016,0,0,0.00074289,0.0030147,0.0023768,0.013118,0.0027177,0,0,0,0.0047373
0,0.016175,0.0046275,0.011916,0,0.0081643,0.034691,0.0072317,0.0097036,0,0.00027271,0.024108,0.01738,0,0,0,0
0.0041282,0,0.028379,0.074079,0.0037626,0.012346,0.014732,0,0,0,0,0.00097492,0,0.018877,0,0.017138,0.005065
0.004364,0,0,0.061692,0.00026089,0,0,0,0,0,0.002282,0.014493,0.0047337,0,0.00013738,0,0
0.00081717,0,0.0049509,0.0016707,0.0010016,0,0.033528,0,0.0041278,0.0040561,0,0.010513,0.0024579,0.00172,0,0.04578,0
0.0031385,0,0,0,0.0048396,0.0081282,0.012838,0,0.0013166,0.0024453,0,0.0064961,0.0010052,0,0.0018418,0.0053758,0.0026971
0,0,0.0017648,0.0037109,0.0014952,0.0038817,0.05726,0,0.0015619,0,0.0024563,0.0010432,0,0,0,0.061966,0
0,0,0,0.045175,0.0077251,0,0,0,0,0.0018946,0,0.0042453,0.0011922,0.0079069,0,0,0.0027121
0.010168,0,0.012499,0.07548,0.022905,0.0063167,0.0089649,0.00010876,0,0.0015538,0,0,0,0,0,0.0083187,0
0,0.0028786,0.0041053,0,0.017785,0.0085191,0.057583,0.00010478,0,0.0039076,0,0,0,0.0062355,0.0072248,0.07488,0.00015488
0,0,0,0.081428,0.012972,0,0,0.0012028,0.0028753,0.0030814,0.0032626,0,0.0029035,0,0.0047234,0,0.0057801
0.005911,0,0,0.014239,0.0038749,0.0032219,0.028378,0,0,0,0,0,0,0,0.0008401,0.038128,0.0060209
0,0.0048684,0,0.011254,0,0,0.002735,0,0.002572,0,0.0019623,0,0.004245,0.015175,0.0024416,0.0087117,0
0.0015603,0.0010884,0.015074,0.0046635,0,0,0.0033033,0.0070032,0.0026672,0,0.0016863,0,0,0.0063338,0.0018709,0.0078902,0.0027651
0,0.014029,0.0049587,0.018792,0.0020962,0,0.0019339,0.00067211,0,0,0.0028955,0.004512,0,0,0,0.0082951,0
0,0,0.014272,0.096089,0,0.0024091,0,0.0077288,0.00101,0.0038397,0.0045542,0.01468,0,0,0.0037478,0,0.0076725
0.0302,0.0050732,0.0016364,0,0,0.0090853,0,0,0,0,0,0.97763,0.0017558,0,0,0,0.0036727
0.013277,0,0.00070688,0.057408,0.00083185,0,0.022529,0,0.008595,0,0,0,0.011849,0.0046113,0,0,0
0,0,0.0014439,0.010011,0.015232,0.0052853,0.0068968,0.0041042,0,0,0.0028193,0,0,0.008704,0.0036238,0.0042678,0
0.0023234,0,0,0.064983,0.011649,0.0049375,0.0035315,0.010759,0.0085833,0,0,0.011411,0,0,0,0.0044368,0
0.0072179,0.016989,0.0037447,0.022896,0,0.027688,0.02219,0,0.010086,0,0,0.0013775,0,0.0021825,0,0.013611,0
0.0041455,0,0.003581,0.0014501,0,0.0053641,0,0.0050946,0,0.0020197,0.00082494,0,0.00030525,0,0.00045437,0.001084,0
0,0,0.0073096,0.0070361,0.0057737,0.0072276,0,0,0.0011934,0,0,0.0067728,0.0037094,0.015424,0,0.0031876,0.0020421
0.014235,0.010595,0.0026901,0.09076,0.01632,0,0.011633,0.0052337,0.0033237,0.010975,0.0036873,0.013648,0.0078942,0.0099278,0,0,0
0,0.012297,0.0034347,0.0086811,0.020071,0.0090418,0,0.0045154,0.0062703,0,0.0030593,0.0011849,0,0.0025141,0,0.0047117,0
0.0079299,0,0,0.0059287,0.01534,0.003123,0.007759,0.0022316,0.0068053,0.00069772,0,0.0038673,0,0,0,0.018137,0
0.0018912,0.0019043,0,0.059301,0.013477,0.0018537,0,0.0071445,0.00079654,0,0,0.0018326,0.0079904,0.01515,0,0,0
