0,0.0923,0,0.0036889,0.00512,0,0,0.00058517,0.00057281,0,0.0019007,0,0.00012213,0.10533,0.00042945,0,0,0.0060833,0,0.0013185,0.0018994,0.0064378,0.00054022,0,0.00052254,0,0.0032038,0,0.0023668
0.0015233,0.0014264,0.00013062,0.016442,0.0021049,0.0028536,0.0023805,0,0.10325,0,0.00025738,0,0,0,0,0,0.0018655,0.0039877,0,0.0014766,0.0020003,0.0086444,0,0,0,0.0014233,0.013975,0.0031228,0.0026796
0,0.00060736,0,0.0061947,0.00078224,0.00045604,0.00026716,0.0020659,0.00011537,0,0.00044679,0,0.00015513,0.00033022,0,0,0.0026674,0.0014752,0,0.0020252,0,0.0012814,0.0016624,0,0,0,0.00013066,0.0018191,0.00025402
0,0.00066677,0.00012427,0.0057813,0.0044847,0.0031635,0.006463,0.00049283,0.00025919,0,0.0030327,0.00090365,0,0.00027957,0,0,0.00089901,0.0036706,0,0.0016062,0.004313,0.0055503,0.0025694,0,0,0,0.0057731,0,0
0.00060774,0.00079992,0.00011073,0.00069857,0.00051952,0.0015678,0.00034739,0.00026583,0.0013021,0,0.0010554,0.0031476,0.0010143,0.00033601,0,0,0.0023761,0.0029916,0,0.0028564,0,0.0015673,0.00028217,0,0.0021546,0,0.0040391,0,0.0010473
0,0.0017906,0.00080053,0.014678,0,0,0,0,0,0,0,0,0,0.00087977,0.0010418,0.00024434,0,0.11193,0.0021479,0,0.0012815,0,0.0032366,0,0.00081142,0,0,0.0043127,0.004881
0,0.00047456,0,0.0059793,0.00017417,0.0013716,0,0.00081259,0.0011286,0.0010413,0.10531,0.002272,0.0015766,0.00027267,0,0,0.001771,0.00086559,0,0.0019616,0,0.00054487,0.00015427,0,0.001183,0.00093151,0.0030591,0.0015621,0.00077515
0.00024072,0.00016546,0.0002412,0.0021298,0.0007598,0.00050775,0,0,0.00062439,0,0.0013365,0.00025403,0.0001033,0.00033596,0,0,0,0.002186,0,0.00045289,0.00051221,0.0054027,0.00071844,0,0,0,0.0003694,0,0.00099367
0,0,0,0.0076196,0.0018644,0.00011616,0,0,0,0,0,0.00016441,0,0,0,0,0.00018183,0.0021065,0.00049534,0,0,0.0010208,0.002175,0,0.0016794,0,0.00067873,0.0027088,0
0,0.00083326,0,0.0025451,0.0018915,0.00021883,0.00083791,0.00016312,0.0011906,0,0,0,0.00031404,0.00086947,0,0,0.0014645,0.0035979,0.00018387,0,0.00094969,0.0048941,0,0,0,0,0.0046099,0,0.0016969
0.00031903,0,0.00032386,0.0021007,0.00015587,0.095812,0.00067896,0.0014563,0,0,0,0,0.00035945,0.00030243,0,0.00054116,0.11216,0.00095679,0.00085136,0.0018917,0,0,0.00023231,0,0,0,0,0.00057749,0.0012792
0,0.00012339,0,0.0096364,0.0014278,0,0.0022315,0.00091318,0.00030254,0.00018216,0,0,0.00014389,0.00057808,0.00094413,0,0.00014299,0.0013819,0.00055032,0,0.00067337,0.00085694,0,0.00086872,0,0,0.0023548,0,0
0.00027802,0.00017325,0.00022402,0,0.0016998,0.0016383,0.00061367,0,0,0,0,0.00058567,0,0,0,0,0,0.0038873,0,0.0058146,0,0.047603,0.00053136,0,0,0,0,0,0.0002607
0.00026806,0.0013692,0,0.0060558,0.00058938,0.0040838,0,0.00027205,0,0,0,0.001022,0.00042884,0.0018837,0,0.0018007,0.0032297,0.0023787,0,0,0.00015158,0.002424,0.00082813,0,0.00083399,0,0.011895,0,0
0,0.09424,0,0.018255,0.091377,0.0014104,0,0.0016582,0.0023609,0.00059838,0.0032096,0.1092,0.0021778,0.0034463,0.0011157,0.0016688,0.0019306,0.012052,0,0.12906,0.003849,0.013502,0.0019599,0,0.0014075,0,0.0090247,0,0
0,0,0,0.0078901,0.00093682,0.00045391,0.0003005,0,0.00074009,0,0,0,0.00040675,0.00066498,0.00038268,0,0,0.001835,0,0.00077335,0.00011905,0,0.00012856,0,0,0,0,0.00034036,0.0013104
0.00012743,0.0004229,0,0.0064825,0,0,0,0.00070617,0.00023026,0,0.00045458,0,0.00043368,0.00085729,0.00040304,0,0,0.0023403,0.00043641,0,0,0,0,0,0.00014229,0,0.00034474,0.00025691,0.0014535
0.00054137,0.00082472,0,0.0063065,0.00011765,0,0,0.00023361,0,0,0,0,0,0.00042659,0.00015417,0.00031107,0,0.00031402,0,0.00012926,0,0.0021212,0.0011,0.00031032,0.00068296,0,0.00059516,0.0026971,0.00018
0,0.0020594,0.00054261,0.014958,0.00038052,0.0002978,0.00057182,0.0014117,0.00047338,0,0.00042066,0.0028037,0,0.0013442,0.00063189,0,0.00064484,0.0039105,0,0.0016823,0,0.0012039,0.12448,0,0.00035638,0,0.0010205,0,0.0024154
0.00044063,0.00080986,0,0.0095328,0.002391,0.0018309,0.0013227,0,0.00054421,0,0,0.00051574,0,0.00031383,0,0,0,0.0046871,0,0.0048853,0,0.012975,0,0,0.00068812,0,0.018011,0,0.013952
0,0.00013706,0,0.0010258,0.0014481,0.00041071,0.0039459,0,0.00042807,0,0.0015513,0,0,0.00044144,0,0.00016774,0.00022778,0.0051552,0,0.00096431,0.00016801,0.0038136,0.001571,0.0004242,0.0053206,0,0.0036819,0.00029364,0
0,0.0016961,0,0.00061377,0.00022953,0.00048588,0.0001199,0.00023492,0.00026499,0,0,0,0.00064773,0.00098142,0,0,0,0.0021164,0.00065062,0,0,0,0.0011187,0.00016676,0,0,0,0,0.0095829
0,0.0011983,0,0.010407,0,0,0,0.00023493,0.00016884,0,0,0,0,0,0.00089552,0.0012583,0,0.0072533,0.00041817,0.00042884,0.0024013,0.003424,0,0.00056396,0,0,0.0072943,0,0.0037694
0,0.00024666,0.00017546,0.00030181,0.0017929,0.00062032,0.097182,0.00038906,0,0,0.00054052,0,0.00071489,0.00081963,0,0,0,0.0011099,0.0004243,0,0,0.00014773,0,0,0.0014615,0,0.0047051,0.0017858,0.0026815
0,0.00035809,0,0.0018086,0.00054659,0.003172,0.00025724,0,0.10015,0,0.0026884,0.00033806,0.00070052,0.00022763,0.00087122,0,0.0003118,0.0036418,0,0.0022201,0.0040628,0.0041454,0.00091485,0,0,0,0.0034992,0,0
0.00038032,0,0.00081681,0.0036567,0.00024981,0.0011677,0.0012837,0,0,0,0.0035282,0,0,0.00039698,0,0,0.00066262,0.00018005,0,0.0054614,0,0.090925,0,0,0,0.0026754,0,0,0.0012884
0,0.0025903,0,0.067174,0.0039196,0.0010505,0.00094903,0,0.00012727,0,0,0.00043646,0,0.12433,0,0.00091534,0.0004809,0.0034725,0.00045219,0,0,0.0015905,0,0,0,0,0.028446,0,0
0.00036015,0,0,0,0.00019261,0.0011333,0.00062772,0.0003168,0,0.00043645,0.0016698,0.00045111,0,0.00034588,0,0,0.11049,0.001343,0,0.00062617,0,0.0057246,0,0.00088125,0,0,0,0,0.0004642
0.00099567,0.095916,0,0.023728,0.005418,0.102,0.0046131,0,0.0025242,0.00075818,0,0,0,0.00090444,0,0,0.001517,0.0055925,0,0.0046392,0.0024678,0.021759,0,0,0,0,0.025559,0.0098699,0.0053165
0.00055478,0.094779,0.00027799,0.02616,0,0,0.00073193,0.0028425,0,0.005551,0,0.00045588,0,0.0018765,0,0.0011419,0.0022372,0.0017802,0.00081611,0,0,0.10046,0,0,0,0.0010243,0.0021564,0.015299,0.0069713
0.00088601,0,0,0.0046398,0.00051656,0.0038162,0.0007173,0.00053118,0.00033014,0.00044035,0.00028508,0,0,0.0010011,0,0,0.0008025,0.0022817,0,0.0017328,0.00089507,0.00315,0,0,0.00034082,0,0.0011809,0.0058957,0.00038005
0,0,0,0.024908,0,0,0.099251,0,0.00018693,0,0,0.00042335,0.00024651,0.00093802,0,0,0,0.0025297,0,0.0002475,0,0,0,0,0,0,0,0,0
0.00081411,0.0020276,0,0.011782,0.0013671,0.00039109,0.0018147,0.0044222,0.00025187,0,0,0.00016144,0,0.10646,0,0.00084864,0.0014879,0.005037,0,0.0012621,0.0001959,0.0029323,0,0,0.0011446,0,0.016626,0,0.0021912
0,0.00044306,0,0.0038325,0.00088581,0.00089584,0,0,0,0,0.003598,0.00015829,0,0.0013349,0.0012124,0.00081545,0.0016196,0.0024949,0.0010906,0.0017613,0.0013159,0.0028855,0.00084782,0,0.0023623,0,0.00086455,0,0.0012219
0,0.0014002,0,0,0.00060631,0,0.00079299,0.0015529,0.000198,0.0008237,0,0.00081061,0,0,0,0.00063592,0.00038484,0.0019169,0,0,0.10639,0.025264,0.00032835,0.00052256,0,0.00035997,0.0039503,0.00015174,0.00028621
0,0,0,0.007914,0.00013619,0,0,0.0012581,0.00049323,0.00087702,0,0,0,0.00058313,0,0,0.00051049,0,0,0.0063139,0,0.0028357,0,0,0,0,0,0.0020313,0
0.00050001,0,0,0.0025635,0.08975,0,0.00028093,0.00056825,0.0010715,0.00072189,0.00056393,0.0006043,0,0.0011414,0,0,0.0026599,0.0066213,0,0.0011286,0.0013769,0.0045392,0.00062864,0,0.00047602,0.0001669,0,0.0016793,0
0,0.0043923,0,0.024006,0.0026646,0.0028602,0.0011395,0.0050214,0.0010108,0,0.0011435,0.00080738,0,0.00097956,0,0,0.0027358,0.0020564,0,0,0.11396,0.04894,0,0,0.002638,0.00094778,0.014181,0.0065488,0
0.000346,0.00056536,0.00065874,0.010739,0.091641,0.09648,0,0,0,0.00083436,0.00098394,0,0.0014612,0.00011803,0.00051616,0.00038749,0.00025658,0.007631,0,0.00038982,0.0012987,0.0057543,0.000587,0,0,0,0.0017351,0.0085615,0.0034861
0,0,0,0.00092342,0.0018534,0,0.00075551,0.00059423,0,0,0,0,0,0,0.0016622,0,0,0.0021317,0.00076889,0.11691,0.00084426,0.0023819,0.0023026,0.00059666,0.0023426,0,0.0072485,0.00054327,0.0029674
0,0,0,0,0.001602,0.00027274,0,0,0.00098857,0,0,0,0.0023429,0,0,0,0,0.0013898,0.00063683,0.0012512,0.00077926,0.0055361,0.0012636,0,0.00037714,0,0.044243,0.11674,0.044056
0,0,0,0.0068045,0.0020743,0.00064301,0,0.0018074,0.00070723,0.00037458,0.00084337,0,0.00035627,0.0010529,0.00052827,0,0.0029348,0.0018633,0,0.0020321,0.0028688,0.0068724,0.00069008,0,0,0,0.0048198,0.0046719,0.00039967
0,0,0.001182,0,0.0028045,0,0,0,0,0,0,0,0.0001023,0,0.00048418,0.00041189,0,0.0018944,0.00061805,0,0,0.090716,0.0014071,0.00095279,0.00074065,0.0010022,0.00065202,0.0020756,0.0011645
0,0,0.00075342,0.00031788,0,0,0,0,0,0.00081609,0,0,0.00095951,0,0.0016124,0.00079567,0,0.10662,0.0011692,0,0.0016283,0.00035722,0.00031643,0,0,0,0,0.00089296,0.0028706
0,0.00053606,0,0.0046203,0.0061496,0.0052208,0,0.00062343,0.0013686,0,0.1147,0.0011033,0,0.002192,0.0013313,0,0.0017048,0.0094873,0.00048519,0.0085467,0.12612,0.077517,0.0036416,0,0,0,0.010659,0.0022404,0.0019592
0.00010237,0,0.00074821,0.00055495,0.0019899,0.0020971,0.0007171,0.00037853,0.00035375,0,0.00099084,0.00011875,0,0.00037963,0,0,0.00014628,0.0021953,0,0.0010699,0.0020621,0.0079589,0,0,0.0046414,0,0.0056731,0.0023962,0
0,0.00039572,0.00021682,0.0039253,0.0019999,0.00082248,0,0.00085754,0,0,0.0018205,0.00090852,0.0009363,0,0.00084552,0,0.0010398,0.0020723,0.00067411,0.0024059,0.0027254,0.007957,0.12237,0,0.0011336,0,0.018346,0,0.0051328
0,0,0,0.0032448,0.0018307,0.00094124,0,0.00065287,0,0,0.00035937,0,0,0.00093807,0.00070674,0,0.0031189,0.010259,0,0.004472,0.0028646,0.0085794,0.00096108,0,0,0.0006142,0.0023459,0.005454,0.0005817
0,0.00029469,0,0.0085108,0.0046635,0.00041559,0.0027147,0.0016584,0.00060386,0.00013009,0.0014291,0.0019835,0,0.00030383,0,0,0.0026248,0.0081077,0,0.0025848,0.0017273,0.0073535,0.00085793,0,0.0010573,0,0.0027361,0.0038583,0
0,0.00018673,0,0.0058177,0,0.0037048,0.0001981,0,0.00041795,0.00025765,0.00054538,0.00065243,0.00025906,0.00051739,0.00098689,0,0,0.00024407,0,0,0,0.0015556,0.0021644,0,0,0,0.005513,0,0.00058762
0.00372,0.00084638,0.0019278,0.019854,0.00017281,0,0.099305,0,0.10008,0,0,0,0,0,0.0032816,0,0,0.00038492,0.0031777,0,0.1121,0.02592,0,0,0.12642,0,0.11682,0,0.032244
0,0.00037728,0,0,0.0046731,0.0014847,0,0.00012993,0,0.0010151,0,0.00087139,0,0.00049915,0.00079928,0,0,0.004522,0,0.005751,0,0.056697,0,0,0.00095509,0,0.0078597,0.0039569,0
0.00076266,0.00060309,0,0.023613,0.096771,0,0,0.0020772,0,0.0043811,0,0,0,0,0,0,0.004029,0.012066,0,0.00081084,0.0047173,0.013301,0.0027598,0,0.0027586,0,0.010027,0.031477,0.0039364
0.00039738,0,0.00018826,0.00012213,0.002209,0,0,0.099595,0,0,0,0.10443,0,0.00033409,0.0017862,0.00070888,0.00097655,0.0017832,0.0012047,0.0012635,0.0035448,0.0054865,0.00093693,0,0,0,0.0072553,0,0.0039221
0,0.00032582,0,0.01555,0.0035521,0.00020869,0,0.0012992,0.001455,0,0.0011525,0.00096943,0.00083743,0,0.00042588,0,0.0026238,0.0088807,0,0.0009188,0.0039935,0.0085102,0.00083265,0,0.0019271,0,0.0067953,0.0065778,0
0,0.0017639,0,0.0037636,0,0.00089255,0.00080194,0.0010737,0.00075005,0,0.10395,0.0024685,0,0,0,0.00047208,0.00035148,0.0055574,0,0.00077509,0,0,0,0,0.0010195,0,0,0.0018591,0
0,0.0005573,0.00051911,0.0055331,0.091275,0.00018555,0.0070021,0,0,0,0.00084949,0,0,0.00072836,0,0,0,0.0045766,0.00045563,0,0.002106,0.0032263,0.1205,0,0.00044111,0,0.0048902,0.00043909,0.0017433
0,0.00036584,0.00053281,0.0045957,0.0014619,0.0025136,0,0,0.00083242,0,0.00038913,0,0,0,0,0,0.00032396,0.0023817,0,0.00053277,0.0029367,0.0062472,0.0010945,0,0,0.00035531,0.0032918,0.0015441,0.0019982
0,0.001011,0,0.00766,0.00042029,0.0012498,0,0.00093366,0,0,0.0016113,0.00040918,0,0.00042087,0,0,0.0012095,0.00035212,0,0.00095642,0,0.0062738,0,0.00013712,0,0,0.0099388,0,0.0070114
0,0,0,0.010236,0,0.00020665,0,0,0.00052909,0,0.10705,0.00040645,0.00089986,0,0,0,0,0.0020285,0.00027629,0.0035535,0.0075034,0.022575,0.00020194,0,0,0.00045027,0.0033492,0.0052216,0
0,0.0012676,0.00037969,0.0056714,0.001299,0.00083301,0.0069343,0.0010116,0,0.0023529,0,0,0,0,0,0,0,0.0046444,0,0.0018186,0.10597,0.037146,0.0011354,0.00065575,0,0,0,0.005959,0
0,0.0022127,0.0001317,0.0037755,0.0020377,0.0017441,0,0.0047754,0.0014293,0,0.0019019,0,0,0.00073479,0,0,0.00069851,0.0031243,0,0.001621,0.0015348,0.0064589,0.00041219,0,0,0.00046994,0.0025274,0.0083518,0.0029518
0,0.00039492,0.00062861,0.0075795,0.0018864,0.00068903,0,0.00016572,0.00014378,0,0.00033547,0,0,0.0040716,0.0016375,0,0,0.0010375,0.00063684,0.002065,0.0058427,0.0066459,0.00073296,0,0.00089343,0,0.011717,0,0.0024217
0,0,0.00034404,0.0066095,0.091295,0,0,0.00090263,0,0,0,0,0,0.00019202,0,0,0,0.0044216,0,0.0018246,0.0015929,0.0028356,0,0,0,0,0.0056553,0.0031466,0.0012636
0,0.093777,0,0.010366,0.0036677,0.0014056,0.0003191,0.0029028,0.00018987,0,0.0079778,0,0,0.00067911,0,0,0.003061,0.013324,0,0.0015267,0,0.034255,0.00059109,0,0.0026073,0,0.013088,0,0
0,0.00060007,0,0.0012826,0.001624,0,0,0.0011942,0.00010658,0,0,0,0,0,0.0017997,0.00094283,0,0.0046816,0,0.0018441,0.0054416,0.0075406,0.00071474,0,0,0,0.0085598,0,0.0046273
0,0.00053638,0,0.00025333,0.00025407,0.00099156,0.0004069,0.0013532,0.0014977,0.0032336,0.0020026,0.00017356,0,0.00064307,0,0,0.00044363,0.0015719,0,0.0016851,0,0.0036125,0.00019752,0,0.00013421,0.0004357,0,0.012188,0.0018392
0,0,0.00040554,0.011864,0.092449,0.0035912,0,0,0.00053776,0,0.0044719,0.0003693,0.0006858,0,0.0031328,0,0.00081409,0.0069106,0,0.0036975,0.0084284,0.013897,0.0005737,0,0,0,0.0068148,0.0048365,0.0022058
0.00019957,0,0,0.0096827,0.0032211,0.0026748,0.0021322,0,0.00080638,0,0.00055236,0,0,0.00012276,0.0014856,0,0.00048289,0.0020878,0,0.00056257,0.002442,0.0071778,0,0,0,0.0005421,0.011439,0,0.0050792
0,0.00062949,0.00029594,0.0042759,0.0019197,0,0,0.00043407,0,0,0,0,0,0,0.00066314,0,0.0001226,0.0013316,0.00055727,0,0.1077,0.027814,0.0017989,0,0,0.00053254,0.0003857,0.0019777,0.0015217
0,0.00068582,0,0.0065927,0.0020024,0.00044434,0,0.00045994,0.00012637,0.0006569,0.0016802,0,0.00068544,0.00061916,0,0,0,0.0026192,0,0,0.0075095,0.0089603,0.0012861,0,0,0.00098141,0.005569,0.0031101,0.0013669
0,0,0,0.0072196,0.0017773,0.00027893,0,0.0006792,0.00017469,0,0.0027418,0.00015151,0,0.0011652,0.00068738,0,0.00067429,0.0052089,0,0.0024829,0.0032682,0.011272,0.002049,0,0.0026122,0,0.0043266,0.0041961,0
0,0.00050136,0,0.00024662,0.003577,0,0.00040076,0.00035716,0.00019384,0,0.0011836,0.00095062,0,0.00020449,0.00051449,0,0,0.0023155,0,0.00033218,0.001707,0.0035145,0.00074192,0,0.00078348,0,0.0030444,0.0025036,0.0019483
0,0,0,0.012654,0.0010766,0.00013342,0,0.00021849,0,0,0.0002885,0,0.00019113,0,0.0012067,0,0,0.0020631,0.00070136,0.00061266,0.0014807,0.0035073,0.00073495,0,0,0,0,0.003079,0.0013451
0,0.00047175,0,0.0084278,0.0012526,0,0.00023631,0,0.0014802,0,0.00099079,0.0013879,0,0.00017328,0,0,0.00052282,0.0035116,0,0.0011243,0.0036529,0.0064452,0.0012283,0,0,0.00027083,0.0071251,0,0.003306
0,0.00027852,0.00010093,0.00090424,0.0015703,0.00018084,0.00043623,0.00022053,0,0,0.000948,0.00021979,0,0,0.00027085,0,0,0.0016204,0,0.00048072,0.0058732,0.008502,0.00088971,0,0,0,0.0040869,0.0010592,0.00053662
0,0.0014329,0.00084367,0.011139,0.0017522,0.0035384,0,0.00088334,0.00096898,0,0.0046033,0.0025249,0,0.11036,0,0,0.0028976,0.0029322,0.00059282,0.010172,0.0034681,0.011921,0.0023426,0,0.00023208,0,0.0095074,0,0.0050756
0,0,0,0.0081481,0.001165,0,0.0031108,0.00095157,0,0.00045654,0,0,0,0.00034645,0,0,0,0.0023075,0.00031167,0.00085762,0.0012658,0.0041031,0.0018253,0,0.0036103,0,0.0062919,0.0002122,0.0003806
