0,0.008533,0,0,0,0,0.002797,0.010359,0.0059448,0,0,0.016331,0,0,0,0.041748,0.03107,0.012232,0.019192,0.031231,0,0.031943,0,0.011628,0,0,0.039439,0,0.01188,0,0,0,0,0.0029225,0.0069777,0.0091035,0.016869,0.0011165,0,0,0.0017123,0.0035556,0.022962,0.010545,0.028096,0.021522
0.049618,0.020388,0.0038074,0,0,0,0,0,0,0.0020234,0,0,0.015005,8.1529e-05,0,0,0.016211,0.033363,0.0022761,0,0,0,0,0.066766,0,0,0.0049041,0,0,0,0.0094853,0.033944,0.025016,0,0.026593,0,0,0,0,0.018151,0.0033038,0,0,0,0,0.027064
0.058105,0.025695,0,0,0,0,0,0,0.0076942,0,0,0.017165,0.012762,0.01133,0.0036272,0.0097375,0.0057755,0.0066778,0.013534,0.022026,0.019183,0,0.0085054,0.037839,0,0.045672,0.024989,0,0.013368,0.0015409,0,0,0.032365,0,0,0.013964,0,0,0,0,0,0.043712,0.050935,0.004104,0,0.032553
0,0,0.02688,0.030282,0.059528,0.0093383,0.89956,0.0053169,0,0.010631,0.034046,0,0.014557,0.0065031,0,0,0.030721,0.053127,0,0,0.0099816,0,0,0.021101,0,0.08638,0.002929,0,0.0049393,0.02377,0,0,0.00015533,0,0.023816,0,0.027766,0,0,0.0018636,0,0,0,0.0041733,0,0.027082
0,0.017403,0,0,0,7.8694e-05,0,0,0,0.010098,0,0.0031448,0,0,0.01203,0,0.0037222,0.026331,0.012996,0,0.021109,0.0057641,0.0010877,0.002836,0,0,0.022369,0,0.0019945,0,0.014755,0,0,0,0.030009,0.013298,0,0,0,0,0.010892,0.0056132,0.072871,0.014686,0,0
0,0,0,0,0,0.017218,0.0099707,0.0083909,0.024261,0.0091556,0,0.0041344,0.0055338,0.0051621,0.0049252,0.042374,0.061857,0.01637,0,0,0.0041273,0,0.0040076,0.00088939,0.0032912,0.021458,0.044245,0,0,0,0,0,0,0,0.04498,0,0,0.005043,0.040551,0.027457,0.015242,0.01055,0,0,0,0.042471
0.001443,0.027284,0.029489,0.088015,0.0049281,0.011862,0.051149,0.032619,0,0,0.034075,0,0,0.0067776,0,0.07731,0.030369,0.012314,0.0092818,0,0.055505,0.0048427,0,0.040311,0.001597,0.013406,0.0059042,0.021953,0,0,0,0,0.0091969,0.045209,0.039042,0,0.023237,0,0,0.014115,0,0.033719,0,0,0.031658,0
0.0018109,0,0.022313,0,0,0,0.0039562,0.006961,0.01809,6.9984e-05,0,0,0.016889,0.026753,0.021773,0.0016952,0.017595,0.0060355,0.0081856,0.0075007,0,0,0,0.0035256,0,0,0.010724,0,0.0037768,0,0.026264,0.017881,0,0,0,0.015368,0.0029061,0.0061182,0.03052,0.007703,0,0.020249,0,0,0.021881,0
0,0.01911,0,0,0,0,0,0,0,0,0.010534,0.026919,0,0.011083,0.030486,0,0.016338,0.071788,0.0065143,0,0.015699,0,0.0028791,0.011822,0,0,0.0036131,0,0,0,0.026108,0,0,0,0.0077134,0.0097274,0,0,0,0,0.0026048,0,0,0.0069863,0.013696,0.052403
0.0018224,0.011153,0,0,0,0.022544,0,0.022052,0.013318,0,0.0078277,0,0,0.020078,0,0,0,0.8464,0,0,0,0,0,0.023015,0.05832,0.051978,0,0,0,0.014836,0.028501,0.0071352,0.010227,0.037789,0,0.014319,0.010933,0,0.056328,0,0.010986,0,0,0.0024179,0.016078,0
0.061299,0,0.0077327,0,0,0.0031248,0.0031973,0,0.055405,0.041311,0,0,0.028485,0.0075361,0.089522,0.022214,0.011439,0.04845,0,0.05881,0.02906,0,0,0.0033321,0,0.085486,0,0.10281,0,0,0,0,0,0.061112,0,0,0.0014544,0.0031841,0.00090211,0.018116,0.055719,0,0,0,0,0.015059
0.058603,0.004907,0.0038398,0.002852,0,0,0,0,0,0.020657,0.010086,0,0,0.00041142,0,0.034493,0,0,0.0036157,0.0013667,0.0031958,0.032329,0.0030302,0.02502,0.036017,0,0.045969,0.02587,0,0,0,0,0.034599,0,0.073834,0.030061,0.0036463,0,0,0.016053,0,0,0.04266,0.010522,0,0.082829
0.048326,0,0.023087,0.0049483,0.04416,0.0094695,0.028073,0.0030622,0.0061128,0,0,0,0,0.00019045,0,0,0,0,0,0.026135,0.0074321,0,0.0054708,0.0024244,0,0,0,0.0065093,0,0.019636,0,0.019201,0.023939,0,0,0.0033921,0,0,0.012581,0,0,0.012261,0.021282,0,0.039525,0.02616
0.038702,0.052041,0,0.061966,0,0.027125,0.078078,0.025639,0,0,0.028117,0.039362,0,0,0.0087614,0.002286,0,0.03321,0.017126,0,0.037222,0.13527,0.043208,0.047229,0.0040212,0.01691,0,0.04203,0.012192,0.082793,0.020342,0,0.012512,0,0.038599,0.049383,0,0,0,0,0,0,0.005949,0.035249,0.011886,0.022982
0,0,0.037718,0,0,0.0083386,0,0,0,0.041014,0.0098184,0.032997,0,0,0.024634,0.011641,0.02839,0.0062015,0.016029,0.017428,0.006157,0.016073,0,0.027109,0,0.10934,0,0.0090881,0.0073581,0.021895,0,0.010659,0,0.013582,0.011911,0.014991,0.0036261,0.031849,0.011867,0.0030601,0.63021,0.022809,0.024058,0,0,0.046733
0,0.030418,0,0.021391,0.0040669,0.0050133,0.0019765,0,0.013502,0,0,0.00081258,0,0,0.021007,0.022385,0.023183,0.0021914,0,0,0,0.0054794,0.026281,0,0,0.021203,0.06019,0,0.010023,0,0,0,0,0,0,0,0,0,0,0.014115,0.051235,0.0078815,0.0097646,0.014095,0,0
0,0.028904,0.0051113,0.051042,0.023003,0,0.088197,0,0,0,0.030531,0,0,0.013207,0,0.0028889,0,0.0043696,0.008787,0.02353,0,0.013985,0.013769,0.028304,0,0,0.01988,0,0,0.0053972,0,0,0,0,0,0.0022234,0.010256,0,0,0.0013031,0,0.019206,0.038428,0,0.039212,0.0067285
0.031473,0,0,0.011117,0,0.0094871,0.048914,0,0.012037,0,0,0.0014283,0,0,0.00361,0,0,0.016302,0,0,0.009713,0,0,0,0,0.0022176,0,0,0.0086349,0,0.0029985,0.027645,0,0.020281,0,0,0.0087543,0.0021029,0,0,0,0.014894,0,0.0097709,0.036067,0
0.018368,0,0.027096,0,0,0.0089512,0.018513,0,0,0.042349,0,0.011083,0.0028195,0.018212,0,0,0,0.027493,0,0,0,0,0.0075428,0.00097663,0,0,0,0.015989,0.0070724,0,0,0,0.0051399,0,0.0047363,0,0.012901,0.0050907,0,0,0.012183,0,0.0067202,0,0.021793,0
0.015506,0.012335,0,0,0,0.0050085,0.021526,0.0094834,0.011477,0,0,0,0.0056697,0.0045697,0.0082015,0,0.0012448,0,0,0,0,0,0,0,0,0.0015581,0,0,0,0,0.010209,0.081317,0,5.1235e-05,0,0,0.0049157,0,0.028528,0,0.046457,0.012,0.029121,0.0095414,0.023124,0
0,0.02501,0,0.018402,0,0.024395,0.030438,0.038466,0,0.034289,0,0,0.012911,0,0.037275,0.011983,0,0.053349,0.037669,0,0.0091767,0,0.027189,0,0.047928,0.074183,0.10779,0,0,0,0.0044434,0,0,0,0,0,0,0,0.031797,0,0.075707,0.033847,0.031587,0,0,0.014536
0,0,0.012365,0,0.025335,0,0.051231,0,0.0017184,0,0.0048228,0.026658,0.00080486,0,0.0055849,0,0.017402,0.0029985,0.0049727,0,0,0.0078758,0,0.018695,0.0058074,0.034076,0.030196,0,0,0,0.00071426,0,0,0,0,0.028618,0,0,0.0039204,0.0060534,0.044891,0,0,0.0043235,0,0.057375
0,0,0.0035405,0.0040106,0.00052362,0.0014281,0,0,0,0.005316,0.011449,0,0,0.0027021,0.0051046,0,0.0018695,0.011464,0,0.0056548,0.96101,0.0045898,0.033332,0.0027454,0.021773,0.048805,0,0,0.0034387,0.00097826,0.015876,0,0,0,0,0,0.0099233,0,0,0.014389,0,0,0,0,0,0.0078208
0.05453,0.045452,0.012213,0.04452,0,0.0087996,0.0050933,0.01653,0,0.02726,0,0,0.0096355,0.0036635,0,0,0,0.032287,0,0,0.0064638,0.056448,0,0,0,0,0,0,0,0.040639,0.020002,0,0.015775,0,0.015298,0,0,0,0.0021687,0.0088715,0.022238,0,0,0,0.017942,0.024056
0.059226,0,0.024623,0,0.0089824,0,0.056182,0,0,0,0,0,0.020381,0,0.07848,0.079991,0.038677,0.13786,0.018977,0.091387,0.032658,0.035234,0,0,0.017495,0,0.05686,0,0.021179,0.0053748,0.01375,0,0.00095647,0.018742,0.031317,0,0,0.013451,0,0,0.012328,0,0.045704,0.045858,0,0.0032317
0.046453,0.0078467,0,0,0.046043,0.0020513,0,0.0076767,0,0,0.0032059,0,0.005947,0,0.0035988,0,0,0,0.0013682,0,0.010454,0,0.13496,0,0,0,0,0,0.0079696,0,0.010186,0.055935,0.01508,0,0,0.0010315,0,0,0,0,0,0,0,0.0034261,0.028917,0
0.14035,0.013569,0,0,0.04569,0.0070747,0.045524,0.0013286,0.0026752,0,0.0051105,0.0038114,0.0030101,0.00034488,0.0012204,0,0,0,0,0.0083096,0.0048244,0,0.026248,0,0,0,0,0.026377,0,0.0026748,0,0.072192,0.072628,0.0022762,0,0,0.0043246,0.010923,0.023756,0,0.02531,0,0,0.00057791,0.021484,0.02784
0,0.0080974,0,0,0.031865,0.0035444,0.0039174,0,0,0,0.0075289,0.011157,0.0038883,0,0.0025151,0,0.0035105,0.0014452,0.0052817,0,0.0031331,0,0.0053444,0,0,0.0036884,0.047828,0.018308,0.015042,0,0.0084749,0.041628,0,0.010864,0.019661,0,0,0.0059315,0,0.0028448,0.047766,0.00038815,0.056099,0,0.0038474,0
0.018912,0.024777,0,0,0,0,0.012366,0.002241,0,0.00091063,0,0,0.007251,0,0.01181,0,0,0.041415,0.0078708,0.0041916,0.012219,0.0012027,0.052841,0.01857,0.034368,0,0.034144,0.010218,0,0,0.0039275,0.065818,0.019503,0,0.0094575,0,0,0,0,0,0.06444,0,0.0034414,0.011516,0.004214,0.051403
0.0016954,0.042666,0.031738,0,0,0,0,0.020605,0.0042351,0.0017982,0,0,0.043991,0,0.062069,0,0,0.072499,0.015253,0,0.036198,0.031963,0,0,0,0,0.049535,0.013263,0,0,0,0,0.0037209,0.028454,0,0,0,0.0091485,0.016199,0,0.030572,0.051362,0.018885,0.016455,0.025622,0.021847
0,0.032578,0.0017452,0.025241,0,0,0,0,0.012526,0.0082794,0,0.026719,0,0,0.029543,0,0,0.029451,0.0036297,0,0.0037623,0,0,0,0.0026319,0.0088675,0.065537,0,0,0,0,0.012535,0,0.028123,0.0022241,0,0,0,0,0,0.00069639,0.0033714,0,0.0045074,0,0
0,0.0097194,0.0046806,0.0273,0,0.0062746,0,0,0.00029414,0.019323,0.012973,0.018876,0,0.00096893,0,0,0.0067293,0.0066739,0.0047964,0,0,0,0.013283,0.01814,0.015431,0,0.033474,0,0.010957,0.0077496,0,0.019894,0,0.016591,0.046732,0,0,0,0,0,0,0.014665,0.067929,0,0,0
0,0.0047752,0.032387,0,0.011591,0,0.0061194,0,0,0.002092,0,0,0,0,0,0.027576,0.069378,0,0.00087202,0,0,0,0.02019,0.025867,0,0,0.020153,0,0,0.009492,0,0.0053773,0,0,0.016644,0.057718,0,0,0,0.010092,0,0.31148,0,0.036215,0.0036502,0.037279
0,0,0,0.020879,0.027962,0.0083849,0,0.0076214,0,0,0.00080002,0,0,0.012966,0.03895,0.035777,0.033587,0.0096548,0,0,0,0,0.048024,0,0.027366,0.019994,0,0,0.0093098,0.0026464,0.033007,0,0,0,0,0.023812,0.0045505,0,0.028263,0,0,0,0.0073255,0.09776,0,0.0093555
0,0.0066826,0,0.0089893,0,0.0087169,0,0,0,0,0,0.02796,0,0,0.004882,0.040324,0.11025,0,0,0.030414,0.011169,0,0.013183,0.034052,0.012352,0.014676,0.045003,0,0,0.019886,0,0,0,0.037471,0.02542,0.060887,0.021814,0,0,0.00048581,0,0,0.013667,0.026759,0,0
0.0075106,0,0,0,0.043255,0.0055999,0.0029555,0.00081474,0,0,0.0094739,0,0.010544,0,0,0.067087,0,0.009331,0.0034715,0.033479,0.0029894,0.099652,0.012192,0.091196,0,0,0.017311,0.0075808,0,0,0,0,0,0.036481,0.033157,0.026457,0.032351,0.0044919,0,0,0.0060976,0,0,0.023336,0,0
0.012374,0,0.0088326,0.029744,0.013671,0,0,0,0,0,0.0065766,0,0.0052757,0.0043631,0.022635,0,0.035772,0.022554,0,0.030691,0.0006199,0,0.025667,0.022375,0.0049199,0,0,0.02171,0.0063063,0,0,0,0,0,0,0.039361,0.0015487,0.00061396,0.023404,0,0,0.0051472,0.0065986,0,0.031433,0.025487
