0.042056,0.026291,0.0020691,0.0065617,0.10148,0.0023133,0.26317,0.22708,0.2138,0,0.23897,0,0.021295,0,0.0071844,0.0099652,0.0019285,0.013527,0,0.075938,0.25102,0.046689,0.032048,0.0083202,0,0.025262,0,0.15182,0.0042958,0.02804,0.053628,0.03388,0.021905,0.086797,0.012298,0.11148,0.0011296,0.23879,0.0072209,0,0.2434,0.04635,0,0.010168,0.080695,0.022711
0.2706,0.019638,0.0012378,0.33612,0.077241,0.015493,0,0.25415,0.032003,0.24884,0.25886,0.19469,0.25275,0.2526,0.25714,0.1148,0.076914,0.011203,0.0024665,0.080662,0.24321,0.28716,0,0.22656,0.088992,0.33579,0.0072323,0.18301,0.25781,0.25748,0.21393,0.048395,0.26614,0.16714,0.057188,0.23479,0.018556,0.24297,0,0.0055797,0.0030042,0.19061,0.020771,0.24689,0.18435,0.027142
0.055117,0.26669,0.26976,0,0.27876,0.27303,0.25926,0.0082463,0.25147,0,0,0.14782,0.035793,0,0.020824,0.23986,0.27064,0.2811,0.24656,0.25761,0,0.094191,0.285,0.076499,0.19184,0.0031285,0.27644,0.18619,0,0.011099,0.12084,0.24574,0.040456,0.19564,0.19806,0.088865,0.24691,0.019197,0.24762,0.26422,0.26174,0.16014,0.24447,0.034729,0.17342,0.25148
0.0091714,0.0044239,0,0,0.010803,0,0.0044929,0,0.002405,0,0,0,0,0.0016186,0.00144,0.014168,0,0.0051678,0.0021507,0.0010101,0.00334,0,0.0017575,0.002862,0,0.0086514,0.0053586,0.0039821,0,0,0,0.0019367,0.004143,0.0048224,0,0.037508,0,0,0,0,0.0017194,0.023821,0,0,0,0.0059533
0.0084456,0,0,0.021995,0.025913,0.0034396,0.0044802,0.0087791,0,0,0,0,0.0012423,0.25203,0,0.097704,0.079937,0.0085754,0,0.039599,0.010881,0.054313,0,0.024831,0.016545,0,0.022572,0.0037148,0,0,0.035791,0,0.0050761,0,0,0.08368,0,0.0036596,0,0.0061863,0,0.0058864,0,0.011323,0.03005,0.014639
0.21488,0.27032,0.25603,0.24135,0.2075,0.27839,0,0.23993,0.26523,0.24218,0.25251,0.29589,0.29007,0,0.24642,0.1924,0.24247,0.040441,0.24353,0.25372,0,0.30728,0.24725,0.25048,0.23308,0.2957,0.21268,0.31168,0.23268,0.26849,0.28114,0.2806,0.17328,0.35375,0.26088,0.19232,0.26192,0.25634,0.24114,0.25806,0.03651,0.30481,0.25353,0.26139,0.31147,0.22917
0.10557,0,0,0.18419,0.1651,0.040562,0.23514,0,0.24988,0,0.25292,0.30031,0.028866,0.25056,0.017039,0.15673,0.17096,0.0036072,0.0081792,0.16094,0.24884,0.20079,0.24348,0.23678,0.064409,0.24017,0.28017,0.14031,0,0.25466,0.1576,0.047779,0.074039,0.098542,0.013025,0.18378,0.023464,0.24387,0,0.0026732,0.258,0.040157,0.0025896,0.026802,0.12409,0.25651
0.031128,0.015062,0.0087544,0.0033772,0.17606,0.2411,0.017712,0.013188,0.031323,0,0.0021188,0.018247,0.010234,0,0.017319,0,0.0077454,0.0028422,0,0.040038,0,0.04852,0.028403,0.052503,0.030017,0.06637,0.010566,0.12178,0.28118,0.0019984,0.071059,0.23182,0.011032,0.099251,0.0059533,0.052021,0.0032626,0.0036796,0.0027935,0.0088408,0.01513,0.14611,0.018684,0.019827,0.053551,0.019009
0.18665,0.30359,0.25974,0.11579,0,0.0068166,0,0.25124,0,0.26975,0.0057076,0.02607,0.24955,0,0.24763,0.20049,0.15567,0.28715,0.24658,0.10547,0,0.10799,0.0024955,0.0011977,0.044427,0.036192,0,0.1042,0,0.010767,0.082997,0.030307,0.2217,0.16893,0.24893,0.072779,0.23716,0.010009,0.25889,0.0066106,0,0.096185,0.01132,0.22765,0.17536,0.0039305
0.0034987,0,0.0099164,0,0.0038053,0.0049008,0.0012614,0,0.0057649,0.0070388,0,0,0,0,0.002428,0.0044562,0.014714,0.0032083,0,0.013178,0.0029269,0.024251,0,0.012486,0.0055115,0,0.0033558,0.0071458,0,0,0.018565,0,0.0059516,0.019914,0,0.018578,0,0.0029659,0,0.24467,0,0.077677,0.020555,0.0044197,0.0052796,0
