0,0,0.020653,0,0,0,0.0032351,0,0,0.0068043,0,0,0.0051922,0.0059846,0.0136,0.0077878,0.014597,0.005823,0,0,0,0,0,0,0,0,0.010158,0.03049,0,0.0051286,0,0.039462,0.050373,0.020196,0,0.0014957,0,0,0.0025353,0.031936,0.02152,0
0,0.014879,0.039482,0,0,0.014993,0,0,0.022368,0.0048468,0.014139,0,0,0,0,0.02306,0,0.0066033,0,0.018287,0,0,0,0,0.0084988,0,0,0.031841,0,0,0.06543,0,0,0,0.037002,0.020586,0,0,0,0,0.017129,0.0090363
0,0,0.0043795,0,0,0,0,0,0,0,0,0.0038752,0,0.0093617,0,0,0.041621,0,0.024345,0.00046919,0,0,0,0.0038353,0,0.010353,0.0071787,0.042453,0,0,0.052976,0,0.0014611,0.0017204,0,0.01853,0,0.00074585,0.023367,0.039104,0,0
0,0,0,0.0079707,0,0,0.00567,0.020863,0.037054,0.052262,0.0065497,0,0.011355,0.0050951,0.0014072,0.010152,0.010857,0.0048288,0.007983,0,0,0.0044395,0,0,0,0,0.0083299,0,0,0.014703,0.046229,0,0,0.00025485,0.0074665,0.016927,0.015283,0,0.00071601,0.028672,0,0.031289
0,0.0027742,0.028943,0,0,0,0,0,0,0.011867,0,0,0.0011967,0,0.0045031,0.023046,0,0.0082509,0,0.01073,0,0,0.049087,0,0,0,0,0,0.013177,6.6358e-05,0.095447,0.015207,0,0.015471,0.0094976,0,0,0,0.020444,0.013815,0.044535,0
0,0,0.040182,0,0,0,0,0,0.080048,0.010352,0,0,0.015458,0.056138,0.0099077,0,0,0.0048567,0.0052756,0,0.0066271,0,0,0.010484,0,0,0.011992,0.016308,0.014595,0,0.0064971,0,0.01615,0,0.024608,0.011854,0,0,0,0,0.012663,0
0.010168,0,0.022475,0.017553,0.002221,0,0,0,0.010316,0,0.024682,0,0.016079,0.020312,0.034014,0,0,0.031374,0,0.022193,0.010793,0.030212,0,0,0.079619,0.011021,0.03413,0.077136,0.044096,0,0.004405,0.05762,0,0,0,0,0.012896,0.014352,0,0.010632,0,0
0,0.014928,0.034578,0,0,0.0083184,0.0048367,0,0.0094572,0.0049593,0.024947,0,0,0.0063906,0.0047659,0.030812,0,0,0.040533,0.02309,0.031927,0.0024792,0,0.02201,0.0068949,9.1152e-05,0.016594,0.011092,0,0.013056,0,0.029586,0,0.027309,0.011994,0.020286,0,0,0,0.033766,0.033999,0
0,0.018614,0.031909,0,0,0,0,0,0,0,0,0,0,0,0,0.050135,0,0.049113,0.0051798,0.011719,0,0.01293,0,0.0043729,0,0,0.0039295,0.028647,0.014122,0,0,0.026609,0,0,0.020814,0,0,0.018935,0.052516,0.010686,0.01782,0.011206
0.030892,0,0.019548,0.10162,0,0,0,0.021436,0.020019,0,0,0,0,0,0,0.052036,0,0.067829,0,0.015918,0,0,0.0016488,0,0,0,0,0.0042285,0,0,0.049336,0.053291,0,0.003247,0.020935,0,0.012201,0.035252,0.025669,0,0,0
0.001219,0.044715,0.017664,0.031724,0,0,0,0.033138,0.095848,0.018348,6.2433e-05,0,0,0.078898,0,0,0,0,0,0.011635,0.012697,0,0,0.076182,0.005395,0,0.087741,0.027809,0.021486,0.0041138,0.14018,0.042591,0,0,0.02275,0.016776,0,0,0,0.045865,0.07188,0.045272
0.028364,0.013437,0.025037,0,0.013927,0.0035409,0,0.0081805,0.01143,0,0,0,0.0019344,0,0.0038805,0,0,0,0,0.0068564,0.004261,0.0077746,0,0,0.10952,0,0,0.014395,0,0.0003142,0.071111,0,0,0,0.0024588,0,0,0,0,0,0.12049,0
0,0.00084934,0.0041543,0,0.00041383,0,0,0,0,0,0.027341,0,0.00074741,0.031818,0,0,0.02137,0.0042452,0.0017339,0.0034525,0.01901,0,0.01658,0,0,0,0,0.016068,0,0,0,0,0,0.00045494,0,0.011696,0,0.019901,0,0.0027667,0.0046261,0.0047574
0,0,0,0.038693,0.017077,0,0,0,0,0.011029,0,0,0.028018,0,0.025774,0,0.050623,0,0,0.0062786,0,0.0018856,0.010975,0,0,0.037081,0,0.0020027,0,0,0,0.024577,0,0,0,0,0.020248,0.044331,0,0,0.010511,0.046353
0,0.0022191,0,0.0037217,0.013153,0.0022169,0,0,0,0.95202,0.0048355,0.033671,0.0019614,0.0050768,0,0.0076621,0.043156,0,0.0016514,0,0,0,0,0.00080803,0,0.0028555,0.023943,0,0.00050769,0.0017523,0,0,0,2.8849e-05,0,0,0.0030941,0,0,0.011215,0,0.0033169
