0.0070969,0,0,0,0,0.0068871,0.011214,0.07339,0.0080168,0.0049717,0,0,0.075904,0.0005364,0.0033787,0.068261,0.073031,0,0.0068558,0,0.0049561,0,0,0,0,0.0039145,0.084197,0,0,0,0.0072075,0,0.0038392,0.0039633,0.086378,0.015275,0.00058367,0,0,0,0.09405,0,0,0.092502,0,0,0.0016941,0.0023963,0.097182,0,0,0.0024292,0,0,0.012731,0
0.063093,0,0,0.00074106,0,0.019871,0.071573,0.0089762,0.0081635,0.0045778,0,0,0.076022,0,0.010907,0.076753,0.0030676,0.00090291,0.006644,0,0.0071138,0,0,0,0,0.0031383,0.089428,0,0.0053312,0.0020965,0.0095882,0,0.0031558,0,0.012596,0,0,0,0,0,0.011081,0,0,0.0049449,0.0023725,0,0,0.0086005,0.00082819,0,0.0010184,0.026136,0,0.00012854,0,0.048112
0.071192,0,0,0.069894,0,0.039128,0.069842,0.0057827,0.07375,0.0062939,0,0,0.084273,0,0.077264,0.0043853,0,0,0.082958,0,0.0044743,0,0,0,0,0.0038607,0.0027483,0,0.084165,0.0072521,0.003225,0,0.092514,0,0.0057187,0.0055341,0,0,0,0,0.097714,0,0,0.0018506,0,0,0.0030761,0.0028068,0.0012747,0.0067374,0.00046672,0.02603,0,0.0047675,0,0
0.0063675,0,0.0078957,0.0054716,0,0.074207,0.0021314,0.0024105,0.0024897,0.0029146,0,0,0,0,0.0063687,0.0018136,0,0,0.002337,0,0.00078733,0,0,0,0,0.0030452,0.093116,0.00078707,0.010068,0.078889,0,0,0.022301,0,0.004157,0.0089259,0,0,0,0,0.0021839,0,0,0.0017001,0,0,0.01557,0.010185,0.10191,0,0,0.01383,0,0,0.043298,0
0,0,0,0,0,0.014472,0.07167,0,0.0011566,0.0017828,0,0,0.00057163,0.0012253,0.074089,0.0021317,0.0011583,0,0.0026763,0,0.0025422,0,0,0,0,0,0.0047847,0,0.0046383,0.081197,0.0024434,0,0.013148,0,0.0015403,0.0067618,0,0,0,0,0.089638,0,0,0.0023073,0,0,0.0066102,0.093073,0.0021738,0.0083423,0,0.031574,0,0.0055821,0.014345,0.014253
0.065559,0,0,0,0,0.0046993,0.0028081,0.0038205,0.0067404,0,0,0,0.07801,0,0.0022739,0.0066139,0.0049698,0,0.0055567,0,0.0034436,0,0,0,0,0,0.081543,0,0.0039258,0,0,0,0.0020042,0,0.0076271,0.011671,0,0,0,0,0.091979,0,0,0,0,0,0,0.0078645,0,0,0,0.036772,0,0,0.003252,0.061595
0.010267,0,0,0.077249,0,0.057904,0.070083,0.072926,0.0061594,0.081303,0,0,0.079615,0,0.0095313,0.085618,0.0061042,0,0.016235,0,0.0048002,0,0,0,0,0.086738,0.018519,0,0.08746,0.010437,0.015427,0,0.0033392,0,0.013509,0.09139,0,0,0,0,0.090892,0,0,0.090382,0,0,0.096099,0.009286,0.10632,0,0,0,0,0.080213,0,0
0.00032472,0,0,0.0056284,0,0.0213,0.0012561,0.0070797,0.06622,0.076258,0,0,0.005219,0.0026541,0.01016,0.070682,0.0057214,0,0.0054582,0,0.0016139,0,0,0,0,0.0047237,0.0015764,0,0.091737,0.006769,0.08097,0,0.092685,0.00051255,0.084103,0,0,0,0,0,0.095821,0,0,0,0,0,0,0.012522,0,0,0,0.045673,0.00069567,0,0.070582,0
0.00559,0,0,0.0016572,0,0.01578,0.072256,0.0011535,0.071027,0,0,0,0.0013542,0,0.076833,0.067677,0.0049059,0,0.082191,0,0.076955,0.00070463,0,0,0,0.081293,0,0,0.0078159,0.078687,0.081224,0,0.079119,0,0.083023,0.0026586,0,0,0,0,0.0026244,0,0,0.0044069,0.0016158,0,0.0021091,0.0086826,0.095629,0,0,0.02241,0.0040818,0.095908,0.0050319,0.0014283
0.069122,0,0,0.07196,0,0.042847,0.076451,0.0071104,0.074861,0.0043497,0,0,0.082315,0,0.078549,0.084176,0.0755,0,0.0041183,0,0.078236,0,0,0,0,0.0086962,0.082193,0,0.0085215,0.086713,0.0063056,0,0.0039643,0,0.016265,0.010139,0,0,0,0,0.003868,0,0,0.006294,0,0,0.0050045,0.0084061,0,0,0,0.029409,0,0.012794,0.013914,0
0.070671,0,0,0.074982,0,0.04248,0.073324,0.076426,0.072516,0.078912,0,0,0.079482,0,0.077782,0.0015467,0.00352,0,0.011146,0.00071052,0.081963,0,0,0,0,0.0099722,0.0098058,0,0.00094906,0.0042193,0.010485,0,0.091394,0,0.083247,0.011725,0,0,0,0,0.0071449,0,0,0.011697,0,0,0.10147,0.015701,0.011583,0,0,0.012229,0,0,0.025669,0
0.067767,0,0,0.072188,0,0.031359,0.0017144,0.072099,0.0053843,0.081005,0,0,0.0013051,0,0.067917,0.0049854,0,0,0.078911,0,0.0054309,0,0,0,0,0.076881,0.0097995,0,0.0089061,0.08445,0.0060303,0,0.0025594,0.0009601,0.0028247,0.0088027,0.002064,0,0,0,0.0091827,0,0,0.088791,0.0015199,0,0.011061,0.0031278,0,0,0,0.021772,0,0.0081327,0.043932,0
0.063122,0,0,0.0023284,0,0.082304,0.075473,0.073426,0.076426,0.0010409,0,0,0.078838,0,0.0050189,0.082387,0.078311,0,0.075621,0,0.089411,0,0,0,0,0.0073037,0.091565,0,0.022133,0.011778,0,0,0.089144,0.0027668,0.079285,0.0055008,0,0,0,0,0.006285,0,0,0.0050263,0,0,0.0086775,0.01408,0,0,0,0,0,0.088801,0.092355,0
0.067338,0,0,0.008629,0,0.046682,0.008337,0.0015142,0.013928,0.082123,0,0,0.082804,0,0.084032,0.085555,0.077268,0,0.016955,0,0.091019,0,0,0,0,0.081743,0.10269,0,0.09377,0.08869,0.094094,0,0.092654,0,0.095987,0.029472,0,0,0,0,0.10055,0.001684,0,0.0090207,0,0,0.099542,0.0084092,0.019758,0,0,0.047652,0,0,0.12065,0
0.0037688,0,0,0.067793,0,0.054556,0.016143,0.00060603,0.075443,0,0,0,0.079738,0,0.0030467,0.0084036,0.0066466,0,0.0013041,0,0.0043295,0,0,0,0,0.08115,0.0065244,0.00021526,0.078208,0.082572,0.0024266,0,0.083611,0,0.084563,0.072456,0,0,0,0,0.0064486,0,0.00032913,0.0069816,0,0,0.0046886,0.0067767,0.10092,0,0,0.05515,0,0.094438,0,0.02561
0.0026257,0,0,0.0011146,0,0.019986,0.068616,0,0.00099851,0.0029223,0,0,0.072212,0,0.0026257,0.0033939,0,0,0.0041442,0,0.0030289,0,0,0,0,0.0044204,0.0074633,0.00050749,0.0077538,0.00012999,0.080106,0,0.0059752,0,0,0.00026491,0,0,0,0,0,0,0,0.005173,0,0.00045546,0.0015051,0.002979,0.00052833,0.0039758,0,0.047415,0.00018768,0.00047534,0.021224,0.006809
0.064985,0,0,0.0030491,0,0.015361,0.071559,0.0024254,0.071373,0.0045735,0,0,0.0034075,0,0.075412,0.071371,0.075111,0,0.0042978,0,0.0037111,0,0,0,0,0.0044943,0.0069522,0,0.004883,0,0.0072231,0,0.0058562,0.00038983,0.093113,0.013129,0,0,0,0,0.0088186,0,0,0.0094748,0,0,0.005615,0.0064268,0.0090575,0,0,0.0027319,0,0.082817,0.036161,0
0.072422,0,0,0.077976,0,0.067159,0.072138,0.0012835,0.073342,0.076817,0,0,0.0031618,0,0.078525,0.079896,0.077519,0,0.0029256,0,0.079157,0,0,0,0,0.087436,0.0057601,0,0.013489,0.091042,0.0081365,0,0.0034779,0,0.094667,0.010032,0,0,0,0,0.0043978,0,0,0.0024331,0,0,0.010319,0.10229,0.0068213,0,0,0.045268,0,0,0.020039,0.069223
0.073295,0,0,0.070365,0,0.065773,0.077709,0.078019,0.081878,0.0098077,0,0,0.081392,0,0.09747,0.080072,0.080942,0,0.091852,0,0.087943,0,0,0,0,0.0037711,0.0055527,0,0.019932,0.08563,0.087701,0,0.092747,0,0.098447,0.10186,0,0,0,0,0.1009,0,0,0.0073955,0,0,0.0079359,0.10025,0.003863,0,0,0,0,0.098575,0.067903,0
