0.00082488,0,0.0080866,0.0010083,0.0036712,0,0,0.0015994,0,0.0016117,0.00056078,0.0013406,0.014427,0.0025553,0.013155
0,0,0.016864,0,0.01134,0,0.0020463,0,0,0.0014321,0,0,0.019944,0.00035446,0.00049983
0.00019793,0,0.0060751,0,0.0021509,0,0.00020107,0.0018789,0,0.00021003,0,0,0.0060627,0.0013149,0
0.0019858,0,0.0070404,0,0.0070657,0,0.006419,0.00041344,0,0.0011951,0.00082074,0.002648,0.010377,0.0014666,0
0,0,0.0015523,0,0.0044316,0,0.00041699,0.00025668,0,0.0015948,0.0034126,0.00079631,0.0065757,0,0
0.00076338,0,0.023553,0,0.00082711,0,0,0,0,0.10183,0,0,0.0042661,0,0.00033438
0.00091841,0,0.0062057,0,0.0033009,0,0,0.0011528,0,0,0.0026029,0.10527,0.0041128,0.00069977,0
0,0,0.0072303,0.00067523,0.0024081,0,0.00032386,0,0,0.00084742,0.00069336,0.0015773,0.0064429,0,0
0.00048549,0,0.0086144,0,0.00018437,0,0,0,0,0.0022651,0,0,0.00063958,0.00052991,0
0.00014251,0,0.0080192,0.089681,0.0017305,0,0.00080055,0,0,0.00096717,0,0,0.0051933,0.00016959,0
0,0,0.0021007,0,0.085103,0,0.00063915,0.0023762,0.00028792,0.00015428,0,0.00013579,0,0,0
0.0007881,0.00037853,0.014184,0.00031429,0.0028975,0,0.0017176,0.0018557,0,0.0037767,0.0018766,0,0.0011385,0,0
0,0,0,0,0.008072,0,0.00080251,0,0,0.00025833,0.00043371,0,0.022513,0.00078802,0.0015652
0.0008263,0,0.0091454,0,0.01419,0,0,0.00043637,0.0012468,0.00055614,0.001043,0,0.02586,0,0
0,0,0.017379,0.00015812,0.025991,0,0,0.00073818,0.00033997,0,0.10806,0,0.070927,0.0041666,0.01651
0.0016335,0.00020804,0.0074781,0,0.00072055,0,0.00023086,0,0,0.00013657,0,0,0.00074227,0,0
0,0,0.006796,0.00020289,0,0,0,0.00059892,0,0,0,0.00038668,0.00011943,0,0.00035785
0,0,0.0068067,0,0.00012173,0,0,0.00017623,0,0,0,0,0.00084806,0.00041774,0.00026424
0,0,0.024325,0,0.00073082,0,0.0053023,0.00068034,0,0.0016147,0.0033576,0.00093034,0.0031675,0.0035688,0.00070604
0.00028062,0,0.011923,0,0.0062297,0,0.0014451,0,0,0.0011269,0.00066482,0,0.011815,0.0019936,0.0015985
0.0002023,0,0.0032703,0.0010793,0.0023074,0,0.0040252,0,0,0.00067872,0,0.0013442,0.0058988,0,0
0.0035308,0.0011934,0,0.00080566,0.00018399,0,0.00029622,0,0,0.0019097,0,0,0,0.10789,0
0.0010808,0,0.01121,0,0.0015754,0.00047861,0,0,0,0.00069988,0,0,0.0047832,0,0.00044043
0.00075418,0,0.0024901,0,0.00090035,0,0.096653,0.00051854,0,0.00018004,0.00014404,0.00044291,0,0.00060067,0
0.0015406,0,0.0023473,0,0.0069569,0,0.00022433,0,0,0,0.00041237,0.0023383,0.010018,0,0.00020805
0,0,0.0034506,0,0.0093735,0,0.0016833,0,0.00057714,0.0031334,0,0.0038771,0.0268,0.0015744,0
0.0035071,0,0.080425,0.094114,0.0032242,0,0.00067271,0,0,0.0016859,0.0023955,0,0.0057977,0.002341,0
0,0,0.00021022,0.001936,0.0036754,0,0.00059724,0.0012556,0.00058408,0,0.00063516,0.0014934,0.0076713,0,0
0,0,0.0258,0,0.10502,0,0.0042953,0,0,0,0,0,0,0.0067221,0.015173
0.0015263,0,0.028024,0,0.0089332,0,0.0008331,0.0039152,0.00030123,0.01575,0.00032979,0.00034149,0.026931,0.011903,0.013619
0,0,0.0053729,0,0.0077411,0,0.00041833,0.00051983,0,0,0,0,0.0092407,0.00015684,0
0.0009779,0.00084241,0.022451,0,0,0.00082166,0.098315,0,0,0,0.00032732,0,0,0.0014865,0.0004613
0.00076265,0,0.016574,0.00057779,0.0050691,0,0.001341,0.0057632,0,0.0024863,0.0012251,0,0.014345,0,0
0.00040285,0,0.0043789,0.00034335,0.0029949,0,0,0,0.00046674,0.0016904,0,0.0032403,0.0069658,0,0
0.00042828,0,0,0.00077211,0.0093026,0,0.0010265,0.0013676,0.00039691,0,0.0005319,0,0.027113,0.00020779,0
0,0.00031425,0.006849,0,0.0033189,0.00016473,0,0.0010363,0,0,0,0,0.010435,0.00015161,0
0,0,0.0084737,0.090004,0.0033314,0,0,0.00049605,0,0,0.00035263,0.00013462,0.010929,0,0
0.0030743,0,0.023652,0,0.025914,0,0.00079264,0.0078599,0,0.0028781,0.0034886,0.00039705,0.052315,0.00075493,0
0,0,0.011816,0,0.086028,0,0,0,0.00031414,0,0,0.001494,0,0.00077217,0
0.00097467,0.0007495,0.0018244,0.00032119,0.014154,0,0.00061004,0.00036923,0.0021821,0.0011961,0,0,0.038447,0,0.0032458
0.087031,0,0.0065269,0,0.0072864,0,0,0.0013225,0,0.0010251,0,0,0.012458,0,0.0010248
0.084589,0,0.0063803,0,0.003385,0,0,0.001594,0,0,0,0.00040129,0.010201,0,0
0.00028696,0,0.0022504,0,0.0030169,0,0.00033911,0,0.00029443,0.0010662,0,0,0.01561,0,0.00044807
0.00091983,0,0.0093614,0.00049588,0.0015668,0,0,0,0,0.0007316,0,0,0.0058464,0,0
0.0026214,0,0.0059272,0.00018939,0.036552,0,0,0,0.00051613,0,0,0.11249,0.10203,0,0
0.00019515,0.0003289,0.0066608,0.00019371,0.0070029,0,0.0011033,0.00017325,0,0.00076981,0.00041753,0.00082051,0.013545,0.00051205,0
0.00017302,0,0.015568,0,0.0028788,0,0.0047491,0.00016894,0.00015861,0.001991,0.0015349,0.002629,0.0082661,0.0023608,0
0.0008411,0,0.0053471,0,0.0054557,0,0,0.00053618,0.00013228,0.00071065,0,0,0.014331,0,0
0.001318,0,0.010897,0,0.0038406,0,0.0022926,0.0016443,0,0.00073857,0.0021524,0.00087475,0.011237,0.00085465,0
0.0016457,0,0.0073609,0.00087676,0.012318,0,0,0.0027124,0,0.0010834,0.0042713,0.00018031,0.0089636,0,0
0.00073738,0,0.033572,0.00034088,0.013465,0,0.10444,0,0,0.0044121,0.00080946,0.00057586,0.03296,0,0
0.084506,0,0.0010687,0.0011517,0.0096765,0,0.00029236,0,0.00038598,0,0.00067436,0,0.028873,0,0.0026529
0.0019337,0,0.035401,0,0.011007,0,0,0.0040697,0,0.018739,0.0014058,0,0.022047,0.0046586,0
0.00044126,0.00063191,0.0029783,0,0.0078125,0,0,0.098943,0.00093357,0.0012854,0.10379,0.0010702,0.024885,0,0.00064776
0.00098446,0,0.017216,0.000226,0.0035968,0,0,0.0011726,0,0,0.00071388,0.00084865,0.011812,0,0
0.00082284,0,0.0060462,0.0014044,0.0066799,0.00095165,0.00030162,0.0042339,0,0.099517,0.0065007,0.10424,0.0045115,0,0
0.00033917,0,0.016332,0,0,0,0.011759,0,0,0.0027933,0,0.0015264,0.0018318,0.0042215,0.0002085
0.0003473,0,0.0044697,0,0.0079441,0,0,0,0,0.00045982,0,0,0.013932,0,0.00023873
0.0047135,0.0014443,0.004077,0,0.004646,0,0,0.00078584,0,0.001381,0.00045948,0.001344,0.009297,0.10897,0
0.00036222,0.00059235,0.0094145,0,0.0081509,0.00083519,0,0,0,0.00011335,0,0.10617,0.02914,0.0002858,0.0012918
0.0018755,0,0.0070329,0.00032619,0.014179,0,0.0068607,0.0016979,0.0008711,0.017648,0,0,0.036916,0.0028406,0.0013668
0.00049995,0,0.0051927,0,0.0058372,0,0,0.0046819,0,0.0003528,0,0.0012567,0.011713,0.0016743,0.00032615
0.0019785,0,0.0081852,0,0.0049367,0,0,0,0.00011465,0.0014914,0,0,0.013069,0,0.00052272
0.0012976,0.00030778,0.0075114,0,0.0014045,0,0,0.00091174,0.0001053,0.00073599,0,0,0.0047569,0.0008993,0.00030105
0.00085052,0,0.0134,0.0028801,0.01064,0,0.00032284,0.0022713,0.00021231,0.10139,0,0.0071305,0.031231,0.0052054,0.011605
0.0011563,0,0.003005,0.0007068,0.0040381,0,0,0.00092711,0.00016282,0,0,0,0.011351,0,0.00085343
0.002013,0,0.0034707,0,0.005833,0,0,0.0024221,0,0.016705,0,0.0011528,0.010506,0.0028899,0.0016292
0.088544,0.00079842,0.010772,0,0.011774,0,0,0,0,0,0,0.0034966,0.025572,0,0.00046294
0,0,0.0099714,0,0.0083439,0,0.0019874,0,0,0.00082566,0,0,0.014037,0,0
0.00089427,0,0.0036459,0.00012423,0.0089922,0,0,0,0.0011527,0.00050417,0,0,0.028709,0,0
0.001239,0,0.0073869,0,0.0055708,0,0,0.00036594,0.0001637,0,0,0.0010012,0.016128,0.00018454,0.00084425
0.00063034,0,0.0086728,0,0.005496,0,0,0.0004375,0,0.0022429,0,0.0022045,0.017597,0,0
0.00081848,0,0.0018153,0,0.00097909,0,0.00040836,0.0003142,0,0.00082761,0.00096822,0.0010726,0.0035264,0,0.00079978
0.0016247,0,0.011895,0,0.00059794,0,0,0,0.00010427,0,0,0.00015848,0.0022502,0,0.0001193
0.00059645,0,0.0086396,0,0.002775,0,0.00030468,0,0,0.00078429,0.001467,0.00057324,0.010229,0.0023218,0
0.00012916,0,0.0017309,0,0.004725,0,0.00042473,0,0.00024247,0.00084632,0,0.00029159,0.015068,0,0.00067228
0.0029169,0,0.015076,0,0.023476,0,0,0.0013985,0.00016649,0.0020981,0.002873,0.0042439,0.058485,0,0
0.00092714,0.00020709,0.0095981,0,0.0013,0,0.0032147,0.0008837,0.00017118,0.00032662,0,0,0.0039468,0.00012803,0.00014137
0,0,0.0072936,0.089984,0,0.00019605,0,0.0035099,0,0.00070798,0.0012764,0,0,0.0033753,0.012402
0.0003027,0,0.0034741,0,0.0011955,0,0,0,0.00016759,0.00082253,0,0.00014527,0.0041185,0.00020011,0.00044046
0.00056432,0,0.0096415,0.00063286,0.0051506,0,0,0.0019439,0.00033334,0.0014685,0.0012324,0.0019907,0.013263,0.0033593,0
0.0024414,0,0.018953,0,0.019733,0,0,0.0018189,0,0.00467,0.0020996,0,0.048358,0,0.00022532
0.00071393,0,0.00076154,0,0.011431,0,0.0010908,0.001321,0,0.0028292,0,0,0.020959,0,0
0.091201,0,0.056862,0,0.020025,0,0,0.00099706,0,0.12416,0.1127,0.0071407,0.049505,0.001732,0.00094885
0.0027569,0,0.0091614,0.00013245,0.0067062,0,0,0.0028329,0.00052391,0,0,0.00025399,0.011968,0.0052394,0
0.00038699,0.00014454,0.0018855,0.0008396,0.0044268,0,0,0.00010353,0,0.0011137,0,0.0031102,0.014492,0,0.00057085
0.0061761,0,0.034478,0.00057397,0.034937,0,0.0020143,0.10661,0.00054467,0.0064987,0.11257,0.0022318,0.075287,0,0
0.00043182,0,0.010091,0.089893,0.0010788,0,0,0,0,0.00013946,0,0.10534,0.0082116,0.0031423,0.012082
0.00054396,0,0.010104,0,0.0011608,0,0,0,0,0.00082899,0,0,0.0055572,0.00012546,0.00098056
0,0,0.0084696,0,0.00035386,0,0,0.0014911,0,0.00039412,0,0,0.0030298,0.00058712,0
0.00022646,0,0.0072835,0,0.0046737,0,0,0.0022269,0,0.0040562,0.0021993,0,0.0044516,0.0012311,0
0,0,0.0031976,0,0.0022659,0,0.0001339,0.0015416,0,0.0013973,0.00043881,0,0.0053239,0,0
0.0017331,0,0.074723,0,0,0,0,0.10878,0.00042026,0,0,0.1112,0.0043136,0.0075764,0.020703
0.0019284,0,0.15203,0,0.12396,0,0.0066053,0.0073951,0,0,0.0043359,0,0.0093107,0.018724,0.017016
0,0,0.0037035,0,0.004359,0,0,0.0020542,0,0.00043442,0.0029469,0.002221,0.0068662,0.0010241,0
0.00061302,0,0.006816,0,0.0074976,0,0.00015106,0.0017001,0.00024549,0.098367,0.0015262,0.00074215,0.0080734,0,0
0.00013136,0,0.011141,0,0.0033499,0.000495,0,0.0029251,0,0.00023877,0.0037109,0.0015679,0.0056968,0.0004651,0
0,0,0.0056165,0,0.0023666,0,0,0.0028604,0,0.00097808,0,0.0038565,0.0033612,0.0018244,0.00012076
0,0,0.0012224,0,0.00042145,0.00043593,0,0.004345,0.00028297,0,0.104,0.00030392,0.0012316,0.0025996,0.0008626
0,0,0.011088,0,0.0081911,0.00013738,0,0.0010058,0,0,0,0,0.011876,0.00090289,0
0.084781,0,0.005737,0.00058328,0.00080944,0,0.0026983,0,0,0,0.00024535,0,0.0027816,0,0.00086012
0,0,0.011673,0,0.0010624,0,0.0014976,0,0.00011444,0.00094157,0.0014485,0.0001774,0,0,0
0.0031633,0.0021823,0.0023246,0.090518,0.00016515,0,0,0.0008884,0.00012842,0,0,0,0.0018737,0.10716,0
0,0.00039806,0.012198,0,0,0.00022274,0,0.099909,0.00018422,0,0,0,0,0.001097,0.0016259
0.00084459,0,0.0038522,0.00016584,0.0020689,0,0.00022825,0.0021592,0,0.0011927,0.0012779,0.00033428,0.0055031,0,0
0.0024596,0,0.024594,0,0.0014858,0.00043718,0,0.0033687,0,0.0018942,0.0014042,0,0.01348,0.0011187,0
0.00035664,0,0.0030295,0,0.0031875,0.00027746,0.00026361,0.0016254,0,0.00044594,0,0.0006051,0.006427,0,0.00045029
0.00057804,0,0.0071017,0,0.0017454,0,0,0.0014883,0,0,0.0011141,0.00078526,0.0029333,0.00080547,0
0,0,0.0068669,0,0.00070456,0.00066937,0.00085003,0.0010331,0,0.0010561,0.0027945,0.00064404,0.00066512,0.00051224,0
0.00020945,0.00029317,0.016945,0.0020175,0.0040829,0,0.0085266,0.0006165,0,0.0023247,0.0027225,0.0011188,0.012689,0.0026026,0
0.00039222,0,0.00077223,0.00038782,0.0018639,0,0.00011446,0.00012206,0,0.00048077,0.00022007,0.00077951,0.0065596,0,0
0,0,0.00067653,0,0.0059398,0,0.00021993,0,0.00045697,0,0.10481,0,0.010241,0,0
0,0.00013626,0.00054643,0.00042255,0.00071839,0,0.00044081,0,0,0.097718,0.10413,0.00040809,0.0028354,0,0
0.00019732,0,0.001728,0,0.0057092,0,0,0.00035441,0,0.00012318,0,0.00065568,0.017532,0,0
0.00012267,0.00048632,0.0065498,0,0.0007571,0,0,0,0.00022947,0,0,0.10415,0.0032052,0,0.00047286
