0.007256,0.091493,0,0.0013899,0.0083567,0.00024685,0,0,0.0041726,0.001288,0.0012572,0
0.014153,0.0017945,0,0.00056044,0.0065759,0.0070401,0.0032945,0,0.0051505,0.0075308,0.0042912,0
0.0065881,0.00067854,0,0,0.0022192,0.00060434,0.00034022,0,0.00064768,0,0,0
0.0068899,0.00078329,0.00099945,0,0.006985,0.0039657,0.0067195,0,0.0039938,0.0011411,0.00077463,0.00044431
0.001885,0.0011541,0,0.00014519,0.0013996,0.0024059,0.0004863,0,0.0018308,0.0042961,0.00077355,0
0.022753,0.00043354,0,0.0010354,0.0060067,0,0,0,0.00022758,0,0,0
0.0055304,0.00068505,0,0,0.00084449,0.0018638,0,0.0024932,0.10303,0.0027508,0.00078064,0
0.0060668,0,0,0.0017117,0.0026439,0.00093175,0.00048456,0,0.0025994,0.00078235,0.0022144,0
0.0071313,0,0,0.0004971,0.0039313,0,0,0,0,0,0,0
0.0025013,0.00075006,0.00016144,0.089304,0.0029147,0.00055541,0.00082697,0,0,0.00043777,0.00048455,0
0.0063927,0.003848,0,0.00047712,0.00071765,0.09464,0.00033556,0.00042488,0,0.00016126,0.0016681,0
0.0056799,0,0,0.0007006,0.0024538,0,0.0026032,0.00061644,0,0,0.10956,0
0.0012557,0.00040362,0,0.00056979,0.0037124,0.003,0.00093136,0,0.0010377,0.0011059,0.0016378,0.00087274
0.011083,0.0016309,0,0.0011664,0.003152,0.0069679,0,0,0.0056889,0.0025034,0,0
0.0079192,0.092854,0,0.0017219,0.092252,0.0069981,0,0.0014486,0.0090837,0.10888,0,0
0.0069569,0,0,0,0.001984,0.00049085,0.00034053,0.00083894,0.0001527,0,0,0
0.0052635,0.00027966,0,0.00047405,0.0018823,0,0,0.00040168,0.00047329,0,0,0
0.0052,0.00075056,0,0.00038458,0.0013482,0,0,0.00024077,0,0,0,0
0.020875,0.0017845,0,0.00023833,0.003672,0,0.0067665,0,0.0015236,0.0038453,0.0014863,0
0.011253,0.00087479,0,0.00071102,0.0055503,0.0033309,0.0018983,0,0.0011741,0.0011147,0.0006934,0
0.0028632,0.00033646,0,0.001409,0.0031793,0.0008745,0.004176,0,0.0021354,0,0,0
0.018765,0.0045049,0.00033233,0.00023739,0.0010582,0.00057894,0,0,0,0,0.0002594,0.10863
0.010492,0.0010984,0,0.00094583,0.0022564,0.00046971,0,0,0,0,0,0
0.00034358,0.00030532,0.0012791,0,0.0022845,0.00075377,0.09599,0,0.00054731,0.00015527,0.0013416,0.00072007
0.0030199,0.00045279,0.0017627,0.00081739,0.0020483,0.0061429,0.00032207,0.00017147,0.0068884,0.0079367,0.0028914,0
0.0049843,0.00040587,0,0.00051021,0.0032056,0.0028218,0.0019799,0,0.0074587,0.00058029,0.0018059,0
0.063588,0.00099837,0,0.097722,0.017041,0.0012772,0.0023571,0.001137,0.00077129,0.002614,0.0023648,0
0.0050979,0.0043855,0,0.003119,0.0011662,0.0024411,0.00040865,0,0.0031481,0.0017938,0.0033256,0
0.021031,0.094935,0,0.0016574,0.010657,0.1031,0.0057236,0,0.00033853,0,0.0042475,0
0.026658,0.095151,0,0.00049537,0.0058353,0.0016931,0.0013321,0,0.0024897,0.00027196,0.00033591,0
0.0049053,0.00012823,0,0.00021752,0.0015401,0.0046653,0.00068625,0,0.00094854,0,0.0033441,0
0.017392,0,0,0.00041953,0.0019807,0,0.098306,0.0021789,0,0,0.00014244,0
0.017068,0.0025338,0,0.0018055,0.005964,0.0013739,0.0018441,0,0.0015761,0.0025965,0.0010398,0
0.0038761,0.00035867,0,0.0012538,0.0018723,0.0011507,0,0,0.0044159,0.00011252,0,0
0.0027061,0.0020205,0.00048131,0.0015007,0.0018749,0.0026147,0.0011245,0,0.0029433,0.0019208,0.00059284,0.00036566
0.0066123,0,0,0.00070422,0.001181,0.00036049,0,0.00093652,0.00029784,0.00021664,0.00085584,0
0,0,0.0026097,0.090053,0.085808,0.00045897,0,0,0.00099473,0.00093637,0.00090012,0.0022804
0.029284,0.0070978,0,0.0027182,0.0095453,0.011711,0.0015943,0,0.0080656,0.0066809,0.0020648,0
0,0,0,0,0.088944,0.094526,0,0.0029546,0,0,0,0
0.0048821,0,0.00089324,0.0010918,0.003879,0.0039612,0.00095391,0,0.0030328,0.0013353,0.00075976,0
0.031028,0.00041862,0.084826,0,0.0030761,0.0039728,0,0,0.000858,0,0.00018011,0
0.026954,0,0.083778,0,0.0029193,0.0010318,0,0.00035276,0.0014409,0,0,0
0.0027136,0.00043149,0.00018202,0,0.0062409,0.00010652,0.00042165,0,0.0018878,0.00018857,0,0
0.0081633,0,0,0.0012121,0.0058478,0.00035239,0,0,0.00055685,0.0001348,0.00080349,0
0.011685,0.001064,0.0021233,0.00261,0.012112,0.011612,0,0,0.12228,0.0019406,0.0024789,0
0.0068287,0,0,0.0013589,0.0043746,0.0032761,0.0013373,0,0.0028281,0.00084739,0.0017534,0
0.013151,0.00049347,0,0.00068761,0.0058713,0.0010694,0.0058419,0,0.0038198,0.0016499,0.0021713,0
0.0060911,0.00014076,0,0.0002572,0.0039175,0.0019149,0,0,0.0016208,0.00012814,0.0030347,0
0.010151,0.00058253,0,0.00030479,0.0077283,0.0010574,0.0027362,0,0.0025531,0.0032375,0.0014122,0
0.0074918,0.0019864,0,0.0015573,0.0020352,0.0088097,0.00028894,0,0.0022215,0.0056658,0.0012434,0
0.030717,0.0029614,0,0.0038538,0.011256,0.007398,0.10521,0,0.0083996,0.0090557,0.006407,0
0.022057,0.00044659,0.086003,0.0015062,0.0071984,0.0032648,0.00015709,0,0.0021432,0.0014694,0.0041879,0
0.014374,0.0017458,0,0,0.099167,0.0015705,0,0,0,0,0.11178,0
0.0098499,0.0016278,0,0,0.0041244,0.001434,0.00025429,0,0.0061927,0.10762,0.001334,0
0.014912,0.00061116,0,0.0020831,0.0086067,0.00089511,0.00033269,0.00060337,0.0022356,0.0015893,0.00036452,0
0.0098318,0.002341,0,0.0015926,0,0.0044384,0.00015027,0,0.10272,0.0075042,0,0
0.0028779,0.00028944,0.00010606,0,0.089293,0,0.012748,0,0.0016869,0,0,0.0031221
0.0049761,0.0003653,0,0,0.0032335,0.0037237,0,0,0.0013468,0.00014369,0.00071428,0
