0.0070035,0.24486,0.011321,0.0097085,0.044925,0.0013728,0.013503,0.24607,0,0,0,0.012443,0.09373,0.0090738,0.016399,0.010244,0.066712,0.0068667,0.0088217,0.23775,0.23166,0.010544,0.0012093,0.2158,0.2445,0.012968,0.012039,0.023478,0.0052475,0.033604,0.0011342,0,0.01102,0.016071,0.019594,0,0.0050438,0.017743,0.012265,0.0025277,0.23307,0.076711,0.09539,0,0,0.0052939,0.0065265,0.010157,0.076472
0.010955,0.0040841,0.067827,0.011618,0.30549,0.012757,0.26685,0.0038154,0.019064,0.25279,0.26115,0.01605,0.26278,0.25035,0.26189,0.012735,0.26294,0.0061505,0.25839,0.24873,0.2519,0.019197,0.25189,0.2373,0.26017,0.0052298,0.24953,0.005504,0.0014399,0.258,0.0098754,0.022818,0.011662,0.25368,0.010302,0.2591,0.26333,0.25666,0.025258,0.27194,0.013846,0.24845,0.10447,0.25983,0.011372,0.023333,0.25995,0.018773,0.22548
0.25165,0.25499,0.24717,0.25676,0.070296,0.26018,0,0.26387,0.2492,0.01915,0.0076369,0.26137,0.077833,0.017376,0.0092271,0.26376,0.039327,0.25489,0.022824,0.0085429,0.01344,0.26968,0.0071608,0.026491,0.003172,0.26582,0.026058,0.26621,0.26835,0.022573,0.2614,0.26722,0.26255,0.028118,0.29048,0.011345,0.0083526,0.023195,0.25821,0.038056,0.24904,0.085003,0.2852,0.011964,0.26479,0.25505,0.024484,0.26234,0.15073
0,0.0024869,0,0,0.0036488,0,0,0,0.0048397,0,0,0,0.0027663,0.0053017,0,0,0,0.0034489,0,0,0,0,0.0017538,0.0024216,0.0021922,0,0,0.0043101,0.0033347,0.0025667,0,0,0,0.0039666,0.0048287,0.0016446,0.0018605,0,0,0.0028745,0.0027551,0.0079671,0.030313,0.0023715,0.0027556,0,0.0064094,0,0.008788
0.012372,0.0037837,0.014964,0,0.024501,0.0079772,0,0.0071694,0.0055565,0.0056694,0.0050026,0.0041175,0.059508,0.012126,0,0.0051177,0,0,0.01236,0,0.0038925,0.0094982,0.24626,0.011719,0.0094798,0.0041194,0,0,0.0096618,0,0.0018534,0.0029593,0.0028519,0.0060826,0.014884,0.0021761,0,0.009308,0.0048688,0.022491,0.0021561,0,0.02636,0,0.24544,0.003746,0.23278,0.0065784,0.02299
0.24897,0.0085768,0.28841,0.25822,0.31068,0.2569,0.27227,0.026623,0.25094,0.25273,0.25806,0.26762,0.24701,0.033145,0.27062,0.26861,0.28249,0.25628,0.25969,0.25383,0.25704,0.26037,0.011038,0.24929,0.011824,0.25502,0.25179,0.2681,0.25381,0.26275,0.2644,0.25692,0.26607,0.26028,0.046893,0.26105,0.25556,0.2698,0.2703,0.045412,0.25525,0.30343,0.27883,0.26741,0.021856,0.26629,0.037473,0.26748,0.32478
0.014614,0.24167,0.02679,0.25144,0.20774,0.0030447,0.011627,0.25448,0.25337,0.25662,0.003865,0.024549,0.23389,0.0065979,0.010182,0.0087208,0.24441,0.014743,0.25775,0,0.25913,0.030795,0.25398,0.24368,0.25376,0.013548,0.014491,0.0044763,0.25379,0.018581,0.0098243,0.26381,0.0091668,0.22525,0.007934,0.030852,0.25655,0.019984,0.038747,0.023172,0.23329,0.001355,0.11914,0.25801,0.25731,0.26059,0.26044,0.01609,0.12472
0.002629,0.017283,0.054912,0.0079887,0.13967,0.0075967,0.0041533,0.019007,0.0058778,0.014846,0.0066686,0.0029185,0.041307,0,0.0045389,0.25318,0.022122,0,0,0.018974,0.001611,0.037905,0,0,0.0033685,0.0072697,0.020562,0.013704,0.0072196,0.021908,0.010895,0.0041795,0.26017,0.0078534,0.0052905,0,0.010656,0.0053987,0,0.0096795,0.012168,0.25082,0.19039,0.016063,0,0.010352,0.008292,0.0074817,0.09769
0.23405,0.0027473,0.20915,0.0087666,0.036365,0.24627,0.25049,0,0.0090537,0,0.25614,0.25418,0.040935,0.2647,0.25579,0.010021,0.036988,0.25054,0.015004,0.24038,0.0038223,0.012101,0.0026432,0.017063,0.0046165,0.24923,0.24493,0.26084,0.0093339,0.24501,0.016606,0.020203,0.0069598,0.034133,0.28261,0.24716,0.0031845,0.25398,0.2449,0.26213,0.011346,0.056644,0.065082,0,0.033149,0.011251,0.014393,0.25474,0.10558
0.0058465,0,0.021405,0,0.0042982,0.01459,0.0014191,0,0.0015597,0,0.0053887,0,0.014562,0,0.0034885,0.0084467,0,0.0019192,0.0088353,0,0.0016675,0.0090131,0.0016003,0.0019058,0.0030006,0.004692,0.0016702,0,0.004826,0,0.017068,0.0074731,0.0014308,0.011618,0.0071713,0.0024662,0.0017078,0,0.0050696,0.0049766,0.0058699,0.036958,0.031315,0,0.007006,0,0,0.0092466,0.051831
0.25235,0.0023815,0.27052,0.25782,0.25179,0.025688,0.012077,0.0059003,0.25246,0.011133,0.019376,0.27351,0.27696,0.26085,0.2669,0.25296,0.25974,0.25636,0.25263,0.25762,0.014767,0.038082,0.25311,0.25162,0.0063738,0.25997,0.02969,0.26269,0.023619,0.25887,0.26129,0.038295,0.2628,0.26077,0.057844,0.023438,0.25796,0.2712,0.27141,0.04134,0.24919,0.30458,0.21277,0.023544,0.27156,0.25858,0.25609,0.26783,0.2763
0.0029151,0,0.007711,0.0040625,0.019539,0.0066961,0.0017368,0.0087719,0.0053579,0.0073864,0,0,0.0033367,0,0,0.0016395,0.0074741,0,0.0073341,0,0,0.0057172,0.0020651,0.0055561,0,0,0.0018645,0,0,0.0049074,0,0,0.0020681,0,0.0096931,0.0020198,0.0030289,0.0033748,0.0092959,0,0,0,0.02366,0.0077395,0,0,0.0014727,0.011324,0.013577
0.010513,0.25699,0.01491,0.0068806,0.036672,0.0037391,0.25149,0.25506,0.0090829,0.24625,0.251,0.0027511,0.043023,0.0030259,0,0.0041872,0.02446,0,0.0076235,0,0.2452,0.22876,0.0055852,0,0.25616,0.0081179,0.23477,0,0.018062,0,0.0058704,0.23206,0,0.0033438,0.22608,0.23128,0.0087955,0,0.0016298,0.26657,0.0023099,0.016159,0.06744,0.014782,0.0027867,0.007007,0.017,0.0025078,0.046031
0,0,0.0040067,0,0.0088009,0.0041318,0,0,0,0.0026364,0,0,0.0077586,0,0,0.0033858,0.0026134,0,0.0029388,0.0011675,0.0010077,0.0051138,0.0015344,0.0026119,0,0.0023514,0.0022066,0.0023915,0.0017643,0.0032048,0.0011265,0.0035429,0,0.0033059,0,0.0043663,0,0.001143,0,0.0033263,0.0032459,0,0.033091,0.0042198,0,0.0042146,0.0053577,0,0.009372
0,0,0.0019551,0,0.0025557,0,0.0014029,0,0,0,0.001208,0,0.001959,0,0,0,0,0,0,0.0015582,0,0.0028512,0,0,0,0,0,0,0.21942,0,0.0018697,0.0029468,0,0.0042014,0.0041923,0.0011935,0,0.0010012,0,0,0,0.0026405,0.0099425,0,0.0028034,0,0,0,0
0,0,0.0044268,0.0018285,0,0.0061425,0,0,0,0.0017591,0,0,0.0015369,0,0.0014187,0.012121,0,0,0.0018484,0.0011204,0.0030126,0.007194,0,0.0034486,0,0,0.0034949,0.0053396,0.001121,0.0045713,0,0.0098872,0.010529,0.0029908,0,0.0027489,0,0.0016375,0,0,0.0049472,0,0.036422,0.22147,0,0,0.0037991,0,0.01581
0.2497,0.24672,0.27061,0.24848,0.25667,0.26191,0.25844,0.24658,0.25825,0.25356,0.26631,0.26481,0.24663,0.2701,0.25895,0.26412,0.25345,0.26305,0.26027,0.24807,0.25909,0.012962,0.25146,0.25391,0.25466,0.024701,0.26163,0.27344,0.25391,0.017903,0.26605,0.26324,0.26832,0.2842,0.078203,0.25852,0.011089,0.02073,0.012512,0.28265,0.2534,0.22195,0.1676,0.24994,0.27096,0.25234,0.2595,0.2652,0.25453
0,0,0.0031071,0.0014061,0.033599,0,0.0047667,0,0,0.0028091,0,0.0058727,0,0,0.0027591,0,0.0075892,0.0010639,0.0010814,0.0010192,0.0011378,0,0,0.001995,0,0,0,0,0.0024323,0.0050099,0,0,0,0,0.19022,0.0020072,0,0.002251,0.0085885,0.0021407,0.001238,0.0042336,0.02267,0.0072359,0,0,0.0028479,0,0.0087074
0.0084348,0.0092519,0.030983,0.014549,0.064991,0.0093877,0.006528,0.014072,0.0053153,0.0077953,0.0044872,0.003642,0.073862,0,0.0084329,0.0076698,0.042912,0,0.019722,0.0076587,0.0041873,0.26508,0.0028307,0.010503,0.0028937,0.24374,0.0076771,0,0.005413,0.25657,0.003193,0.013403,0.0018401,0,0.026479,0.0079888,0.25578,0.25884,0.26541,0.016237,0.010292,0.093233,0.16686,0.013009,0,0.014455,0.010143,0.011065,0.097139
0.0040142,0.0030781,0.0065657,0.0040259,0.011174,0,0,0.0072572,0.0023862,0.0043624,0,0,0.013439,0,0,0.0020887,0,0,0,0,0,0.012132,0.0035672,0,0.0026258,0,0.0073619,0.0018577,0.0052484,0.0027752,0,0.0081649,0.0049228,0,0.006632,0,0.0045208,0,0.0015031,0.006126,0,0.0069255,0.025561,0,0,0.0059543,0.0098075,0.0048861,0.005545
0.24084,0.26047,0.27393,0.25202,0.1858,0.26006,0.0047843,0.24939,0.25853,0.25906,0.023979,0.018077,0.22299,0.25208,0.013148,0.02333,0.24345,0.24569,0.26045,0.2521,0.011704,0.28469,0.25317,0.23255,0.25868,0.24675,0.25743,0.013987,0.25139,0.2534,0.26586,0.25862,0.016675,0.25663,0.28334,0.25371,0.26307,0.013133,0.03453,0.30302,0.25404,0.31104,0.28497,0.25867,0.018195,0.25318,0.25518,0.26536,0.23671
0.0040644,0,0.0045349,0.0033454,0.017301,0,0.0031068,0,0,0.0013967,0.0040509,0.0050427,0.0096556,0,0.0016649,0.0018867,0,0,0.0037833,0.0048408,0.0063758,0,0,0.0077606,0,0,0.0030652,0.0069663,0,0.0057795,0,0.0062166,0.0049996,0.0046107,0,0,0.0018098,0.014233,0.0056027,0,0,0.014987,0.026456,0,0.22522,0.0060364,0.0043339,0.0085542,0.030105
0.25676,0.25277,0.30028,0.26128,0.33108,0.27011,0.26495,0.25747,0.26434,0.26261,0.26376,0.26459,0.30069,0.26123,0.26577,0.27194,0.28571,0.26062,0.26747,0.25479,0.26312,0.28067,0.25632,0.25862,0.25596,0.2652,0.26627,0.26456,0.26078,0.26929,0.26544,0.2722,0.27353,0.27137,0.28338,0.26463,0.26665,0.27514,0.27998,0.30057,0.25776,0.31453,0.35766,0.26519,0.26662,0.27042,0.27489,0.27066,0.33801
0,0.0031498,0,0.0027935,0.0087804,0,0,0.0068646,0.0012444,0.0056534,0.0028903,0.0085035,0.012884,0,0.0013252,0,0,0,0.0017701,0,0,0,0,0,0.002768,0,0.0025993,0,0.0036147,0,0,0.009425,0,0.0024909,0.0061681,0,0.0010126,0,0,0.0022594,0.0018407,0.0018569,0.0063638,0.0043495,0,0.0020022,0,0.0039912,0.0050656
0.25341,0.25672,0.28185,0.2662,0.2739,0.2572,0.26524,0.26728,0.25398,0.2632,0.25833,0.26003,0.24778,0.25435,0.25935,0.25355,0.29689,0.25476,0.25632,0.014668,0.27087,0.0079802,0.25401,0.25025,0.012886,0.25448,0.011485,0.26236,0.25486,0.24985,0.25582,0.036806,0.0038028,0.2534,0.03559,0.006122,0.006642,0.27486,0.2794,0.037514,0.24892,0.28021,0.24244,0.26122,0.015176,0.017261,0.27463,0.253,0.27845
0.010645,0.005336,0.026983,0.0022597,0.011323,0.015444,0,0.0022065,0.0037389,0,0.010428,0,0.053009,0.0078261,0.006489,0.021247,0,0.0019954,0,0.23962,0,0.016343,0,0.004528,0.2481,0.011909,0.25396,0.0044074,0.012504,0.027554,0.016561,0.2502,0.26836,0.0091084,0.2646,0.0025924,0.25678,0,0.0066719,0.033351,0.0070095,0.038806,0.094492,0.00759,0.25375,0.021876,0.0041056,0,0.045607
0,0,0.0029151,0,0.085135,0,0,0,0.009963,0.0065602,0,0.016733,0.038653,0.0031328,0.0039648,0.0018944,0.0038824,0.0027758,0.029212,0.0040358,0,0.27345,0.0049594,0.0062677,0.0042078,0.0046361,0.013779,0.0025988,0.0021304,0,0,0.0090956,0.0052024,0.017125,0.0064016,0.26763,0.012253,0.0038281,0,0.026744,0.0071862,0.0099005,0.057098,0,0.013807,0.24403,0.0030402,0.029649,0.046032
0.25475,0.010328,0.045873,0.011663,0.26382,0.0079972,0.0034588,0.016034,0.01233,0.010322,0.0011602,0.0078101,0.05367,0,0.010358,0.014439,0.24451,0.25864,0.0073009,0.24775,0.010817,0.0049099,0.25266,0.0093626,0,0.24814,0.25493,0.26043,0.021087,0.024851,0.014777,0.019469,0.0066364,0.018157,0.007933,0.0033528,0.24528,0.01101,0.0094596,0.017872,0.010387,0.080374,0.10991,0.24594,0.0087812,0.0066519,0.25248,0.024665,0.19509
0.010278,0.25065,0.25406,0.2476,0.087974,0.26609,0.26813,0.2429,0.25203,0.25429,0.01845,0.012645,0.25269,0.27473,0.017057,0.26213,0.04353,0.0065054,0.23896,0.0089828,0.24856,0.25199,0,0.24926,0.25786,0.021719,0.014512,0.016247,0.0090298,0.25412,0.26124,0.25493,0.26548,0.26199,0.27839,0.25562,0.016024,0.26472,0.27423,0.048771,0.24323,0.25504,0.21154,0.024631,0.26614,0.25629,0.020971,0.029359,0.153
0,0,0.0080564,0.0060521,0.027411,0,0,0.0055504,0.0078575,0.0054706,0.24938,0.26187,0.017904,0,0.2468,0,0.011161,0,0.025283,0.0039816,0,0.016327,0.0071295,0.0077244,0.012257,0.0026475,0.0028345,0,0.23586,0,0,0.013262,0.0033432,0.0073656,0.012566,0.0063977,0.00676,0,0,0.0057967,0.0045669,0,0.042316,0.0012836,0,0.0073225,0.0068479,0.019815,0.023775
0.0020836,0,0.0081114,0.0041818,0.0063985,0,0,0.0045818,0,0.0011883,0.0016287,0,0.016945,0,0,0.0036952,0.0080124,0,0.011387,0,0.0064821,0.017903,0.0019465,0,0,0,0.0059235,0,0.0083805,0,0,0.0041019,0,0,0.0027851,0.0043817,0.0049641,0.0025534,0.0027426,0.23994,0.0055681,0,0.033052,0,0,0.0089787,0.006895,0.21018,0.013157
0.25903,0.26017,0.27087,0.25352,0.26103,0.2634,0.26065,0.25854,0.24571,0.2534,0.0036578,0,0.10367,0.25755,0.017582,0.031104,0.28823,0.25544,0.23504,0.011238,0.25613,0.0071425,0.25205,0.23965,0.0019428,0.25763,0.010146,0.26061,0.021445,0.24277,0.26039,0.01841,0.0074562,0.24937,0.032382,0.0018472,0.0022378,0.25986,0.26998,0.032173,0.24721,0.22069,0.21564,0.26018,0.0055399,0.013999,0.26514,0.026907,0.2405
0.0037978,0,0.023534,0.0067978,0,0.0073803,0.0011303,0,0.0078242,0,0.0018398,0,0.16006,0,0.001624,0.24596,0,0.0030373,0.0021047,0.23306,0,0.0035664,0.0030346,0.0018283,0.0052889,0.0050834,0.23266,0.0034316,0.0054315,0.0048217,0.011857,0.026395,0.24887,0,0.025087,0.0029839,0.0040115,0.0011657,0.0023453,0.010993,0.0048223,0.054951,0.012457,0.0018468,0.030694,0.0030372,0.011718,0.0047289,0.029212
0,0.0060913,0.013641,0.0054667,0.013894,0.0064597,0.0035856,0.011777,0.0074927,0.0085792,0.25899,0.26336,0.033412,0.0083566,0.24745,0,0,0,0.005997,0.0067476,0.0013538,0.0086841,0,0.012494,0.25432,0.0051872,0.01713,0,0.23837,0.028351,0.0048468,0.23603,0.010241,0.014943,0.24798,0.0017017,0.2506,0.0024014,0.0090561,0.017546,0.0053489,0.038766,0.075509,0.0069366,0.010306,0.014486,0,0.0051063,0.029083
0,0,0,0,0.083161,0,0,0,0.010348,0.0072612,0.0022226,0.013807,0.037846,0.0077899,0.0066008,0,0.0078357,0.0025565,0.030124,0.0060905,0,0.26341,0.0080396,0.0049546,0.0064988,0.0035728,0.016135,0.0014197,0,0.0031279,0,0.0077371,0.007029,0.019892,0,0.26563,0.016447,0,0,0.016272,0.0011381,0.010751,0.049403,0.0051407,0.010314,0.23884,0.0023707,0.23797,0.047843
0.002082,0,0.0080515,0.0019072,0.0022795,0,0,0,0,0,0,0.0013468,0.0068269,0,0,0,0.0056467,0,0.0042177,0,0,0.014761,0,0,0,0.001076,0.0034403,0,0.0025031,0,0,0.0024078,0,0,0.0058636,0.0030797,0,0.003118,0.0012294,0.23587,0.0062664,0,0.020981,0,0,0.0065127,0.0017459,0.0010347,0.0050845
0.0046906,0,0.0032934,0.0037344,0.020856,0,0.0017552,0.0024661,0,0.0030229,0.0066314,0.0053478,0.01281,0,0.0015153,0.0036014,0,0,0.0061835,0.0021329,0.011255,0,0,0.0057853,0,0,0.0020149,0.0092327,0.0049358,0.001589,0,0.0076156,0.0032672,0.0023482,0,0,0,0.014068,0.0057314,0.0019664,0,0.015385,0.026251,0,0.23296,0.0072646,0.0085042,0.0096494,0.032398
0.0084248,0.0047345,0.011337,0.0036177,0.11354,0.012508,0,0,0.0047492,0.0042381,0.25333,0.0018375,0,0.0071957,0.0022591,0.0010453,0.15157,0.24177,0.0099561,0,0.24471,0.0078243,0.0076673,0.023169,0,0.012359,0,0,0.0014048,0.0017657,0.00744,0.21296,0.262,0.013314,0.011315,0.0063488,0,0.24522,0.25386,0.0084078,0.0085182,0.15749,0.081253,0.0054743,0.011198,0.0063752,0.012728,0.01619,0.1253
0.010848,0.25029,0.02554,0.013441,0.043735,0,0.0067284,0.010696,0.0050417,0.0086457,0.004152,0,0.036132,0.011769,0.0021295,0.011543,0.033558,0.0092462,0.24586,0.0073106,0.0088527,0.0163,0.0078532,0.0066479,0.25352,0.25007,0.017778,0.012567,0.011432,0,0.25604,0.037269,0,0.019661,0.034195,0.02418,0.24805,0.012126,0,0.0235,0.0033541,0.13554,0.072204,0,0.26094,0.018322,0.011673,0.0036319,0.092679
0.2469,0.0065859,0.028464,0.014099,0.13221,0.25658,0.01656,0.24974,0.24907,0.25573,0,0.25331,0.26066,0.25167,0.26093,0.2588,0.069452,0.0082847,0,0.0071832,0.0054325,0.2588,0.008172,0.2286,0.011494,0.0030804,0.24653,0.24914,0.25704,0.2572,0.0053752,0.021644,0.012405,0.24728,0.017137,0.014486,0.017175,0.005759,0.018313,0.26315,0.0057477,0.031681,0.1684,0.25684,0.013808,0.011368,0.015068,0.24824,0.12545
0.0024376,0,0.21798,0.0038269,0.035343,0.0051427,0.24845,0.0080989,0.0025482,0.0034607,0.0036416,0.017294,0.05216,0,0.0085131,0.0065493,0.040244,0,0.021054,0.012567,0.010884,0.013291,0,0.011145,0.0039433,0.0086195,0.0064172,0.011648,0.0011717,0.020195,0.0015213,0.023741,0.0063389,0.0010675,0.23954,0.22986,0.0090631,0.018404,0.02157,0.0084686,0.24679,0.01564,0.061352,0.0086472,0,0.24846,0.24626,0.015511,0.037575
