0,0.0041271,0,0.0061029,0,0,0,0,0.018142,0,0,0.0073522,0.017658,0,0,0,0,0,0,0,0,0,0,0.0049363,0,0,0,0.0015868,0,0.0088529,0,0,0.0036596,0,0.013589,0,0,0.021097,0.0065107,0.0066293,0.016394,0.0076611,0,0.018264,0.044123,0.013989,0,0.0016958,0.0016075
0.027283,0.014428,0,0,0,0.010718,0,0,0,0.0082748,0,0,0,0.034215,0.02086,0.029805,0,0,0,0.0098455,0,0,0,0,0,0,0,0,0,0,0.014032,0.021866,0,0,0.050819,0,0,0,0.0090072,0.0018113,0,0,0,0,0,0,0.0040297,0.021715,0
0.0088288,0,0.01525,0.0080927,0,0,0,0.007242,0.0092558,0,0,0,0.0038273,0.027856,0,0,0,0,0,0.012168,0,0,0.014937,0,0.01966,0,0.010568,0,0,0,0.0026344,0.008913,0,0,0.007618,0.0042115,0,0,0,0.00019253,0.013141,0,0,0.012163,0.017004,0,0.0048756,0.022286,0.0040927
0.002857,0.9578,0,0,0.01047,0,0,0.0064789,0,0,0,0.0048598,0,0,0,0,0,0.0032838,0,0.0011453,0,0.00095001,0.0013256,0.0083164,0,0.0078397,0.00064255,0,0.0039976,2.4936e-05,0.003375,0.0087518,0,0,0,0.0049645,0,0,0.0027273,0.0028171,0.002638,0.019441,0.018535,0.0037374,0.00086943,0.00067199,0,0.0068376,0.0061204
0.011923,0.022917,0,0,0,0.0010338,0,0,0,0.007997,0.0027158,0.005838,0.0041966,0,0.0096444,0,0,0,0.0122,0,0,0,0,0,0.018608,0.0030116,0.0057405,0,0.01489,0,0.01198,0.0023432,0.0012353,0.021524,0.017425,0.0008369,0,0.0016092,0.0019938,0,0.0027555,0.0026373,0,0.01156,0,0.0171,0,0,0
0,0.038806,0,0.010268,0,0,0,0,0.036033,0,0.0047161,0,0,0,0.013847,0.0076947,0,0.014986,0.01452,0,0,0,0,0,0.0049527,0,0.0073403,0,0,0.012242,0,0,0.0071373,0,0.023414,0,0.010873,0,0.028591,0,0.020983,0,0,0,0.0025729,0,0.036039,0.019015,0
0,0.044626,0,0.0053918,0,0.015701,0,0.012896,0,0.037037,0,0,0.052479,0.0086029,0.020857,0,0,0,0,0,0.030971,0.02445,0,0,0.056532,0,0,0,0.014129,0.028392,0.02328,0,0.017195,0,0.005799,0.02732,0.0090565,0.01208,0.032067,0,0.004734,0,0,0,0.0072428,0,0.069177,0,0.01148
0,0.0016316,0.0093663,0,0,0.021216,0,0,0.0069446,0.0055336,0,0.011276,0,0,0.01135,0.024697,0,0,0.0096284,0,0.0021203,0,0.020716,0.011057,0,0,0.017086,0.00059473,0,0.0051255,0.021841,0.0041834,0,0.0056989,0.0035319,0.0035385,0.020183,0,0.011409,0,0.0074178,0.02178,0,0.0045581,0,0.027013,0,0.016629,0.0075152
0.01878,0.018317,0,0,0.0099,0,0,0,0.0041248,0,0,0,0.030776,0,0.020882,0,0,0,0.0079923,0.027638,0.012631,0,0.0074656,0,0.012471,0,0.010417,0,0,0.00099621,0.009728,0,0,0.04545,0.055492,0,0,0.0029552,0,0,0,0.010608,0,0.011546,0,0.00018296,0.0032974,0,0.0070118
0.0068728,0,0.025786,0,0,0,0,0.0031606,0.0020416,0.025631,0,0,0,0,0,0.00067067,0.017468,0,0,0,0.018624,0.0063005,0.02022,0,0,0.019291,0,0,0.008078,0.020372,0.011447,0.031207,0.010308,0,0.89277,0,0.0068553,0,0.005043,0.015918,0.0092785,0.010178,0.037205,0,0,0,0.0027976,0,0.024898
