3.869471736828986042e-03,3.573569779223582433e-04,5.255262348262740497e-05,5.711997955747985490e-05,0.000000000000000000e+00,1.446417766217820880e-04,0.000000000000000000e+00,7.533796552230853649e-03,6.299223873601128348e-04,4.479513241954129546e-05
4.401464388846799275e-03,2.108953991774285310e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.392498510682978439e-05,5.140446922231865811e-05,1.620109245596382209e-03,1.289401284140526821e-02
1.858345866419937060e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.769680127992148857e-06,9.180604617773795205e-04,0.000000000000000000e+00
2.548585653240902256e-03,3.000541835894573409e-04,8.518981117655667124e-06,1.661320436438640908e-04,3.497142410288795464e-05,0.000000000000000000e+00,8.277734152087532480e-05,2.607391081030669831e-05,1.276307545159001454e-03,1.188240349760911349e-05
1.575879240325710803e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.357737154391666709e-05,0.000000000000000000e+00,3.546895145148874198e-05,3.775453774393191429e-05,6.791302888871361752e-05,4.431573269029126977e-05
3.948552811315679707e-03,1.637324300387008405e-04,5.214422696446242280e-04,2.000894366438776047e-04,6.425773970681705771e-05,1.106863946331009408e-04,0.000000000000000000e+00,4.915514871454588564e-05,2.571498947952026090e-03,1.772489347082301759e-05
5.276026688198908084e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.206664901614804821e-04,3.402428511313177817e-05,0.000000000000000000e+00,2.999224601377046238e-04,0.000000000000000000e+00,2.408832262193153384e-04,4.944676590433986921e-05
1.945365599693334386e-03,3.076989975384794118e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.682570756393053846e-05,6.325532331006508081e-06,0.000000000000000000e+00,1.397242617641337309e-03,3.831152270838049194e-05
9.200956452257926139e-04,0.000000000000000000e+00,3.433470892929031947e-05,2.549650410258116499e-05,0.000000000000000000e+00,2.104869751687067072e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.989920098278939030e-04,0.000000000000000000e+00
1.075338694636857918e-03,1.308733635955934040e-04,0.000000000000000000e+00,1.217109791178283502e-06,0.000000000000000000e+00,9.294195208819473752e-03,0.000000000000000000e+00,1.691967583191265859e-05,2.768985597185847714e-04,1.166837774749976110e-04
2.223369547099398984e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.910692724359743489e-05,0.000000000000000000e+00,5.999269830612136145e-03,1.644832625679789597e-04,4.687000845876830579e-04,0.000000000000000000e+00
0.000000000000000000e+00,8.249791013961308209e-05,2.619334944796410992e-04,1.995576535848681728e-05,5.003678518035217489e-04,1.048812158358168579e-04,5.803438368254292467e-05,1.395562315436282379e-05,1.908489166452526217e-03,2.891841671139424230e-04
4.772617899523361878e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.755031272408066667e-06
5.912597346088364902e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.273149928709554000e-04,1.456792459013812603e-05,1.957917500243399537e-05,1.317089225753323119e-04,4.389597235007265024e-05,3.783317387125539433e-04,0.000000000000000000e+00
1.728387659758551936e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.594086562491826446e-03,2.019861114742985912e-03,6.754099862271971009e-04
2.964701100763452953e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.306182480057312653e-04,3.851156150748158831e-05,0.000000000000000000e+00,1.732719728670774472e-05,9.889110380238681037e-05,1.210441723075106769e-03,1.079994500735869138e-04
