0.00147,0,0,0,0,0,0,0.0012261,0,0,0,0,0,0
0.43616,0.42444,0.39664,0.37464,0.43393,0.39353,0.40041,0.42306,0.38608,0.40349,0.39458,0.43153,0.45664,0.43785
0.041676,0.082866,0.013683,0.32022,0.037304,0.035881,0.19553,0.12503,0.02492,0.038964,0.038302,0.11788,0.042993,0.08717
0.33848,0.32672,0.047835,0.040803,0.38317,0.38964,0.38397,0.39575,0.38762,0.37581,0.36078,0.41345,0.40109,0.406
0.0050448,0.0072255,0.0032017,0,0.0033134,0,0.0013961,0.0017034,0,0.0021517,0.0039196,0,0.0033694,0
0.0012959,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33748,0.014447,0.012615,0,0.29086,0.050793,0.0085371,0.1756,0.0067684,0.002289,0.015557,0.048195,0.25577,0.098358
0.1145,0.41751,0.38961,0.38298,0.15639,0.3475,0.39765,0.25562,0.38112,0.40575,0.3835,0.39124,0.21296,0.3509
0.0015824,0,0,0,0.0010968,0,0,0,0,0,0,0.0010055,0.0012392,0
0.367,0.04939,0.019709,0.0023566,0.33166,0.063434,0.07738,0.24889,0.34275,0.043868,0.026467,0.25612,0.31318,0.26363
0.079948,0.39001,0.38725,0.38148,0.11164,0.33828,0.33439,0.18635,0.048938,0.37001,0.37685,0.18411,0.15449,0.19381
0.0086592,0.0074351,0.0034046,0.002114,0.0040971,0.0023846,0.00108,0.0012061,0.0011171,0.0058971,0.0049099,0.001224,0.081854,0.0044814
0.34893,0.29109,0.37808,0.36163,0.3765,0.32434,0.20028,0.26777,0.04296,0.28271,0.3363,0.27624,0.29,0.24864
0.087713,0.13593,0.021312,0.014937,0.059087,0.070667,0.20972,0.16345,0.35194,0.12187,0.058933,0.16315,0.095244,0.1968
0.41049,0.40771,0.39983,0.37223,0.428,0.39243,0.37819,0.41947,0.38673,0.39561,0.392,0.30315,0.44645,0.42121
0.010459,0.017144,0,0.0083584,0.0068495,0,0.022962,0.012257,0.0020531,0.012402,0.0091631,0.1336,0.0069382,0.019048
0.0010825,0,0,0,0,0,0,0,0,0,0,0.0013125,0,0
0.005693,0,0.0017342,0,0,0,0.0016216,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012174,0.003512,0.0022091,0,0.0039642,0,0.0010562,0,0,0,0,0.0024864,0.0052226,0.0038815
0.26643,0.26462,0.02928,0.022729,0.1978,0.34931,0.31579,0.3392,0.1369,0.31421,0.32644,0.33538,0.21005,0.26014
0.010005,0.0342,0.012704,0.31587,0.012028,0,0.016045,0.0086062,0.0047725,0.023407,0.022925,0.0082671,0.014344,0.047838
0.063407,0.0783,0.3476,0.020946,0.044594,0.013938,0.014005,0.014807,0,0.016392,0.015955,0.01824,0.045131,0.0039925
0.061112,0.012139,0.0089398,0.011181,0.13386,0.0093669,0.011898,0.014866,0,0.011296,0.00822,0.017774,0.020733,0.032635
0.035876,0.038846,0.005983,0.0084151,0.061584,0.031345,0.041353,0.052577,0.0032661,0.040923,0.023425,0.044086,0.08634,0.089196
0.0015113,0.0020292,0,0,0,0.0012932,0.0024299,0,0,0,0.0013481,0.0041362,0.0015903,0.0024396
0.020217,0.014019,0.006554,0.0050441,0.0032417,0.001411,0.013925,0.0081784,0.2559,0.010986,0.0073229,0.017737,0.10145,0.03513
0,0.0015489,0,0,0,0,0.0011278,0,0,0.0011064,0,0.0010052,0,0
0.01549,0.016159,0.007871,0.30213,0.030949,0,0.013452,0.01032,0.0055481,0.034964,0.013495,0.0072619,0.060208,0.071527
0.025097,0.097922,0.012849,0.010514,0.015341,0.030303,0.014811,0.015314,0.011271,0.091345,0.061167,0.016651,0.043955,0.063611
0.030721,0.018408,0.0052902,0.02086,0.015909,0.0047029,0,0.006446,0,0.009868,0.0087139,0.009882,0.02156,0
0.051996,0.076638,0.011362,0.0016325,0.034946,0.23652,0.071513,0.027271,0.0060293,0.073254,0.051568,0.029361,0.028635,0.021897
0.18727,0.031736,0.0065956,0.0022332,0.12573,0.050358,0.048006,0.22111,0.013165,0.013489,0.035531,0.041161,0.082058,0.087076
0.056209,0.082794,0.010724,0.020306,0.040103,0.055167,0.19686,0.10576,0.093455,0.14909,0.18849,0.14829,0.061953,0.1302
0.050207,0.038809,0.013653,0.0048093,0.1383,0.012798,0.028648,0.040565,0.0082854,0.013888,0.012145,0.13902,0.036286,0.045209
0,0.03609,0.33426,0.017369,0.017982,0.0045369,0.0058658,0,0,0.0084987,0.024124,0.0060995,0.020986,0.0064902
0.032831,0.03402,0.011721,0.0065138,0.0073197,0.002104,0.018704,0.0063814,0.25723,0.013294,0.0083487,0.012488,0.11355,0.029583
0.012272,0.015539,0,0.0019422,0.029616,0.010026,0.018513,0.0094311,0.0035669,0.011768,0.0038117,0.037361,0.012275,0.01519
