0.0047193,0,0,0.0057519,0,0.015751,0.06983,0.0032901,0.0077872,0,0,0,0,0,0,0,0,0,0.0038847,0.020604,0.075058,0,0,0.0015943,0.0052575,0.02622,0,0,0.077682,0,0.078946,0.031021,0.069155,0,0,0.026402,0.083542,0,0,0.00024361,0.0049817,0.016903,0.06584,0,0,0,0.083665,0,0,0.028864,0,0.0056983,0,0,0.006555,0.0072358,0,0,0.0038103,0.060803,0,0.0059369,0.015703
0.063348,0,0,0.0064599,0,0.0079032,0.078946,0.0089101,0.0064181,0,0,0.0019586,0,0,0,0,0,0,0.0077687,0.0081991,0,0,0.0066656,0,0.0010781,0.12511,0.0024883,0,0.085524,0.0013059,0.092256,0,0.017037,0,0,0.045647,0.0096837,0,0,0.00013838,0.023141,0,0.0028188,0,0,0,0.0042755,0,0,0.028518,0.00096835,0.058784,0.009001,0,0.0057663,0.00052198,0,0.002753,0.072578,0,0.026914,0.0053849,0.053179
0.070915,0,0,0.073794,0,0.019359,0.0019744,0.077226,0.0061941,0,0,0,0,0.0010208,0,0,0,0,0.083195,0.07592,0,0,0.025208,0,0.088597,0.054126,0.0035776,0,0.0017346,0,0.00079954,0,0.0013885,0,0,0.033584,0.0061553,0,0,0.068094,0.02103,0,0.0044693,0,0.00071234,0,0.0044673,0,0,0.02057,0,0.0041109,0,0,0.0092677,0,0,0.020632,0.07257,0,0.019567,0.0044874,0.047351
0.0031564,0.00096349,0,0.0042088,0,0.07062,0.0036636,0.0047046,0.0026886,0.0026633,0,0,0,0,0,0,0,0,0.001351,0.013695,0,0.0013297,0.072176,0,0.019611,0.0078045,0,0,0.01568,0,0.097793,0,0.0016202,0,0,0.0031606,0.0071918,0.026487,0,0,0.01235,0.010039,0.0067966,0.026436,0,0,0.0076988,0,0,0.031999,0,0,0,0,0.0072177,0,0.013338,0,0.0024057,0.027862,0,0.0032632,0.048656
0,0,0,0.0013898,0,0.079461,0.0025014,0.076425,0.0036095,0,0,0.0010511,0,0,0,0,0,0,0.00039653,0.017848,0.0016237,0,0.0087385,0,0.011874,0.014055,0.0034757,0,0.0089284,0,0.0026388,0,0.00069593,0,0.083833,0.026991,0.001027,0,0,0.0024035,0.041083,0.0017225,0.0078129,0.092257,0.00082989,0,0.0025198,0,0,0.019665,0,0.074382,0,0,0.011114,0,0.039852,0.048765,0.079967,0.065272,0.027356,0.00022301,0
0.062411,0,0,0.006705,0.0014191,0.005166,0.0089836,0,0.0042105,0,0,0.00083532,0,0,0,0,0,0,0.0041888,0.02063,0.0029483,0,0,0,0.0028547,0.10691,0,0,0.0046068,0,0.086456,0,0.012351,0,0.080952,0.034005,0.001068,0,0,0,0.04405,0.0097994,0.010238,0.090487,0,0,0.0053413,0,0,0.02839,0.0029233,0.065086,0,0.00016791,0.019142,0,0.023527,0,0.0026437,0,0,0.0030624,0
0.0141,0,0,0.0043415,0,0.03798,0.081501,0.0027533,0.010257,0,0,0,0,0,0,0,0,0,0.01383,0.079856,0.00013423,0,0.069903,0,0.0028596,0,0.010839,0,0.014419,0,0.014558,0,0.00479,0,0.0022452,0.097364,0.086572,0,0,0.067837,0.079819,0,0.088549,0.039009,0,0,0.091429,0,0,0.06338,0,0.06721,0,0,0.011034,0,0.015335,0,0.068313,0,0.12655,0.0079797,0.055644
0,0,0,0.065241,0,0.028566,0.071462,0.0084807,0.0044869,0,0,0,0,0,0,0,0,0,0.0054543,0.084266,0.0038673,0,0,0,0.093891,0.0094206,0.082052,0,0.024526,0,0,0,0.081502,0,0.0041166,0.017326,0.0014719,0,0,0.0010049,0.036504,0.005137,0.06546,0,0.002983,0.005818,0,0,0,0.029081,0,0.083308,0,0,0.012671,0,0.0032666,0,0.002865,0,0,0.0017557,0.06502
0.0051972,0,0,0.070064,0,0.076723,0.069458,0.079228,0.07821,0,0,0,0,0.00073048,0,0,0,0,0.0885,0.015544,0.0016813,0,0.027255,0,0.080046,0.059584,0.086388,0,0.016984,0,0,0,0.087395,0,0.00087295,0.0049039,0.0050223,0,0,0,0,0,0.0087827,0.032826,0,0,0.0077796,0,0,0.036685,0,0.074556,0,0.0079205,0.0085809,0,0.0054099,0,0.076476,0,0.01053,0.0030509,0
0.071053,0,0,0.077055,0,0.087515,0.08427,0.077145,0.082412,0,0,0,0,0,0,0,0,0,0.0020743,0.019536,0.071632,0,0.020727,0,0.0010002,0.018816,0.00085911,0,0.011145,0,0.085991,0,0.00020854,0,0.080468,0.089582,0.01497,0,0,0.07538,0.042517,0,0.082217,0.072255,0,0.0032728,0.088072,0,0,0.053748,0,0.01681,0,0.10905,0.024437,0,0.0080939,0.026722,0.069633,0.079022,0.047551,0.085996,0.025795
