0,0.053302,0.011429,0,0.0048539,0.074186,0,0.0054197,0,0.07457,0,0,0.081327,0.076189,0.0084911,0.0017753,0,0.00037731,0.010123,0,0.0012165,0,0.0015812,0,0.00093089,0,0.0017098,0,0.0037822,0,0.092605,0,0.00080617,0,0.0084125,0,0.0028604,0,0,0,0,0.04997,0.048228,0.013234,0.0053312,0,0.0098284
0,0.0015835,0.017688,0,0.0067404,0.0099804,0,0.0058519,0,0.078153,0,0,0.068682,0.0024339,0.021434,0,0,0.0019825,0.0046749,0,0,0,0,0,0.0018837,0,0.0061444,0,0.02811,0,0,0,0.096152,0.0024005,0,0,0.0031678,0,0,0,0,0,0.00084653,0.068768,0.066795,0.020312,0.076791
0,0,0.016888,0,0.012799,0.0061327,0,0.0015177,0,0.08717,0,0,0.011414,0,0.043139,0,0.00083194,0.0049344,0.0024466,0,0,0,0,0,0.001394,0,0.010906,0.0049165,0.017724,0,0.08034,0.069575,0.0049668,0,0.014563,0,0.0031072,0,0.00040332,0,0,0.0017928,0.016851,0.063882,0.068291,0.048638,0
0.0049889,0,0.0037323,0,0.0050724,0,0,0.0041257,0,0,0,0,0.079902,0,0.099429,0,0,0.00065493,0.0010151,0,0,0,0.00020936,0,0.00056138,0,0.0016601,0.088781,0.043927,0,0.014899,0.0034703,0.0034429,0,0.0061338,0,0.0041501,0,0.0065246,0,0,0,0.040143,0.0014648,0.0062213,0,0
0,0.027483,0.0095532,0,0.0040067,0,0,0.07927,0,0.0037442,0,0,0.018511,0.0022557,0.018201,0,0,0.002098,0.0032116,0.001689,0,0,0,0,0.07994,0,0.020967,0.08567,0.016403,0,0.0034422,0,0.092113,0,0,0,0.0025068,0,0,0,0,0.047571,0.040521,0.074125,0.0052396,0.080774,0
0,0.0081555,0.0044619,0,0.0046107,0.0043668,0,0.072816,0,0.079431,0,0,0.072636,0.0051516,0.010787,0,0,0.0015379,0.0058256,0,0,0,0,0,0.079973,0,0.0032786,0,0.020708,0,0.0029367,0,0.0063168,0.0013377,0,0,0.0037198,0,0,0,0,0,0.021974,0,0.069135,0.028126,0.0091347
0,0.11175,0.021403,0,0.084411,0.071751,0,0.093576,0,0.080376,0,0,0.028265,0.0095434,0.02875,0.0062691,0,0.0098873,0.016277,0,0,0,0,0,0.012422,0,0.024021,0.010726,0.04796,0,0.09819,0.070965,0.0025793,0,0,0,0.011541,0,0,0,0,0,0.057145,0.064966,0.0075229,0,0.042341
0,0.0095573,0.081078,0,0.072563,0.0061815,0,0.015348,0,0.0027518,0,0,0.0053064,0.0072591,0.021724,0,0,0,0.087639,0,0,0,0,0,0.0060134,0,0.0092085,0.0079691,0.010841,0,0.017313,0,0.01095,0,0,0,0,0,0,0,0,0.018567,0.014152,0.0021877,0,0,0
0,0.050111,0.085596,0,0,0,0,0.0070652,0,0.00068159,0,0,0.0033757,0.0079033,0.0040338,0,0,0.076378,0.075442,0,0,0,0,0,0.0017766,0,0.018611,0.07925,0.025147,0,0.001103,0,0.0031951,0,0,0,0.010608,0,0,0,0,0,0,0.07902,0.0015182,0.050419,0
0,0.045814,0.020283,0,0.0078909,0.01183,0,0.081546,0,0.08318,0,0,0.10366,0.073461,0.031315,0,0,0.07567,0.088075,0.006831,0.0027066,0,0,0,0.08023,0,0.12128,0.085476,0.056961,0,0.093492,0.069347,0.014746,0,0.039538,0,0.08528,0,0,0,0.0033097,0.031794,0,0.075302,0.067401,0,0.055853
