0.0017272,0,0.0035204,0.0066769,0.0098703,0.0032078,0,0,0.0021039,0,0,0,0,0,0,0,0.004735,0,0,0,0,0,0.0012066,0,0.0023526,0.0032114,0.014828,0,0.00322,0,0.0012294,0,0.0056722,0,0,0.012276,0.0083855,0,0.01057,0.0033648,0.004127,0.0068394,0,0.08162,0,0,0
0,0,0,0.0013447,0.11014,0,0,0,0,0.025001,0,0,0,0.021436,0.027356,0.045787,0.028463,0,0,0,0.0043409,0.0094221,0.017041,0,0.010906,0,0.00057905,0.033488,0.0099377,0.010814,0,0.032328,0,0.017451,0.014103,0,0,0.002579,0.025994,0,0,0.01904,0,0,0.02954,0.024894,0.036458
0,0,0.0052673,0,0,0.0082122,0.005009,0,0.0027296,0.0014647,0.0038027,0,0,0,0,0.0030602,0.0015106,0.0058095,0.00079436,0.00028408,0.0032135,0,0,0.00047377,0,0,0,0,0,0.00014606,0.0047116,0.0057431,0.00010755,0,0.0039883,0.00065269,0.010349,0,0.0019489,0.012683,0.014822,0,0,0.039564,0.012727,0.00046066,0
0.0057201,0,0.0014332,0.00071061,0.0039776,0,0,0,0.0049227,0.0027923,0,0.0032766,0.0020124,0,0.00076545,0,0,0.005323,0,0,0,0,0,0,0.96696,0,0,0,0.0046539,0,0,0.0015351,0.0031708,0,0,0.00020242,0.0013893,0.0015441,0,0,0,0,0.0021703,0.0027662,0,0,0.0090162
0.043109,0,0,0.029727,0.044035,0.026756,0,0.0090541,0.0052183,0.0015154,0,0,0,0,0.0038357,0,0.024664,0,0,0,0,0,0.012347,0,0,0.017543,0.077762,0,0.0038144,0,0.015091,0,0,0,0,0,0.043651,0.012849,0,0,0,0,0.033714,0.024131,0,0,0.067526
0.0064724,0.033772,0.044647,0.029988,0.03263,0.009697,0,0.0050667,0.0092446,0,0,0,0,0.00033342,0,0.020217,0,0,0,0,0.010883,0.032652,0,0,0.019646,0,0,0.013237,0.19925,0,0.029469,0,0.028305,0,0.040935,0.013908,0.013936,0,0.028409,0.043035,0.03445,0,0,0.00018512,0.014738,0,0
0,0,0.0073057,0,0,0,0.00035973,0,0.00039745,0,0.0030879,0,0,0,0.005367,0,0.0037236,0,0.0020627,0,0.0065622,0.00012887,0.0047949,0,0.0056319,0,0.026129,0.00076993,0,0.0095792,0.0081521,0,0,0.0043333,0,0,0,0.0011351,0,0.0089593,0.010165,0.00082009,3.5323e-05,0,0.032645,0,0
0,0.0018191,0.00040386,0,0.0037194,0.0028694,0,0,0.0030892,2.0899e-05,0,0.00073692,0,0.002107,0.0040206,0.0019273,0,0.000269,0.0002876,0,0.00036334,0.0022495,0,0,0.0033968,0.0028482,0,0,0.0036028,0,0.0015629,0.0061456,0,0,0,0.0010306,0.00091501,0.0018232,0,0.0021764,0.0014647,0.00044341,0,0.0038515,0,0.0032574,0
0,0,0,0,0.012312,0,0.0034491,0.0002527,0.0069537,0.0064749,0.0063612,0,0.0065341,0.0038352,0.0078442,0.0064363,0,0.0099858,0,0.0064107,0.002291,0.0027092,0.0016633,0.0027228,0.00019328,0,0.0037052,0.0035439,0.014086,0,0.010673,0,0.0042018,0.018712,0.0077312,0,0,0,0,0.0077693,0.014753,0,0,0,0.04452,0,0.010254
0.014461,0,0,0,0.0069031,0,0,0,0,0,0,0.00038931,0,0,0,0.0026597,0.0082558,0,0.013665,0,0.010163,0,0,0,0.0060062,0,0,0.0051295,0.0096702,0,0,0,0,0,0.011084,0,0.0084358,0,0,0.019306,0,0,0,0,0.068836,0.011864,0
0.0076903,0,0.021515,0,0.039404,0,0,0.030164,0.007696,0,0.0018808,0.01152,0,0.01388,0,0.025101,0.029845,0,0.0050158,0,0.020581,0,0.03358,0,0.035314,0,0.021493,0,0.022546,0,0,0.029961,0.0053127,0.017692,0,0,0.07331,0,0,0.020444,0.017906,0,0,0.022744,0,0,0
0,0,0,0,0.02634,0,0,0.011668,0,0,0,0.01167,0,0,0,0.016521,0,0,0.043557,0.0018382,0.0036995,0,0,0,0.0010861,0,0.0044653,0.00019471,0.035641,0,0,0,0,0.00043597,0,0.024207,0.0065551,0.0031246,0,0,0.01126,0,0.027334,0.016585,0.01141,0.0078986,0
0.012448,0.01704,0,0,0,0.014479,0,0.0060052,0.010741,0.00088296,0,0,0,0,0.0075428,0.00061512,0,0.016238,0,0.013689,0,0.0019263,0.00034815,0.00081691,0,0.0014578,0,0,0.0038494,0.0044973,0,0,0.004094,0,0.00019509,0,0,0,0.00026962,0,0.0021045,0.0099681,0,0.032943,0,0,0
0.014632,0.011336,0,0,0,0.0043361,0.014749,0,0,0,0.0077904,0.023565,0.0059081,2.5528e-05,0,0,0.0096945,0,0.002337,0,0,0.0042223,0,0.028521,0,0,0.051791,0,0.02166,0.025743,0.022643,0,0.017016,0.030156,0,0.0088392,0.0083594,0,0.0023451,0,0.012643,0.0071323,0,0.040046,0,0,0
0,0,0.012202,0,0.00065349,0.0084597,0,0,0,0,0.016766,0,0,0,0,0,0,0,0.00094185,0,0,0.022877,0.014372,0,0,0.0060738,0.019654,0,0,0,0,0.0086849,0.002518,0,0.036937,0.02063,0,0,0.012701,0,0,0.0092639,0,0,0.019006,0.014508,0
0,0.015161,0.034747,0,0.0067394,0,0,0,0.025134,0.05444,0,0.037862,0.0009645,0,0.010683,0.0069262,0,0,0.0020902,0.041154,0.0053671,0,0,0.0077622,0.0079728,0.0067325,0,0,0.036684,0,0,0.00098347,0,0,0.0060476,0.0080718,0,0.00012902,0,0,0.022072,0.0046211,0,0.023537,0,0.052538,0
0.036957,0.014146,0.0094359,0,0.017747,0,0.032138,0.027423,0,0,0.027449,0.010151,0.015568,0,0.13981,0,0.015263,0.019834,0,0,0.015932,0,0.00071229,0.0086315,0.0027236,0,0,0.024048,0.037997,0,0.0098477,0.014697,0.023027,0.0050483,0,0.0035693,0,0,0,0.0057628,0,0.027757,0.020146,0,0.0022391,0,0
0,0.082596,0,0,0,0.062735,0.010315,0,0.0082107,0,0.0059359,0,0.093187,0,0,0.014662,0,0.035074,0,0.088706,0.0030967,0,0.020845,0,0.051201,0.054077,0.011029,0,0.01741,0.01641,0.024326,0.01533,0.022237,0.025585,0.021531,0,0.0015808,0,0,0.020472,0.021098,0.04506,0,0.013416,0,0.0058223,0.125
0.043492,0.017374,0.017021,0.027348,0,0.0055281,0.0078165,0.076302,0.0019482,0,0,0,0.012395,0,0.0051484,0.015488,0,0,0,0.079123,0.018183,0,0,0,0,0,0.12203,0,0.00044745,0.0061533,0.040282,0,0.015126,0.042016,0.021624,0,0.021307,0,0.0034204,0,0,0,0.098665,0.025989,0.016063,0,0.089293
0,0.010505,0.00024074,0.0015144,0,0.0052469,0.0029973,0.0069444,0.015624,0.0046739,0,0.0052551,0.017252,0.0058154,0.0049415,0.011249,0,0.0057638,0.013941,0,0,0.0054773,0.0079861,0,0.0038642,0.0093262,0,0.002911,0.015769,0,0.0041878,0,0,0.016259,0.0042284,0.0082934,0,0,0,0,0.0072658,0.0072082,0,0,0.065167,0.046336,0
0.0090008,0,0.012286,0,0.041977,0,0.039218,0,0,0,0.0036311,0.027139,0.013956,0.036208,0.029442,0,0,0.019047,0.015333,0,0.0077772,0,0.020829,0.01591,0.0051681,0,0,0.037037,0.013263,0,0,0.026038,0,0.0009844,0.015818,0,0,0,0,0.0019238,0.0027455,0,0,0,0.038515,0.058459,0
0.0048851,0,0.028724,0,0,0.0037692,0.0088629,0.0017117,0,0.008523,0,0.001693,0.011076,0,0.015103,0.0041004,0,0.0059754,0,0.0054712,0.0035758,0,0,0.0074056,0,0,0.0050619,0.0024716,0.0066203,0,0,0,0.0054002,0,0.0061122,0,0.00034883,0.014917,0,0.023105,0.028881,0,0.0079136,0,0,0,0
0.0058147,0,0,0.040626,0.008886,0.0033273,0.0069364,0,0.0056135,0.0061596,0.00025653,0.0099999,0.87852,0.00067554,0,0,0,0,0,0,0.0056479,0.011909,0.0081705,0.0050931,0,0,0,0,0,0,0,0,0.00072993,0.042437,0,0.0068983,0,0.0032909,0.004117,0.042279,0.03778,0,0,0,0,0,0.11703
0.022817,0.00050971,0.044381,0.042122,0.017163,0.0062914,0.013697,0.017744,0.013428,0,0.00891,0.017018,0,0,0.041713,0.010806,0.02083,0.02286,0.0079529,0,0,0.03428,0.029806,0.031945,0.027907,0.034007,0.030984,0,0.36876,0,0.031857,0.0040244,0,0,0.0234,0.022993,0,0,0,0,0.014728,0.0017002,0,0,0.052668,0.0029375,0
0.0038999,0.0027131,0.0055575,0,0,0,0.0078358,0,0,0,0,0,0.0051908,0.0057687,0.020761,0.0020589,0,0,0.0043622,0.0067092,0.0065915,0.00092189,0.0016083,0.0035342,0,0.0038281,0.013751,0,0.0047788,0.0029743,0.0013576,0.016576,0.015824,0,0.0061155,0,0.0015617,0,0.003239,0.011824,0.030314,0,0.010821,0.014125,0.0045257,0.023986,0
0,0.013457,0,0,0,0.0078893,0,0,0,0.0037608,0,0.0095583,0.017602,0,0.0095365,0,0,0,0,0.034268,0.0033143,0,0.0092927,0.0030853,0.00034051,0,0.018168,0,0,0.00392,0,0,0,0,0.01165,0,0,0,0.0058656,0,0.0059917,0.012074,0.026404,0.008806,0,0.0036315,0
0.002117,0,0,0,0,0,0,0,0.011626,0,0.024016,0.023979,0,0,0,0,0,0.0093153,0,0,0.0063164,0,0,0.022981,0.0011254,0.022879,0,0,0.01013,0,0,0,0.0002569,0,0,0.017426,0,0.029395,0.037378,0,0,0.029533,0,0,0.0062677,0,0.11697
0.00060565,0,0.0026484,0,0.00043354,0.00053601,0.0066468,0.0005878,0.0025851,0.95243,0,0.0030965,0.0010891,0.00028597,0,0,0,0.0012003,0,0,0.00030166,0.0016386,0.00056282,0,0.00032619,0,0,0,0,0.0016029,0.0011155,0,0,4.2182e-05,0.0097587,0,0.0023302,0.0035336,0.0011426,0.014304,0,0,0.0060138,0,0,0,0.0010871
0.028095,0.038493,0.02703,0,0.010526,0.029194,0,0,0,0,0.030148,0,0.050548,0,0.043414,0,0,0.018621,0,0.012135,0,0.011698,0.00016075,0.043172,0.021687,0,0,0,0.0056873,0.00042835,0,0.056437,0,0,0.0046749,0.027608,0,0.020047,0.022254,0.012518,0,0.0321,0.071774,0.0082379,0,0,0
0,0.0050312,0.00045121,0.010735,0,0.0022454,0.0036597,0.0040517,0.0035588,0,0.00059126,0.0095906,0,0,0,0,0.0099546,0.0030604,0,0.0083349,0.001743,0.006488,0.007138,0.0031255,0,0.012993,0,0.00053871,0,0,0.0013466,0.0081402,0.00098677,0.015505,0,0.002989,0.0013811,0.010725,0.00086339,0.011564,0,0,0,0.023911,0.0087772,0,0.0083976
0,0,0,0,0,0.0046108,0.009602,0,0.0056567,0,0.0036264,0,0,0.012287,0.00040452,0.0041669,0,0,0.0021826,0,0.0062992,0.0069635,0.0041368,0.0075947,0,0.0055387,0.03893,0.0053976,0,0,0,0,0,0.010204,0,0,0.0021926,0.010977,0.0059045,0.006915,0.0024491,0,0,0.014743,0.057071,0,0.013849
0.0048251,0.01833,0,0,0.018666,0,0.0084232,0,0,0,0.014021,0.00052335,0,0,0,0,0.0138,0,0.028577,0,0.012435,0,0,0.019062,0.0053608,0,0.017302,0,0,0.015711,0.0024109,0,0,0,0,0.015557,0.013682,0,0.0058414,0.032801,0.011272,0,0,0,0.024946,0.10773,0
0.032057,0.041836,0.013513,0,0,0,0,0.013945,0.021778,0,0,0.014094,0,0.0081895,0.0007384,0,0.00066938,0,0,0,0,0.021927,0,0.019101,0.031451,0,0.027924,0.0036124,0.047218,0,0,0.0042076,0.025083,0.037132,0,0.00041443,0,0.007314,0.0098456,0.018037,0,0,0,0,0,0.040915,0.076826
0,0.046251,0.0028802,0,0,0.0035086,0,0,0,0.021453,0.023039,0.022414,0,0.028174,0,0,0,0,0,0.0092323,0,0.021097,0,0.01074,0,0.018617,0,0,0.023931,0.0095879,0,0,0.025917,0.00034038,0,0.011119,0.011143,0,0,0.016125,0.047157,0,0,0,0.055012,0.1515,0.075367
0,0.015003,0.016288,0,0,0,0,0,0,0,0.0089901,0.0027874,0.014811,0.0074613,0.10407,0.0051756,0,0,0.013273,0.0050708,0.018985,0.0019408,0.01783,0,0,0.016086,0,0,0.011843,0.0039331,0.0043609,0.01338,0.0069296,0,0,0.0015581,0,0,0,0.014122,0.060638,0,0.025132,0,0.0048868,0.023504,0
0,0.001713,0.0014363,0,0,0,0,0,0.0083685,0,0.0088411,0.012642,0,0.0065576,0.00084894,0.012684,0,0.0021777,0.0025798,0.038402,0,0,0,0,0,0.010692,0.036865,0,0,0,0.028296,0.0054035,0,0,0,0,0,0.014734,0,0,0,0.0099072,0.028504,0,0.062662,0,0
0.002822,0.012605,0.00074815,0.039683,0,0,0.0042465,0.00073501,0,0,0,0.0083411,0,0.0011009,0,0.0010321,0.015904,0.0039593,0,0.030344,0.0037888,0,0.0065683,0.011573,0.0024164,0,0,0.0042465,0.0085817,0.00010674,0.00074314,0,0,0.014588,0.0040782,0.0091252,0,0,0.0013381,0.017249,0,0.0013229,0,0,0,0,0.016236
0,0,0.025084,0,0,0,0,0.0046233,0,0.0017931,0.0051584,0.0043125,0.013297,0.0073688,0.010903,0,0.0060726,0.017223,0,0.0091308,0,0.0097673,0.0081087,0.0029473,0,0.015685,0,0.00048651,0.0082835,0.012863,0,0,0.010736,0,0,0,0,0.0069437,0.0036125,0,0.03119,0.022646,0.016241,0,0.028887,0.045174,0
0.014188,0.010003,0,0,0.0063554,0,0.013182,0,0,0.021072,0.00036175,0,0,0,0.056281,0,0,0,0,0,0,0,0.016202,0,0,0.0038079,0,0,0.026398,0,0.028153,0,0.011764,0.014585,0.0049757,0.014653,0,0,0,0.0026275,0.0019959,0,0.00024074,0.029029,0,0.00719,0.0013268
0.071574,0.36269,0,0.031315,0,0,0.024169,0.013176,0,0.014652,0.0026089,0,0,0,0,0.0095783,0,0.033605,0.0048794,0,0,0,0,0,0,0,0,0,0,0,0.083261,0,0,0.04586,0.016897,0.03291,0,0.014248,0,0,0.0097335,0.026367,0.074224,0,0,0.10838,0.053693
0,0,0,0,0.0064971,0,0,0,0,0.0051422,0.0022629,0,0,0,0.0040083,0,0.00643,0.0033364,0.0010953,0,0,0,0,0.0014629,0.006231,0.0092802,0.0098276,0,0.0030501,0,0.0023073,0.007012,0.0097044,0,0.008976,0,0,0.0048887,0.0028654,0.011025,0.0059969,0.0089297,0.013174,0.033554,0,0.02097,0
0,0,0,0,0,0.024043,0.010282,0,0,0.0018028,0.0038034,0,0.0063407,0,2.6765e-05,0,0.008357,0,0.0027345,0,0.010634,0,0,0,0,0.021676,0.0063002,0.00094576,0.0096573,0,0,0.0035378,0.0067704,0,0.010918,0,0.0062639,0.014805,0,0.023666,0.056547,0.041878,0.036048,0.070081,0,0,0.043775
0.011435,0,0,0.0015677,0,0,0.011866,0,0,0,0,0.020072,0.0096184,0,0.030332,0,0,0.027968,0,0,0,0.0063796,0.0037153,0,0.0018951,0.014263,0.059854,0,0,0,0,0,0,0.0095953,0.0073136,0,0,0,0.016218,0,0,0.0062964,0.053456,0,0,0.084285,0
0.007066,0,0.0052503,0,0.0088762,0.0041523,0.0035874,0.0064606,0,0,0,0,0,0,0,0.00035709,0.0022545,0,0,0,0.0044578,0,0,0,0.0061184,0,0.015705,0.016959,0,0.00026894,0.0099358,0.0059252,0,0,0.0029048,0,0,0.0012162,0,0,0.00082382,0.0042023,0.0049197,0,0,0.0028137,0
0,0,0,0,0.0033181,0,0.008343,0,0,0,0.0062343,0.0047238,0.0026129,0.012052,0,0,0,0.026609,0,0.0018283,0.010147,0,0.004356,0.0071475,0.0018427,0.018086,0.016495,0,0,0,0,0,0.0080601,0,0,0,0,0,0,0.023078,0.040916,0,0.042746,0.021855,0.0010372,0.032415,0
0.016623,0.040204,0.018922,0.012882,0,0,0.018214,0,0.017503,0.0014581,0,0,0,0.0076248,0.12586,0,0.002536,0,0,0,0.0045322,0,0,0.0097728,0,0.0085688,0,0,0.0090596,0,0.023612,0,0.031353,0.016419,0,0,0.01558,0.0017601,0,0.020316,0.056272,0.026584,0.022516,0.015702,0.017771,0,0
0,0.024227,0,0,0.0019299,0,0.001453,0,0,0,0,0.0076659,0.013233,0,0.03198,0,0.0066291,0.0075315,0,0,0.0020014,0,0.0070269,0.010675,0,0,0.022681,0,0,0.011858,0.0040942,0,0,0,0.0099916,0,0,0,0.016075,0,0.060514,0,0.011302,0,0.05612,0.036109,0
0,0,0,0,0.0068815,0.0034848,0,0.013028,0.012625,0,0.0069519,0,0.022578,0.023054,0.0054627,0.011149,0,0.012135,0.0030389,0.042281,0,0.0011089,0,0.020123,0,0.018715,0.011817,0,0.020675,0,0,0.011916,0.014316,0,0.003351,0,0,0,0.021915,0,0,0,0,0.038486,0,0,0
0,0.11,0.010246,0.019664,0.011149,0.0064713,0,0.0098785,0.0006628,0.014192,0,0.036894,0,0,0.028702,0.019272,0.019175,0.030139,0.0079486,0,0.01561,0.023259,0.0089148,0.011154,0.023719,0.044443,0.056111,0,0,0,0.0069392,0.0085768,0,0,0.012813,0,0,0,0.00078229,0,0.081112,0,0,0.039676,0.044308,0.046178,0.033675
0,0,0.0047433,0.011482,0.023958,0,0,0,0,0.0071874,0.028645,0.017018,0,0,0.019152,0.0063236,0.0090814,0.014945,0,0,0,0,0,0,0,0,0.026953,0.002612,0.0073852,0.011079,0.036156,0.026692,0,0.018911,0.001931,0.0061278,0,0.0019119,0.020844,0,0.032116,0,0,0,0,0.027338,0
0.014962,0.014066,0,0,0,0.0010619,0,0,0,0,0.010058,0,0,0,0,0.010835,0,0,0.00086714,0,0,0.0041776,0.00023894,0,0.014813,0,0.03146,0.0051664,0.0077132,0,0.0036138,0,0,0,0.0054677,0,0,0,0.011582,0,0.020548,0.0082751,0.0055076,0,0,0,0
0,0,0.01724,0,0,0.0019633,0,0.021114,0,0,0,0.004829,0,0,0,0.0080655,0,0,0,0,0.0048027,0,0,0.008501,0,0.0048219,0.012851,0,0,0,0.010557,0,0,0.025603,0.015297,0,0.0043366,0,0,0,0,0,0.029305,0.0015511,0.00010048,0,0
0,0.069234,0.03117,0,0,0,0.010442,0.0035369,0,0.002546,0.0086395,0,0.0094728,0,0,0,0,0,0.0056531,0.021854,0,0,0,0,0,0,0,0.029933,0,0.039361,0.021331,0.0028374,0,0,0,0,0,0,0.012816,0.032976,0.00098371,0.011514,0.026842,0,0,0,0.01699
0.04522,0.018807,0.0015862,0,0.00010809,0,0.015086,0.011211,0.011117,0,0.031597,0.013126,0,0.004657,0,0,0,0,0,0,0.0086177,0,0.017225,0.0018493,0.0054046,0,0,0,0,0,0.03168,0.014763,0.0032145,0,0.011297,0,0.00041577,0.004841,0,0,0.026402,0,0.0027092,0,0.031138,0,0
0,0.1653,0.05657,0.013566,0.01527,0.0094883,0.041213,0,0,0,0.0094081,0.033956,0,0,0,0,0.022632,0.0093937,0.0030548,0,0.0096296,0.027563,0,0,0,0,0.025332,0.027113,0.022617,0.02259,0,0.045976,0,0.020731,0.04409,0.016665,0,0,0.015644,0.044959,0,0,0.0072251,0,0,0.14423,0.078571
0.042499,0.055049,0,0,0,0.013412,0.029608,0,0,0,0,0,0,0.011129,0.021977,0,0,0,0,0,0.013641,0,0,0,0.0046486,0.022015,0.0125,0.0092927,0,0,0.020154,0,0,0,0,0.023457,0,0.0080989,0.0043167,0,0.033732,0,0,0.028748,0,0.041045,0.020334
0,0,0,0.016739,0,0,0.022234,0.0096669,0,0.0022999,0.0088481,0.026127,0.013518,0.0064998,0.018073,0,0,0,0.013914,0.0029725,0,0,0.00067541,0,0,0.020671,0,0,0.17146,0.0034555,0.019795,0.0095689,0,0.044975,0.023017,0,0.022368,0.0052734,0.027375,0,0.023205,0.0028521,0.055037,0.068747,0,0.0072038,0.0010958
0.0041131,0,0.0033545,0.0090623,0.0026504,0,0.0019601,0.0022439,0.0047483,0.004175,0,0.0055046,0,0,0,0.0025471,0,0.0036126,0,0.0091246,0.0026663,0.011591,0.0013297,0.0016614,0,0.0042886,0.0032302,0.0056263,0,0.0066915,0.0037833,0.0084353,0.0006655,0.0071771,0,0.0041801,0,0.0033893,0,0.0019861,0.0073572,0,0,0.0036293,0,0,0
0.014698,0,0.013591,0,0.045006,0,0,0.028086,0.024751,0,0.0042143,0.0086697,0,0,0,0.010541,0.01099,0.00031194,0,0,0,0.012406,0,0,0.015011,0.0042144,0.013907,0.006492,0.0034558,0.0085997,0,0,0.0036402,0.013709,0.006058,0.026074,0.0078245,0.011343,0,0,0,0.0073005,0.016615,0,0.027189,0,0
0,0,0.024269,0,0,0.013721,0.012318,0,0.013669,0.0014585,0,0,0.0034583,0.020492,0.019713,0,0,0,0,0.01069,0,0,0,0,0.0041277,0.007324,0.023825,0,0,0.013518,0,0.012583,0,0.011374,0.0074708,0.0020081,0.043528,0.020794,0.0066844,0,0.00429,0.032782,0,0,0.040049,0.04791,0.021154
0.0020965,0.47392,0,0.0081401,0.025444,0,0,0.040707,0.028513,0.021404,0.00098131,0,0.086779,0,0.00044202,0,0.015305,0,0,0.19242,0.015281,0,0,0.015118,0,0.0082951,0.1134,0.04387,0,0,0,0.022492,0,0,0,0,0,0.0025347,0,0,0.073595,0.38311,0,0.0031321,0.039593,0.03358,0
