0.0022251,0.038363,0.012179,0,0.022562
0.027302,0.024654,0.025637,0,0.068148
0.029441,0.049628,0,0.0092401,0
0,0.020244,0.49548,0,0.050782
0,0.038492,0.029342,0,0.0029398
0.015138,0.023772,0.032565,0,0.038409
0.068531,0.03276,0.082382,0,0
0,0.059475,0.014276,0.030357,0.012774
0.0045427,0.095525,0.0084429,0,0.019984
0,0.20376,0.036896,0,0.050909
0.016204,0.14183,0,0.048233,0
0.012665,0.018325,0,0,0.0057832
0.0039483,0.01599,0.0082804,0,0.022363
0.097075,0.018075,0.11258,0,0
0,0,0.44844,0.041109,0
0,0.04066,0.029133,0.01004,0
0.059573,0.021011,0.066404,0,0
0,0.063228,0.0067587,0.0067377,0.0056944
0,0.040677,0.047799,0,0.067897
0.0012798,0.006005,0.010205,0,0.0045351
0,0.042564,0.17411,0.071024,0
0.0011076,0.0056827,0.0091499,0,0.013645
0.049087,0.24647,0.11316,0,0
0.054902,0.035105,0.050952,0,0
0,0.15799,0.055545,0.034694,0.015409
0.0048844,0.01075,0.0011739,0,0.0056732
0.00072521,0.0061159,0.00038222,0,0
0,0.018093,0.01019,0,0.0019843
0,0.047378,0.02279,0,0.0021582
0,0.15382,0.062657,0,0.011054
0,0.055585,0.030322,0.012612,0.0073769
0.015846,0.011846,0.010542,0,0.0032461
0.042711,0.026534,0,0,0.10648
0.02967,0,0.042885,0.038549,0.018636
0.053789,0,0.04802,0,0.052059
0.014335,0.089549,0,0,0.030376
0.10081,0.052257,0,0,0.040039
0.03676,0.048448,0,0.038049,0.028552
0.0048296,0.030407,0,0,0.0054064
0.012804,0.024082,0.039277,0.0084651,0.022
0.024148,0.014912,0.004457,0,0.0076581
0.16494,0.024045,0.051221,0.01129,0.011641
0,0.099582,0.056053,0,0.029314
0.0064473,0.014007,0.00067328,0,0.0021176
0.043431,5.4645e-05,0.0045378,0.0060859,0
0.13604,0,0,0,0.021725
0.066073,0,0.19184,0,0.10066
0.093227,0.016144,0.063617,0.0092485,0
0.13235,0.13479,0,0,0
0.010344,0.00091687,0,0.0071715,0.001102
0.029649,0.0093105,0.045532,0,0.071728
0.025571,0.069072,0,0.010802,0.0082124
0.0138,0.012054,0.024443,0.025617,0.087324
0.023192,0.049675,0,0.016743,0.0022945
0.066279,0.0013676,0,0,0.017437
0.18314,0,0.019803,0.022977,0.042599
0.027318,0.0014423,0,0.0018183,0.01822
0.0011981,0.04462,0,0,0.032972
0.12552,0.030738,0,0.055743,0.086763
0.014952,0.00014735,0,0.00096227,8.4758e-05
0.027179,0.0056045,0.012649,0.015194,0.058541
0.11955,0.0069654,0,0.007108,0.013096
0.0063839,0.010673,0,0,0.0051124
0.051394,0.0077465,0.0055325,0.0078904,0.0061996
0.053626,0.069645,0,0.0033988,0.026672
0.04175,0.0036279,0.0054186,0.00056218,0
0.071829,0,0.011256,0.014516,0
0.086474,0.0025699,0.045704,0.012342,0
0.051429,0,0.040623,0.032014,0.046599
0.027966,0.034149,0,0.0083473,0
0.013346,0.0040621,0.0019709,0.016473,0.033618
0.013954,0,0.02238,0.073662,0.059693
0.093175,0.0097858,0.011272,0,0.024861
0,0.0097448,0.064057,0.10433,0.08171
0.049269,0.054131,0,0.036524,0.02739
0,0.057846,0,0.034842,0.086053
0.112,0.12387,0,0.057895,0
0.0046152,0.034292,0.050882,0,0.027483
0.05172,0.0035314,0,0.011276,0.017857
0.083937,0.00063294,0.078625,0.12798,0
0.019248,0.054135,0.012278,0.058313,0.066552
0,0.022935,0.066534,0.066457,0.067713
0.07706,0.00073223,0.038229,0.058823,0
0.051387,0,0.015408,0.031851,0
0.0054952,0,0.0085276,0.01013,0.0070377
0.0032428,0.020782,0,0.010715,0.0049761
0.041818,0,0.0039047,0.018561,0
0.046283,0,0.077636,0.10222,0.011058
0.020151,0.006446,0,0,0.026306
0.074193,0.0084727,0.022298,0.018865,0.010084
0.092573,0.0045993,0,0.017103,0.028845
0.017409,0.019346,0,0,0.0030255
0.0070763,0.044352,0,0.023847,0.012269
0.0055668,0.0032744,0.0048576,0,0.0032766
0.052992,0.080589,0,0,0
0.011978,0.045531,0,0,0.014944
0.01999,0.035442,0,0.017981,0
0.0027603,0.020378,0.00096393,0.0017648,0
0.0052974,0.010139,0,0,0.0041341
0.069701,0.0028177,0.01865,0.024714,0.013519
0,0.083037,0.022725,0.00069615,0.015201
0.096054,0.062754,0,0.048796,0
0.033323,0.079886,0.0084105,0,0
0.0075482,0.028302,0.014372,0.00090047,0.0008454
0.043715,0.02601,0,0.034801,0
0.050074,0.047046,0,0.069729,0.013721
0.012715,0.027466,0,0.0059683,0.0045477
0.032078,0.061385,0,0.0087317,0.043958
0.017701,0.035367,0.09075,0,0.20748
0.014882,0.028997,0.044878,0,0.04594
0.023736,0.042075,0,0,0.017007
0,0.22472,0,0,0.058542
0.091518,0.027954,0,0,0.022509
0.0054618,0.029449,0,0,0.012975
0.021393,0.11476,0,0,0.10248
0.028291,0.0030065,0,0.0021252,0.0089118
0,0.03287,0.0016308,0,0.025762
0.0069912,0.014754,0.011475,1.6359e-05,0.014034
0.033082,0.122,0,0.051737,0
0.012312,0.0011889,0.008932,0.010406,0
0.027363,0.0061032,0,0,0.010387
0.04613,0.023254,0.065633,0,0.059591
0.16186,0.031073,0.06048,0,0.016419
0.019366,0.011054,0.0015568,0,0.0049135
0.058928,0.027479,0.00055246,0,0.02311
0.071183,0.10668,0,0,0
0.077743,0.11149,0,0,0
0.01796,0.029614,0,0,0.0043006
0.015581,0.0067317,0,0,0.010434
0.011622,0.00037193,0.0013002,0.0042102,0.0060264
0.028645,0.00011304,0,0.020316,0.10127
0.03849,0.040915,0,0.15013,0
0.045245,0.056322,0,0.076316,0
0.041935,0.02693,0.0030366,0.0025188,0
0,0.095033,0.021731,0.079176,0.0036733
0.074207,0.036685,0.098664,0,0.081142
0.0089348,0.087395,0,0,0.11408
0.10876,0,0.011637,0,0.0039829
0,0.12061,0.012784,0.036566,0.050389
0.0079133,0.054997,0,0.041298,0.085162
0.0044648,0.0067894,0.0014976,0.015986,0.024639
0.00011887,0.035911,0.010844,0,0.012552
0.043549,0.029176,0,0.019668,0.11352
0.042507,0.027492,0.054306,0,0.071969
0.012083,0.025693,0.0059493,0.013221,0
0.021073,0,0.0052974,0,0.0047192
0.017738,0.021451,0.011593,0.0046084,0.062386
0.00057056,0.044445,0.0035383,0,0.016952
0.0073335,0.0086901,0,0,0.01268
0.017009,0.037035,0,0.017333,0
0.0027458,0.0003086,0.00070297,0,0.0095709
0.01166,0.044746,0,0,0.018892
0.0089448,0.043749,0,0,0.021249
0.10816,0,0.020164,0.0030892,0.048579
0.034192,0.0030947,0,0.00040113,0.060702
0.010269,0.040493,0,0,0.031825
0.13938,0,0,0,0.044548
0.037372,0.040944,0,0,0
0.0040348,0.0098822,5.5852e-05,0,0.010201
0.026938,0,0,0.029326,0.12172
0.022648,0.00034461,0.00025117,0.0041281,0.0077569
0.062783,0.0064175,0.040249,0.013992,0
0.026726,0.036187,0.014916,0.0091661,0.12797
0.05561,0.00060938,0.020021,0,0
0.046652,0,0,0,0.012175
0.037954,0,0,0,0.011828
0.01498,0.045754,0,0.0059085,0.064151
0.024391,0.0048287,0.0094498,0,0
0.016103,0.007967,0,0.015274,0.043221
0.021159,0.0040921,0,0.0043833,0.043688
0.018,0.13181,0,0,0.13637
0.08781,0.044509,0.003723,0,0
0.053382,0,0.001585,0.014356,0.0055537
0.028933,0.022746,0,0.003223,0.010588
0,0.06079,0.058134,0.26241,0.042032
0.16857,0,0.02736,0.025633,0.010808
0.013119,0.013254,0,0,0.06156
0.015961,0.00019001,0.0048511,0,0.0027466
0.044234,0,0.023927,0.060885,0.26714
0.017149,0.0048488,0,0.0036429,0.029099
0.0077455,0.0063461,0,0.0015534,0.0078039
0.04844,0.060727,0.0030652,0.0057193,0.047263
0.053123,0.035096,0.017828,0,0.079832
0.032968,0.013979,0.002685,0.015232,0.021304
0.060188,0,0,0,0.020115
0.03787,0.0073768,0.0013104,0.00060742,0.032649
0.081484,0.054425,0.023257,0,0
0,0.00085733,0.0076064,0.0033782,0.013998
0.028797,0.015095,0.027554,0,0.067677
0.11735,0,0.0031374,0,0.013973
0.0099991,0.0015499,0.0064515,0.0080434,0.11653
0.03323,0.009847,0.004961,0.0053193,0.22751
0.0052688,0.012484,0,0.0074539,0.010142
0.016473,0.076144,0,0.32694,0
0,0,0.043389,0.27327,0.096338
0.0016723,0.053585,0,0.03225,0
0.064165,0.026927,0,0.035755,0.040902
0.085672,0.013943,0.019788,0.093125,0.014763
0.0010451,0.011161,0,0.0083979,0.0084569
0.10717,0.0025065,0.027303,0,0.0044391
0.027902,0.013274,0.0082137,0,0.073824
0,0.029807,0,0.0036952,0.025969
0.12504,0.020198,0.0086663,0,0.061057
0.0071862,0.0079168,0,0.00069845,0
0.020043,0.041291,0.033414,0.03864,0.019101
0.055204,0,0,0,0
0.038888,0.047592,0,0.065058,0
0,0.01014,0.0049727,0.023783,0.019258
0.0082538,0.0066554,0.0017272,0.010752,0
0,0.059835,0.034903,0.19574,0.08188
0.058305,0,0.0059055,0.063187,0
0.069312,0,0.0050984,0.076429,0
0.026274,0.013579,0.010531,0.058027,0.0011467
0.057536,0.0013972,0.0020542,0.029994,0
0.042731,0,0.041377,0.093796,0.055452
0.038017,0,0.10377,0.15762,0.03784
0.0091368,0.019554,0,0,0.0023322
0.007585,0.0076072,0,0.0050821,0.00024111
0.002163,0.020075,0.0084462,0,0.00048863
0,0.091104,0.03057,0,0.015292
0.087493,0.025959,0.0083085,0.12231,0.020382
0,0.041792,0.069559,0.038072,0.0058905
0.037502,0.013099,0.041074,0.026801,0
0.011476,0.010807,0.010081,0.011756,0.010396
0.0026064,0.019049,0,0.0057016,0
0.012022,0.0099486,0.0017523,0.0090306,0.0017382
0.0044645,0.019045,0,0.0036779,0
0.0015976,0.0049902,0.015348,0.01964,0.0089592
0,0.030517,0.0062969,0.016502,0
0.0018523,0.0080308,0,0.0059758,0.0071587
0.080841,0,0,0.00089324,0.27459
0.020329,0.04602,0,0.037213,0
0.065266,0.030382,0.034191,0.014031,0.0081859
0.050841,0.083974,0,0.099349,0.018105
0.0071954,0.019108,0.0030718,0,0.026093
0.028963,0.00057712,0,0.0039763,0.0067923
0.023763,0,0.021569,0,0.032818
0,0.048951,0.012327,0.056776,0.077341
0.036067,0.019014,0.072261,0.0081129,0.067556
0.012342,0.069341,0.010624,0,0.015081
0.053305,0.031649,0.23381,0.085332,0
0,0.059818,0.024119,0,0.017029
0.12086,0.00553,0.0036174,0,0.060282
0.16413,0,0.017788,0.1493,0
0.018465,0.0058958,4.3137e-05,0,0.010692
0.032441,0.014744,0,0.0014292,0.015796
0.11763,0.019392,0,0,0.068706
0.037792,0.016271,0.02298,0,0.066369
0.017025,0.0068234,0,0,0.0095708
0.0081188,0.038123,0,0.043363,0
0,0.019947,0.0024829,0.0063039,0.0043734
0.0076971,0.00090065,0.0037264,0,0.01227
0.010818,0,0.011681,0,0.0091154
0.014693,0,0.0040953,0,0.0097487
0,0.060565,0.091483,0.019556,0
0.052307,0.019007,0.028343,0,0.0066501
0.058163,0.11095,0.041425,0,0
0,0.13146,0.047604,0.030818,0.029251
0.087259,0.10624,0.10613,0,0.017275
0.14356,0.0078723,0.030037,0.025235,0
0.033441,0.050653,0,0,0
0.010079,0.007002,0.001847,0,0.016447
0.011077,0.0014319,0.032108,0.031405,0.057994
0.033,0.056683,0.066114,0.099549,0
0.0044455,0.0036311,0,0.0013298,0.0024981
0.021652,0.0090366,0.011806,0.002421,0.0097015
0.0029378,0.052271,0.0014844,0,0.019331
0.073235,0.0092276,0,0,0.020199
0.10298,0.016241,0,0.0013633,0
0.053589,0.092155,0.014805,0,0
0.093351,0.028806,0.0072476,0,0
0.0075209,0.015924,0,0,0.0054722
0.0083267,0.026045,0,8.8729e-05,0.0099042
0.026222,0.022323,0.042756,0.0071249,0.07047
0.042406,0.0024024,0.0027557,0,0
0.016265,0.012341,0,0,0.0059045
0.043987,0.033082,0,0,0
0.047959,0.092382,0.023097,0,0
0.022597,0.079667,0,0.010263,0
0,0.09147,0.034199,0,0.031469
0,0.018922,0.006323,0.0066421,0.018702
0.0035885,0.084334,0.022986,0,0.034596
0.01674,0.018121,0.031409,0,0.010689
0.021815,0.010049,0.013423,0.0011019,0
0.018724,0.032371,0.01589,0,0.011598
0.059631,0,0.25977,0.030417,0.053163
0,0.032714,0.012697,0.01901,0
0.035618,0.047461,0,0,0
0.07635,0.0070909,0.033596,0.013079,0
0.0038221,0.0090064,0.0010726,0,0
0.033823,0.037839,0.016932,0.0087975,0
0.0092839,0.0061868,0,0.0011386,0.019273
0.0030079,0.053973,0.0049235,0,0.020182
0.0016804,0.012549,0.00183,0,0.019035
0.031403,0.22066,0,0,0
0.012754,0.021986,0.00064245,0.0012944,0.044136
0.0016498,0.08028,0.057777,0.033311,0.018811
0.0097625,0.01389,0.015451,0,0.010822
0.04279,0.044091,0.044257,0,0
0.010239,0.0083054,0,0,0.0038058
0,0.030074,0.050322,0.032525,0.080619
0.0054008,0.0047454,0.032414,0,0.0068781
0,0.097807,0,0.0658,0.075444
0.047984,0.0065667,0.008281,0,0
0,0.05774,0.049887,0,0
0.033594,0.0057104,0.083244,0.2217,0
0.074145,0,0.0039345,0,0.0054262
0.0025151,0.14647,0,0.20501,0
0.0086122,0.026354,0.0080376,0,0.048172
0,0.0487,0,0.0024964,0.048456
0.0046127,0.021617,0.00087596,0,0.030782
0.017491,0.0024875,0,0,0.0062622
0.042922,0.016676,0.019121,0,0.0053498
0.0052688,0.013917,0.019327,0.012648,0.073407
0,0.089412,0.0075917,0.015073,0.036805
0.031049,0.048293,0.0063189,0.0081171,0
0,0.048567,0.09371,0.063277,0.26022
0.0095937,0.017223,0,0.0031956,0.0058153
0.011872,0.0059696,0.00060941,0.0005392,0.0068522
0.0016619,0.0042135,0.0038022,0.00659,0.011352
0.0082999,0.025,0,0,0.0049006
0,0.13477,0,0,0.10273
0.0081817,0.011736,0,0,0.004083
