0,0.0020506,0.0040178,0.011863,0.074517,0.0077015,0,0,0.065709,0.0094162,0,0,0.06782,0,0,0.073794,0.0045173,0,0.0050193,0,0.0035198,0.003308,0,0,0.0021195,0,0.0026051,0,0.082803,0,0,0.011694,0.087084,0.00048372,0.084222,0,0,0.0185,0.0010676,0,0,0.0039579,0.0020383,0.088717,0.0038363,0,0,0,0.0046993,0,0.095067,0.0010077,0,0,0.091523
0,0.060026,0.0026809,0.071187,0.0048088,0.0012777,0,0,0.0090882,0.00035938,0,0,0.080003,0,0,0.0010443,0.0045484,0,0.0034133,0,0,0.0044435,0,0,0.0061771,0,0,0,0.017338,0,0,0.00024988,0,0,0.087142,0,0,0.015379,0.0058604,0,0,0.001215,0.084304,0.0080676,0.0017333,0,0.00077701,0,0.089686,0,0.0025047,0.0023011,0,0.0047059,0.12133
0,0.0064117,0.073154,0.069661,0.0044113,0.0093036,0,0,0.047332,0.024265,0,0,0.0058632,0,0,0,0.005073,0,0.0054039,0,0.00046175,0.0066905,0.00022706,0.0023606,0.079253,0,0.0065788,0,0.0073276,0,0,0.090743,0.018432,0.0014719,0,0,0,0.090315,0,0,0.0025218,0.009615,0.095679,0.0037367,0.0047795,0,0.0071128,0,0.017453,0,0.0030883,0,0,0,0.11196
0,0,0.0053737,0,0.0031977,0.0035736,0,0,0.016652,0.056699,0,0.0025549,0.0034913,0,0,0,0.079535,0,0,0,0,0.0087799,0,0,0.0028054,0,0.081617,0.00026672,0.0028565,0,0,0.019214,0.021773,0,0.092521,0,0,0.028908,0,0,0,0.010807,0.011362,0.003498,0.0066093,0,0.0018369,0,0.0015037,0,0.10196,0,0,0,0.0087627
0.0007518,0.077268,0.0037793,0.073056,0,0.0082149,0,0,0.010867,0.017728,0.0013933,0,0.00053199,0,0,0.0021812,0.079274,0,0.0054124,0.0015945,0.081522,0.077122,0,0,0.00081275,0,0.087624,0,0.000411,0,0,0.016194,0.01801,0,0.0022312,0,0,0.051291,0.0028692,0,0,0.0032948,0.0073749,0,0.0027321,0,0.0086732,0,0.0072237,0,0.00038861,0,0.0048879,0,0
0,0.068655,0,0.0041085,0.002328,0,0,0.00021697,0.0086022,0.014673,0,0,0.0077923,0,0,0.0022705,0.08126,0,0.0043579,0,0.076784,0.076149,0,0,0.0055722,0,0.0015229,0,0.011366,0,0.00046856,0.0014036,0.0047238,0,0.087152,0,0,0.077268,0,0,0,0.0088541,0,0,0.0025185,0,0.0024888,0.00067225,0.011705,0,0.0012283,0.0017987,0,0.0065897,0.002218
0,0.073938,0.078906,0.0729,0.073668,0.086362,0,0,0.10176,0.038969,0,0,0.082623,0,0,0.0066176,0.0014008,0,0.010478,0,0.088857,0.015944,0,0,0.0091103,0,0.014188,0,0.015324,0,0,0.0090217,0.10768,0,0.011345,0,0,0.026679,0,0,0,0.10702,0.10475,0.09022,0.0061788,0,0.092136,0,0.025538,0,0.1086,0,0,0,0.017326
0,0.075885,0.0064547,0.0021372,0.0057184,0.076453,0,0,0.011859,0.00077916,0,0,0.070757,0,0,0.0070306,0.080538,0,0.005041,0.0033371,0.010704,0.0083745,0,0,0.0059502,0,0.0093105,0,0.086072,0,0,0.091203,0.0090384,0,0.0048463,0,0,0.07726,0,0,0,0.00030569,0.0063262,0.0024288,0,0,0.011526,0,0.014167,0,0,0,0,0,0.02381
0,0.071454,0.0029698,0.070125,0.00051725,0.0010416,0,0,0.0089197,0.0051213,0,0,0.067502,0,0,0.0049775,0.0010424,0,0.079177,0,0.0046259,0.0049753,0.00099008,0,0.085395,0,0.077575,0,0.081586,0,0,0.078617,0.0014514,0,0,0,0,0.013682,0,0,0,0.0098151,0.0043545,0.0016915,0.0047697,0,0.091385,0,0.0061534,0,0.092339,0,0.00027878,0,0.0053753
0,0.0063491,0.072356,0.081911,0.004767,0.0046663,0,0,0.077129,0.016017,0,0,0.079701,0,0,0.074602,0.083597,0.00073022,0.080095,0,0.080642,0.081718,0,0,0.0014703,0,0.092602,0,0.013061,0,0,0.0068116,0.038465,0,0.091802,0,0,0.038415,0,0,0,0.11069,0.0989,0.013995,0.089543,0,0.027394,0,0.11353,0,0,0,0,0,0.0038302
