0.015519,0,0.023684,0,0.006114,0.0047068,0,0,0,0,0,0.0038467,0,0,0,0.010106,0,0,0,0,0.039204,0.015319,0.0012796,0,0.0010402,0.0060812,0,0.014025,0.0055019,0.0019787,0,0,0,0.0017237,0.065264
0,0.016881,0,0.032596,0.047652,0,0,0.0258,0,0.012981,0,0.018899,0.029422,0,0,0.014294,0.0041913,0,0.005823,0.0028075,0,0,0.018292,0,0.0070597,0.044214,0.0033642,0,0.00017513,0,0.010996,0.059759,0.028453,0,0.055518
0.018233,0,0,0,0,0.0090403,0,0,0,0,0,0,0,0.0016683,0.020216,0.014298,0.014122,0.0098272,0.010868,0,0,0.012193,0.018969,0.012845,0.02559,0.0073097,0,0,0,0,0.010058,0.0058549,0,0,0.02121
0,0.0031659,0,0.017925,0,0.045652,0.019544,0,0,0.029069,0.0047396,0,0.032554,0,0,0,0,0,0.018212,0.01178,0,0,0.027872,0.0063619,0.002667,0.0064748,0.89682,0.021256,0.025149,0.020357,0.0026144,0,0.0095184,0,0.023348
0,0,0,0,0,0,0.00017717,0,0.0041796,0.0075533,0,0,0.016353,0,0,0.0036621,0.013158,0,0,0.02265,0.02378,0,0,0.016669,0,0,0.01458,0,0.0020156,0,0,0,0.0027561,0,0
0,0.044196,0.035494,0.0050038,0,5.3328e-05,0,0.0011423,0,0,0,0.0064323,0,0,0,0.0095781,0,0.012472,0.010161,0,0,0,0,0.0018552,0,0,0.034109,0.024342,0.0018756,0,0,0,0.014744,0.0034497,0
0.0046545,0.017369,0.021985,0.027129,0,0,0,0,0,0.046576,0.055869,0,0,0,0,0,0.024961,0,0,0.021823,0.039685,0,0.035852,0.042731,0,0.0073681,0.030991,0,0,0,0,0,0,0,0
0,0.010132,0.037973,0.03414,0,0,0,0,0,0.0040326,0,0.031733,0,0,0.023247,0.0085941,0,0.018273,0.028402,0,0,0.0053894,0,0,0,0.0074434,0,0,0,0.015176,0,0.0079895,0.0086881,0.020562,0
0,0,0.018063,0,0,0,0,0,0.004065,0,0,0,0.060901,0,0.0039495,0,0,0.015044,0,0.015047,0,0,0,0.010882,0.0073302,0.017484,0.0060158,0,0,0,0.03625,0,0.021668,0,0.065289
0,0.072172,0,0.00039497,0,0.0089919,0,0,0,0,0,0,0.00054287,0,0,0.019916,0,0,0.0067354,0.039158,0,0.038381,0.0073402,0.0093623,0.025248,0,0,0,0,0,0.014762,0,0.024122,0.066815,0
0,0.039066,0,0.061858,0,0,0.039743,0.0087507,0,0.028348,0,0,0,0,0.015333,0.0088444,0,0.11647,0.016623,0.016564,0,0,0.021832,0.014871,0,0.0081565,0.027716,0,0.011127,0.0087191,0.053912,0.040627,0.023084,0.0022773,0.024285
0,0.0052142,0.071991,0.034339,0,0,0.0083305,0,0,0,0,0,0,0,0.004115,0,0.005528,0,0,0.0015456,0.01141,0.012465,0,0.0055042,0,0.0071906,0,0,0.0078022,0.0016258,0.00023944,0.0045481,0,0,0.049214
0,0.0045619,0.052604,0.039126,0,0,0,0.011044,0,0,0,0.035067,0,0,0,0.0040496,0.0084856,0,0,0,0,0.0067779,0.008421,0.0031909,0,0.017704,0,0.0023211,0,0,0.0032547,0,0,0,0.036276
0.01334,0,0.037575,0.016673,0.0029289,0.0564,0,0,0.028329,0,0,0,0.0094064,0,0,0,0.013246,0,0,0.022574,0,0.025263,0.021969,0.043337,0.026645,0.052586,0.096069,2.9702e-05,0.0081175,0,0,0,0,0.03488,0.021421
0,0,0,0,0.012782,0.00065211,0,0.01128,0,0.052127,0,0,0.020756,0,0,0,0,0,0.0072425,0.013528,0,0.0008385,0.00029311,0,0,0.0020144,0,0.0015998,0.959,0.010109,0,0.0050841,0.0063834,0,0.0017201
0,0,0.014822,0,0,0,0,0,0.023328,0.031581,0,0,0,0,1.9004e-05,0.0050586,0.0057283,0.0040904,0,0,0.0408,0.004321,0,0,0,0.0029644,0,0,0.0094343,0,0.0032621,0.010207,0,0,0.018005
0.012437,0,0,0.032636,0,0,0,0,0,0.05867,0.016993,0,0.019094,0,0.013422,0,0,0,0.0014265,0.02142,0,0,0.02459,0,0,0.0094513,0.082248,0,0,0,0.02522,0,0,0,0
0,0,0,0,0,0,0.00054198,0.0096056,0.014715,0,0,0,0,0,0,0.01582,0,0,0,0.013446,0,0.0063807,0,0.0066657,0,0.003052,0.025386,0,0,0,0.0067059,0,0.0095846,0.017911,0
0,0.032918,0,0,0,0.0048658,0.028198,0,0.032799,0,0,0,0.02788,0,0.01837,0.0092147,0,0,0,0.013417,0,0,0.0016452,0,0.0063796,0.035936,0.040949,0.0089083,0.028079,0,0.0018445,0.011151,0,0.035031,0.010841
0,0,0.033859,0.029078,0,0,0,0,0.010285,0,0,0.0029249,0,0,0.0034629,0.0057863,0,0,0.0020708,0.0069302,0,0,0.0009793,0,0.0026545,0.0018517,0.019425,0.0030376,0,0,0,0.009907,0,0,0.065717
0.022958,0,0.0050602,0,0.029488,0.011135,0.026585,0.078451,0,0.031044,0.03939,0,0,0,0.0061812,0.028196,0.0091808,0,0.005645,0.012093,0.016612,0.0037439,0.023025,0,0,0,0,0.0043462,0,0,0,0.012581,0,0,0
0,0.0051275,0,0,0,0.002025,0,0.0019463,0,0,0,0,0.0008719,0,0,0,0,0,0.00069504,0.0034256,0.038033,0,0.0021547,0,0,0.0025369,0.039648,0.0020977,0,0,0,0,0.013564,0,0
0.0066176,0.0016514,0.0012457,0,0,0.0019222,0,0,0.0032016,0.00073594,0.0073148,0,0.0073234,0,0,0,0,0,0.001672,0.0016829,0.035293,0,0.00030961,0.96987,0.0026966,0.0023122,0,0.002586,0.0038823,0.00021349,0,0,0,0.00013605,0.011674
0,0,0.015833,0.031843,0.0016413,0,0.017452,0,0,0.024318,0,0,0,0,0,0.011207,0,0,0.0056139,0.032916,0,0,0,0.005118,0.023976,0,0.022929,0,0.02387,0,0,0.027019,0,0.033697,0
0.0049771,0,0,0,0,0,0,0,0.047162,0,0.046706,0.012258,0,0,0,0.014086,0,0.065021,0.01589,0,0,0.033615,0,0.013897,0.04384,0.053524,0.039142,0.051953,0.01146,0.003238,0,0.024479,0.016091,0,0
0,0,0.089393,0,0.0072884,0,0,0,0,0,0,0,0.0094542,0,0,0.0056625,0.01199,0,0,0.0026219,0.15775,0.011356,0,0.0063774,0,0,0,0.0019129,0,0,0,0,0,0.088861,0.048568
0,0.005543,0.14916,0.058022,0,0.00028743,0.0052365,0,0,0,0,0,0,0,0,0.0087397,0.0099967,0.015178,0,0.0028902,0.082334,0.014248,0.0019551,0.002777,0.00293,0,0.032281,0,0,0.00070148,0.0010985,0,0.0031689,0,0.0051429
0.012514,0.0033948,0,0,0,0.0040313,0,0,0.0040585,0.0011383,0,0,0.011697,0.0050908,0.002273,0,0.0034868,0,0.006371,0,0,0,0,0,0.0077247,0.0017595,0,0,0.015557,0.0052702,0,0.015905,0.0068959,0,0.0075162
