0.00046487,0.011785,0.090561,0.0051409,0.00015346
0,0.024781,0.0017171,0.002818,0
0.00033709,0.0059274,0.00094369,0.0010185,0
0.0018871,0.011098,0.00095907,0.0048647,0
0,0.007879,0.00095732,0.00071598,0
0.0035313,0.018354,0.0037356,0.0025408,0
0.00039814,0.022762,0.00015145,0,0
0,0.0090352,0,0.00082148,0
0.000917,0.0033743,0.00045443,0.0024456,0
0.00065254,0.01646,0.0021425,0.0025655,0
0,0.038718,0.0030325,0,0.00035552
0.0010016,0.011397,0,0.0019464,0
0,0.011922,0,0.0022685,0
0.00074791,0.022559,0.0014531,0.00072116,0
0,0.044969,0.093682,0.091057,0.00099332
0.0019862,0.0033342,0.00018517,0.0011525,0
0.00023737,0.002273,0.00058384,0.0004505,0
0,0.0022696,0.0011227,0.00047346,0
0.00092541,0.0098657,0.0030528,0.0012437,0
0.00071314,0.013106,0.0013015,0.0030922,0
0.00018705,0.0061941,0.00030419,0.0017763,0
0.0018932,0.0069254,0.0014526,0.0024823,0
0.001562,0.0066184,0.0017196,0.00024696,0
0.00010447,0.00089082,0.00015472,0.0014881,0
0.0016746,0.016547,0,0.00058243,0
0,0.016662,0,0.001649,0
0.0077026,0.041025,0.0068633,0.0075497,0
0,0.013882,0.004253,0.00010972,0
0,0.056233,0.093665,0.0046739,0
0.0022777,0.026382,0.096822,0.0021395,0
0,0.010212,0,0.0005361,0
0.0016303,0.0032333,0.00047862,0,0
0.0010443,0.018775,0.0034095,0.0023051,0
0.00054589,0.0072821,0.00065837,0.0010362,0
0.00022573,0.012662,0.0014272,0.00076157,0
0.0002115,0.0063718,0.00018873,0.00030528,0
0,0.019127,0.0015514,0.089267,0
0.0032348,0.045256,0.0078189,0.0036962,0
0,0.034509,0,0.08977,0.0019536
0.0011449,0.015898,0,0.0021055,0
0.086839,0.011282,0.00079025,0.0013851,0.0016237
0.084542,0.0079283,0.00014475,0.0017557,0.00081401
0.00024044,0.00826,0.00024287,0.0044756,0
0.001183,0.0083792,0.00033461,0.0023104,0
0.0014345,0.073042,0,0.0058723,0.0014759
0.00014461,0.013378,0,0.0020812,0
0.00053645,0.011762,0.00090293,0.0028388,0
0.00078139,0.011802,0,0.0021598,0
0.0014101,0.01261,0.0008185,0.0054375,0
0.0016784,0.01628,0.0021792,0.000354,0
0.0015709,0.038994,0.004025,0.004529,0
0.084073,0.016046,0.00021652,0.0049446,0.00094346
0.0021412,0.034531,0.0038384,0.098639,0
0,0.02833,0.0040946,0.0023834,0
0.0013175,0.014412,0.0011627,0.0044294,0
0.0019668,0.035918,0.0043786,0,0
0.0002121,0.0056906,0.001253,0.091015,0
0.00051964,0.0086412,0.00038988,0.0017679,0
0.0030491,0.015858,0.0013657,0.0028323,0
0.00020063,0.031828,0,0,0
0.0022062,0.023998,0.0033339,0.0031783,0
0.00033764,0.011747,0.0023672,0.0020673,0.00034691
0.0023271,0.0096819,0.00052768,0.0023883,0
0.00088861,0.0045337,0.00012829,0.090597,0.00036784
0.0020916,0.032815,0.093165,0.0051702,0
0.0011432,0.0087668,0.0006054,0.0017481,0.00031235
0.0022556,0.013504,0.0025415,0.0015269,0
0.087909,0.017722,0,0.091086,0.0013591
0,0.010959,0.00018733,0.0034754,0
0.0010065,0.012899,0.00058585,0.0022535,0
0.0012956,0.010914,0.00074358,0.0021688,0
0.00088725,0.013729,0.00039044,0.0025584,0.00018718
0.00083994,0.0031555,0.00053685,0.0036878,0
0.0022017,0.0038396,0.00058761,0.0017766,0
0.00089255,0.0084301,0.00066752,0.0018864,0
0,0.0080327,0.00016273,0.0016341,0
0.0028655,0.041946,0.0011793,0.0019522,0.00017716
0.001229,0.0053048,0.00023147,0.0019306,0
0,0.010428,0.092658,0,0
0.00036763,0.0040749,0,0.0038722,0
0.00066919,0.014176,0.00089147,0.002654,0
0.0025181,0.042155,0.00067807,0.0019526,0
0.00056397,0.01329,0.0015731,0.0022991,0
0.094481,0.068605,0.0069362,0.0048778,0
0.0027641,0.013295,0.001302,0.0028049,0.00059758
0.00034507,0.010994,0,0.0032219,0.00014063
0.0053118,0.086492,0.0071151,0.0048397,0
0,0.030326,0.090059,0.0030906,0
0.0010042,0.0056139,0.00050496,0.0018603,0
0,0.0047912,0.00099672,0.00038882,0
0.00013884,0.012056,0.00022958,0,0.00028355
0,0.005356,0.00063539,0.00072719,0
0.0034459,0.043893,0.10685,0.0066171,0
0.0065023,0.11569,0.1102,0.0088963,0
0,0.0091027,0.0015266,0,0
0.0023794,0.018076,0.0028692,0.002319,0
0.00046312,0.0095782,0.0021571,0,0
0,0.0076696,0.002408,0,0.00024507
0,0.0093382,0.0048046,0,0
0,0.011458,0.00052374,0.00034528,0
0.084179,0.010125,0,0.092145,0
0,0.004669,0.00056005,0.091156,0
0.0018118,0.018813,0.0017613,0.0031335,0
0,0.0093639,0.0035389,0.0003899,0
0.00086032,0.0081644,0.00066505,0.00011145,0
0.0026417,0.026782,0.096223,0.00092993,0
0.0004714,0.0056685,0.0012495,0,0
0.00071761,0.0063419,0.001006,0.00026373,0
0.00015975,0.0046867,0.001627,0,0
0.00060752,0.016019,0.00043865,0.00081333,0
