0.0052393,0,0,0,0,0,0,0.0013412,0,0,0,0,0
0.43677,0.33844,0.35576,0.35833,0.38224,0.3588,0.35806,0.42779,0.35814,0.35881,0.36429,0.3586,0.38512
0.13492,0.32603,0.0016767,0.35057,0.0035603,0.0027027,0.35135,0.046687,0.0014919,0.0030814,0.0036413,0.0057899,0.011002
0.24159,0.33501,0.35238,0.0050894,0.0035796,0.35414,0.0039234,0.25577,0.35474,0.35609,0.35964,0.35331,0.34092
0.011302,0,0,0,0,0,0,0.0064785,0,0,0,0.0011407,0.0020148
0,0,0,0,0,0,0,0,0,0,0,0,0
0.014464,0.0014991,0.0020394,0.0031561,0.0031985,0.34845,0.0023979,0.39095,0.35214,0.0015019,0.0014333,0.0031934,0.36954
0.43321,0.33731,0.35394,0.35548,0.3796,0.010993,0.35602,0.073229,0.0064346,0.35767,0.36453,0.35566,0.025234
0,0,0,0,0,0,0,0.0013103,0,0,0,0,0
0.051984,0.0054314,0.0028627,0.3526,0.0034986,0.35385,0.0036722,0.40571,0.35543,0.0067001,0.0075135,0.0044144,0.378
0.40243,0.33366,0.35301,0.0060845,0.37958,0.0056872,0.35496,0.052149,0.0031348,0.35277,0.35984,0.35486,0.014746
0.0094913,0,0,0,0,0,0,0,0.34827,0,0,0,0
0.38307,0.0084892,0.35511,0.3568,0.37926,0.35513,0.35727,0.39537,0.0050991,0.0096537,0.36223,0.35309,0.37525
0.058074,0.33105,0,0.0018256,0.0036821,0.0037427,0.0010411,0.052703,0.0053202,0.3498,0.0038553,0.0060352,0.015136
0.38861,0.33766,0.35522,0.35555,0.38102,0.35758,0.35699,0.41286,0.35772,0.35798,0.3619,0.35689,0.3817
0.042598,0,0,0.0029028,0.0013331,0,0,0.0063564,0,0,0.0027753,0.0018722,0.0039563
0,0,0,0,0,0,0,0.0012691,0,0,0,0,0
0.0067355,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.0074835,0,0,0,0,0,0,0.016458,0,0,0,0,0.0011372
0.15502,0.33277,0.35233,0.0027746,0.0017841,0.35232,0.0027414,0.15161,0.0027171,0.35016,0.0063383,0.35032,0.050051
0.085607,0.0019675,0.0010617,0.34932,0.0029631,0,0.35061,0.03077,0.0011994,0,0.0012862,0.0018908,0.0082477
0.12575,0.0013467,0.0014154,0.0039511,0.37619,0.0022636,0.0028275,0.12597,0.0021844,0.0018145,0.0044671,0.0027772,0.034613
0.03672,0.0013879,0,0,0.0013123,0,0.0011585,0.13689,0,0.0011471,0.0044766,0.0018225,0.29298
0.041431,0.0010291,0,0.0010745,0,0.002008,0,0.016876,0.0013625,0.0030902,0.34671,0,0.0064756
0.0035179,0,0,0,0,0,0,0.001834,0,0,0,0,0
0.0092233,0.0011917,0,0.0010265,0,0.001281,0.0010808,0.0087994,0.35035,0.0025894,0.0057808,0,0.0041064
0.0048706,0,0,0,0,0,0,0.0010052,0,0,0,0,0
0.014977,0,0,0,0,0,0.34278,0.03076,0,0.0021061,0.049713,0,0.0052855
0.042784,0.0020131,0,0,0.0046303,0.0019954,0.0011332,0.04494,0.0011144,0.34461,0.0026919,0.0020415,0.0078796
0.043993,0,0,0,0.0014439,0,0.0034671,0.054918,0,0,0,0.00279,0.025129
0.067204,0.0010368,0.3506,0,0.0010516,0.0031189,0.0012087,0.083383,0,0.0013644,0.0030022,0.001598,0.03989
0.045723,0.0025693,0,0.0011241,0.0015584,0.3477,0.0012688,0.045863,0.0020153,0.0025773,0.30075,0.0028777,0.015101
0.09104,0.32764,0.0012385,0.34947,0.0025228,0.0015971,0.0023731,0.057306,0,0.0015133,0.0022392,0.34531,0.019475
0.061483,0.0015088,0,0,0.0028067,0,0.0016911,0.12689,0,0.0021441,0.0020418,0.0011255,0.27503
0.037264,0.0016306,0,0.0028412,0.36752,0,0.0018176,0.017477,0,0,0.0027737,0,0.0037309
0.046718,0.0021898,0,0.0016777,0.0016097,0.0011458,0.0026338,0.016884,0.35131,0.0031789,0.0012796,0,0.0049554
0.015177,0,0,0,0,0.0014208,0,0.0067563,0.0010024,0.0012951,0.0049902,0.0015625,0.0033944
