0,0,0,0,0.0052303,0,0,0.0082954,0,0.010144,0.018891,0.0032423,0,0.0010612,0,0.00089862,0,0,0,0,0,0.037545,0,0.0039043,0,0.0041287,0,0.00082147,0,0.0064548,0.013256,0.0046843,0.01735,0,0,0.0016482,0,0,0,0.014121,0.016057,0,0,0,0.0090561,0,0,0,0,0,0,0,0.011396,0.006043,0,0.020089,0.025782,0
0,0,0,0,0,0.030696,0,0,0.044341,0,0,0.0063132,0.0047925,0,0.01124,0.015662,0.022982,0,0.0011227,0,0.0071251,0,0,0,0,0.044274,0,0,0,0,0,0,0,0,0.060665,0,0.0095649,0.021591,0,0,0.022099,0,0,0.0087844,0.019432,0.028977,0,0.0092551,0,0,0.011173,0.0077555,0.0094712,0,0.013915,0,0.026419,0.12707
0,0.0054069,0,0,0.0053945,0,0,0.017867,0.038837,0.0088231,0.011565,0,0,0,0.0055429,0,0,0,0.014299,0,0.009947,0.0083905,0.018024,0,0,0.012708,0.010878,0,0,0,0.012212,0,0,0.0087674,0.010014,0,0.01045,0.0019719,0,0.014284,0.0050291,0.0077397,0.0048794,0,0.0011015,0.032998,0,0.0071173,0,0.020694,0,0.00025145,0.0022605,0,0.0017338,0,0.025323,0
0.010197,0,0.014061,0.0024279,0,0,0,0,0,0.0045619,0.0033435,0,0,0.017065,0,0,0,0.0020857,0.0013952,0.0028318,0,0,0,0,0.00088037,0,0.00076462,0,0.00036656,0,0.0015066,0.0061286,0,0.00088236,0.0029871,0,0,0.0029333,0,0.0030779,0.0011456,0.00041488,0,0,0.0031725,0,0,2.9933e-05,0,0.0088885,0,0,0.00010434,0.00059639,0,0,0.0020749,0.00043655
0,0,0,0,0,0,0,0,0,0,0,0.012922,0.0065787,0,0,0,0.01115,0,0,0.0096289,0,0,0.017764,0,0,0,0.0019643,0.0025372,0.014001,0.0032082,0,0,0,0,0,0.0037636,0,0.013121,0.00093018,0.0016552,0,0,0,0,0.0065317,0,0,0,0.0038231,0.014791,0.012867,0.00063358,0,0,0,0.016347,0,0.011354
0,0,0,0,0,0.037475,0,0.014239,0,0,0.036178,0,0,0,0.012963,0,0.015479,0.011704,0,0.00497,0,0.028309,0,0,0,0,0,0.0053735,0,0.0062244,0,0,0.022587,0,0,0.011369,0.0023506,0.012422,0,0.020876,0,0,0,0.0038535,0.026455,0.010094,0.01416,0,0,0,0.017648,0.038734,0.054193,0,0,0,0.0084257,0.02298
0,0,0.024243,0,0,0.061065,0.0029412,0,0.015839,0.0046342,0,0,0.01273,0,0.028159,0,0.015408,0.0025732,0,0,0,0.23455,0.026134,0,0.019404,0.027007,0,0.0086764,0.031502,0.034847,0,0,0,0.0080143,0,0.013789,0,0,0,0,0,0.01714,0,0.027878,0.017511,0.022319,0.025191,0,0,0,0,0.046937,0,0.0086372,0.011765,0,0,0
0,0.0021988,0,0,0,0,0,0,0,0.0015347,0.00752,0.0047527,0.0063064,0.010928,0,0.016036,0.013888,0,0.021277,0.012019,0,0,0,0.0011062,0.0051795,0.0018553,0.017638,0,0,0,0.012077,0.01375,0,0.00021357,0,0.032146,0.024408,0.029191,0,0.009001,0,0,0,0,0.013396,0.0057385,0.059626,0.0041486,0.0061002,0.025253,0.0008734,0.015656,0.010141,0.014905,0.0087353,0,0.013683,0
0,0,0,0,0,0.031492,0,0.015996,0,0.013823,0.0024196,0,0,0.031943,0.013894,0,0.022048,0.0028556,0.0065917,0.0042277,0.030322,0.045923,0.0069392,0,0.015226,0.008437,0.0062659,0,0.0073264,0.028689,0,0,0,0,0,0,0.0043986,0.035039,0.01977,0,0.0034806,0.012727,0,0,0.019949,0,0.077113,0.010405,0,0.010418,0.014729,0,0,0.039163,0.022104,0.024814,0,0.0011914
0,0.036008,0,0,0.01071,0.10493,0.027128,0.048326,0,0.0086115,0.010688,0,0.021861,0.063893,0.007798,0,0,0,0,0,0,0,0,0,0.028195,0,0,0.029698,0.020573,0,0.022208,0,0,0,0,0,0,0.017944,0,0.0030489,0,0.013245,0.023365,0.0014648,0.022983,0,0,0,0,0.031624,0.040825,0,0,0.033208,0,0.075516,0,0
0.0055359,0.0030402,0.010621,0,0.0054434,0.0059643,0,0.003684,0,0.0017723,0,0.0011334,0,0,0,0,0.003382,0,0,0.0030425,0,0,0,0.0011579,0.0026815,0,0,0,0.0014774,0,0.0049415,0.00054262,0,0.0073356,0,0.00091803,0.0012556,0,0,0,0.0058213,0,0.0019847,0,0.00034883,0.00071782,0.96238,0,0,0.00015673,0.0035584,0.00097516,0,0,0,0.0017754,0.0023448,0.0067032
0.00026455,0,0,0.0035762,0,0,0,0,0,0,0.0055542,0.0020792,0,0,0.0028472,0,0.00036738,0,0.0041572,0,0,0.012124,0.0048377,0,0.01232,0.0039984,0,0.0030889,0,0,0.0044896,0.0022617,0,0,0.0061603,0.0074741,0,0,0.0025063,0.0033096,0,0.006832,0,0,0,0.0043605,0.0020825,0,0.0069514,0.0023782,0.010042,0,0.015785,0,0.010734,0.0073141,0,0.0027874
0.014604,0,0,0,0,0,0,0,0,0.014234,0.013588,0,0.00073664,0,0.0012032,0.036432,0,0.002485,0,0,0,6.3954e-05,0.0040113,0.0037981,0,0.013616,0,0.0065026,0,0.011253,0.0048262,0,0,0,0,0.015289,0.0013063,0,0,0.0064178,0,0.0037685,0.012142,0.00035277,0.01278,0.011651,0.020239,0,0.0012621,0,0,0,0.01098,0,0.011566,0.012726,0,0
0.024065,0,0,0,0.057897,0.053932,0.030206,0.0082661,0.024115,0,0.00080593,0.0030193,0,0,0.05026,0.016084,0.0038626,0,0,0,0,0.10562,0.038659,0,0.017327,0.036899,0.014328,0.034756,0.014277,0,0.025479,0,0.0035137,0,0.028453,0,0.0050509,0.012929,0,0.00649,0.0057684,0.046995,0.09966,0,0,0,0,0,0.048835,0,0.024767,0.00067706,0,0.013368,0.018495,0.035621,0,0
0.014768,0.0054287,0.011891,0,0,0,0.00023387,0,0.0036302,0,0.0038829,0.96172,0,0.010412,0.001748,0,0.0011265,0.0047719,0.001291,0,0.0055051,0,0,0,0,0.0015742,0.00036267,0.00030157,0.0032771,0,0,0,0,0.0027106,0.0012757,0.0009493,0.0020684,0.00087971,0,0.0046403,0,0.0081709,0.0032867,0,0,0.0027364,0.0024704,0,0,0.00098507,0,0,0.0011376,0,0.00033681,0,0,0
0,0.0021149,0,0.00010955,0,0,0,0,0,0.0192,0,0.014747,0.016097,0.013235,0,0,0.007107,0.0042426,0,0.0019916,0,0.093189,0,0,0,0.0039549,0.014431,0.013057,0,0,0.013279,0,0,0,0.0060397,0.018061,0,0.0069494,0.0058341,0.010346,0,0,0,0,0,0.02656,0.014961,0,0.00914,0.013747,0,0.0068263,0,0.016416,0.0056616,0.0076158,0,0.012479
0.014055,0,0,0,0,0.031162,0,0,0.0032328,0.0035644,0.01028,0,0.056214,0,0.0070858,0,0,0,0.0050721,0,0.027069,0.065789,0,0,0.028538,0.0083227,0,0,0.020469,0.016021,0,0,0,0.006947,0,0.0041042,0.0043059,0,0.029397,0,0.007585,0.015569,0.002666,0.0090046,0.003284,0,0.02136,0,0,0,0,0.002101,0.023914,0,0,0,0.0091239,0
0.0042097,0,0,0.0077736,0,0,0.0083001,0.0039856,0,0.0021436,0.011299,0,0,0.018199,0,0,0.0063933,0.0073071,0,0.012149,0.0029632,0.0063832,0.0087464,0.014903,0,0,0,0.012331,0.0090578,0,0.019519,0,0,0,0,0.009026,0,0.028159,0,0.010582,0,0.014236,0,0,0,0.011221,0.021617,0.020696,0,0.010858,0.0062091,0.00052521,0,0.01195,0,0.02578,0.01011,0
0,0,0,0.019137,0.0054606,0,0.018575,0,0,0,0.018485,0.030616,0,0.016311,0.0025573,0,0.0055628,0.010201,0.021507,0,0.0073678,0,0,0.0026385,0,0.023536,0,0.012476,0.0034615,0.0087361,0.0023152,0,0.010833,0,0.011071,0,0.0036303,0.0056562,0,0,0,0.033598,0,0,0,0.030678,0,0,0,0,0.0085764,0,0,0.023726,0.023262,0.0030267,0,0
0,0,0,0,0,0.0067052,0,0,0,0,0,0.0013926,0,0,0.00048574,0.0012835,0.0060039,0.0058705,0.0038962,0,0,5.1446e-05,0.00063832,0,0,0,3.2078e-05,0.0034432,0.0042177,0,0,0,0.0072176,0.006599,0.0029273,0,0.0020192,0.006971,0,0.010716,0,0,0,0,0,0.0026212,0.0051849,0.00086408,0,0.0081631,0,0,0.00072117,0,0,0.012326,0.0060682,0
0,0,0,0,0.02921,0.017585,0,0.0094367,0,0,0,0.091534,0.040791,0,0,0.0011532,0,0,0,0.018497,0,0.14426,0,0.0015547,0,0,0.029666,0.028629,0,0,0.0098825,0,0.014102,0.020017,0.007175,0.012396,0.016583,0.012951,0.043073,0,0.011847,0,0,0.040912,0.024662,0.036142,0,0.061763,0,0.019483,0.013536,0.026584,0,0.00858,0,0.052765,0,0
0.0035417,0,0,0.001642,0.0061869,0.00091617,0.0063022,0,0.0084108,0.0031849,0,0,0,0,0.0030726,0,0.0008082,0,0,0,0,0,0,0.003004,0.0063522,0.0029056,0,0,0.0029929,0.01133,0,0,0.0011125,0.00019006,0,0,0.0033884,0.0048322,0.0072465,0.0031266,0,0,0,0,0.00075471,0.00045509,0.0090651,0.004605,0,0,0.010308,0.00010572,0.0067229,0,0.0052842,0.0091026,0.0022581,0.029411
0.012147,0.0047385,0.0071058,0.011287,0,0.0076159,0,0,0,0.00096616,0.00057616,0,0,0.0058372,0,0.0014737,0.001216,0.0056357,0.0028076,0.0050557,0,0,0.97225,0.0068276,0,0.0020784,0,0.0042968,0.00042717,0.00032514,0,0,0,0,0,0.0090074,0,0,0,0.00060725,0.0035504,0,0,0,0,0.0016918,0,0.0018597,0,0,0.0018272,0.0023421,0.0044937,0.0021741,0,0.0013213,0,0.0074508
0,0,0,0,0,0.0083952,0.029325,0,0.0093615,0,0,0.040882,0.026765,0.016959,0.0052076,0.0031424,0.0091135,0,0.0064275,0.00072769,0,0,0.010199,0,0,0,0,0.016554,0.018587,0,0,0,0,0.003768,0.036831,0,0.004057,0,0,0.015312,0.0076091,0.0080219,0.046352,0.021848,0,0.0048564,0.042038,0,0.024622,0.027299,0,0,0.004767,0.004491,0,0,0,0
0,0,0.047999,0,0,0,0.00035977,0,0.037794,0.0049402,0.021584,0.018753,0.0074077,0.021885,0.022157,0.0079765,8.3629e-05,0,0,0.032234,0.0057126,0.027814,0.017189,0.012147,0,0.042241,0.054413,0.015714,0,0,0.030779,0.0030866,0.058281,0.029527,0.030737,0,0.016236,0.030134,0.074066,0.0093221,0,0.01382,0.0047739,0,0,0,0,0.011889,0.0058124,0.0050575,0.00094628,0,0,0.035937,0.0037544,3.9194e-05,0.039577,0.015396
0,0.0032335,0,0.0053641,0,0,0,0.0089685,0,0.0019354,0.0021935,0,0,0,0.00061857,0,0.0066949,0,0,0,0,0.0095582,0.0052006,0.001151,0,0,0.00075856,0,0.0021669,0,0.0047668,0,0.0052536,0,0,0.0098447,0.001305,0.0022761,0.0028811,0,0.0028479,0,0,0.00010533,0,0.00062761,0,0,0,0.0041811,0,0.0036967,0,0,0.0044059,0,0,0.015433
0,0,0,0.00041725,0,0,0,0.00035398,0,0.00053894,0,0,0.0017486,0,0.0029338,0,0,0,0,0,0.0019708,0.0030893,0.00066974,0,0,0.00028802,0.0053355,0,0.0020498,0,0.0023879,0,0,0,0,0,0.00025258,0.0031927,0,0,0.0042288,0,0,0,0,0.00016979,0,0,0.0010489,0,0.0030216,0,0.00019005,0,0,0.00059729,0,0.00064853
0,0,0.0038859,0,0.0059338,0,0,0.014879,0,0.0063216,0,0.015065,0,0,0.0050655,0,0,0,0,0.012676,0,0,0.0037351,0,0.010089,0,0,0.0034588,0,0,0.0033656,0.0084109,0,0,0.0099843,0,0,0.0037073,0,0,0,0,0,0.0020057,0,0.0022146,0.0011398,0.0014096,0,0,0,0.0047289,0.010068,0.0081284,0.0014699,0.0019323,0,0.026604
0,0,0,0,0,0.001538,0,0,0,0,0.0017279,0.0046709,0.0088694,0,0,0,0.0029106,0,0,0,0,0.012441,0.0050012,0,0,0.012777,0.0074189,0,0,0,0,0,0,0,0,0,0.0020764,0.0099243,0,0,0.0011472,0.0034692,0,0.012136,0.018079,0.0086592,0.0047239,0,0,0,0.010972,0,0,0.0092721,0.013847,0.0039838,0,0
0,0,0,0.0029218,0.033079,0.036841,0,0,0.0034021,0.0060847,0.0083926,0.01461,0.0047275,0,0.004337,0.0050693,0,0,0,0.042085,0,0.0042648,0.031377,0,0,0,0.026991,0,0.010013,0,0,0,0.027353,0,0,0,0.029529,0.0358,0.054134,0.025517,0.00059938,0.0079075,0,0,0.013663,0.03926,0.052615,0,0,0.021985,0,0,0,0.040553,0,0.0016397,0.017338,0
0,0,0,0.026046,0,0.036872,0,0,0,0,0.0036548,0.020808,0.04396,0,0,0.0037217,0.02455,0,0,0.026805,0.02751,0.055758,0,0,0,0.023911,0.017663,0,0.00094835,0,0,0,0,0,0,0,0,0,0.011612,0.011728,0.019188,0.011745,0,0,0.016039,0.011876,0,0,0.0096283,0.02637,0,0.0014553,0.012189,0.027308,0,0.02915,0,0.020292
0,0,0,0,0.0023436,0.0020374,0.0080656,0,0.0025217,0,0.0013624,0,0.00096789,0,0.010066,0.0080912,0.0019053,0.0017165,0.00071929,0,0.0054099,0.018553,0,0,0.011955,0,0,0.0049278,0,0.0082256,0.0061161,0,0,0.0088133,0.0025204,0.0053334,0,0.0027841,0,0,0,0.01501,0.0090712,0,0.0097657,0.0071815,0,0,0,0.00784,0.004901,0,0.006049,0,0,0.0055443,0.01858,0.0061061
0,0.0061623,0.0019037,0,0,0,0,0,0.0040721,0.010025,0.010899,0,0,0,0,0,0.0054931,0.0017648,0.0088,0,0,0.00084659,0,0,0,0.023677,0,0,0,0.029766,0.0016442,0.0032485,0,0.0025425,0,0.032195,0.0096765,0.0079176,0.016733,0,0,0,0.014498,0,0,0.015074,0.0019047,0,0,0.037658,0,0.038074,0.0028805,0,0.0096096,0.0064833,0.025688,0
0,0,0,0.0039516,0.042669,0.0016442,0.014626,0.010691,0,0.017619,0.01324,0.0017339,0.006172,0.005468,0,0,0.0086749,0.024589,0.016624,0,0.007767,0.011988,0,0.029259,0,0,0.040529,0.0039992,0.013987,0.016235,0.022535,0,0.020363,0.0097232,0.014645,0,0.005179,0,0,0,0,0,0.012792,0,0.0013001,0.02546,0,0,0.011582,0,0,0.051761,0.0013021,0.013098,0,0.040607,0,0
0.003742,0,0,0.0099345,0.005154,0,0,0.0061875,0,0,0,0.0043835,0.017883,0.0074346,0.023457,0,0.022564,0,0,0,0.0011329,0.0016834,0.010456,0,0,0.023902,0.010795,0,0.0065187,0.033828,0,0,0.013466,0.01461,0,0,0,0,0,0,0.0073669,0,0.025183,0,0.0087349,0.021942,0,0,0.016294,0,0.033495,0.033593,0.062234,0,0.0025475,0,0.039458,0.0021446
0,0.015456,0.040785,0.01261,0.018317,0,0,0.022603,0,0.027028,0.0092829,0.021986,0,0.0057204,0,0.025608,0,0,0,0,0,0,0.012113,0.0015792,0.020495,0,0,0.016635,0,0.0059702,0,0.0035019,0,0,0,0,0.0096434,0,0.028871,0,0,0.033138,0,0,0,0.0045956,0,0,0,0,0.073092,0,0.033413,0.016389,0,0,0.042559,0
0,0.03505,0.057942,0.0048947,0.0071219,0.02233,0.060604,0,0,0.016232,0.030664,0,0,0,0.0079229,0,0.022903,0,0.00031998,0,0,0,0.040475,0,0.034926,0,0.0182,0.0073447,0,0.00086447,0,0.04898,0,0,0.08265,0.0030294,0.010347,0.0043817,0,0,0,0,0.0052333,0.02829,0,0,0.0011762,0.037195,0,0,0.0013686,0.028637,0,0,0.018446,0,0,0.096003
0,0.011438,0.018467,0,0,0,0.0030252,0,0.010736,0,0.028271,0,0,0.05646,0,0.076096,0.012414,0,0,0.015141,0.0071193,0.00081001,0,0,0,0,0,0.019857,0.018849,0.028356,0,0.0037494,0.018253,0.0038558,0.018405,0.0049815,0.00023465,0,0.0079314,0,0,0.042198,0.010885,0.014029,0,0,0.017874,0.0017064,0.06917,0.022521,0,0,0.010631,0,0.008428,0,0,0.0058711
0,0,0.008829,0.00046824,0,0,0.012768,0.013175,0.0018638,0,0,0.0028331,0,0,0.012552,0.0053982,0,0,0.0056013,0,0,0,0.0064157,0,0.0086371,0,0.012578,0,0,0,0.0064708,0.0018052,0,0,0,0,0.0077335,0,0,0.0075948,0.0089955,0,0,0,0,0.0051913,0,9.5962e-05,0.0011589,0.0095017,0.017509,0.0058838,0,0,0.0039408,0,0.023833,0.014596
0.022143,0,0,0,0.021677,0,0,0.0097358,0.0057054,0.0035558,0.013629,0.047001,0,0,0,0,0,0.05799,0,0,0,0,0.0061236,0,0.017521,0,0.0027537,0,0,0.0080924,0,0,0.001444,0,0,0,0,0,0,0.0022205,0.01158,0,0.0044166,0.0005423,0.013348,0.021774,0,0.015916,0,0,0.017356,0,0,0,0.025859,0,0,0.003197
0.0035946,0.0012885,0,0,0,0,0.0014621,0,0,0,0,0,0,0,0,4.898e-05,0.0052936,0,0,0,0,0,0.0013335,0.00017709,0.0090496,0.0027221,0.0069886,0.0096052,0,0,0,0.0041858,0.016083,0,0,0,0.011894,0.012257,0.0013863,0,0,0.0028941,0.0038332,0.0041821,0.0034594,0,0,0.00020497,0,0.01911,0,0,0.007868,0,0.013992,0,0,0.015793
0.0011556,0,0.019122,0,0,0.0065341,0,0.0013154,0.0029837,0,0,0,0,0.009323,0.0021832,0,0.00056097,0.0010237,0,0,9.9095e-05,0,0,0,0,0.0029924,0,0.0014664,0,0.0010878,0.0043366,0.94566,0,0,0,0.0023233,0.0036287,0,0.0043982,0.0057958,0,0.0035982,0,0,0.0019794,0.011748,0.000544,0,0.0089354,0,0.011801,0.0053409,0,0,0.007193,0.01349,0,0
0,0,0.050243,0,0.0091661,0,0,0.022192,0,0.010531,0.011926,0,0,0.044804,0.025017,0.031455,0.0035517,0,0.01617,0,0,0.11552,0.028118,0.011971,0,0,0.0075034,0,0.022691,0.024186,0.036289,0,0.020546,0.030844,0.010718,0,0.023464,0.013421,0,0.02363,0.053692,0,0.026716,0,0,0.021677,0,0,0.024116,0,0.005285,0,0,0,0.017531,0,0,0.0063509
0.0056214,0,0,0,0.0074317,0,0,0,0.0020725,0,0.0076395,0,0,0,0,0,0,0,0,0.010554,0.00077476,0,0,0,0.00043105,0,0,0,0.0012362,0.00071522,0.0022397,0,0,0.0095424,0,0.0028639,0,0.0020239,0,0.0027765,0,0.0071674,0,0.005834,0.0031953,0.0026916,0.0027009,0.0016312,0.0063797,0,0,0.010052,0.011223,0,0.010621,0,0.010519,0.0083813
0.011048,0.00080146,0,0,0,0.0031379,0.0061462,0.0096618,0,0,0,0,0.0051904,0,0,0,0.015501,0.011393,0,0,0.0055245,0.023967,0,0.0073044,0,0,0.00019517,0.0071477,0.0030772,0.009103,0,0.0011761,0,0.0061984,0,0.0053501,0.0058919,0.0038868,4.7169e-05,0,0.00031465,0,0.012275,0.0061919,0.006606,0,0,0.02188,0.019726,0.001964,0,0.011392,0.0073269,0.0081161,0,0,0.022139,0
0.01265,0,0.038243,0.0053347,0.0031312,0.062713,0,0.002682,0,0.027488,0.014645,0,0.0011565,0,0.010205,0,0.010379,0.011509,0,0.0059207,0.053115,0.066401,0,0.015203,0.00044654,0.0093417,0,0.0056277,0.0095077,0,0,0.038759,0.0064269,0.013205,0.012137,0,0.014614,0.0049533,0,0,0,0.025849,0.033914,0,0.015014,0,0.0016716,0.013628,0.019483,0,0.015294,0,0,0.013226,0,0.057885,0,0
