0.025896,0.24333,0.13188,0.0056109,0.0076213,0.017577,0.0016706,0.0010432,0.006953,0,0.0037917,0.24812,0,0.079603,0.0093425,0.012132,0.0068287,0.0040669,0.0054128,0.0039122,0.23564,0.041139,0.24466,0.011672,0.24096,0.0094862,0.011665,0.010231,0.0062578,0,0.0058551,0.22582,0.0050792,0.0063599,0.0076736,0.0053939,0.0063197,0.0061927,0.0033691,0.22696,0.004459,0.018345,0.022911,0.0025483,0.0049619,0.21891,0.0013174,0.23084,0.22904,0.014779,0.026597,0.01662,0.0031668,0.21461,0.010252,0.0042174,0.022815,0.037657
0.033152,0.0067947,0.14098,0.0039064,0.011073,0.19003,0.26775,0.014852,0.2596,0.25801,0.015196,0.0048253,0.25052,0.22647,0.014355,0.014697,0.26107,0.0093228,0.24891,0.25795,0.24944,0.24661,0.25697,0.0022018,0.25527,0.0086117,0.25154,0.011754,0.0045972,0.010345,0.26309,0.24257,0.011862,0.0092757,0.26291,0.2622,0.25843,0.23961,0.019489,0.01177,0.25393,0.035336,0.26445,0.26324,0.016975,0.25539,0.26757,0.015741,0.2628,0.023618,0.24661,0.053401,0.035924,0.26842,0.28035,0.04269,0.24388,0.071026
0.32552,0.25242,0.24689,0.2575,0.25416,0.16833,0.0021921,0.25695,0.010895,0.010723,0.25127,0.25865,0.015519,0.11858,0.25865,0.2604,0.0084621,0.25265,0.0099079,0.017707,0.0071427,0.12942,0.0012976,0.2707,0.0078972,0.25819,0.016593,0.26299,0.25882,0.25875,0.0064185,0.018277,0.2593,0.26473,0.01098,0.0044133,0.021919,0.060465,0.25685,0.25091,0.012855,0.25012,0.016695,0.011721,0.25832,0.025364,0.014483,0.24739,0.018132,0.25724,0.039541,0.23676,0.25707,0.015676,0.013754,0.26092,0.043354,0.25788
0.011636,0.0016912,0.013872,0,0,0.0055896,0,0,0.0059235,0.0010568,0.0044298,0,0,0.012727,0.0016057,0,0,0.0037197,0.0033369,0,0,0.0010183,0.002116,0.0047075,0,0,0,0,0.0036585,0,0,0.0019954,0,0,0.0013238,0,0,0.0046058,0,0.0023373,0,0,0.0020463,0.0025343,0,0.0014092,0.0015658,0.0010672,0.0010853,0,0.0029162,0.0061651,0.0022211,0.003395,0,0.0041384,0.0070708,0.0060008
0.062096,0.0034685,0.0073398,0.010755,0,0.074198,0.0011003,0.0073949,0.013996,0,0.0029913,0.0035227,0,0.0023743,0,0.0089385,0.0013315,0.0066116,0.2443,0.0069391,0.0011978,0.22718,0,0.0058343,0,0.001391,0,0.0051907,0,0.0076646,0.0076726,0.012372,0.0046713,0,0,0,0.008391,0.027457,0,0.0041746,0,0,0,0,0.0069446,0.0053903,0.0080967,0,0,0.0055427,0.019036,0.021461,0.015988,0.0092395,0,0.040357,0.011565,0.014449
0.13049,0.012984,0.26931,0.25421,0.25717,0.26111,0.26381,0.25881,0.032228,0.26135,0.25436,0.023639,0.25893,0.31102,0.26888,0.26716,0.26723,0.24881,0.011876,0.25958,0.25163,0.085621,0.015743,0.26321,0.25738,0.25384,0.25331,0.26673,0.2593,0.26407,0.25845,0.24506,0.26327,0.2664,0.25889,0.25495,0.27018,0.26021,0.26547,0.25221,0.26376,0.27882,0.26321,0.26874,0.2666,0.26906,0.016697,0.25563,0.2767,0.2697,0.25869,0.25338,0.26948,0.27038,0.28757,0.25377,0.25991,0.27933
0.054709,0.24437,0.12641,0.0049957,0.25634,0.17396,0.017537,0,0.017385,0.0077597,0.25327,0.25257,0.24733,0.0086912,0.014184,0.011904,0.0079727,0.01064,0.2504,0.25049,0.011113,0.35928,0.25142,0.0044542,0.2528,0.011156,0.010431,0.015757,0.24147,0.013328,0.0067514,0.24028,0.0090921,0.0096693,0.031331,0.25842,0.024324,0.25176,0.25016,0.23775,0.016272,0.25988,0.25596,0.25461,0.025974,0.028713,0.0038659,0.0098007,0.028836,0.014232,0.24269,0.26281,0.25217,0.033763,0.26323,0.23711,0.23591,0.18556
0.021445,0.010052,0.22144,0.011164,0.0023963,0.0037128,0.0048324,0.010651,0.0069875,0.0048495,0.0036041,0.0098907,0.010429,0.22774,0.0074435,0.24794,0.00647,0,0,0.007077,0.011491,0.015409,0.0049194,0.015392,0.0034455,0.0058813,0.015331,0.26018,0.011194,0.0038831,0.25063,0.0093417,0.0097798,0.018859,0.0046676,0.0053085,0.0035981,0.005051,0.011557,0.011537,0.004036,0.013352,0.0022837,0.012489,0,0.011445,0.0062298,0.0090155,0.023306,0.01533,0.014288,0.0086505,0.013158,0.01762,0.023796,0.019222,0.026127,0.045564
0.25869,0.0079377,0.030659,0.23616,0.0059655,0.16214,0.24832,0.24476,0.24645,0.25519,0.0090988,0.0019954,0.0066107,0.075488,0.25325,0.0099063,0.25317,0.24944,0.0039633,0.0043694,0.23587,0,0.0010081,0.25848,0.0061444,0.24798,0.24539,0.001136,0.010309,0.23895,0.011548,0.0094804,0.008422,0.010269,0.24111,0.0021367,0.24952,0.029354,0.015623,0.0077632,0.24563,0.007985,0.021426,0.011102,0.25533,0.23601,0.26253,0.24098,0.23071,0.25802,0.0080428,0.014315,0.017908,0.22993,0.014188,0.037736,0.0097639,0.08285
0.022591,0,0.0076992,0.0061569,0,0.017546,0,0.013724,0,0.0045889,0.0019955,0,0.0015655,0.047985,0,0.0075077,0.004074,0,0.002763,0.0092667,0,0,0.0027357,0,0.0029049,0.0028828,0.0012999,0.0010241,0.0051718,0.010669,0.0024989,0,0.014336,0.0061965,0,0,0,0.0075642,0.0053982,0.0047892,0.0010575,0.0036584,0,0,0.0049631,0.0034197,0.0028396,0.003389,0.004539,0,0.01099,0.0044213,0.0073605,0.0057988,0,0.014406,0.013175,0.021853
0.17093,0.0063731,0.1799,0.25623,0.25693,0.33385,0.015405,0.01643,0.2581,0.014899,0.25128,0.010626,0.011292,0.29805,0.27008,0.2564,0.26551,0.25369,0.25399,0.25177,0.25498,0.13838,0.0074397,0.26439,0.012675,0.25791,0.023294,0.26054,0.016928,0.25396,0.25082,0.2484,0.25913,0.014517,0.26159,0.25932,0.26952,0.26872,0.023533,0.24745,0.0061259,0.26676,0.26032,0.0324,0.26732,0.25809,0.013619,0.24941,0.26431,0.26062,0.26068,0.25926,0.037558,0.27107,0.034814,0.25769,0.25306,0.26959
