0.020191,0.025537,0,0.025623,0,0.013891,0.0080029,0,0.018028,0.019403,0.031484,0.0016928,0.025988,0,0.0056475,0.023096,0,0,0.0048149,0.001487,0,0,0.013963,0.027922
0.0056187,0.018442,0.00074349,0.0051028,0,0,0.0099614,0,0.059958,0.011863,0.013282,0.0041436,0,0.0071897,0.005872,0.046032,0.0063072,0.010772,0.0034571,0.026697,0.036035,0.010528,0.039969,0.0033036
0,0.01345,0,0.038919,0,0,0.021496,0.015267,0.023971,0.044235,0.026095,0.0044379,0,0,0.025861,0.00063988,0.0033357,0.0086247,0.00421,0,0.023626,0.020823,0,0.018931
0.0081807,0.0041419,0,0.022868,0.0015712,0,0.0169,0.0173,0.039437,0.031464,0.050087,0,0.024401,0.0037812,0.023249,0,0.030604,0,0,0.0047737,0,0.035438,0.0039564,0.015522
0.015696,0.025535,0.0088828,0.013973,0,0.0086177,0.015164,0.010915,0.011699,0.01463,0.0033396,0.0032104,0,0,0.012029,0.032963,0.0065062,0.0013049,0.0064077,0.062429,0.0095348,0,0,0
0.021054,0.029579,0.00058073,0.022455,0.002298,0.02572,0,0.0036067,0.077433,0.016848,0.019248,0.0024431,0.064489,0,0.017638,0.0015722,0.0030143,0.0051904,0.0049225,0,0,0,0.002016,0.010239
0.057823,0,0,0.0028649,0.15067,0.011366,0.17714,0.89655,0.040656,0.11828,0.10407,0,0,0,0,0.016001,0,0.017584,0.030245,0.0091081,0,0.089969,0,0
0.011551,0.042296,0,0,0,0,0.0012428,0,0,0.01029,0.039334,0.002264,0,0,0.040439,0.011122,0,0.010609,0,0.0046615,0,0,0.027967,0.0034048
0.0044629,0.019351,0,0,0,0,0.078619,0.066338,0,0.029627,0.083347,0,0,0,0.0066913,0,0,0.022452,0.014703,0.014823,0,0.070379,0.0051132,0.10338
0,0.020568,0.0023912,0.011542,0,0,0.011298,0,0,0.02273,0.012953,0.0049409,0.0091632,0,0.011957,0.029069,0.014276,0.0036474,0.011953,0,0.045855,0.010018,0.024246,0.0017229
0.011636,0.01862,0,0.020119,0,0,0.019038,0.0058833,0,0.027397,0.018623,0,0.0054149,0,0,0,0.015234,0,0,0.050837,0.025675,0.012497,0.026457,0
0,0.032857,0.017214,0.012223,0,0,0.011644,0,0.058234,0.016914,0.018378,0,0,0,0.022174,0.0066444,0.017746,0,0.016238,0,0.0051164,0.023972,0.00082411,0
0.034114,0.012625,0,0,0,0,0.0038214,0,0,0.012105,0.026223,0.0023855,0,0,0.022487,0.024573,0.0027299,0.024092,0,0.043722,0,0.02397,0.00072015,0
0,0,0.00016831,0,0,0,0.063092,0.015111,0,0.033356,0.019219,0,0,0.039347,0.035801,0.032492,0,0.013403,0.0027204,0.13846,0,0.055425,0.03064,0.0087018
0,0.0032343,0,0.011145,0,0.0011156,0.024081,0.014281,0.014665,0.020599,0.012658,0.011361,0.011834,0,0.022424,0.043038,0.017883,0.0080405,0,0.027631,0.065727,0.037902,0,0.007302
0,0.026104,0.013652,0,0.0010074,0.0097897,0.015273,0.0026092,0.0022558,0.0052492,0.00033563,0,0.012678,0,0.0033216,0,0.0049063,0.015887,0.011476,0,0.021801,0.015464,0.028947,0.019075
0,0.038105,0.030227,0.014401,0,0,0.023546,0.010332,0.025473,0.0099612,0,0.009754,0,0,0.036502,0.031595,0.013549,0,0.025336,0.0074541,0,0.054732,0,0
0.021994,0.034755,0.01342,0.020769,0,0,0,0.0089532,0.029935,0.0044811,0.010232,0,0.082521,0.006674,0.031108,0,0,0.015,0.012919,0.090476,0,0.012782,0,0
0.020214,0.033926,0,0,0,0,0.0056712,0.0022446,0.0053262,0,0.037448,0.0023787,0,0,0.028596,0.016533,0,0.0074856,0,0.031319,0,0.018392,0,0
0.011912,0.0025461,0,0.0058033,0,0,0.011839,0.0073098,0,0,0.011165,0.0067573,0.013704,4.0223e-05,0,0.0083908,0.0029384,0.022243,0,0,0,0,0.035871,0
0.0062351,0.026829,0,0,0,0,0,0.020637,0,0,0.050514,0.0062639,0,0,0.037371,0.0082973,0,0,0,0.013466,0.0034675,0.006965,0,0.0079697
0.016553,0.0077318,0,0.020641,0,0.0034673,0.022164,0,0,0.02497,0.014925,0,0.0082422,0.0019067,0,0,0.010604,0,0,0,0,0.01961,0.021726,0
0.0029323,0,0.0031076,0,0.006168,0.030841,0.017559,0.012755,0,0,0,0,0,0.0073231,0.0067644,0,0,0,0.0080832,0.070258,0,0.029631,0.058793,0
0.010282,0,0,0.0016569,0,0,0.033555,0.018109,0,0,0,0,0,0.0019833,0,0.0019,0,0,0,0,0.030585,0.054522,0.0084574,0
0,0.048511,0.028002,0,0,0,0.029741,0.0057219,0,0.007131,0.059497,0,0.031159,0,0.076939,0,0,0,0.047073,0.014758,0.019479,0.01655,0.031228,0.061247
0,0.021998,0,0.020536,0.0057566,0,0.076931,0,0.016798,0.012232,0,0.0353,0,0,0.00031686,0.00057703,0,0,0,0.0049567,0,0.037842,0,0
0.074534,0.075172,0.031778,0.072829,0,0,0.042861,0.016672,0,0.062065,0.05731,0.012708,0,0.010503,0.018779,0.013477,0.029157,0.0008745,0,0.035694,0,0.057929,0,0
0.0014716,0.033147,0.014107,0.013495,0,0,0.00077032,0.018017,0.066325,0.0092354,0.019239,0,0.029633,0.0038886,0.033754,0,0.018312,0,0.017877,0,0,0.020133,0.010394,0
0,0,0,0,0,0,0.040199,0.018689,0.010115,0,0,0,0.07205,0,0.018746,0.00090355,0,0.0038049,0.0010639,0.063835,0.10211,0.051179,0.0075166,0
0,0.007671,0.016146,0.0022697,0,0,0.013401,0.0053895,0.024204,0.015654,0.0071039,0,0,0.00098771,0.028684,0,0.00027445,0,0.0083724,0.0059543,0.0070189,0.018097,0.027127,0
0.0063735,0.043094,0,0,0,0.0075135,0,0,0.041317,0.016522,0.064075,0,0.013209,0,0.027375,0,0,0,0,0,0,0,0,0
0.011625,0.019216,0.013079,0.013597,0,0.016496,0.010036,0.012397,0.01111,0.02204,0.014133,0.00022734,0.019893,0.0038535,0.0048136,0.02347,0.0088301,0.0039036,0.028375,0.0064999,0,0.021971,0,0.0086059
0.0052427,0.036676,0,0,0,0,0.013747,0.0065358,0,0.02062,0.031828,0,0.01382,0,0.02125,0.02126,0,0.0043608,0,0.010292,0.0076752,0.019322,0.037887,0.0052926
0.025408,0,0,0,0,0.06809,0.06312,0.02968,0,0,0,0.016514,0.085399,0,0,0.075702,0,0.0058101,0,0.022014,0,0.12128,0,0
0,0.036146,0,0,0,0.010177,0.0052658,0,0,0.029851,0.062838,0.017628,0,0,0.028543,0.02761,0,0.0071007,0,0,0,0.0059212,0.029477,0.0017715
0.011816,0.017208,0.0015144,0,0,0,0.015668,0.0037622,0.024905,0,0.023036,0.0080341,0,0.006697,0.030453,0.0086857,0,0.0059142,0,0,0,0.034546,0.014799,0
0.014503,0.00079435,0,0,0,0.021633,0.0087978,0.014307,0,0.011421,0,0,0,0,0,0,0,0,0.0098813,0,0,0.02402,0.010831,0.024436
0,0.020707,0.00011681,0.011979,0,0,0.01078,0,0.024132,0.0070758,0.013172,0,0,0.0032227,0.00066048,0.0042773,0,0,0.00059976,0.028508,0,0.0026702,0.027548,0
0.016815,0.0051025,0,0.0022288,0,0,0.029149,0.019806,0,0,0.004429,0,0.006979,0,0,0,0,0,0,0.011017,0.001972,0.059384,0,0.0084761
0.012101,0.036277,0,0,0,0.0041148,0.017124,0.0059789,0.017542,0,0.039174,0.012573,0.013365,0,0.035352,0,0,0.021657,0,0.014936,0.026778,0.024021,0,0.011912
0.011656,0.01493,0,0,0,0.035464,0.037749,0.051106,0,0,0.0082792,0.0067508,0.043052,0.0072599,0.010347,0.0036086,0,0.022905,0,0.048843,0,0.0861,0,0
0.025944,0.01387,0,0,0,0.031378,0.016215,0.010881,0.0012826,4.3239e-05,0.030788,0.0091265,0,0,0.0042771,0.088224,0,0.0077179,0,0.0013691,0.084645,0.015692,0.064111,0.00041748
0,0.00022477,0,0,0.081199,0,0.29774,0,0,0,0.021124,0.10313,0.17141,0,0,0.020073,0.056827,0.44676,0,0,0.023523,0.25558,0.038179,0
0,0.00089529,0,0.00033327,0,0.030817,0,0.01204,0.047365,0,0.0074799,0.0041574,0,0,0.0017816,0,0.011137,0.013094,0.0022156,0.044194,0,0,0.068103,0.010438
0,0.030079,0,0.019585,0.0045039,0,0.013296,0,0,0.034401,0.0162,0,0.072649,0,0.0088621,0,0,0,0,0.0035908,0.020787,0.010135,0.02402,0
0,0.029861,0,0.0095677,0,0,0.0078503,0.0037916,0.0083781,0.022044,0.0070185,0,0.0055149,0,0.02481,0,0,0,0.014812,0.024777,0.015457,0,0.0067252,0
0,0.04289,0.030426,0,0,0,0.025412,0,0.024697,0,0,0,0.03553,0,0.047079,0,0.0067124,0,0.038082,0.0077181,0.0083036,0.0062493,0,0
0,0.029682,0.022779,0.011684,0,0,0.010683,0.0056743,0.079833,0.0053422,0.013335,0.0016183,0.027748,0,0.026365,0.0065246,0.0079232,0,0.017101,0,0,0.026666,0.0081728,0
0.013437,0.051949,0,0,0,0.0099334,0.0069989,0.001164,0,0,0.038195,0.0013488,0.019747,0.0014895,0.063764,0.001366,0,0.023488,0.015822,0,0.015047,0.0035441,0,0.018946
0.055689,0.0034777,0.012041,0.020696,0,0.84642,0.026558,0,0.0059369,0.032239,0,0,0,0,0.043259,0,0,0,0,0,0,0.021192,0.042386,0.068688
0.017658,0,0,0,0,0,0.019467,0,0.0047103,0,0,0,0.02487,0.0057594,0.0073203,0.0044643,0,0,0.011712,0.044183,0.087411,0.039884,0,0
0,0.027821,0.011217,0.013335,0,0,0.012988,0.0094252,0,0.015761,0.014408,0.0022419,0.004218,0,0.028386,0.0063896,0.010158,0,0.017248,0.035316,0.003542,0.025568,0,0
0,0.021264,0.054268,0,0,0.0060097,0.016786,0.015731,0.031879,0,0,0.0094057,0.002275,0,0.085742,0.0048567,0,0,0.051188,0.0025568,0.010931,0.022794,0.015848,6.538e-05
0.0089885,0.023928,0,0,0,0.023835,0.010877,0.021072,0.048824,0,0.044567,0.0038929,0,0.0011937,0.019446,0,0,0,0,0,0,0.042466,0.060362,0.028129
0,0,0,0,0,0.0024397,0,0.0048555,0.040386,0,0,0,0,0.0020109,0,0,0,0,0,0.026352,0,0.010961,0,0.0053878
0,0.019945,0,0,0,0,0,0,0,0.0064418,0.036473,0,0.058883,0,0.029836,1.9192e-05,0,0.0011354,0,0,0.040144,0,0.053271,0.00060335
0.037629,0.029694,0,0,0.0012648,0.019159,0.0088507,0.017964,0,0,0.045938,0,0.0061832,0,0.026415,0.0037566,0,0.018124,0,0,0.032775,0.009296,0.0066546,0.012936
0.0062294,0.023614,0,0,0,0,0,0,0.020337,0.0029437,0.058489,0,0,0,0.030524,0,0,0,0,0,0.021779,0,0,0.0038446
0.025116,0,0,0,0,0,0,0,0,0.016669,0.00026278,0.0074563,0,0,0.0043302,0.029146,0.0013482,0,0,0.0027808,0.023302,0,0,0
0,0.014796,0.02908,0.0028727,0,0,0.030096,0.0046942,0,0.01641,0,0,0.0092343,0.003345,0.040535,0,0.010156,0,0.014114,0,0.00067663,0.037397,0.02786,0
0,0.072338,0.00486,0,0,0.0061916,0,0.0080707,0.003951,0,0,0.0074189,0.03223,0,0.087616,0,0,0.033774,0.050819,0.0049958,0.013098,0.0082318,0,0
0,0.022513,0,0,0.0086757,0,0.039545,0.0050658,0,0.0032552,0.049293,0.016532,0,0,0.0065921,0.037386,0.014826,0.027839,0,0.055098,0.075264,0.089011,0,0
0.0021135,0.025095,0.02491,0,0,0.026622,0,0,0,0,0,0.047794,0.013199,0.0028146,0.072899,0,0.011816,0,0.10286,0.016136,0.0043856,0.030998,0,0
0.031722,0.040329,0,0,0,0.007352,0.027777,0.010407,0.012794,0,0.038675,0.029485,0.0078573,0,0,0.0082378,0,0.047867,0.012077,0,0.013374,0.0040392,0,0.011827
0.0033828,0.044455,0,0,0,0.061394,0.0012849,0.013121,0.016955,0.015672,0.052895,0.0071746,0,0,0.034886,0.042726,0.014452,0.025425,0,0.013016,0.014113,0,0,0.0078425
0.0030022,0.019882,0.017769,0.001014,0,0.00043215,0.03391,0.0035171,0,0.006345,0.0038178,0,0,0,0.01168,0.012144,0.0074098,0,0.01461,0.00098083,0.0023591,0.014917,0,0
0.02148,0.01266,0.001798,0.024764,0.0019195,0.0038261,0.018389,0.015125,0.045844,0.010463,0.016087,0,0.035143,0.0029659,0.0054238,0,0.013332,0,0,0.003887,0.01547,0.02492,0,0.011867
0.00030798,0.042298,0.0061077,0,0,0.0022052,0.037308,0.025375,0.01762,0,0,0,0,0,0.004078,0,0.0054716,0,0.011172,0,0,0.042765,0.022837,0
0,0.04712,0.0084858,0.007354,0,0.0064008,0.033202,0.058954,0,0.014241,0.048166,0.0065991,0.10286,0.006354,0.026848,0.0092202,0.014407,0.028872,0.0054151,0.061528,0,0.049315,0.081428,0.004695
0.0051105,0.065927,0.0035518,0,0,0.012525,0.0020395,0.00052228,0,0,0,0.0059556,0.019198,0,0.07549,0.00078762,0,0.014641,0,0.025132,0,0,0.033455,0
0.00058884,0.021128,0.017901,0.01704,0,0,0.045103,0,0.010334,0.026481,0,0,0,0.012159,0.03237,0,0.0047732,0,0,0.014226,0.00229,0.018098,0,0.022639
0.012565,0,0,0,0,0.02892,0,0.0059722,0,0,0.014883,0.010609,0.083344,0,0.003362,0,0,0,0,0.020582,0.0075325,0,0.009571,0.010135
0,0.022111,0.018321,0,0,0.0014282,0.021717,0.010766,0.02101,0,0,0.011685,0,0,0.028181,0,0,0,0.027928,0,0,0.014656,0.0040772,0.028999
0,0.002654,0.020225,0.0011681,0,0.0026929,0,0,0.0021679,0.025065,0.015705,0.013059,0.011721,0.0026137,0.039858,0.011885,0,0,0.04365,0.011474,0.01767,0.0052249,0,0.0089146
0,0,0,0,0,0.021225,0.01459,0.0058394,0,0.0057813,0,0.0043902,0.031572,0,0.0013725,0.036113,0,0,0.0098337,0,0.00099808,0.015769,0.0023438,0
0,0.020822,0.0022399,0,0,0,0.0089764,0.0067269,0,0,0,0,0,0,0.022124,0,0,0,0.018749,0,0.001809,0.028753,0,0
0.037486,0.062321,0,0,0.0014168,0.00095452,0.01532,0.02056,0.014134,0.0075424,0.076158,0.016165,0,0.0061662,0.026857,0.016906,0,0.0098069,0,0,0,0.048025,0,0
0,0.38843,0.074822,0.085749,0,0,0.071765,0.0093141,0.12878,0,0.40272,0,0,0,0,0.010251,0.61886,0,0.27344,0.064637,0,0.080576,0.0067575,0.042038
0,0.019392,0,0,0.0037496,0.037623,0.039034,0,0.0051738,0,0.0086186,0,0.019599,0,0.048622,0.015863,0,0.0031197,0,0.016696,0,0.034858,0,0
0,0.010294,0,0.025689,0,0.0016167,0,0,0.0051691,0.023142,0.010863,0,0,0,0,0,0,0,0,0,0,0,0,0.00088669
0,0.055389,0.0064685,0,0.0041791,0,0.021856,0.01178,0.030078,0,0.015377,0.0036326,0.014553,0,0.063952,0,0.0083762,0.034111,0.024603,0,0.025752,0.030746,0.046752,0
0,0.017816,0,0,0,0,0.091651,0,0,0.036233,0.0082575,0.01389,0,0,0.0033562,0.0048422,0.010044,0,0,0.028626,0.010487,0.064613,0.0013123,0.05431
0,0,0.0026788,0,0.008426,0.048224,0.014316,0.027862,0.0098899,0,0,0,0.10165,0.010078,0.0059454,0,0,0.011562,0.0087477,0,0.050784,0.022963,0.094395,0.002681
0.02007,0.005328,0.0065115,0.0073398,0,0,0.014747,0.0010959,0,0.011447,0.023065,0.0045526,0.0051137,0,0.0038558,0,0.0014082,0.0011958,0.026521,0,0.02093,0.024516,0.031843,9.46e-05
0.012754,0.03743,0.016779,0,0,0,0,0.0083348,0.026074,0.040449,0.073708,0.014904,0.018572,0,0.093533,0,0.012005,0.017697,0.014985,0.0079528,0.0060213,0.015633,0.0099539,0
0.0035385,0.023234,0,0.020529,0,0.0048313,0.0054111,0,0.013062,0.0051009,0.015484,0.00089326,0.006849,0,0,0,0,0.0021336,0.00092867,0.0021347,0.018334,0.02011,0.0087295,0
0,0.032321,0.032404,0.0021235,0,0,0.019814,0,0.020177,0,0,0.0042586,0.0040318,0,0.046878,0.011253,0,0,0.029408,0.001351,0.00048937,0.011977,0,0
0.00092657,0.012149,0,0,0.0051692,0,0.0070465,0,0,0.016609,0.021957,0,0,0,0.044275,0,0,0.0016242,0.010491,0.012802,0.056158,0.00071724,0.021371,0
0.0096465,0.030394,0,0,0,0,0.079478,0,0,0,0.0056618,0,0,0,0,0.0022775,0,0,0.0085142,0.014748,0,0.061626,0.0086518,0.0018532
0.012503,0.071237,0,0,0.0078391,0.008902,0.018289,0.0038962,0.013774,0.010431,0.082304,0.012113,0,0,0.037861,0,0,0,0.015981,0,0.0020965,0.043987,0.00086793,0
0.021994,0,0,0,0,0,0,0.0098121,0,0,0.011661,0,0.021907,0.002134,0,0,0,0,0,0,0,0.011981,0.0096686,0.0061084
0.01177,0.048873,0,0,0.0051783,0.01231,0,0.0027494,0.0028612,0.0040968,0.049961,0.014101,0.025462,0,0.04664,0.0056871,0.0051588,0.025053,0,0.027664,0.0043357,0.0029098,0.03898,0
0.015651,0.025664,0,0.0095113,0,0.034249,0.019104,0,0.01866,0,0.0060577,0,0.010811,0,0.00041967,0.008272,0.00088035,0,0,0.0040386,0,0,0,0
0.010996,0.023082,0,0,0,0,0.00081856,0,0.019508,0,0.027538,0.0041486,0.020696,0,0.040996,0.0011996,0,0.0075657,0,0,0.016626,0.010446,0.073812,0.0067946
0.00088709,0.016101,0,0.027797,0,0.0048457,0.037462,0,0,0.05274,0.0063997,0,0.0042528,0,0,0,0.0083678,0,0,0.015016,0.0076422,0.013709,0.01349,0
0.0014651,0.0072801,0.015928,0.0097729,0,0.011075,0.036246,0.00083669,0,0.0053151,0,0,0.0535,0,0.016015,0.010941,0,0,0.010834,0.025522,0,0.026003,0,0
0,0.008823,0,0.014371,0.00010043,0.0035646,0.022367,0,0.015239,0.023023,0.024182,0.0044181,0.012651,0,0,0.0093642,0,0.00075774,0.0025572,0,0.020777,0.029715,0.0060021,0
0.0029209,0.078065,0,0.0032387,0.050431,0,0,0.078555,0,0.012379,0.071841,0,0,0,0.012391,0.67208,0,0,0,0.028562,0,0.35848,0,0.020184
0.058526,0.056839,0.020645,0.022669,0,0,0,0,0.04726,0.021743,0.022638,0.0025347,0,4.7198e-05,0.040354,0,0.014871,0.0057585,0.023413,0.042257,0,0,0,0
0,0.03535,0.0075426,0.0053655,0,0.0043176,0.014708,0.0077384,0.024246,0.013828,0.011693,0,0.0043951,0,0.018494,0.00068315,0.0027484,0,0.025831,0.01732,0.019555,0.01604,0,0
