0.0061314,0.0035965,0.00047608,0,0.0016734,0,0.077412,0.0026156,0.071689,0,0,0.00076776,0.00077648,0.0018598,0,0,0.0035188,0.0020735,0.0017127,0.0034556,0,0.086679,0.0020581,0,0,0.077784,0,0.00093588,0,0.0016918,0,0.0047547,0,0.001138,0.093506,0.0030758,0,0.0023875,0.093888,0,0,0,0.092837,0,0,0.095628,0.00065499,0.097632,0.0092341,0,0,0.00094382,0,0,0,0.0010107,0.00037779,0.0035842,0.10424,0,0,0,0,0.0045507,0.0067271,0,0.0047057,0,0.010968,0,0.0045439,0,0,0,0.0059364,0,0,0,0,0.00082023,0.00071981,0,0,0,0,0.0083654,0.018353,0.00365,0,0.00081999
0.06647,0.067362,0,0,0.071912,0,0.076225,0.00091046,0.080186,0,0,0.0014284,0.0044762,0.0013249,0,0,0.0039017,0.0031151,0.0031635,0.0064012,0,0.088736,0.0013897,0,0,0,0,0.0042079,0.0016678,0.0012323,0,0.00051982,0,0.098046,0.0085729,0.0042748,0,0.0021761,0.0013572,0,0,0,0.0053245,0,0,0.00025544,0,0.0032031,0,0,0.0050237,0.0022026,0,0,0.0073582,0.10074,0.00040439,0.004651,0.098986,0,0,0.00011548,0,0.00014603,0.0035351,0.00012115,0.0038442,0.11153,0.0074344,0,0,0,0,0,0.0011186,0,0,0,0,0.0023367,0.0081557,0,0,0,0.0023553,0.0032401,0.1322,0,0,0.0070115
0.068551,0.0055438,0,0,0.069937,0,0.086959,0.0040276,0,0,0,0.0013617,0.0010754,0.00038485,0,0,0,0.0045175,0.003173,0.080895,0,0.0026582,0,0,0,0,0,0.00058374,0.0018908,0.093819,0,0,0,0.00861,0.095027,0.091787,0,0,0.089072,0,0,0,0.0015086,0,0,0.0063219,0,0.0023006,0.014778,0,0.0067238,0.0015798,0,0.00059926,0.0044538,0.0174,0.0058879,0.0016384,0.0021465,0.0037203,0,0,0,0.0031952,0.011077,0.0033782,0.0010793,0.11175,0.010648,0,0,0,0,0,0.0023133,0,0,0,0,0.0045798,0.0026315,0,0,0,0.0016844,0.0030359,0.0041077,0.0093767,0.0025715,0.11462
0.0015877,0,0,0,0.002151,0,0,0.0017416,0.00054312,0,0.002822,0.0019954,0.00099096,0.080154,0,0,0.0038223,0.0011742,0.0008825,0,0,0.091664,0,0,0,0.0079123,0.00085739,0,0,0.0069282,0,0.005167,0,0.0025191,0,0,0,0.0031839,0.0081896,0,0,0,0,0,0,0.0034107,0,0.099152,0.013133,0,0,0.094694,0,0,0.0064096,0.0018654,0.098591,0.020246,0.012621,0,0,0,0,0.0034064,0.10073,0,0.011277,0.096361,0.00076112,0,0,0.0011622,0,0,0.006557,0,0,0.00019598,0,0.0081402,0.0087802,0,0,0,0,0,0,0,0,0.023998
0,0.073277,0.0018165,0.0010507,0.072083,0,0.0011867,0.00030885,0.001378,0,0.00077917,0.072574,0.0015482,0.080969,0,0,0.082297,0.079351,0,0.002486,0.0007504,0.0023465,0,0,0,0.0018446,0,0.0063098,0.0011064,0.0066058,0,0.002468,0,0.089456,0.08993,0.0016487,0.0022049,0.00075778,0,0,0,0,0.00053059,0,0,0.0067127,0,0.001706,0.012838,0,0.0035241,0.00030864,0.0015275,0,0.00029363,0,0,0.0064039,0.0049758,0.0042875,0,0,0,0.0096225,0,0,0.10438,0,0.0070868,0.00052837,0,0.0030456,0,0,0.099856,0,0,0,0.0063411,0.0066149,0.0039864,0,0.0016336,0,0.00035547,0.016587,0,0,0.0015886,0.11782
0.064738,0.068924,0.0011782,0,0.0048485,0,0.079555,0,0.0057234,0.0016205,0,0.076723,0.0027619,0.082028,0,0,0.083416,0.078127,0.0031071,0.0014218,0,0.080405,0.0014175,0,0,0.0051785,0,0.00088795,0,0,0,0.0048942,0,0.0044103,0.09316,0.00092299,0.00018961,0,0.0015123,0,0.00062449,0,0,0,0,0.0035727,0.00049528,0,0.01218,0.0015984,0.0052442,0,0.0030172,0,0,0.0027413,0,0.005839,0.0082568,0,0,0.0018773,0.00049904,0.0017681,0.0063645,0,0.003939,0.11434,0.00072063,0,0,0,0.0019824,0,0,0,0,0,0,0.0070099,0.011238,0,0,0,0,0.0011265,0.038753,0,0.0012635,0
0.0054842,0.074266,0,0,0.070603,0,0.08219,0.080029,0.083555,0,0,0.08592,0.082758,0,0,0,0.079799,0.012064,0.0080939,0.011009,0,0.013007,0,0,0,0.08374,0,0.0050434,0.0067322,0.0002264,0,0.088017,0,0.001555,0.09269,0.090697,0,0,0.10065,0,0,0,0.090451,0,0,0.10332,0,0.10956,0.010412,0,0.1014,0.0064049,0,0,0.0091732,0.0088345,0.011089,0.0183,0.0071023,0,0,0,0,0.005059,0.0035143,0.0011837,0.10168,0.0037843,0.025464,0,0,0,0,0,0,0,0.0018943,0,0,0.012612,0.0093479,0,0,0,0,0,0.0019848,0.014748,0.13413,0.003823
0.0021539,0.075911,0,0,0.0028789,0,0.005565,0.073818,0.071769,0,0,0.010671,0.00112,0.078814,0,0,0.003477,0.0035822,0.00025607,0.0023784,0,0.00092088,0,0,0,0.083577,0,0.0025892,0.082521,0.090322,0,0.00029115,0,0.0092283,0.088877,0.091466,0,0,0.013144,0.00032822,0,0,0.0024733,0,0,0.0046612,0.00032402,0,0.0046174,0,0,0.0011322,0.001353,0,0.0014018,0.0082348,0.00090713,0.11082,0.11132,0,0,0,0,0.0025263,0.00031408,0,0,0.015993,0.014516,0.0043375,0.0021291,0,0.0053216,0,0.0029244,0,0.00042747,0,0,0.010913,0,0,0,0,0,0.0034153,0.013018,0,0,0
0.0027754,0.066736,0,0,0.074919,0,0.0023705,0,0.069754,0,0,0.0063665,0.078103,0.000465,0,0,0,0.0036273,0.080444,0.081828,0,0,0,0,0,0,0,0.00085791,0.081807,0.085998,0,0.001014,0,0.001527,0.0017727,0.0022764,0,0,0.0004908,0,0,0,0,0,0,0,0,0.096826,0.0030524,0,0.090498,0.089592,0,0,0,0.0013698,0.0021155,0.0071718,0.0123,0,0,0,0,0.0041504,0.0007345,0,0.0017724,0.001074,0,0,0.0020222,0,0,0.00023538,0.0043249,0.00084716,0.0012312,0,0.0017868,0.0043999,0.0019719,0,0,0,0.0051024,0.0029806,0.010851,0,0,0
0.070265,0,0,0,0.073504,0,0.077509,0,0.0815,0,0,0.07793,0.012578,0.084432,0,0,0.0068885,0.080464,0.07964,0.00038114,0,0.090144,0,0,0,0.081942,0,0.08955,0.00084705,0.00077054,0,0.0061613,0,0.014125,0.0013781,0.0047649,0,0,0.09297,0,0,0,0.0071691,0,0,0.021715,0,0,0.015334,0,0.013445,0.0080342,0,0,0.0079945,0.10628,0.0040606,0.0091795,0.11214,0,0,0,0,0.0087617,0.0062815,0,0.12689,0.10881,0.028631,0,0,0,0,0,0.0956,0,0,0,0,0.0066914,0.004263,0,0,0.00015303,0,0,0,0,0,0
0.071852,0.071177,0,0,0.072452,0,0.079936,0.080908,0.0014251,0,0,0.078224,0.002595,0.077439,0.00084697,0,0.0019237,0.085669,0.079487,0.0062358,0,0.0003927,0,0,0,0.0018588,0,0.0030103,0.0045237,0.094436,0,0.0049578,0,0.10202,0.0087009,0,0,0,0.010822,0,0,0,0.0041506,0,0,0,0,0.0086582,0.10312,0,0.0011242,0.096836,0.0043057,0,0.11491,0.09959,0.0064763,0.024877,0.0077493,0,0.0062523,0,0,0.11201,0.0059934,0,0.11143,0.0071795,0.026543,0,0,0,0,0,0.00080476,0,0,0,0,0.0036358,0.11475,0,0,0,0.00026493,0.012034,0.010553,0.0082324,0.11572,0
0.068853,0.0042002,0,0,0.0049522,0,0.00074933,0.077168,0.0018305,0,0.00099217,0.0047416,0.0056709,0.075826,0,0,0.0011264,0.078878,0.00052202,0.08399,0,0.011027,0,0,0,0.0057647,0,0.0004271,0.0021136,0.0044028,0,0.0059273,0,0.0031228,0.0072244,0.0079992,0,0,0.0059373,0,0,0,0.092596,0,0.00086201,0,0,0,0.010511,0.0059784,0.0078769,0.0077624,0,0,0.0062017,0.0023675,0.004248,0.018604,0.01025,0,0,0,0,0.00074685,0,0,0.009111,0,0.012581,0,0,0.0025102,0,0,0.0084966,0,0,0,0.0026091,0.0049507,0.0022239,0.0019856,0,0,0,0,0,0,0.0037772,0.012731
