0,0,0,0,0.0020644,0,0.01238,0.010017,0.0045165,0,0.0051534,0.0007099,0,0,0,0,0.011512,0.0099157,0.0046162,0.0093226,0,0,0,0,0,0,0.016453,0,0,0.0091728,0,0,0,0,0,0,0.005362,0.021098,0,0.018317,0,0.0058829,0.0080078,0.01201,0.0033938,0,0.017844,0,0,0,0,0,0,0,0,0.018318,0,0.025389,0,0,0,0.015473,0,0,0.0074099,0,0,0,0,0.0047933,0.013345,0,0,0,0,0.015338,0.01112,0.022897,0.012469,0,0,0.0080567,0,0
0,0.02311,0.017944,0.009278,0.022004,0,0,0,0.0078592,0,0,0.020292,0.019692,0,0,0.0076834,0,0.016929,0.052657,0,0.022305,0.013423,0,0.0070981,0.0095302,0,0.031082,0.0109,0.019058,0.017455,0,0,0.018185,0.006268,0.072204,0.017158,1.443e-05,0.017621,0,0,0,0.031277,0.0032086,0.055293,0.06355,0.033323,0.060783,0,0.022622,0.0056362,0.011508,0,0,0.0029559,0,0,0,0,0.0006539,0.0011117,0.015706,0.0032313,0,0,0.0094119,0,0,0.011383,0,0,0.034809,0.0038481,0.01432,0,0.010354,0,0,0,0,0,0.048902,0,0.024345,0.014536
0.0027478,0,0,0.010151,0.0034734,0,0.011863,0.010487,0,0,0,0,0,0,0.013205,0,0,0.010743,0.0093674,0,0.010103,0.0052372,0,0,0.01406,0.004711,0.010515,0.003251,0,0.016026,0.0028304,0,0.0057059,0,0.002768,0.014721,0,0.035362,0.0013619,0.012768,0.0052163,0,0,0,0.01802,0.027166,0,0.0074408,0.00073925,0.0066746,0,0.0080872,0.047778,0,0.019155,0.0018394,0.0068237,0,0,0.0001206,0.0017695,0,0.0064554,0.020243,0.01528,0.0050802,0,0,0.0087977,0,0.0055683,0.0071912,0,0,0,0,0.012673,0.013073,0.018742,0,0,0.012967,0,0.018141
0,0.0028516,0.0010326,0.004222,0,0,0.00012849,0.0032725,0,0.0085437,0.0019771,0,0,0,0,0.0025231,0.0036573,0,0,0.0030938,0.0010544,0.0010325,0,0,0,0.0034388,0,0.0058814,0.0033632,0,0,0.0008068,0,0,0,0.0050634,0,0.002072,0.00074306,0,0,0.0054578,0.0029462,0,0,0,0,0,0.00060071,0.0013482,0.0035527,0,0,0,0.0021847,0.0037955,0.0017066,0,0.0050001,0.0047268,0.0052061,0,0.004211,0.00073131,0.0010823,0,0.0012793,0,0,0.0011411,0.0027789,0,0,0.0057128,0.0048711,0,0.0010074,0,0,0,0,0.0027926,0,0.006973
0,0.00024583,0.0077827,0.011062,0.011637,0.0066405,0,0,0.008743,0,0.0020947,0.011246,0,0,0,0,0.00037952,0.0034124,0,0.0057385,0.014953,0,0.015579,0.0073361,0.0054556,0.0077837,0.02355,0,0.008465,0,0.0063626,0,0.0001384,0,0.0016154,0,0,0,0,0.014995,0,0.012059,0,0.01706,0.022978,0,0.0016342,0.0073086,0.0047718,0,0,0,0,0.013672,0.015153,0.012039,0,0,0,0,0,0.01338,0.020333,0,0.025364,0.010184,0.0032605,0,0,0.00032306,0,0,0.0025492,0.0013878,0.0011823,0,0.00044724,0,0.00030495,0.0094828,0.0016781,0,0,0
0,0.00056502,0,0.013011,0.012585,0.01193,0.028691,0.022399,0.00035232,0,0,0.011491,0,0.012362,0,0,0.0056378,0.0058976,0.0013839,0.0056002,0.015531,0,0,0.014587,0.0033994,0.009077,0,0,0,0,0.010948,0.0044318,0.002934,0,0.0030818,0.0028401,0.046373,0,0,0,0,0.017683,0,0.018067,0.03761,0.01464,0.018092,0.0083614,0.0036321,0,0.016222,0.023689,0.0055563,0.028376,0,0,0,0.031281,0.0011404,0.0065278,0,0.01821,0,0,0,0,0,0,0,0.008781,0,0.023735,0.042985,0,0.00034689,0.0077639,0,0.02088,0,0.010337,0,0,0.018896,0
0,0.002098,0.020124,0.00054207,0,0,0,0,0,0.019413,0,0.016368,0,0,0,0,0,0,0.022725,0.031471,0,0,0.013911,0.046691,0.020833,0.0039398,0,0,0.024379,0.022508,0.036509,0.0085782,0,0.0093108,0,0,0,0.01523,0,0,0.0059343,0,0,0.014316,0,0.022766,0,0,0.028867,0,0.0036484,0.070013,0.016616,0,0,0,0.014202,0.069328,0,0,0.011726,0.020782,0,0,0.006144,0,0,0.020051,0.010151,0.022939,0,0.0034411,0.038218,0,0,0.0036278,0,0,0.011002,0,0,0.038536,0.0095398,0
0,0.009235,0.019832,0.0049033,0.002846,0,0.0067186,0,0.006688,0,0.0059136,0.011897,0.024,0,0.02137,0.0019812,0.0057351,0,0,0.0051632,0.005792,0.018242,0,0,0,0.011184,0.0055656,0.007101,0.024727,0,0.0077331,0.023068,0.021615,0,6.4371e-05,0,0.011972,4.6656e-05,0,0.0044052,0,0.025762,0,0.0071113,0.00043793,0.0013329,0.012702,0.016791,0,0.0039599,0,0,0,0.0059225,0.024147,0.00057798,0.029071,3.7743e-05,0,0,0.033307,0.014973,0,0.012303,0.031257,0.0017517,0.014761,0.014418,0,0,0.0027218,0.006748,0.028932,0,0.0078336,0.016797,0,0,0.012457,0,0,0,0.031226,0
0,0.013424,0,0.011323,0.0084678,0,0.0012016,0.0021693,0,0,0,0.023953,0,0,0,0,0.0034256,0,0.0013918,0,0.013487,0.03555,0.0012249,0.017075,0.010773,0.0088009,0.016116,0,0,0,0,0,0.00033041,0.03259,0,0,0,0,0,0.015219,0,0.023767,0,0.054472,0,0,0,0.02718,0.01435,0.013385,0.0040469,0.0040355,0.015252,0.00269,0.012862,0.020093,0.013496,0.0051392,0,0.001823,0,0,0,0.0067663,0.009961,0,0,0.021823,0,0.039576,0.021093,0,0,0.010723,0.012985,0.012609,0.0067729,0,0.029865,0,0,0,0.0050863,0
0.0038681,0.0016892,0,0.0062261,0,0,0,0,0,0.011105,0.0021286,0,0.0027569,0,0.0043734,0.0061037,0.001509,0.00027592,0,0.002853,0,0,0.0013069,0,0,0,0,0.0039155,0,0.001435,0,0.0031088,0,0,0,0.0018525,0.0035164,0.0051214,0.00098523,0.0012398,0.0035596,0.00031108,0.0029591,0.9669,0,0.0033691,0,0,0,0,0.0031547,3.3595e-05,0,0,0.0057822,0.0051998,0.001264,0.0042962,0,0.010652,0.0085431,0.0024405,0.0037312,0.0044253,0,0,0.0021146,0,0.005794,0.0033247,0.0037814,0,0.00090552,0.0036701,0.0011152,0,0,0,0,0.0050024,0.001318,0.0037996,0,0.001423
