0.24229,0.0058734,0.0029367,0,0.0026789,0,0.0039575,0,0.25197,0.17584,0.0062288,0.0064353,0.0084977,0.0050743,0.0015778,0.23821,0.004444,0.24175,0.0052957,0.23537,0.0096627,0.0055349,0.0037887,0.0069574,0.23022,0.008208,0.0051286,0.0044066,0.0034505,0,0.0042282,0.0010306,0.0050539,0.23242,0.0021894,0.0027367,0.013198,0.014193,0.0052541,0.0022942,0.011852,0.0021393,0.0028699,0.0067786,0.19268,0.23146,0,0.0028565,0.0053332,0.2372,0.0054234,0.001832,0.0050442,0.016789,0.009805,0,0.02216,0,0.0022741,0.0024765,0.22604,0.011426,0.0064409,0.010619,0.005778,0.0073248,0.23161,0.004157,0,0.23869,0.008243,0.0061707,0.010045,0.0065345,0.0010384,0.0051941,0.22045,0.0035672,0.00285,0.22592,0.012809,0.0072765,0.20829,0.22328
0.0039278,0.0088817,0.012849,0.26031,0.0041262,0.25867,0.017875,0.25618,0.0062452,0.10164,0.01289,0.2596,0.015554,0.007575,0.25089,0.25924,0.26003,0.25653,0.008884,0.24438,0.0048617,0.013231,0.0065873,0.26393,0.24256,0.25579,0.0087388,0.012194,0.0093581,0.25217,0.25437,0.25838,0.26023,0.010149,0.25086,0.017083,0.029272,0.26043,0.0196,0.25953,0.25737,0.25061,0.27182,0.0063309,0.27101,0.25582,0.030645,0.26012,0.2438,0.013279,0.01475,0.26984,0.011162,0.26065,0.017889,0.013766,0.25401,0.015375,0.26188,0.006542,0.012157,0.25539,0.0052422,0.013827,0.019197,0.028331,0.2569,0.27252,0.018867,0.26332,0.029316,0.018545,0.025769,0.22806,0.022178,0.017895,0.27161,0.020312,0.019529,0.25162,0.018229,0.026303,0.26103,0.24938
0.25329,0.25082,0.25767,0.0071114,0.24927,0.0092868,0.24734,0.0073149,0.25396,0.27662,0.25745,0.0066717,0.25664,0.25194,0.0068941,0.0032981,0.0077522,0.0057971,0.25886,0.0085751,0.26371,0.25829,0.25541,0.0046179,0.014478,0.0048334,0.26474,0.25348,0.25927,0.010266,0.013615,0.0058497,0.01568,0.24932,0.018237,0.25701,0.25191,0.016706,0.25481,0.0091665,0.016845,0.040986,0.0073999,0.26623,0.03789,0.012169,0.27439,0.018741,0.02935,0.24572,0.25652,0.0087791,0.26185,0.024123,0.25729,0.26302,0.031263,0.26129,0.026226,0.26185,0.26011,0.033952,0.26468,0.26313,0.25512,0.24813,0.015268,0.013351,0.25961,0.0066523,0.24813,0.25205,0.24845,0.070841,0.25767,0.26397,0.013072,0.25831,0.26893,0.021083,0.26343,0.26374,0.025035,0.042894
0.0018326,0,0,0,0.0010538,0,0.0010152,0,0,0.019809,0,0,0,0.0013133,0.0027829,0,0,0.0010249,0,0,0.0013585,0,0,0,0.0024604,0.0011471,0,0,0,0,0,0,0.0015894,0.0011225,0.0018392,0,0.0029212,0.00425,0,0.0029893,0,0.005523,0.0020961,0,0,0.0029281,0.0061099,0,0,0.0011694,0,0.0053281,0,0.0040291,0,0,0.0021981,0,0,0,0,0,0,0,0,0.21393,0.001483,0,0,0.0022768,0,0,0.0054168,0,0,0,0.0018742,0.0013635,0.0017398,0.001141,0,0.0027302,0.0049846,0
0.0021203,0.002718,0.0052067,0.0017757,0.0030455,0.0020666,0.0091305,0,0.0023588,0.019136,0.0040634,0,0,0,0.2423,0.010459,0.0073667,0.0016139,0,0,0,0.0022803,0,0.0061516,0.0050871,0.0017544,0,0.004898,0,0,0,0.0024143,0.0043563,0,0,0.0011531,0.0018897,0.0028554,0,0,0.0082159,0.0065147,0.0017406,0.002129,0,0.0021725,0.1781,0.01157,0.0030695,0,0.0019363,0.23657,0.010128,0.016103,0,0.0043484,0,0.24698,0.23847,0.0048841,0.23047,0.010844,0.0063795,0.2471,0.0080925,0.0088506,0.0031686,0.0057957,0.0045899,0.0082682,0,0.0067393,0.0055444,0.0047937,0.0085579,0.0093737,0.0014092,0.0035262,0.0056011,0.0034914,0.0029901,0,0.012839,0.0025888
0.01219,0.25745,0.25903,0.26543,0.24725,0.2625,0.2521,0.25255,0.017424,0.28211,0.26579,0.26637,0.26903,0.25478,0.012078,0.013042,0.021334,0.25598,0.25871,0.25248,0.26782,0.26146,0.25771,0.25733,0.24723,0.25634,0.26818,0.25873,0.26955,0.25775,0.26513,0.25687,0.26438,0.25313,0.25517,0.26207,0.27338,0.26042,0.26795,0.26343,0.26403,0.26605,0.01485,0.018415,0.2896,0.2624,0.099985,0.26333,0.2647,0.25834,0.26546,0.028541,0.021724,0.2559,0.2661,0.26653,0.27954,0.022346,0.044673,0.019382,0.036395,0.25895,0.0092936,0.026099,0.018989,0.050266,0.26483,0.27742,0.26927,0.023835,0.27237,0.26273,0.25794,0.28278,0.26561,0.26628,0.27205,0.26548,0.27588,0.26727,0.27406,0.28336,0.26201,0.27446
0.24742,0.25313,0.0026768,0.011676,0,0.0079268,0.25182,0.24562,0.25119,0.083207,0.011516,0.0044784,0.0049205,0.0083825,0.25347,0.25738,0.0086277,0.25594,0.010134,0.007003,0.0068647,0.0094577,0.24549,0.009133,0.24224,0.0072598,0.01596,0.0091995,0.01473,0.24656,0.0175,0.25643,0.020697,0.23687,0.013728,0.25969,0.26816,0.24714,0.023242,0.25331,0.25567,0.26379,0.010365,0.0087035,0.058704,0.016752,0.0612,0.027794,0.020306,0.0093697,0.25482,0.25433,0.015071,0.2581,0.0057851,0.0076104,0.014896,0.26903,0.26917,0.012207,0.027497,0.035502,0.0035764,0.022447,0.25942,0.009478,0.015281,0.27147,0.019414,0.26032,0.25365,0.016492,0.24933,0.012595,0.018727,0.27419,0.25118,0.031074,0.27521,0.023041,0.24983,0.023965,0.24312,0.028521
0.0060403,0.0015039,0.0082153,0,0.0057578,0.0033983,0.0076167,0.014869,0.0072771,0.25306,0.004458,0.005375,0.25632,0,0,0.0042346,0.0078284,0.0010796,0.0094302,0.0090456,0.007032,0.26138,0.0093126,0.25007,0.0094234,0.010858,0.01644,0.0064281,0.0044644,0.0085237,0.0052924,0.0054332,0.0029108,0.011275,0.01343,0.0097523,0.0037974,0.013538,0,0.0083906,0.0020491,0.006401,0.005937,0.0066172,0.045034,0.0062008,0,0.0060238,0.0067265,0.0071999,0.0083602,0.01221,0.0028383,0.012501,0.012658,0.0102,0.2332,0.00732,0.0052842,0.0036399,0.011378,0.014452,0.26322,0.010027,0.0087255,0.0029508,0.015113,0.011919,0.010701,0.0098084,0.0028654,0.013938,0.0060847,0.21033,0.0086239,0.0035626,0.020388,0.0066073,0.0065239,0.24269,0.013748,0.25363,0.014885,0.24116
0.0036541,0.0045038,0.25205,0.25323,0.24411,0.25196,0.004475,0.0026937,0.001762,0.034802,0.25647,0.25307,0.0088298,0.24894,0,0,0.24928,0.0022834,0.24622,0.23834,0.25803,0.0022702,0.0063361,0.011269,0.0041627,0.24234,0.015696,0.24909,0.0075176,0.0034991,0.24412,0,0.25204,0.0084701,0.24419,0.0054036,0.005642,0.0092711,0.25344,0.0073636,0.014243,0.012002,0.26058,0.25807,0.20648,0.24301,0.24103,0.24024,0.24348,0.24197,0.0085688,0.010241,0.25783,0.0079417,0.25836,0.017593,0.029154,0,0.010247,0.25382,0.22628,0.23711,0.0036934,0.015389,0.0053454,0.24551,0.24037,0.0067081,0.01214,0,0.016457,0.0082798,0.012665,0.043762,0.25018,0.0046046,0.013121,0.23779,0,0.0061161,0.016507,0.011697,0.019477,0.019254
0,0.0011769,0.0032214,0.002844,0.0032129,0.0057021,0.0015743,0,0,0.018364,0,0.0043498,0.0048564,0.001563,0.0040701,0.0014081,0,0.0023648,0.0036157,0,0,0,0.002357,0.0010642,0,0,0.0015298,0.0018347,0.0045793,0.0023215,0.0034011,0.0027807,0.001214,0.0042653,0,0.0016134,0.0024645,0.0073905,0.0034377,0,0,0.0072345,0.0014029,0.0017372,0.0047116,0.0025967,0.0089136,0.0079025,0.004254,0.0026931,0.001515,0.0014482,0,0.0038029,0.0029705,0.24229,0.010689,0.0015539,0.0048239,0,0.0050909,0,0,0.0039778,0.0014684,0.02139,0.0038482,0,0.0053298,0,0.0052994,0.23069,0.0049347,0.037215,0.0024806,0,0,0.0046132,0.0029664,0.0024697,0.0029933,0.0024425,0.0056897,0.0045099
