0.0028951,0,0.0093247,0,0,0.01376,0,0.009196,0,0.047231,0,0,0.005998,0,0,0.0025438,0,0,0.00013105,0.0054578,0,0.0012694,0.01656,0.02328,0.0067122,0.0031731,0.018837,0,0,0,0,0.0084081,0.011305,0.0056906,0,0.0045179,0,0.015926,0.025382,0.012352,0,0,0,0.0083396,0,0,0.013891,0,0,0,0,0.02081,0.006835,0,0,0,0.0015656,0,0.0022619,0,0,0,0.0034335,0,0.0015721,0.027396,0,0.0069184,0.010452,0.010627,0,0.0049721,0.017184,0,0.00044843,0.019181,0,0,0.03199,0.023489,0,0.0051969,0,0.033487,0.03856,0.020371,0
0.005398,0.028006,0,0,0.0071271,0.00068301,0,0,0,0.19663,0.010693,0.061829,0,0.0037657,0.00020512,0,0.0067045,0,0,0.053167,0.0081146,0,0,0.023234,0,0,0.001744,0.019126,0,0,0.0032013,0.006898,0,0.029715,0.0036877,0,0.061731,0,0.041542,0.019332,0.01029,0,0,0.0093434,0.031433,0,0.003054,0,0,0.02539,0,0,0.012219,0.0066889,0,0.015168,0.0055834,0.021373,0,0,0.011804,0.010983,0.011917,0,0,0,0,0,0.0044413,0.0022678,0,0,0,0,0.0011456,0,0.0066885,0.017387,0,0,0.027171,0.020936,0,0.016923,0,0.0017444,0.013855
0,0.0069868,0.0091914,0,0,0.01008,0.0028371,0.0078941,0,0.034336,0.0021401,0.030505,0.0089984,0,0.015092,0.00031823,0.011815,0,0.016175,0.01179,0.0077804,0,0.010702,0,0,0,0.0044274,0.00061095,0,0,0,0.018146,0,0,0,0,0.0021444,0,0.033107,0,0,0,0.0041911,0,0.025255,0,0,0,0,0,0.049085,0.0010721,0,0.013987,0.017092,0,0,0.0029833,0.017999,0,0.0047855,0.020479,0,0.0047145,0.0092585,0.019832,0.0054392,0,0,0.014604,0,0,0,0,0,0.017234,0,0,0.0085201,0.0089023,0.0055981,0,0.02704,0,0.029936,0,0.014374
0.97505,0,0,0,0,0.0032652,0.0044992,0.0011041,0,0,0,0,0.0023747,0,0,0,0,0,0,0,0.00047659,0.00019161,0,0,0,0,0,0.0032684,0,0.00041458,0,0.00040886,0.00066732,0.0013224,0,0,0,0,0.0019637,0,0,0,0.0042249,0.0011644,0,0.0021876,0.0004338,0,0,0.0012638,0,0.0050919,0,0,0.00069276,0,0,0,0.0012783,0.0047847,0,0.0030674,0.00086517,0.0037797,0,0,0.0029188,0,0,0,0,0.0045136,0,0.00086272,0,0.00065585,0.0038424,0.0096196,0.00096046,0,0.00073934,0.0037856,0.00079983,0.0071425,0,0,0
0.018848,0.011766,0.00029259,0,0.0052693,0,0,0,0.0038499,0.042303,0,0,0,0,0,0.005715,0,0,0.020991,0,0,7.2724e-05,0,0,0.0056205,0,0.019703,0.0068847,0.0057373,0.0089198,0.0096598,0.0012937,0.0015338,0,0,0,0.0098533,0.0021136,0,0.00054833,0,0.0015477,0,0.00098173,0,0.014664,0.0016999,0.0078168,0,0,0,0.012141,0.014905,0,0.0147,0,0.0047968,0.0070177,0,0,0,0,0.0018633,0.00071562,0.0095988,0.0076436,0.0031989,0,0.0051097,0,0.015665,0.004734,0.00057239,0.0038745,0,0.00098184,0,0,0,0.010147,0,0.014471,0,0.03012,0,0.012214,0.032374
0.024234,0.0076528,0.0015351,0,0,0,0,0.029938,0,0.075742,0.0061973,0,0,0.01742,0,0.013595,0,0,0.0069302,0,0,0,0.0092256,0,0,0,0,0,0.0097071,0.01241,0.031633,0,0.0018087,0,0,0,0.00055194,0.057746,0.0046401,0.019695,0.0060626,0.0088009,0,0,0.010403,0,0.017236,0.0024783,0,0.015864,0.0091261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047767,0.011508,0,0,0.011488,0,0.0083347,0,0.010895,0,0.0033907,0,0.0040142,0.075593,0.0416,0.021152,0.029954,0,0.095348,0,0.012522
0,0,0,0.00095181,0,0.0029766,0.0005817,0,0,0,0,0.0012324,0.00027691,0.0016452,0,0,0.0039419,0,0,0,0.00030732,0.0053954,0.00088911,0,0,0.0011805,0.005955,0.0016751,0,0.0018864,0,0.0011215,0.0013861,0,0.0040973,0,0.00052546,0,0,0.00015246,0,0,0.00067716,0.00014671,0,0,0.00035224,0.00076318,0,0,0,0,0.0096905,0.005002,0.001819,0.0048498,0,0,0,0.0038489,0,0.0071767,0.002176,0,0.0037094,0,0.0071305,0,0,0.0033342,0,0.003839,0.00013234,0,0.0067024,0,0.0042127,0.010474,0,0.94908,0.0044889,0,0,0.01018,0,0,0
0.0024707,0.0054486,0,0,0.017071,0.0045967,0,0.0035163,0.0017151,0.121,0,0,0,0,0.024738,0,0,0.00035473,0,0,0.0087359,0.0084133,0.027243,0,0,0,0,0.024876,0,0.0097536,0.034805,0,0,0,0,0,0,0.0127,0.0069682,0.0062069,0,0.062467,0,0.014522,0.00056084,0.0044046,0,0.007918,0,0,0,0.0014644,0.0088438,0,0.021692,0.012839,0.015056,0,0,0,0,0.013485,0,0.029243,0.001689,0.027309,0.0026233,0,0,0,0,0.0022422,0,0,0.0038492,0,0.0045803,0,0.025874,0.0001051,0.0020609,0.0059482,0.0074308,0,0.042761,0.010038,0.022711
0,0.023292,0,0,0,0.010965,0.01121,0.00033863,0,0.24846,0.0086277,0,0,0.0061193,0.0026074,0.0066466,0.021828,0.013548,0.0129,0,0.0355,0,0,0,0.040558,0,0,0.0029761,0.0046262,0.0086507,0.0082992,0.0088082,0,0.010316,0.025705,0.033295,0,0,0,0.0096453,0,0.071633,0,0.016188,0,0.0243,0,0.0067271,0,0.0010541,0.015614,0.017378,0.0065653,0.017905,0.011711,0.022805,0.001595,0.011806,0,0.014215,0,0.013449,0,0.027627,0,0.022997,0.016037,0.034143,0.018052,0.0079879,0.013353,0.0070984,0.016842,0.013616,0,0.0028898,0.011013,0.022735,0.019205,0.012474,0.018075,0,0,0.035854,0,0,0
0,0,0,0,0,0.00486,0.0042963,0.00028415,0.002581,0,0,0,0.00081798,0,0.0043925,0,0,0.0018086,0,0,0,0.0016483,0.0005182,0.0051317,0,0.0022658,0,0.00036058,0.0012697,0,0.0033006,0,0.0016294,0.00051949,0,0,0,0.0018422,0.0037424,0,0,0,0,0,0.0033409,0.0013363,0.0037597,0,0,0.0048536,0,0.0033771,0,0,0.0058323,0.00073317,0,0,0.0058979,0.00087991,0.0036593,0.0054636,0.0014822,0,0,0.00034838,0.0041618,0.0038272,0.0012135,0,0.00094805,0.0053116,0,0.003355,0,0,0.0020942,0.0016333,0,0.00050107,0,0,0,0.00025997,0,0,0
0,0,0.0019867,0,0,0.0010029,0,0,0,0,0.00026554,0,0,0,0,0,0,0,0,0,0.0021989,0.00049882,0,0.0037528,0,0.0013835,0,0,0,0.0029538,0,0,0,0.0038217,0.0020232,0,0,0,0.0013899,6.7306e-05,0,0.97121,0.0032367,0.0021301,0.0019401,0.0024985,0.0017437,0,0.0027943,0,0,0.0025419,9.6803e-05,0.0022833,0,0.00083274,0,0.0058956,0,0,0,0.00089246,0.0034681,0.0034377,0,0,0,0,0,0.0020107,0.00022804,0.0016312,0,0,0.0015868,0.00039742,0,0.0017788,0,0,0,0.00052308,0.00058767,0.0088512,0,8.4192e-05,0
0.0004203,0,0,0.0016856,0,0,0,0.0051022,0,0.025906,0.0037871,0.0031844,0,0,0.0045127,0.0064733,0,0.013541,0.0067922,0.0043262,0,0.0063586,0,0.0023024,0,0,0.0053607,0.003059,0,0.00032748,0,0,0,0,0,0,0.0075447,0,0,0,0,0.0015244,0.0061295,0.0048336,0.0023553,0.0010516,0.0047212,0,0.0073655,0.0098676,0,0,0.002595,0,0.0029986,0.0070304,0,0.00086686,0,0.0048976,0.0017151,0.0086736,0,0,0.0036102,0.0076551,0,0.0081365,0,0,0.00038915,0.0039039,0.008086,0.0026168,0.0083818,0.0081362,0,0.014962,0.01138,0,0,0,0,0.012976,0,0.022432,0.019304
0.0044962,0.020923,0,0,0.024234,0.015754,0.0019876,0.0090416,0.0018188,0.072105,0,0,0.00088006,0.0042797,0,0,0,0,0.0044112,0.011006,0,0,0.0083466,0.0025792,0.010821,0.0027282,0.0099145,0.0058257,0,0,0.0083811,0,0.00082196,0,0,0,0,0.0011038,0,0.011321,0.0015719,0.017535,0.0055138,0,0.0048209,0,0.0059784,0.0052835,0.031246,0.0010119,0.004122,0.0089986,0.0057882,0.012171,0,0.01216,0.010404,0,0.0089743,0,0,0.026296,0.0022866,0,0,0.029798,0.013301,0,0.0057622,0,0,0,0,0,0.0065131,0.00033952,0,0.014123,0.0033845,0.0017652,0.010967,0,0,0,0.026416,0.018648,0
0,0,0,0,0,0.000701,0.0042379,0,0,0,0,0,0.0034367,0.0013264,0,0.0011419,0.0034449,0,0,0.00024757,0.004303,0,0.0025413,0,0.00066851,0.0020759,0.0015897,0,0,0.0059128,0.0097154,0,0.00048495,0.0028023,0.00039963,0,0,0,0.0030186,0.0064066,0,0,0,0.0087693,0.0070977,0.00026113,0,0.0030912,0.0037799,0.001172,0,0.0012403,0.0056035,0.00052958,0.00053825,0.001109,0.00059093,0,0,0.00064358,0,0,0.0068686,0.0034275,0.0052137,0,0.0025969,0.95831,0,0.0026198,0.0021522,0.0017846,0,0,0.0051969,0,0.0012712,0.0043868,0.0019554,0,0.0011344,0.0027171,0.0019073,0.0021531,0.003397,0.0038898,0.0058463
0,0,0,0,0.00096121,0.00062806,0,0.0029734,0,0,0.00079082,0.0028156,0,0.0021217,0,0.0027901,0.0050388,0,0,0.0013187,0.0013024,0,0,0.0022803,0,0,0,0,0.00035514,0,0.0028093,0,0.00074207,0,0,0,0.00061986,0,0,0,0,0.0032514,0.0074718,0,0.0023498,0.00037977,0.002167,0,0.005431,0.0010913,0,0.002677,0.0012931,0,0.0052956,0.0016656,0,0,0,0.00089574,0.001934,0.0035583,0.0042336,0.001866,0,0,0.0018318,0,0,0.0038005,0,0,0.00079268,0.0011051,0.00042853,0,0.0038363,0.0016669,0.011349,0,0.0025493,0.0021034,0.0011891,0.00078764,0.00069126,0,0
0,0.011913,0,0,0,0.015019,0,0,0.022798,0.087613,0,0,0,0.0016487,0.00098647,0.018738,0,0,0,0,0,0,0.006536,0,0,0,0.0028958,0.0067839,0,0,0,0,0.020637,0,0,0.0061868,0.0046212,0.0077749,0,0.0031687,0,0.013726,0.00015846,0.0056074,0.022247,0.00069017,0.0056727,0.003021,0,0,0.018861,0,0,0.029795,0.011407,0.003531,0,0.00219,0.013613,0,0.010414,0,0,0.017368,0,0.00011035,0.0043031,0.0040658,0.0046286,0,0,0.01832,0.010106,0,0,0,0.00062753,0.021623,0,0.0067593,0.0068879,0.025574,0,0,0.0057131,0.013497,0.010161
0.07347,0.0042438,0,0,0.004355,0.0054624,0.023002,0.0082534,0.054376,0.00024408,0.0048822,0.0042602,0.0033207,0,0.013988,0.011667,0.026551,0.034829,0,0.0067177,0.00030402,0,0,0.013939,0.015823,0,0,0.00032631,0,0,0.030392,0.001996,0,0.010873,0.011946,0.025984,0.00040855,0,0.01857,0.0020321,0.0039547,0.020342,0,0,0,0.00037969,0.0040381,0.015082,0.0005919,0.00064486,0,0.0028577,0,0,0.013282,0,0.0017006,0.015428,0.004228,0,0.015152,0.025861,0,0,0,0.033894,0,0.020002,0.033051,0.019637,0.03669,0,0,0,0.0065791,0.0050121,0,0,0.017252,0.081018,0.012156,0,0,0,0.088663,0.019647,0
0.021641,0,0,0.0063212,0,0.0010662,0.0044817,0.010344,0,0.096361,0,0,0,0.011071,0,0.0064732,0.00048396,0,0.01213,0,0,0,0,0,0,0.0083816,0.030501,0.0046033,0,0.0037315,0,0,0.01085,0,0,0,0,0,0.0061043,0,0,0.019401,0,0.002161,0.0096351,0,0,0.0066775,0,0,0.0064098,0.0093987,0,0.0093795,0.0094801,0,0.0013162,0,0,0,0.013266,0.020091,0,0.021738,0,0,0.016778,0,0.023285,0.0048672,0,0.015981,0.016184,0,0,0,0,0.0067312,0.00089454,0,0.0047266,0.039223,0,0.005088,0.041492,0.011334,0
0.036043,0,0.0084917,0.018415,0.017394,0,0,0.010239,0.0011419,0.080274,0,0,0,0.011907,0.021466,0.012411,0.009277,0,0,0.022171,0,0,0,0.019015,0.0096371,7.2127e-05,0.010836,0,0,0,0.019153,0.0095655,0.00086767,0,0.010643,0,0.020885,0,0,0,0,0,0,0.010615,0.027974,0,0.016074,0,0,0,0.0063671,0.014329,0.015847,0.010038,0,0.019318,0,0.0034175,0,0,0.0093462,0,0,0.030151,0.010938,0.00038347,0.0049338,0.014551,0,0,0,0,0.010067,0.00073562,0.010722,0,0,0,0.0077808,0,0,0,0.028005,0.036868,0.016233,0,0
0.010802,0,0,0.0014376,0.0055449,0,0,0,0.0025123,0.0066573,0.001414,0,0,0.0055638,0.0022428,0,0,0,0.00075974,0.00066762,0,0,0,0,0,0,0,0,0.0075494,0,0,0.0071044,0.0007853,0,0,0,0.0046805,0.010522,0,0,0,0.0051738,0.0012288,0.0074905,0.00064671,0.0062098,0,0,0,0,0.00058207,0.0073422,0.0041288,0,0.007171,0,0.0068329,0.0088201,0.0084481,0,0,0,0.0009489,0.0039819,0.0068059,0.0037658,0,0,0.0083198,0.0022115,0,0.0026065,0,0.0043627,0,0.0024079,0.0030263,0,0.0026349,0,0.0036869,0,0.0022915,0.0039144,0.026668,0,0.0032238
0.045035,0.012743,0.028142,0,0.0015767,0,0,0,0.046113,0.041723,0,0,0.018668,0,0,0,0,0,0,0,0,0,0.029557,0,0,0.0091136,0,0,0,0.020063,0,0,0,0.013877,0.0099154,0.060453,0.00094909,0.038203,0.0061032,0.021045,0.027014,0,0,0.030292,0.022889,0,0,0.021363,0,0.0070308,0.010105,0.0059201,0.016892,0.055802,0,0,0,0.017536,0,0.030139,0,0,0,0,0.058353,0.014608,0.010269,0,0.025666,0.022833,0.081618,0,0,0,0,0.025763,0,0.026756,0,0.019211,0,0.01463,0,0.021787,0,0,0
0.012695,0.0061379,0.0067207,0.0068306,0.0028048,0.0036172,0.0086217,0,0,0.028156,0.0027673,0.010793,0,0,0,0.0070052,0,0.0036982,0,0.0019078,0,0,0,0.0014662,0.012654,0.0049571,0,0,0.0010866,0,0,0.00091147,0,0.001269,0,0.006434,0,0.0010853,0.0020999,0.00029972,0,0.0088297,0.011771,0.0035801,0.0016002,0,0,0.0020715,0.00090103,0,0,0,0.00085271,0.0003261,0,0.0022226,0.0035177,0.0045436,0,0,0,0.0031424,0,0,0,0,0.0078239,0.0023993,0.0054108,0.0048926,0,0.00053399,0.003574,0,0.0042998,0.0047516,0,0,0,0.011254,0.010671,0.012241,0.00031833,0.027354,0,0.027288,0.023326
0,0,0,0,0.00055496,0.0021903,0.0016849,0.00050904,0,0,0,0.0011554,0.00010809,0.0025685,0.0013364,0,0,0,0.98093,0.0033844,0,0.00033327,0.0011346,0.0017943,0.0017511,0.003759,0,0,0,0.0016084,0.00021681,0,0.0018647,0.0045761,0,0,0.00095654,0,0,0,0,0,0.0046998,0,0,0,0.001162,0.0020444,0.0018324,0.0017346,0,0,0.0023613,0.0036344,0,0.0023903,0,0,0.00030041,0.0035011,0,0,0.0021604,0.00018672,0,0,0.00046525,0,0.0038494,0.0019744,0,0.00070889,0,0.00032043,0.0048848,0,0.0019237,0.0049327,0,0,0.0010103,0.00053669,0.00145,0,0,0.00031849,0
0.011229,0,0,0.024239,0.014082,0,0,0,0.027264,0.03311,0.0050761,0.011661,0,0,0.0040727,0,0,0,0.0063053,0,0,0,0,0.016085,0,0,0.0039516,0.024795,0.011589,0.0089218,0,0.019907,0,0.006554,0,0,0.024708,0,0,0,0.023431,0.043233,0,0,0.0076752,0,0.012603,0,0.0092595,0.014602,0.0096304,0,0.0122,0.024264,0.030656,0.0024024,0,0,0.044638,0,0.012052,0,0.025852,0,0.0075741,0.0019305,0,0.078583,0.014051,0,0,0,0.00037411,0.033,0.0021403,0.047325,0,0.023282,0.00037754,0,0,0.022678,0,0.016398,0.029364,0.014251,0
0,0,0.0014267,0.00025078,0.00059527,0.00085838,0.00045105,0,0.00022933,0,0.00072309,0,0,0,0.0011438,0,0,0.0018351,0,0,0,0,0,0.0079684,0,0,0,0.0011794,0,0,0,0,0.00088943,0.00035404,0,0,0,0.0021889,0,0,0.0015779,0,0.011459,0,0.0014468,0.00055997,0,0.0019138,0,0.0090134,0,0.0036915,0,0.00095014,0.0015924,0,0.968,0,0.0024789,0.0027782,0,0.0022139,0.0018326,0,0,0.0018418,0.0053521,0.0037737,0.0018587,0.00052604,0.0013263,0.0029825,0,0.00076081,0.00071969,0.0010955,0.006764,0.0076175,0.00028318,0,0,0,0,0,0,0,0.0070097
0,0,0,0,0,0,0.0042248,0,0,0.024115,0.0028291,0,0,0,0,0.0075416,0,0,0.0071652,0,0,0,0,0,0,1.4626e-05,0.0021351,0,0,0.0023447,0,0,0,0.0045285,0.0052712,0,0,0.0026409,0,0,0.00033294,0,0,0.0061147,0.0023596,0.019513,0.0016558,0.0076534,0.0026998,0.0035454,0.0018095,0.0059167,0,0,0.0079947,0.0018817,0.0072233,0.0037362,0.008444,0,0.012519,0,0,0.0090324,0,0.0032931,0,0,0.0015797,0,0.0022296,0,0,0,0.0022071,0.018283,0,0,0,0.0084904,0.0066732,0.0006684,0.0049514,0,0,0.0086799,0.01796
