0.052156,0.077452,0.10288,0.017211,0.060918,0.044171,0.03055,0.012254,0.11994,0,0.091636,0,0.22305,0.19216,0,0.25692,0
0.082891,0.19469,0.15693,0.25733,0.11652,0.033426,0.23216,0.017828,0.32416,0,0.19218,0.2524,0.25594,0.2776,0.26473,0,0.014565
0.25873,0.19131,0.21743,0.10943,0.22106,0.26089,0.098271,0.25167,0,0.35415,0.088823,0.026448,0.017053,0,0,0.26508,0.25113
0.0035677,0.0039252,0.010245,0.0028453,0.0013981,0,0.0027164,0,0,0.0051498,0,0.0012514,0.0043133,0,0.0056091,0.0039988,0.0048799
0.025563,0.02637,0.01265,0.057318,0.020241,0.020928,0.022426,0.0045038,0.0072244,0.017023,0.0022234,0,0.02954,0.005846,0.27132,0.0071249,0.006989
0.25626,0.30272,0.30707,0.26217,0.29448,0.23088,0.21938,0.24202,0.27345,0.16845,0.16054,0.26471,0,0.24584,0,0.0041903,0.23793
0.15408,0.090559,0.15626,0.24487,0.1254,0.05375,0.0085719,0.27181,0.16384,0,0.26363,0,0.28423,0,0.23332,0.25232,0.027319
0.033244,0.18509,0.085377,0.004804,0.23285,0.046922,0.017477,0,0,0.079364,0.025582,0.0050574,0,0.021651,0.0027866,0.0044625,0
0.13274,0.11571,0.12881,0.065024,0,0.21259,0.31012,0.0063808,0.13955,0.32964,0.010664,0.29065,0,0.26719,0,0,0.25274
0.017638,0.010625,0.01452,0.0067635,0.0047954,0.001838,0.0049363,0,0.0034288,0.028968,0,0.0034903,0.0047676,0,0.0057212,0.0032124,0.0063731
0.2432,0.27203,0.33011,0.17618,0.2686,0.22626,0.28024,0.26059,0.065535,0.094403,0,0.045779,0,0.26704,0.22434,0.0043246,0.25139
0.012256,0.010957,0.0041356,0.01289,0.0061677,0,0.0052625,0.0033495,0.0031954,0.005154,0.0063316,0,0,0,0,0.0033036,0.0042826
0.019463,0.059963,0.021803,0.12204,0.021923,0.025535,0.015071,0.010169,0.20748,0.17364,0.29725,0.22493,0.27869,0.012549,0,0.27169,0
0.0033459,0.01145,0.0068792,0.010497,0.0056961,0,0.0030663,0,0.0032623,0.0059701,0.0029732,0,0,0,0.0020153,0,0
0.0018856,0.0021496,0.0043801,0.017036,0.0036291,0.018789,0,0.0015435,0,0.0049351,0.0061818,0.011295,0.0017891,0,0.0029365,0.0049404,0.0012579
0.0055114,0.018509,0.0037968,0.014105,0.022551,0.0075611,0.0018122,0,0.0086475,0.0067348,0.0021813,0,0,0,0,0,0
0.28618,0.22401,0.15181,0.21614,0.27389,0.28219,0.21855,0.26007,0.29188,0.16149,0.25101,0.27031,0.26662,0.26618,0.24411,0.22179,0.24612
0,0.011453,0.015187,0.0033292,0,0,0.011726,0.0036339,0.0072853,0.044306,0.0010968,0.0042031,0.0051051,0.0038048,0,0.0013556,0.0031225
0.034869,0.12346,0.20137,0.1244,0.042059,0,0.085712,0,0,0.078592,0.0026122,0,0,0,0,0.024565,0.010068
0.0024092,0.017747,0.0065512,0.0073581,0.013404,0.0093428,0,0.0023516,0,0.019443,0.012443,0,0.0060348,0,0.0026968,0.0022635,0
0.27617,0.18695,0.25238,0.30822,0.049134,0.10924,0.16258,0.24495,0.052026,0.23208,0.24593,0.010601,0.27926,0.25071,0.23855,0.24859,0.20829
0.0032979,0.014621,0.020342,0.014429,0.023164,0.011072,0.014613,0.0077773,0.0078442,0.0073454,0,0.0023236,0.0058039,0.0050406,0,0.0036162,0
0.29846,0.35191,0.33374,0.31967,0.30944,0.24803,0.28588,0.25589,0.25938,0.27648,0.24404,0.25878,0.25907,0.25631,0.21087,0.23681,0.2447
0.0013087,0,0.0052487,0.0067881,0,0.0029657,0,0.0041223,0,0,0.015213,0.005696,0.0060725,0,0,0,0
0.32725,0.28576,0.2597,0.094765,0.14378,0.2453,0.24387,0.25919,0.3158,0.043367,0.26576,0.2611,0.0077814,0.028097,0.22903,0.2381,0.24545
0,0.08354,0.10971,0.033098,0.20581,0.0547,0.061081,0.0083029,0,0.20033,0.0070698,0.0062254,0.27452,0.23069,0.0026425,0.0096173,0
0.0027769,0.0056523,0.0053901,0.2397,0,0,0.0046596,0.0021783,0.0086678,0.072612,0,0.0014867,0,0.0037146,0,0,0.0049452
0.082845,0.20148,0.19984,0.10399,0.052747,0.22461,0.046398,0.0242,0.037116,0,0.0054119,0,0,0.27683,0.25508,0.01162,0.28893
0.24059,0.18423,0.13529,0.14454,0.28356,0.020715,0.26352,0.23821,0.26959,0.36548,0.24821,0.0085486,0.26439,0,0,0.24643,0
0.02099,0,0.047484,0.075818,0,0.067044,0.014998,0.0077459,0,0,0.022739,0.28471,0.0068056,0.0078102,0,0,0
0,0.012398,0.0031867,0.054314,0,0.0050437,0.0037732,0,0,0.026483,0.0038925,0.0041657,0.0049318,0.0063103,0,0.0049522,0.0030565
0.31142,0.26055,0.21263,0.044324,0.090958,0.16309,0.21553,0.24578,0.33084,0.061962,0.23939,0,0.001597,0.024776,0.24119,0.25936,0.27478
0.010648,0.081396,0.010529,0.0065014,0.21798,0.068336,0.049608,0.0092441,0,0.089986,0.0036756,0,0.022555,0.22292,0.0092228,0,0
0.011753,0.019968,0.13562,0.048825,0.029975,0.077949,0.047532,0.0056927,0,0.084205,0.044772,0.29559,0.24708,0.010086,0,0,0
0.002855,0.0053818,0.0051209,0.23878,0,0,0.0063629,0.0055317,0.0095199,0.059892,0,0.0044462,0,0.0063535,0,0,0.006885
0,0.0083137,0,0.033018,0,0,0.0058602,0,0,0.025368,0.0015758,0.0014209,0.0026356,0.01025,0,0.0066812,0.0015141
0.0032524,0.014419,0.020321,0.021039,0.023539,0.017141,0.010078,0.0084251,0.0096468,0.0062659,0,0.0051909,0.0092357,0,0,0.0076722,0.0022524
