0.014409,0,0,0,0.0024279,0.063768,0,0.010718,0,0.041519,0,0,0,0,0,0.015918,0
0,0.070839,0,0,0.011299,0,0,0,0,0.046058,0.019836,0,0,0,0,0.039886,0
0.026875,0.026373,0,0,0.013899,0.015236,0,0.016788,0,0,0,0,0.021958,0.010037,0,0.034389,0
0,0.036312,0.032123,0.035694,0.070139,0.014934,0.083955,0.028738,0.033047,0,0,0.0027521,0.055496,0,0.029873,0.59539,0
0,0.030852,0,0,0.021661,0,0.034942,0,0,0.014211,0.018959,0,0.026649,0,0,0,0
0.0069826,0.08179,0.010257,0,0.039522,0.039372,0,0.0099328,0.0038961,0.056131,0,0.0034141,0.014197,0,0,0.030542,0
0,0.020863,0.036875,0,0.0094457,0,0.029869,0,0.038508,0,0.020987,0,0.094605,0,0.018429,0.034512,0
0.010199,0.027677,0.03683,0,0,0.035482,0,0,0,0.035279,0.016974,0,0,0,0,0.0437,0.0014304
0.021333,0.031552,0,0,0,0.023607,0,0,0,0.083462,0.015669,0,0.039664,0.028798,0,0,0
0.041249,0,0,0.015872,0.043079,0,0.00019635,0.0367,0.010464,0.33736,0.012515,0.0032218,0.065742,0.016487,0.0035703,0,0.014856
0.0046933,0.038091,0.10647,0,0.037504,0,0.042026,0,0,0.061489,0.023924,0.042887,0.030489,0.098295,0,0.042532,0.051523
0.016619,0,0,0,0,0.0028237,0.011313,0,0.013013,0.016931,0,0.0029938,0.0081801,0,0.016025,0.029091,0.08471
0,0.057679,0.021101,0,0.018523,0,0,0,0,0.024971,0,0,0.00057157,0,0,0,0.049381
0.023689,0.061114,0,0,0.039926,0,0.035461,0.067898,0.039502,0,0.018619,0,0.069463,0,0,0.072471,0
0,0,0,0.033146,0,0.050497,0,0,0,0.00013024,0.43627,0,0.011581,0,0.00056767,0.049079,0.033965
0,0.062382,0.037464,0,0.0425,0.006164,0,0.0031849,0,0.032386,0.0467,0,0.0087969,0,0,0,0
0,0.044025,0,0,0,0,0,0,0.03274,0,0.039636,0.001816,0.014515,0.020407,0.011946,0.064705,0
0.034708,0.070095,0.033818,0,0.068346,0.036582,0,0,0,0.041505,0.0049852,0.0036817,0.0031031,0.00015376,0,0.017225,0
0,0.06286,0,0.019705,0.06724,0,0.010347,0,0,0.066858,0.0092272,0.024643,0,0,0.013163,0.049494,0.028211
0.0098492,0.047594,0.020858,0,0.035445,0.082811,0,0.00313,0,0.028415,0.0064763,0.0035215,0.0085195,0,0,0.029425,0.036011
0,0,0,0,0.0099896,0.061191,0,0.048587,0,0,0.15373,0.06404,0.032058,0,0,0.014185,0
0.0066431,0.0379,0.0098456,0.011356,0.026342,0,0.056193,0.0026345,0,0,0,0,0,0,0.03618,0,0.029665
0,0.012829,0.033568,0.023218,0.0114,0.0058102,0,0,0,0,0,0,0.88595,0,0,0,0.04251
0,0.057825,0.017825,0,0.0165,0,0.031579,0,0.00091583,0,0.043992,0.022507,0.027184,0,0,0,0
0.030496,0,0,0.0006275,0,0.020535,0.0095146,0,0,0.16711,0.037012,0,0.072372,0.0096631,0.0078906,0.034107,0.025398
0.0064844,0,0,0,0,0,0.057701,0,0,0,0.005973,0,0.0063971,0,0,0.016471,0.067444
0.020794,0,0,0.0040024,0.0029767,0.010606,0.040808,0,0,0,0,0,0,0.0025254,0.035953,0.10479,0
0.018335,0,0,0,0.018335,0.0377,0.05481,0.0012659,0,0,0,0,0.0093984,0,0,0.016892,0.0037026
0.02618,0,0,0.0055788,0.015937,0.05451,0.01667,0,0,0.013474,0.010588,0.0033293,0.032175,0,0.022906,0.053404,0
0,0.07837,0.022113,0,0.003983,0,0,0.019064,0,0.16136,0.050966,0.0057638,0.058426,0,0,0,0
0,0.056547,0,0.021033,0,0,0,0,0,0.055777,0.076294,0.0074571,0.016504,0.041632,0,0,0.022638
0.010726,0.10377,0.044606,0,0.043098,0,0,0,0.0043827,0,0,0.010385,0,0,6.6101e-05,0.0672,0.050589
0,0.039207,0,0.024846,0.0022319,0,0,0,0,0.045568,0,0.00063526,0,0,0.022616,0,0
0.014508,0,0,0.0057811,0,0.038607,0.023459,0.048899,0.015147,0,0.02545,0,0,0.01015,0.016252,0.029859,0.047688
0,0.030744,0,0.002029,0.016091,0,0,0.023421,0,0,0.0017722,0,0.01609,0.0041302,0,0,0.021219
0.0096859,0,0,0,0,0.015138,0.0032572,0.020559,0.014218,0.029802,0,0,0.0028098,0,0,2.7618e-05,0.024082
0,0.052377,0,0.0084262,0.041032,0,0.054036,0.023921,0.12093,0.063243,0,0,0.040008,0.018864,0,0,0
0,0.090046,0.059837,0,0.0010949,0,0.0075942,0,0.015482,0.03583,0,0.016015,0,0.021536,0,0,0.013199
0.0050655,0,0,0,0,0.029437,0,0.0024506,0.015477,0.028652,0,0.015163,0.013878,0,0.01083,0,0.050446
0,0,0,0,0,0,0.049794,0.02794,0.0019034,0,0,0.019842,0.0056491,9.1427e-05,0,0.01403,0.035546
0,0.061803,0.0068168,0,0.043416,0,0.057929,0,0.0047953,0,0,0,0.0084391,0,0.029277,0,0
0,0,0,0,0,0.0073996,0.016558,0,0.15614,0,0,0,0,0.014482,0,0.030565,0
0,0,0,0,0,0.0072606,0.02068,0.049749,0,0.062335,0,0,0.084071,0,0.021235,0.074124,0
0.0067712,0.01896,0,0,0,0,0.12153,0.0012057,0,0,0,0,0,0,0,0.032175,0
0.0064038,0.012148,0,0,0.015402,0.046947,0,0,0.012289,0,0.010598,0.0010861,0.0066348,0.010634,0,0.022698,0
0,0.0050106,0,0.042014,0.026865,0.0010691,0,0,0.029206,0,0.0051517,0,0.012876,0.05101,0.015204,0,0
0,0,0.064481,0.040671,0,0,0,0.053071,0,0,0,0.0048963,0.052803,0.0043952,0,0,0
0,0,0,0,0,0,0.010365,0.054196,0.071001,0,0.079472,0,0.021652,0.021683,0.017162,0,0.023114
0.045326,0,0,0,0,0,0.032683,0,0,0,0.021761,0,0.062856,0.028549,0.00089097,0,0
0,0,0,0,0,0.0043101,0,0.00052148,0.019619,0.046259,0.0024666,0.0017113,0,0.0048357,0.028737,0,0.055406
0,0.014677,0,0.074337,0,0,0,0.0064101,0,0.017045,0.025912,0,0.0098458,0,0,0.0078453,0
0,0,0,0.0092627,0.02136,0,0.0094656,0,0,0.021923,0.0025319,0.019647,0.049539,0,0.040988,0,0.05838
0,0,0,0.05283,0.026899,0.027627,0,0.0022362,0,0.05546,0.01848,0,0,0,0.028291,0,0.036325
0.011112,0.091267,0.043989,0,0.058299,0,0.016467,0.003634,0,0,0,0,0.0010729,0.0097174,0,0,0.0052261
0,0.00839,0,0,0,0,0,0.0051802,0.01186,0.013715,0.010215,0,0,0.014925,0.025782,0,0.016536
0,0.20697,0.1016,0.044304,0.026641,0,0,0.044081,0,0,0,0.055637,0.0096082,0.13417,0.015615,0,0
0,0,0,0,0,0,0.030726,0,0.0040605,0,0,0,0,0,0.043981,0.057202,0.033499
0,0,0,0,0.033273,0,0.085961,0,0,0.014704,0,0,0.0040731,0,0,0,0.0048603
0,0.021927,0,0,0,0,0.17165,0,0.033215,0,0,0.034198,0,0.021194,0,0,0
0,0.12364,0.041276,0,0.057474,0,0,0.0027607,0,0.030898,0.0044648,0.0011841,0.005477,0,0.047758,0,0
0,0.037299,0,0.015732,0.035593,0.018016,0.040784,0,0.0090751,0.0078152,0,0,0,0,0,0.0070748,0
0,0,0,0,0,0,0,0,0.081188,0,0,0,0,0.042191,0,0.012141,0.012318
0.031898,0.069458,0.023082,0.010094,0.046488,0,0.061296,0,0,0,0,0.0031542,0.0083899,0,0.04455,0.048372,0.027643
0,0.028673,0,0.0064082,0.00023498,0,0,0,0.018974,0,0.009417,0,0.0018277,0.030337,0,0,0.006086
0.011219,0.034008,0,0,0.043668,0,0.029516,0,0,0.0019063,0,0.014856,0,0.0086141,0.0010007,0,0.015581
0.0016449,0.13025,0.027257,0,0.050081,0,0.03084,0,0,0,0.0081221,0,0.0053195,0,0,0,0
0,0.0074957,0,0,0,0.024662,0,0.02579,0.036385,0,0.0080747,0,0.0016557,0.024737,0.0079894,0,0
