0.021084,0,0,0,0,0.005135,0,0.0022635
0.045287,0,0.0038117,0,0,0.0025349,0.0038202,0.0031297
0.02789,0.00039283,0,0,0.0072222,0.0051087,0,0
0,0,0,0.00013691,0.00033716,0,0,0.00027914
0.015999,0,0.0021313,0.00068653,0,0,0,0.00032252
0.026752,0,0.001625,0,0.0045975,0.0033906,0.0020616,0
0.068416,0,0.0084662,0.00051949,0,0,0.0082265,0
0.021612,0,0,0,0.0034138,0.0095732,0.0044907,0.0029336
0.036327,0,0.0069519,0.0033593,0.00070168,0,0,0
0.067058,0,0.0024826,0,0,0.0046279,0.003988,0.0057063
0.063303,0,0,0,0,0,0.0037246,0.0086327
0.010115,0,0,0,0.0018698,0.00029309,0,0
0.015246,0,0,0,0,0.00081908,0.0033696,0.00073252
0.05515,0,0.0031584,0.0029223,0,0,0,0
0.1085,0,0.0053269,0,0,0.0097016,0.0091648,0.0083834
0.018718,0,0.0020159,0,0,0.0043551,0.0009086,0.0048845
0.039409,0,0.0025697,0.0026401,0.00039343,0,0,0
0.021146,0,0,0,0,0.00014315,0,0.0097752
0.031239,0,0,0,0.00040179,0.00051388,0.0089765,0.0016824
0.0058471,0,0.00051107,0.00013933,0,0.00034336,0.0014979,0.00011273
0.046085,0,0,0,0.001242,0.028561,0,0.027985
0.0059915,0,0.00040896,0,0,0.0005716,0,0
0.10699,0,0.0051368,0.027365,0.001385,0,0,0
0.041464,0,0,0,0.00067883,0,0,0
0.066605,0,0,0,0,0.012198,0.0034362,0.0029214
0.0055442,0,0.00051964,0,0,0.0007531,0,0
0.002462,0,0,0.0002077,0,0,0,0.00011785
0.0097617,0,0.00026224,0.00082789,0,0.0029666,0,0
0.014593,0,0.0022886,0.0016572,0,0.00052959,0.00049597,0.0012433
0.046333,0,0,0,0,0.0076077,0.0067968,0.0010449
0.029284,0,0.0039911,0,0.00066226,0.0026917,4.8254e-05,0.003942
0.013135,0,0,0.00058272,0.0011863,0,0.001809,0
0.060026,0.0046713,0.0058225,0,0.019489,0.00031507,0.0023153,0
0.04298,0,0.00027616,0,0.0069565,0.0036115,0,0
0.040188,0,0.0051567,0,0,0,0.0017258,0
0.050664,0,0,0,0,0.0073277,0.00017943,0.0017095
0.094645,0.0026201,0.0022926,0,0.0029796,0,0.0011082,0
0.050566,0.0030781,0,0,0,0,0.0031728,0.0015842
0.0030541,0,0,0,0.0011989,0.00086591,6.9222e-05,0
0.016163,0,0,0,0.00029083,2.2103e-05,0,0.0016631
